사투리,표준어
어~ 좌우명이 좌우명이라고 하면,어~ 좌우명이 좌우명이라고 하면
뭐~ 자기소개서 이런 데다가 되게 많이 쓰는 거 같은데 딴,뭐~ 자기소개서 이런 데다가 되게 많이 쓰는 거 같은데 딴
내가 좌우명은 내가 가진 좌우명이 있고 그다음에 또 가족들이랑만 그런 좌우명이 있잖아.,내가 좌우명은 내가 가진 좌우명이 있고 그다음에 또 가족들이랑만 그런 좌우명이 있잖아.
그게 과 가훈인 거 같은데,그게 과 가훈인 거 같은데
어렸을 때 가족 신문 만들었던 거 기억나는지 모르겠다?,어렸을 때 가족 신문 만들었던 거 기억나는지 모르겠다?
거기서 아빠랑 엄마랑 다 같이 모여가지고,거기서 아빠랑 엄마랑 다 같이 모여가지고
가족들이랑 놀러 갔던 거 뭐~ 가훈 같은 거 이런 거 적고 그랬었잖아.,가족들이랑 놀러 갔던 거 뭐~ 가훈 같은 거 이런 거 적고 그랬었잖아.
근데 나는 그때 어렸으니까 내가 가훈을 정할 수는 없지?,근데 나는 그때 어렸으니까 내가 가훈을 정할 수는 없지?
그래서 아빠가 정했는데,그래서 아빠가 정했는데
아빠가 정해줬던 게 진인사대천명이라고,아빠가 정해줬던 게 진인사대천명이라고
그렇게  정해줬었는데,그렇게  정해줬었는데
그때 뜻을 내가 찾아보고 그게 좋은 거 같아서,그때 뜻을 내가 찾아보고 그게 좋은 거 같아서
어~ 이게 좋 우리 집 가훈으로 잘는 맞는 거 같구나,어~ 이게 좋 우리 집 가훈으로 잘는 맞는 거 같구나
하는 생각이 들었어.,하는 생각이 들었어.
니가 우리 집 가훈 관심 있었는진 모르겠는데,네가 우리 집 가훈 관심 있었는진 모르겠는데
그 진인사대천명이었고,그 진인사대천명이었고
뜻은 인간으로서 해야 할 일을 다하고 나서,뜻은 인간으로서 해야 할 일을 다하고 나서
하늘이  정해준다 이런 뜻이잖아?,하늘이  정해준다 이런 뜻이잖아?
