사투리,표준어
니 콤플렉스 같은 거 있나?,너 콤플렉스 같은 거 있니?
갑자기 그렇게 단도직입적으로 물어보니까 생각이 잘 안 나기는 하는데,갑자기 그렇게 단도직입적으로 물어보니까 생각이 잘 안 나기는 하는데
어~ 콤플렉스 글쎄 콤플렉스,어~ 콤플렉스 글쎄 콤플렉스
어~ 성격적으로는 딱히 없는 거 같기는 한데,어~ 성격적으로는 딱히 없는 거 같기는 한데
근데 예전에 한창 중국에 있었을 때,근데 예전에 한창 중국에 있었을 때
중국이 수도가 되게 안 좋잖아 수질이 되게 안 좋대 거기가 뭐~,중국이 수도가 되게 안 좋잖아 수질이 되게 안 좋대 거기가 뭐~
수질이 되게 안 좋대 왜 안 좋은진 기억이 안 나.,수질이 되게 안 좋대 왜 안 좋은진 기억이 안 나.
근데 뭐~ 황하강 뭐~ 이런 것도 있고 이래서,근데 뭐~ 황하강 뭐~ 이런 것도 있고 이래서
수질이 되게 안 좋아서 막 그냥 일반 수돗물이나,수질이 되게 안 좋아서 막 그냥 일반 수돗물이나
아니면 우리 샤워하는 물에서도 석회나 아니면,아니면 우리 샤워하는 물에서도 석회나 아니면
흙 같은 게 이제 잘 나온대 다른 쫌 안 좋은 지방은 지방은,흙 같은 게 이제 잘 나온대 다른 조금 안 좋은 지방은 지방은
내가 있었을 때 난 상해에 있었는데 상해는 그래도 중국에서 되게,내가 있었을 때 난 상해에 있었는데 상해는 그래도 중국에서 되게
쫌 대도시잖아 번화한 도시인데도 불구하고 가끔씩 이제 씻을 때,조금 대도시잖아 번화한 도시인데도 불구하고 가끔씩 이제 씻을 때
흙냄새 같은 게 나거나 막 그러더라고 그래서,흙냄새 같은 게 나거나 막 그러더라고 그래서
아~ 되게 피부에 안 좋은 거 아닌가라는 생각을 했었는데,아~ 되게 피부에 안 좋은 거 아닌가라는 생각을 했었는데
아니나 다를까 이제 한 삼 개월 정도 지나니까 되게 얼굴에 뭐가 올라오는 거야.,아니나 다를까 이제 한 삼 개월 정도 지나니까 되게 얼굴에 뭐가 올라오는 거야.
그래서 피부과를 가려고 생각을 했었는데,그래서 피부과를 가려고 생각을 했었는데
아무래도 중국이기도 하고 그러니까 쫌 못 미덥기도 하 못 미더운 감이 있어서 병원은 또 못 가고,아무래도 중국이기도 하고 그러니까 조금 못 미덥기도 하 못 미더운 감이 있어서 병원은 또 못 가고
그냥 쫌  시간 지나면은 나아지겠지 억 하다가,그냥 조금  시간 지나면은 나아지겠지 억 하다가
시간이 지나도 안 나아지구 그래서 피부 막 뒤집어지구 그래서 그때 약간 쫌 대인 기피증처럼,시간이 지나도 안 나아지구 그래서 피부 막 뒤집어지구 그래서 그때 약간 조금 대인 기피증처럼
사람도 잘 못 만나겠구 이러는 거야 그래서 어쨌든 한마디로 말하면은 피부 콤플렉스 이런 게 있었는데,사람도 잘 못 만나겠구 이러는 거야 그래서 어쨌든 한마디로 말하면은 피부 콤플렉스 이런 게 있었는데
그래서 그때 일 그때 한 이 년인가 있었을 때 이제 일 년 뒤에 한국 들어가서,그래서 그때 일 그때 한 이 년인가 있었을 때 이제 일 년 뒤에 한국 들어가서
이제 그때 막 피부 다시 관리하는 데만 다시 복귀하는 데만 한 육 개월 넘게 걸리구,이제 그때 막 피부 다시 관리하는 데만 다시 복귀하는 데만 한 육 개월 넘게 걸리구
그때 한 육 개월 이렇게 일 년 육 개월,그때 한 육 개월 이렇게 일 년 육 개월
뭐~ 육 개월 이 정도는 거의 사람도 쫌 잘 못 만나고 사람 봐도,뭐~ 육 개월 이 정도는 거의 사람도 조금 잘 못 만나고 사람 봐도
되게 눈도 못 마주치겠고 음~ 그~ 뭐~ 그랬던 경험이 있어.,되게 눈도 못 마주치겠고 음~ 그~ 뭐~ 그랬던 경험이 있어.
그~ 너는 뭐~ 콤플렉스 같은 거 과거에 있었어?,그~ 너는 뭐~ 콤플렉스 같은 거 과거에 있었어?
음~ 콤플렉스는 약간 외모적으로 말하자면은,음~ 콤플렉스는 약간 외모적으로 말하자면은
어렸을 때부터 내가 그~,어렸을 때부터 내가 그~
잇몸이 튀어나왔다고 해야 되나 이가 튀어나와 가지고 약간 돌출 입이었단 말이야 그래서 약간,잇몸이 튀어나왔다고 해야 되나 이가 튀어나와 가지고 약간 돌출 입이었단 말이야 그래서 약간
어렸을 땐 몰랐는데 커 가면서 이게 더,어렸을 땐 몰랐는데 커 가면서 이게 더
튀어나와 보이는 거지 그래서 이제 교정을 하기 시작했고,튀어나와 보이는 거지 그래서 이제 교정을 하기 시작했고
그~ 이 돌출 입 말고는 외모 콤플렉스는 딱히 없는 거 같고,그~ 이 돌출 입 말고는 외모 콤플렉스는 딱히 없는 거 같고
어~ 그~ 성격적으로는 내가 약간 쫌,어~ 그~ 성격적으로는 내가 약간 조금
처음 보는 사람이나 약간 안 친한 사람한테는 약간 낯을 가리는,처음 보는 사람이나 약간 안 친한 사람한테는 약간 낯을 가리는
그런 경향이 있어서  친해지면은 그래도,그런 경향이 있어서  친해지면은 그래도
괜찮긴 한데 처음 보는 사람은 낯을 많이 가려 가지고 어~ 평소보다는,괜찮긴 한데 처음 보는 사람은 낯을 많이 가려 가지고 어~ 평소보다는
말이 없기도 하고 약간 쫌 소극적인 태도를 보이기도 하는 것 같애.,말이 없기도 하고 약간 조금 소극적인 태도를 보이기도 하는 것 같애.
음~ 니는 약간 성격적인 콤플렉스는 없나?,음~ 너는 약간 성격적인 콤플렉스는 없니?
어~ 나도 너처럼 그렇게 쫌 초면에 처음 볼 때 쫌 말을 안 하거나,어~ 나도 너처럼 그렇게 조금 초면에 처음 볼 때 조금 말을 안 하거나
그런 거는 좀 있는 거 같애 되게 어색해하고 쫌 되게,그런 거는 좀 있는 거 같애 되게 어색해하고 조금 되게
처음 만났을 때 내향적인 거 내향적이라고 해야 되나?,처음 만났을 때 내향적인 거 내향적이라고 해야 되나?
그런 거가 있는 거 같고 특히 나는 쫌,그런 거가 있는 거 같고 특히 나는 조금
사람 만날 때 이렇게,사람 만날 때 이렇게
처음 보더라도 하 일 대 일로 이렇게 보는 거는 쫌 편한데,처음 보더라도 하 일 대 일로 이렇게 보는 거는 조금 편한데
내가 아무리 친한 사람이 많더라도 모르는 사람이 한 명이라도 끼면은 약간 그렇게 그룹으로 만나면은,내가 아무리 친한 사람이 많더라도 모르는 사람이 한 명이라도 끼면은 약간 그렇게 그룹으로 만나면은
되게 쫌,되게 조금
더 그런 내향적인 거 그런 경향이 쫌 더 심해지는 거 같아.,더 그런 내향적인 거 그런 경향이 조금 더 심해지는 거 같아.
그래서 막 술자리 같은 데서도 막 술도 엄청 많이 마시구 잘 놀다가도,그래서 막 술자리 같은 데서도 막 술도 엄청 많이 마시구 잘 놀다가도
막 그~ 모르는 후배 오거나 이러면은 막 술이 다 깨고,막 그~ 모르는 후배 오거나 이러면은 막 술이 다 깨고
되게 말도 안 걸구 막 이렇게 되더라고.,되게 말도 안 걸구 막 이렇게 되더라고.
근데 뭐~ 그거를 딱히 뭐~ 고치고자 하는 마음은 없고,근데 뭐~ 그거를 딱히 뭐~ 고치고자 하는 마음은 없고
마음도 없고 뭐~ 음~ 굳이 고칠 필요도 있는 거 같지는,마음도 없고 뭐~ 음~ 굳이 고칠 필요도 있는 거 같지는
않은데 너는 뭐~ 그런 결함 결함이라고 해야 되나 이런 거를,않은데 너는 뭐~ 그런 결함 결함이라고 해야 되나 이런 거를
