사투리,표준어
저는 일단 기본적으로 무교에 속하는데요.,저는 일단 기본적으로 무교에 속하는데요.
할아버지 외할아버지가 따지면 불교 쪽이고,할아버지 외할아버지가 따지면 불교 쪽이고
엄마가 일단,엄마가 일단
기독교 쪽이세요 아빠는 저랑 똑같이 무교고 저도,기독교 쪽이세요 아빠는 저랑 똑같이 무교고 저도
일단 할아버지가 불교시다 보니깐 설 석가탄신일 때 한번,일단 할아버지가 불교시다 보니깐 설 석가탄신일 때 한번
절에 아침부터 따라가서 뭐~ 놀다가 맛있는 것도 얻어먹고 그렇게 온 적도 있고,절에 아침부터 따라가서 뭐~ 놀다가 맛있는 것도 얻어먹고 그렇게 온 적도 있고
엄마 따라서 교회에 나가서,엄마 따라서 교회에 나가서
교회에서 친해지신 분한테 뭐~ 피아노도 같이 무료로 배우고,교회에서 친해지신 분한테 뭐~ 피아노도 같이 무료로 배우고
어~ 같이 성가대에 참여해서 노래도 부르고 뭐~ 이것저것,어~ 같이 성가대에 참여해서 노래도 부르고 뭐~ 이것저것
크리스마스 행사 때도 참여를 하고 해봤는데,크리스마스 행사 때도 참여를 하고 해봤는데
뭐~ 어느 쪽으로 가든 서로 나쁘진 않은 거 같아요 근데,뭐~ 어느 쪽으로 가든 서로 나쁘진 않은 거 같아요 근데
뭐 하나를 막 정말 정말 꾸준히 믿기가 정말 힘든 거 같은데,뭐 하나를 막 정말 정말 꾸준히 믿기가 정말 힘든 거 같은데
어디를 가든 정말,어디를 가든 정말
진실 된 믿음으로 믿는 사람들을 보면 정말 놀랍다고 생각해요 혹시 종교가 어떻게 되세요?,진실 된 믿음으로 믿는 사람들을 보면 정말 놀랍다고 생각해요 혹시 종교가 어떻게 되세요?
난 어릴 때부터 기독교야 우리 엄마 아빠 다  아버지 다,난 어릴 때부터 기독교야 우리 엄마 아빠 다  아버지 다
기독교지 옛날부터,기독교지 옛날부터
그래가,그래서
나도 어릴 때는 자연적으로,나도 어릴 때는 자연적으로
인자 교회를 계속 다녔지.,이제 교회를 계속 다녔지.
처음엔 어릴 때는 뭐~ 뭣도 모르고 막 가라니까 교회도 가고,처음엔 어릴 때는 뭐~ 뭣도 모르고 막 가라니까 교회도 가고
음~ 그~ 크리스마스 때 진짜 같이 율동도 하고 이렇게 저렇게 보내다가,음~ 그~ 크리스마스 때 진짜 같이 율동도 하고 이렇게 저렇게 보내다가
결혼하고는,결혼하고는
음~ 그~ 교회를 안 갔지.,음~ 그~ 교회를 안 갔지.
안 믿는 남편 만나갖고 우리 시어머니는,안 믿는 남편 만나갖고 우리 시어머니는
불교가 너무 심해갖고,불교가 너무 심해갖고
내보고도 교회도 가지 말고,나보고도 교회도 가지 말고
어~ 절대 가지 마라 그래고 이래갖고 처음에는 교회 갈 엄두도 못 나고 있었지 우리 시어머니는,어~ 절대 가지 마라 그래고 이래갖고 처음에는 교회 갈 엄두도 못 나고 있었지 우리 시어머니는
불교가 너무너무 심해갖고,불교가 너무너무 심해갖고
어~ 방에 가서 절도 하고 뭐~ 절에 가서 맨날 절하고,어~ 방에 가서 절도 하고 뭐~ 절에 가서 맨날 절하고
그카다가 귀신병 걸려갖고 돌아가셨어.,그렇게 하다가 귀신병 걸려갖고 돌아가셨어.
그래가,그래서
그 뒤로부터는 인자 뭐~ 교회 다녔지 이제 막 옛날 어른들 못 다니게 해도,그 뒤로부터는 이제 뭐~ 교회 다녔지 이제 막 옛날 어른들 못 다니게 해도
그~ 나도 많이 방황하다가 인자 애기 놓고 살면서 이~ 그때 교회 다녔는데,그~ 나도 많이 방황하다가 이제 애기 낳고 살면서 이~ 그때 교회 다녔는데
아~ 교회는 우리 친정 쪽으로는 다 예수 믿기 때문에,아~ 교회는 우리 친정 쪽으로는 다 예수 믿기 때문에
다 잘 살아 국가적으로도,다 잘 살아 국가적으로도
불교 나라가 제일 몬 사는 거 같애 인도 뭐~ 파키스탄 이런,불교 나라가 제일 못 사는 거 같애 인도 뭐~ 파키스탄 이런
불교 나라가 진짜 못 살고 우리 기독교 나라가,불교 나라가 진짜 못 살고 우리 기독교 나라가
세계적으로도 제일 잘사는 나라 같애 우리나라뿐만 아니고,세계적으로도 제일 잘사는 나라 같애 우리나라뿐만 아니고
미국 영국 이런 데,미국 영국 이런 데
잘사는 나라는 주로 보면 기독교 나라고,잘사는 나라는 주로 보면 기독교 나라고
못 사는 나라가,못 사는 나라가
불교 나라야  그래가,불교 나라야  그래서
아~ 기독교는 진짜 잘해야 돼 나도 어디 다니면서 참 전도도 많이 해야 되는데,아~ 기독교는 진짜 잘해야 돼 나도 어디 다니면서 참 전도도 많이 해야 되는데
전도도 못 하고 나도 내 코앞만 닦고 맨날 내만 열심히 다니고 이카고 있는데,전도도 못 하고 나도 내 코앞만 닦고 맨날 나만 열심히 다니고 이렇게 하고 있는데
원래 교회가 있는 사람들은,원래 교회가 있는 사람들은
전도도 진짜 많이 하고 어~ 이~ 예수님 말씀도 많이 전하고 이래야 되는데,전도도 진짜 많이 하고 어~ 이~ 예수님 말씀도 많이 전하고 이래야 되는데
그게 참 안 됐어 그래가,그게 참 안 됐어 그래서
난 내 나름대로 기도도 열심히 하고,난 내 나름대로 기도도 열심히 하고
어~ 안 믿는 사람은 보면 같이 교회 가자 카고 안타깝지,어~ 안 믿는 사람은 보면 같이 교회 가자 하고 안타깝지
음~ 예수 믿으면은,음~ 예수 믿으면은
교회 가는 사람들은 천국하고 지옥하고 있다고,교회 가는 사람들은 천국하고 지옥하고 있다고
강을 반드시 알기 때문에,강을 반드시 알기 때문에
예수 안 믿고 지옥 그~ 지옥 간다 카는 거 생각하면 안타까운 거지,예수 안 믿고 지옥 그~ 지옥 간다 하는 거 생각하면 안타까운 거지
그래서 같이 교회 가자 교회 가자 카는 거지.,그래서 같이 교회 가자 교회 가자 하는 거지.
뭐~ 내가 그 사람 교회 데꼬 가가 내가 덕 보는 거도 아니고,뭐~ 내가 그 사람 교회 데리고 가서 내가 덕 보는 거도 아니고
같이 믿어갖고 같이 천국 가고 하자고 다지는 거지.,같이 믿어갖고 같이 천국 가고 하자고 다지는 거지.
그라고 천국하고 지옥은 반드시 있고 예수는 꼭 믿어야 돼.,그리고 천국하고 지옥은 반드시 있고 예수는 꼭 믿어야 돼.
그라고 교회도 가다가 절에도 갔다가 하는 사람들 난 보면 이해가 안 돼.,그리고 교회도 가다가 절에도 갔다가 하는 사람들 난 보면 이해가 안 돼.
어떻게 미어 그 카면은 더,어떻게 미어 그 하면은 더
혼란스럽고 진짜 교회에서 말하자면 마귀가 시험한다 그래.,혼란스럽고 진짜 교회에서 말하자면 마귀가 시험한다 그래.
그래가 믿으면 뭐든지 절에가,그래서 믿으면 뭐든지 절에서
절에는 뭐~ 자기가 뭐~,절에는 뭐~ 자기가 뭐~
그냥 빌러 가는 거지 잘 되게 해달라고 빌겠지 나도 옛날엔,그냥 빌러 가는 거지 잘 되게 해달라고 빌겠지 나도 옛날엔
우리 시어머니 따라 절에도 가봤어 절에도 가니까,우리 시어머니 따라 절에도 가봤어 절에도 가니까
그냥 뭐~,그냥 뭐~
음~ 이거 석가 이 사람은 사 공자는 사람이야 신이 아니야.,음~ 이거 석가 이 사람은 사 공자는 사람이야 신이 아니야.
그래 그냥 자기가 그냥 절에 가갖고 막 비는 거지 아들딸 잘되게 해달라고 뭐~,그래 그냥 자기가 그냥 절에 가갖고 막 비는 거지 아들딸 잘되게 해달라고 뭐~
빌고 빌고 그카고  오는 거지.,빌고 빌고 그렇게 하고  오는 거지.
그래 나도 처음에는 뭐~ 뭣도 모르고 따라갔지.,그래 나도 처음에는 뭐~ 뭣도 모르고 따라갔지.
어릴 때 믿음은 믿음도 아니고 뭐~ 나도 여자로 교회 다니고 이래도 그냥 왔다 갔다 하다가,어릴 때 믿음은 믿음도 아니고 뭐~ 나도 여자로 교회 다니고 이래도 그냥 왔다 갔다 하다가
또 시어머니 따라 절에도 많이 갔어 그런데,또 시어머니 따라 절에도 많이 갔어 그런데
아~ 딱 예수 믿으니까 아~ 이거는 아니다 여기 가서 이르 카고 저기 가서 저렇게 카면,아~ 딱 예수 믿으니까 아~ 이거는 아니다 여기 가서 이렇게 하고 저기 가서 저렇게 하면
절대 아니다 싶어 그래 지금은 예수를 열심히 믿지.,절대 아니다 싶어 그래 지금은 예수를 열심히 믿지.
