사투리,표준어
햇빛 있는데 나가있으면은 엄청 따듯하고,햇빛 있는데 나가있으면은 엄청 따듯하고
똑같이 햇빛이 나가면 따듯하고 그늘에 들어오면 추워,똑같이 햇빛이 나가면 따듯하고 그늘에 들어오면 추워
날씨가 그렇더라.,날씨가 그렇더라.
어떤 날은,어떤 날은
저녁 때는 베란다 나가면 쌀쌀해 그라고 우리 집이,저녁 때는 베란다 나가면 쌀쌀해 그리고 우리 집이
아직 보일러를 안 틀어서 그러는지,아직 보일러를 안 틀어서 그러는지
많이 춥드라.,많이 춥드라.
그니까 나 자는데도,그러니까 나 자는데도
그래도,그래도
뭐~ 아직 그~ 코가 시리거나 이러진 않거든.,뭐~ 아직 그~ 코가 시리거나 이러진 않거든.
어~ 코가 먹는 것 같은데.,어~ 코가 먹는 것 같은데.
근데 그냥 좀 쌀쌀하데 그래도 엄마 이 밑에 깔아줘가지고 따듯하노.,근데 그냥 좀 쌀쌀하데 그래도 엄마 이 밑에 깔아줘가지고 따듯하다.
전형적인 가을날씨다 이게야,전형적인 가을날씨다 이게야
바깥을 안 나가봐서 모르겠네.,바깥을 안 나가봐서 모르겠네.
글쎄 시월 이제 말이다 엄마,글쎄 시월 이제 말이다 엄마
가을 꽃이 거의 다 있을 것 같은데?,가을 꽃이 거의 다 있을 것 같은데?
원래 가을 날씨가 낮에는,원래 가을 날씨가 낮에는
햇빛이 강해서 따끈따끈 하고,햇빛이 강해서 따끈따끈 하고
밤 되면,밤 되면
쌀쌀하고 그렇거든,쌀쌀하고 그렇거든
지금 날씨에,지금 날씨에
딱 옷 입기도 애매하고 좀  그런 날씨고,딱 옷 입기도 애매하고 좀  그런 날씨고
감기도 잘 걸리고,감기도 잘 걸리고
지금이 오히려 그거 한다 면역력,지금이 오히려 그거 한다 면역력
떨어진 사람들은 요즘 날씨 감기도 심해진다.,떨어진 사람들은 요즘 날씨 감기도 심해진다.
마스크 끼고 다니니까,마스크 끼고 다니니까
쫌 덜하는 덜하는 것 같아.,조금 덜하는 덜하는 것 같아.
잔병치레 하던 사람들도,잔병치레 하던 사람들도
계속 마스크 끼고 다니니까,계속 마스크 끼고 다니니까
피부가 너무 안 좋아지는 것 같아.,피부가 너무 안 좋아지는 것 같아.
늙어서 그럴 수도 있다.,늙어서 그럴 수도 있다.
피부가 계속,피부가 계속
건조해지는 것 같애 날씨 때문인지,건조해지는 것 같애 날씨 때문인지
피부에 자꾸 각질이 일어나고 안 좋네.,피부에 자꾸 각질이 일어나고 안 좋네.
많이 비 오지 않나?,많이 비 오지 않니?
비는 언제 오노 요새,비는 언제 와 요새
비 안 온지 엄청 오래된 것 같지 않나?,비 안 온지 엄청 오래된 것 같지 않니?
난 재택근무 하니깐 잘 모른다.,난 재택근무 하니깐 잘 모른다.
비가 왔었어 많이는 안 왔는데.,비가 왔었어 많이는 안 왔는데.
요때까지는 비가 많이 오는데,요때까지는 비가 많이 오는데
비 많이 오진 않았지 올해는,비 많이 오진 않았지 올해는
그러니까 옛날에 매미 생각나노?,그러니까 옛날에 매미 생각나니?
매미 때 집 앞에,매미 때 집 앞에
그 고목나무  우리 지붕에 덮쳐가지고,그 고목나무  우리 지붕에 덮쳐가지고
그때 생각하면 아직도,그때 생각하면 아직도
만약에 마당에 차 대놨으면,만약에 마당에 차 대놨으면
나무에 완전 차 작살나가 납작가오리 됐을 거 아이가.,나무에 완전 차 작살나서 납작가오리 됐을 거 아니니.
근데 이번에,근데 이번에
왔던 것도 태풍 진짜 쎄긴 쎘지.,왔던 것도 태풍 진짜 세긴 셌지.
난리 났잖아.,난리 났잖아.
그~ 내 남친 집에는 막,그~ 내 남친 집에는 막
정전 되고,정전 되고
우린 아파트에 살아서 잘 몰라서 그렇지,우린 아파트에 살아서 잘 몰라서 그렇지
우리가 바깥을 안 나가 보면,우리가 바깥을 안 나가 보면
위에서 쳐다보니까.,위에서 쳐다보니까.
작년에 태풍 왔을 때는,작년에 태풍 왔을 때는
