사투리,표준어
니도 알다시피 내가 요즘 부활에 꽂혔는데,너도 알다시피 내가 요즘 부활에 꽂혔는데
부 내가 제일 좋아하는,부 내가 제일 좋아하는
밴드는 부활이고,밴드는 부활이고
그중에서도 생각이 나라는 노래를 진짜 좋아한다는 말이야.,그중에서도 생각이 나라는 노래를 진짜 좋아한다는 말이야.
그래서 노래방에서도 맨날 부르고 했는데,그래서 노래방에서도 맨날 부르고 했는데
니는 노래방에서,너는 노래방에서
십팔 번이라 할 수 있는 좋아하는 가수에 노래가 어떤 거야?,십팔 번이라 할 수 있는 좋아하는 가수에 노래가 어떤 거야?
어~ 내가 생각하기에 내 십팔 번은,어~ 내가 생각하기에 내 십팔 번은
그~ 코요태 노래들인 거 같애.,그~ 코요태 노래들인 거 같애.
저~ 옛날부터,저~ 옛날부터
아이 코요태 노래가 옛날 노래여서,아이 코요태 노래가 옛날 노래여서
좋은 노래들이 많은 거 같기도 하고 또 나는 약간 코요태,좋은 노래들이 많은 거 같기도 하고 또 나는 약간 코요태
노래같이 좀 신나는 노래들을 좋아해서 코요태 노래는 어~,노래같이 좀 신나는 노래들을 좋아해서 코요태 노래는 어~
거의 다 좋아하는 거 같애 니가 좋아하던 그~ 부활에 생각이 나.,거의 다 좋아하는 거 같애 네가 좋아하던 그~ 부활에 생각이 나.
나도 약간 계속 들으니까 좋은 거 같기도 하고,나도 약간 계속 들으니까 좋은 거 같기도 하고
좋은 거 같고 그러고 뭐지?,좋은 거 같고 그리고 뭐지?
그러고,그리고
부활 노래 생각이 나 말고도 따른 노래 추천해 줄 수 있어?,부활 노래 생각이 나 말고도 다른 노래 추천해 줄 수 있어?
부활 노래 중에서 추천하는 거면은,부활 노래 중에서 추천하는 거면은
추천할 거 완전 많지 그냥,추천할 거 완전 많지 그냥
부활 쳐가지고 순서대로 노래 다 들으면 돼.,부활 쳐가지고 순서대로 노래 다 들으면 돼.
노래 진짜 완전 좋음.,노래 진짜 완전 좋음.
부활 노래는 추천곡이 없고 진짜 그냥 다 명곡이니까 아무거나 골라 들었으면 좋겠고.,부활 노래는 추천곡이 없고 진짜 그냥 다 명곡이니까 아무거나 골라 들었으면 좋겠고.
그리고 우리 코로나 때문에 코인 노래방 안 간 지 진짜 오래됐는데,그리고 우리 코로나 때문에 코인 노래방 안 간 지 진짜 오래됐는데
우리 노래방 기회 되면은 마스크 케이에프 쓰고 노래방 다시 한번,우리 노래방 기회 되면은 마스크 케이에프 쓰고 노래방 다시 한번
갔으면 좋겠어.,갔으면 좋겠어.
그리고 혹시 뭐~ 콘서트 가 본 적 있어?,그리고 혹시 뭐~ 콘서트 가 본 적 있어?
어~ 콘서트,어~ 콘서트
콘서트 한 두 번 두 번 가 봤는데 한 번은 채 내 생애 처음 콘서트 간 거는 고등학교 이 학년 때인가,콘서트 한 두 번 두 번 가 봤는데 한 번은 채 내 생애 처음 콘서트 간 거는 고등학교 이 학년 때인가
일 학년 때인가 대구에서 하던 힙합,일 학년 때인가 대구에서 하던 힙합
페스티벌이었나 아무튼 그거 히,페스티벌이었나 아무튼 그거 히
