사투리,표준어
그럼 니 쇼핑할 때 주로 어디서 하노?,그럼 너 쇼핑할 때 주로 어디서 해?
나 일단 네이버에서 최저가 검색을 해서 하는 편인데,나 일단 네이버에서 최저가 검색을 해서 하는 편인데
네이버 페이 쓸 수 있는데에서 제일 많이 사용하는 거 같고 요새는,네이버 페이 쓸 수 있는데에서 제일 많이 사용하는 거 같고 요새는
네이버 페이 알 충전 시켜 놓고 쓰거든 그래서 그거 쓰는 거 같고,네이버 페이 알 충전 시켜 놓고 쓰거든 그래서 그거 쓰는 거 같고
그거 말고는 지마켓에 지금 스마일 클럽 그거 일년 가입 돼 있어서,그거 말고는 지마켓에 지금 스마일 클럽 그거 일년 가입 돼 있어서
왠만하면 그거 쓰는 편이야 요새 쿠팡도 그런 걸로 되게 잘 되있다 카던데 니는 뭐 써?,왠만하면 그거 쓰는 편이야 요새 쿠팡도 그런 걸로 되게 잘 되있다 하던데 너는 뭐 써?
나는 주로 위메프 쓰고 쿠팡 그리고 나도 네이버 네이버 쇼핑 많이 하는 거 같애.,나는 주로 위메프 쓰고 쿠팡 그리고 나도 네이버 네이버 쇼핑 많이 하는 거 같애.
네이버 쇼핑 그냥 되게 편하더라고 근데 니 쿠팡 얘기 아나?,네이버 쇼핑 그냥 되게 편하더라고 근데 너 쿠팡 얘기 알아?
쿠팡 보면은 요새 로켓 배송 되게 유명하잖아 하,쿠팡 보면은 요새 로켓 배송 되게 유명하잖아 하
대구도 하루만에 오데 근데 로켓배송도 하는데 마켓 컬리 처럼 새벽 배송도 하고,대구도 하루만에 오데 근데 로켓배송도 하는데 마켓 컬리 처럼 새벽 배송도 하고
가구 같은 걸 쿠팡에서 사잖아 카면은 가구를 칵 가져와가지고  준다 그러대 알고 있었나?,가구 같은 걸 쿠팡에서 사잖아 하면은 가구를 칵 가져와가지고  준다 그러대 알고 있었어?
아니 나는 쿠팡에 대해서 별로 안 써보고 쿠팡이 요새 그거랑 다르게,아니 나는 쿠팡에 대해서 별로 안 써보고 쿠팡이 요새 그거랑 다르게
뭐든 걸 다 자기가 할려고 하잖아 배송부터 시작해서 배송도 이번에,뭐든 걸 다 자기가 할려고 하잖아 배송부터 시작해서 배송도 이번에
그거 낸다고 하더라고 뭐~ 예를 들어서 씨제이 대한 통운 같이 쿠팡 배송 이런식으로?,그거 낸다고 하더라고 뭐~ 예를 들어서 씨제이 대한 통운 같이 쿠팡 배송 이런식으로?
그래서 되게 신기한 거 많이 한다고 듣긴 들었어 특히 음식이나 그~ 하 당일 배송이 지방도 가능하다는 거에 대해서 되게 신기하다고 생각해.,그래서 되게 신기한 거 많이 한다고 듣긴 들었어 특히 음식이나 그~ 하 당일 배송이 지방도 가능하다는 거에 대해서 되게 신기하다고 생각해.
맴버쉽같이 우리  은 그걸 가입을 해서 쓰더라고 그래서 새벽에 와있대 택배가,맴버쉽같이 우리  은 그걸 가입을 해서 쓰더라고 그래서 새벽에 와있대 택배가
그~ 전날 저녁에 깜빡했는 거 주문 하기가 되게 괜찮은 거 같다 근데,그~ 전날 저녁에 깜빡했는 거 주문 하기가 되게 괜찮은 거 같다 근데
나는 그런 시스템 자체에 대해 일단 택배 기사한테 제일 무리가 많이 가는 거라고 생각을 하고,나는 그런 시스템 자체에 대해 일단 택배 기사한테 제일 무리가 많이 가는 거라고 생각을 하고
왠만하면 그런 배송은 안 할려고 하지 니는 그런 거 많이 써 요즘에?,왠만하면 그런 배송은 안 할려고 하지 너는 그런 거 많이 써 요즘에?
나도 새벽 배송은 택배 기사님 땜에 새벽 배송은 별로 선호하진 않고,나도 새벽 배송은 택배 기사님 땜에 새벽 배송은 별로 선호하진 않고
일단 나는 쿠팡은 안 쓰는게 쿠팡에,일단 나는 쿠팡은 안 쓰는게 쿠팡에
쿠팡 지분을 갖고 있는게 일본에 소프트 뱅크라고 하데 그래가지고 나는 별로 쿠팡은 쫌 불편하고,쿠팡 지분을 갖고 있는게 일본에 소프트 뱅크라고 하데 그래가지고 나는 별로 쿠팡은 조금 불편하고
할인도 많이 안 하고 쿠팡은 위메프가 할인을 되게 많이 해.,할인도 많이 안 하고 쿠팡은 위메프가 할인을 되게 많이 해.
그래서 나는 위메프 쓰고 장 같은 경우에는 이제 요새 예전에는 이제 홈플러스 많이 가서 구경도 하고 장도 봤었는데,그래서 나는 위메프 쓰고 장 같은 경우에는 이제 요새 예전에는 이제 홈플러스 많이 가서 구경도 하고 장도 봤었는데
요새는 어플가지고 장 많이 보지 니도 어플로 잘 본다 아니야?,요새는 어플가지고 장 많이 보지 나도 어플로 잘 본다 아니야?
옛날에는 아빠랑 같이 가가지고 아이스크림 같은 거 한개씩 물고 한 번 장본다고 쏵 둘러보고 왔는데,옛날에는 아빠랑 같이 가가지고 아이스크림 같은 거 한개씩 물고 한 번 장본다고 쏵 둘러보고 왔는데
몰라 요새는 이게 인터넷 배송이 되게 잘 되어있어서 그런지 그런 기억은 거의 없고,몰라 요새는 이게 인터넷 배송이 되게 잘 되어있어서 그런지 그런 기억은 거의 없고
그게 아마 중학생때 마지막이었던 거 같고 지금은 카고 우리는 생수를 시켜먹기 때문에 이게,그게 아마 중학생때 마지막이었던 거 같고 지금은 하고 우리는 생수를 시켜먹기 때문에 이게
무겁단 말이야 들고 올라 올 때 그래서,무겁단 말이야 들고 올라 올 때 그래서
홈플러스 배송 많이 시키는 편이고 한 세 네달에 한 번 모으면,홈플러스 배송 많이 시키는 편이고 한 세 네달에 한 번 모으면
살게 한 사만원 오만원어치 나온단 말이야 카면 이제 배송비 안 드니까 그걸로 무거운 거,살게 한 사만원 오만원어치 나온단 말이야 하면 이제 배송비 안 드니까 그걸로 무거운 거
시키는 편이고 옛날에 쌀을 한 번 그렇게 시켜봤는데 우리 아빠가 쌀에 되게,시키는 편이고 옛날에 쌀을 한 번 그렇게 시켜봤는데 우리 아빠가 쌀에 되게
까다로워서 그~ 먹던 쌀을 반품을 한 적이 한 번 있어 내가 생각해도 너무 부끄러운 일이지만,까다로워서 그~ 먹던 쌀을 반품을 한 적이 한 번 있어 내가 생각해도 너무 부끄러운 일이지만
그래서 그 이후로 그런 맛이 중요한 제품은,그래서 그 이후로 그런 맛이 중요한 제품은
시키진 않고 가서 사고 그래 아무리 온라인이 대세고 많이 쓴다고 해도 오프라인으로 가서 한 번씩은 사는 거 같애.,시키진 않고 가서 사고 그래 아무리 온라인이 대세고 많이 쓴다고 해도 오프라인으로 가서 한 번씩은 사는 거 같애.
그리고 오프라인 가서 사면 할인 같은 거 할 때도 많고 특히 마감세일 이런 거,그리고 오프라인 가서 사면 할인 같은 거 할 때도 많고 특히 마감세일 이런 거
백화점에 갈 때 많이 사용하는 편이고 그리고 일단 아이 쇼핑 하는게 재밌으니깐,백화점에 갈 때 많이 사용하는 편이고 그리고 일단 아이 쇼핑 하는게 재밌으니깐
친구들이랑 만나서 딱히 할 거 없을 땐 그냥 돌아다니면서,친구들이랑 만나서 딱히 할 거 없을 땐 그냥 돌아다니면서
쇼핑 하는 거 같기도 하고 내가 최근에 산 거 중에,쇼핑 하는 거 같기도 하고 내가 최근에 산 거 중에
그~ 토퍼 매트릭스라고 이제 날씨가 추우니까 침대에서 안 자고 내 작은 방,그~ 토퍼 매트릭스라고 이제 날씨가 추우니까 침대에서 안 자고 내 작은 방
