사투리,표준어
이번 주제는 여행 여행과 관련된 주제인데,이번 주제는 여행 여행과 관련된 주제인데
이번에 그니까 최근에 네가 이제 결혼했으니까 신혼 여행을 제주도로 갔다 왔잖아 코로나 때문에,이번에 그러니까 최근에 니가 이제 결혼했으니까 신혼 여행을 제주도로 갔다 왔잖아 코로나 때문에
원래 가고 싶었던 데가 있었어?,원래 가고 싶었던 데가 있었어?
원래 나는 뭐 발리 같은 해외 휴양지,원래 나는 뭐 발리 같은 해외 휴양지
뭐~ 돌아다니는 관광지 뭐~ 휴양지를 가거나 그래도 약간 프랑스나 영국 유럽 쪽은 또,뭐~ 돌아다니는 관광지 뭐~ 휴양지를 가거나 그래도 약간 프랑스나 영국 유럽 쪽은 또
그런 데도 갔다 온 사람 후기 보니까 박물관 같은 거 가는데 좋아하니까,그런 데도 갔다 온 사람 후기 보니까 박물관 같은 거 가는데 좋아하니까
그래서 가고 싶었는데,그래서 가고 싶었는데
해외는커녕 제주도 가게 됐는데 제주도도 그래도 멫 년 만에 가고,해외는커녕 제주도 가게 됐는데 제주도도 그래도 몇 년 만에 가고
비행기도 멫 년 만에 타니까 너무 좋긴 좋더라.,비행기도 몇 년 만에 타니까 너무 좋긴 좋더라.
안 그래도 진짜,안 그래도 진짜
코로나 때문에 작년 이십 년도 초인가 십구 년도 십이월인가 아무튼 그때부터 심해졌는데,코로나 때문에 작년 이십 년도 초인가 십구 년도 십이월인가 아무튼 그때부터 심해졌는데
해서 뭐 마지막에 그래도 나는 십팔 년도 말에 거의 뭐~ 일 년 전의 일이지만은,해서 뭐 마지막에 그래도 나는 십팔 년도 말에 거의 뭐~ 일 년 전의 일이지만은
그때 그나마 결혼해서 나는 갔다 왔잖아 그래서 처음에 도,그때 그나마 결혼해서 나는 갔다 왔잖아 그래서 처음에 도
이제 유럽 쪽 한 세 개 네 개 이렇게 뭐 거의 한 한 달 지 말은 한 달 카는데 한 달 우예 가노 일하는데,이제 유럽 쪽 한 세 개 네 개 이렇게 뭐 거의 한 한 달 자기 말은 한 달 하는데 한 달 어떻게 가냐 일하는데
그러니까 뭐 한 이 주 이렇게 해서 대부분 근데 한 열흘 정도 애들이 갔다 오더라고  유럽에,그러니까 뭐 한 이 주 이렇게 해서 대부분 근데 한 열흘 정도 애들이 갔다 오더라고  유럽에
생각보다 그렇게 뭐~ 비용도 많이 안 들고,생각보다 그렇게 뭐~ 비용도 많이 안 들고
한 팔백만 원에 막 이 주 갔다 온 애도 있고 이렇더라고 해서 뭐,한 팔백만 원에 막 이 주 갔다 온 애도 있고 이렇더라고 해서 뭐
좀 약간 어떻게   어디서 자고,좀 약간 어떻게   어디서 자고
