사투리,표준어
음~ 제가 사실 티비를 많이 보지 않는데 이제 그래도,음~ 제가 사실 티비를 많이 보지 않는데 이제 그래도
뭐~ 가끔 이제,뭐~ 가끔 이제
보통 이제,보통 이제
짧게 짧게 클립으로 해놓은 거 예능 같은 거 클립으로 해놓은 거 이런 거 많이 찾아보는 편이거든요.,짧게 짧게 클립으로 해놓은 거 예능 같은 거 클립으로 해놓은 거 이런 거 많이 찾아보는 편이거든요.
그런 거 보면은,그런 거 보면은
이제,이제
가끔 이제 에스엔에스에 그런 거 올라오면은 되게 재밌게 보고 있어요.,가끔 이제 에스엔에스에 그런 거 올라오면은 되게 재밌게 보고 있어요.
그~ 제 지금은 안 보는데 얼마 전까지만 해도 재밌게 봤던 티비 프로그램이 저 아는 형님이거든요.,그~ 제 지금은 안 보는데 얼마 전까지만 해도 재밌게 봤던 티비 프로그램이 저 아는 형님이거든요.
아는 형님은 진짜 거의 초창기 때부터 봤어요 제가 고등학교 때 그게 시작했던 거 같은데,아는 형님은 진짜 거의 초창기 때부터 봤어요 제가 고등학교 때 그게 시작했던 거 같은데
친구 친구 추천으로 보기 시작해가지고,친구 친구 추천으로 보기 시작해가지고
거의 그니까 아는 형님만의 그  특유의 느낌이,거의 그니까 아는 형님만의 그  특유의 느낌이
그니까 그 분위기가 좋아가지고 봤는데,그니까 그 분위기가 좋아가지고 봤는데
어~ 어느 순간부터 살짝 재미없어지는 계기가 있었어요 이게,어~ 어느 순간부터 살짝 재미없어지는 계기가 있었어요 이게
어~ 언젠가 터질 일이었는데 아는 형님이 살짝 선을 살짝살짝,어~ 언젠가 터질 일이었는데 아는 형님이 살짝 선을 살짝살짝
건드리는 그런 느낌이 있었거든요.,건드리는 그런 느낌이 있었거든요.
근데,근데
어느 순 어느 날 이제 민경훈이 약간 좀 과한 농담을 해가지고,어느 순 어느 날 이제 민경훈이 약간 좀 과한 농담을 해가지고
그~ 권고를 받고,그~ 권고를 받고
그 뒤로부터는 이제 음~ 좀 자극,그 뒤로부터는 이제 음~ 좀 자극
어떻게 보면 자극적이지 않게 돼서,어떻게 보면 자극적이지 않게 돼서
재미가 없어졌더라고요?,재미가 없어졌더라고요?
그거 말고 또 제가 좋아했던,그거 말고 또 제가 좋아했던
방송이,방송이
예능 예능이 어~ 예전에 어~,예능 예능이 어~ 예전에 어~
일박 이 일 진짜 좋아했어요.,일박 이 일 진짜 좋아했어요.
그~ 지금 일박 이 일 말고 시즌 원이 원 때,그~ 지금 일박 이 일 말고 시즌 원이 원 때
그때 원년 멤버들 나온 일박 이 일 정말 좋아해가지고,그때 원년 멤버들 나온 일박 이 일 정말 좋아해가지고
거의 일박 이 일,거의 일박 이 일
은 절대 안 놓치려고 했고,은 절대 안 놓치려고 했고
그~ 맨날 그~ 아빠랑 같이 이제 저녁에 일박 이 일 주말마다 이박 이 일 보고,그~ 맨날 그~ 아빠랑 같이 이제 저녁에 일박 이 일 주말마다 이박 이 일 보고
어~ 일박 이 일 그~ 끝나는 그게 너무 아쉬웠어요 뭔가,어~ 일박 이 일 그~ 끝나는 그게 너무 아쉬웠어요 뭔가
그다음 일주일을 어떻게 버티지 막 이런 생각도 했고,그다음 일주일을 어떻게 버티지 막 이런 생각도 했고
그리고,그리고
그때 또 좋아했던 게 지금은 사실 왜 좋아했는지 모르겠는데 위기 탈출 넘버 원을 좋아했거든요?,그때 또 좋아했던 게 지금은 사실 왜 좋아했는지 모르겠는데 위기 탈출 넘버 원을 좋아했거든요?
거기서 막 안전 상식 이런 거 가르쳐 주는 게 그때는 되게 재밌다고 생각해서,거기서 막 안전 상식 이런 거 가르쳐 주는 게 그때는 되게 재밌다고 생각해서
그것도 진짜 꼬박꼬박 봤던 거 같아요.,그것도 진짜 꼬박꼬박 봤던 거 같아요.
혹시 좋아하는 방송 같은 거 있나요?,혹시 좋아하는 방송 같은 거 있나요?
저 지금 티비를 안 본 지 한 팔 년 정도 된 것 같고,저 지금 티비를 안 본 지 한 팔 년 정도 된 것 같고
저도 어렸을 때 일박 이 일 정말 좋아했어요.,저도 어렸을 때 일박 이 일 정말 좋아했어요.
일박 이 일 그~ 말하셨던 것처럼 원년 멤버 있잖아요 막,일박 이 일 그~ 말하셨던 것처럼 원년 멤버 있잖아요 막
강호동 이승기하고 막 이렇게 이수근 하고 있었을 때 정말,강호동 이승기하고 막 이렇게 이수근 하고 있었을 때 정말
그때는 이제 일박 이 일처럼 하는 프로그램이 없었기 때문에,그때는 이제 일박 이 일처럼 하는 프로그램이 없었기 때문에
그게 인기가 많았었던 것 같고,그게 인기가 많았었던 것 같고
근데 이제 다 문제가 됐잖아요 모든 멤버들이 싹 다 김,근데 이제 다 문제가 됐잖아요 모든 멤버들이 싹 다 김
김종민하고 이승기 빼고는,김종민하고 이승기 빼고는
싹 다 문제가 있어서 다 나간 걸로 알고 있거든요.,싹 다 문제가 있어서 다 나간 걸로 알고 있거든요.
뭐~ 굳이 언급은 안 하겠지만 다 문제가 있어 나가 그래서 좀 저도 아쉬웠고 끝났을 때,뭐~ 굳이 언급은 안 하겠지만 다 문제가 있어 나가 그래서 좀 저도 아쉬웠고 끝났을 때
이제 요새 새로운 멤버 들어왔을 때는 좀 재미없더라고요 그래서 안 보고,이제 요새 새로운 멤버 들어왔을 때는 좀 재미없더라고요 그래서 안 보고
그이후에 봤던 프로그램 중에 생각난 거는 딱 두 개 정도가 있는데 하나는 런닝맨,그이후에 봤던 프로그램 중에 생각난 거는 딱 두 개 정도가 있는데 하나는 런닝맨
런닝맨도 개리가 있을 때가 재밌었어요 솔직히 말하면은,런닝맨도 개리가 있을 때가 재밌었어요 솔직히 말하면은
개리가 있을 때가 정말 재밌었는데 개리가 나가고,개리가 있을 때가 정말 재밌었는데 개리가 나가고
좀 개리한테 좀 실망도 많이 했고 저는 개인적으로,좀 개리한테 좀 실망도 많이 했고 저는 개인적으로
