사투리,표준어
너네 동생 잘 지내나?,너네 동생 잘 지내나?
내 동생 요즘 엄마 말도 안 듣고 하루 종일 방에 처 박혀가지고 휴대폰만 한다.,내 동생 요즘 엄마 말도 안 듣고 하루 종일 방에 처 박혀가지고 휴대폰만 한다.
어렸을 때는 발레도 하고 수영도 하고 이것저것 다 하드만,어렸을 때는 발레도 하고 수영도 하고 이것저것 다 하드만
요즘에는 지 방에 들어가서 나오지도 않는다.,요즘에는 지 방에 들어가서 나오지도 않는다.
그러면  동생은 뭐~ 니랑 친하게 지내고 있나?,그러면  동생은 뭐~ 너랑 친하게 지내고 있나?
어렸을 때는 쫌 친하게 지냈는데 요즘엔 내가 말만 걸면 화 내고 냉장고에 있는 것도 지가 다 먹고 그래가,어렸을 때는 조금 친하게 지냈는데 요즘엔 내가 말만 걸면 화 내고 냉장고에 있는 것도 지가 다 먹고 그래가
자주 마주치지도 않는다 요즘에는,자주 마주치지도 않는다 요즘에는
니는 동생하고 사이좋나?,너는 동생하고 사이좋나?
뭐~ 나는 뭐~ 어릴 때부터 워낙 뭐~ 같이 잘 지내가지고,뭐~ 나는 뭐~ 어릴 때부터 워낙 뭐~ 같이 잘 지내가지고
요즘도 사이좋게 지내고 있긴 한데,요즘도 사이좋게 지내고 있긴 한데
요즘 막내 동생이 중학교 일 학년 들어가서 그런가 사춘기 돼갖고,요즘 막내 동생이 중학교 일 학년 들어가서 그런가 사춘기 돼갖고
요즘 내 말도 잘 안 듣고,요즘 내 말도 잘 안 듣고
약간 좀 공부도 잘 안 할라고 하고 그러고 약간 그런다.,약간 좀 공부도 잘 안 할라고 하고 그러고 약간 그런다.
너네 동생 먹는 거 말고 좋아 하는 거 있나?,너네 동생 먹는 거 말고 좋아 하는 거 있나?
옛날에 보니까 춤도 잘 추고 노래도 잘 부르고 그러드만.,옛날에 보니까 춤도 잘 추고 노래도 잘 부르고 그러드만.
춤은 뭐~ 잘 추는 거 아니고 그냥 지가 좋아했던 거지 뭐.,춤은 뭐~ 잘 추는 거 아니고 그냥 지가 좋아했던 거지 뭐.
얘는 그냥 먹는 거만 좋아하고,얘는 그냥 먹는 거만 좋아하고
뭐~ 해 봤자 니는 뭐 좋아하노 물어보면,뭐~ 해 봤자 너는 뭐 좋아하니 물어보면
아이패드하고 휴대폰 하는 게 제일 좋다 이런다.,아이패드하고 휴대폰 하는 게 제일 좋다 이런다.
그래서 엄마 속 맨날 썩이고,그래서 엄마 속 맨날 썩이고
너네 동생은 어렸을 때부터 공부도 잘했는데 아직도 잘하나?,너네 동생은 어렸을 때부터 공부도 잘했는데 아직도 잘하나?
아~ 니 둘째 동생 말하는 기제?,아~ 너 둘째 동생 말하는 거지?
둘째 동생은 옛날부터 공부 쫌 했었다 아이가.,둘째 동생은 옛날부터 공부 조금 했었지 않니.
근데 고등학교 들어와가지고 지가 뭐~ 애살이 생겨갖고,근데 고등학교 들어와가지고 지가 뭐~ 샘이 생겨갖고
공부 지가 알아서 할라 하지만,공부 지가 알아서 할라 하지만
요즘 뭐 국어 과목 치갖고 전교 일등도 하고,요즘 뭐 국어 과목 쳐 가지고 전교 일등도 하고
뭐~ 모의고사 이런 것도 치갖고 지가 전교 십 등 안에 들었다고 내한테 자랑도 하고 막 그러드라.,뭐~ 모의고사 이런 것도 쳐 가지고 지가 전교 십 등 안에 들었다고 나한테 자랑도 하고 막 그러드라.
너네 동생은 요즘 공부 열심히 하나?,너네 동생은 요즘 공부 열심히 하나?
내 동생은 학원 숙제도 하기 싫어가 엄마한테 맨날 혼나는데,내 동생은 학원 숙제도 하기 싫어서 엄마한테 맨날 혼나는데
너네 셋째 동생도 공부 쫌 하지 않나?,너네 셋째 동생도 공부 조금 하지 않나?
니가 맨날 옆에서 도와준다 아이가.,네가 맨날 옆에서 도와주지 않니.
아~ 요즘 코로나 때문에 내가 학교 공부 도와주는 거 말하는 거가?,아~ 요즘 코로나 때문에 내가 학교 공부 도와주는 거 말하는 거야?
아이 근데 뭐~ 내가 도와준다 해서 지가 이지가 있어야 하지,아이 근데 뭐~ 내가 도와준다 해서 지가 의지가 있어야 하지
요즘 뭐~ 별로 잘하는 거 같진 않고 그냥 남들 하는 만큼만 적당히 하는 그런 느낌이다.,요즘 뭐~ 별로 잘하는 거 같진 않고 그냥 남들 하는 만큼만 적당히 하는 그런 느낌이다.
내 동생은 공부를 잘하는 편은 아니었는데,내 동생은 공부를 잘하는 편은 아니었는데
그래도 요즘에는 내가 말하니까 쪼끔은 듣더라고.,그래도 요즘에는 내가 말하니까 쪼끔은 듣더라고.
좋겠다 동생이 잘 말 말 잘 들어가지구,좋겠다 동생이 잘 말 말 잘 들어가지구
근데 요즘 너네 강아지 잘 있나 나 너네 강아지 산책도 시키고 같이 놀아주고 그랬는데 요즘 못 보니까 그립네.,근데 요즘 너네 강아지 잘 있나 나 너네 강아지 산책도 시키고 같이 놀아주고 그랬는데 요즘 못 보니까 그립네.
걔도 이제 늙어갖고 하루 종일 잠만 자는데,걔도 이제 늙어갖고 하루 종일 잠만 자는데
요즘에 코로나 때문에 밖에 잘 나가지도 못하고,요즘에 코로나 때문에 밖에 잘 나가지도 못하고
니 강아지 본지 쫌 오래 됐다 아이가.,너 강아지 본지 조금 오래 됐지 않니.
최근에는 강아지 보러 못 왔는데,최근에는 강아지 보러 못 왔는데
다음 주에 우리 집에 와서 강아지 볼래?,다음 주에 우리 집에 와서 강아지 볼래?
아 그럴까?,아 그럴까?
강아지 좋아하는 거 뭐였더라?,강아지 좋아하는 거 뭐였더라?
뭐~ 간식 뭐~ 고구마 말랭이 이런 거 좋아하지 않나,뭐~ 간식 뭐~ 고구마 말랭이 이런 거 좋아하지 않나
내 그런 것 좀 사 갈까?,내 그런 것 좀 사 갈까?
그런 거 사 가도 좋고,그런 거 사 가도 좋고
이번에 엄마랑 아빠 어디 여행 가가지구,이번에 엄마랑 아빠 어디 여행 가가지구
강아지 할머니 집에 맡겼는데,강아지 할머니 집에 맡겼는데
나랑 나중에 우리 할머니 집 놀러 가자.,나랑 나중에 우리 할머니 집 놀러 가자.
아~ 좋지 좋지.,아~ 좋지 좋지.
근데 너네 부모님 이번에 여행 가시나?,근데 너네 부모님 이번에 여행 가시나?
너는 너네 부모님 휴가 갈 시즌 아니라가지구 안 가시는 줄 알았는데,너는 너네 부모님 휴가 갈 시즌 아니라가지구 안 가시는 줄 알았는데
이번에 두 분이서 제주도 여행 가신다고 하더라.,이번에 두 분이서 제주도 여행 가신다고 하더라.
삼주 정도 가는 거 같던데 그동안 강아지 할머니 집에 가 있는데,삼주 정도 가는 거 같던데 그동안 강아지 할머니 집에 가 있는데
내랑 할머니 집 같이 놀러 가자.,나랑 할머니 집 같이 놀러 가자.
나 할머니랑도 사이좋다 아이가.,나 할머니랑도 사이좋지 않니.
와 니 할머니랑 사이 좋나?,와 너 할머니랑 사이 좋나?
나는 옛날부터 할머니랑 뭐~ 같이 지내 본 적도 없고,나는 옛날부터 할머니랑 뭐~ 같이 지내 본 적도 없고
뭐~ 만나 봤자 명절에 가끔 만나가지구 추석이나 뭐~ 설날 때 한 번씩 인사 드리고,뭐~ 만나 봤자 명절에 가끔 만나가지구 추석이나 뭐~ 설날 때 한 번씩 인사 드리고
요즘 바빠가지고 잘 찾아뵈지도 못 하는데,요즘 바빠가지고 잘 찾아뵈지도 못 하는데
니 사이 좋다니까 부럽다 너네 할머니 어디 사시노?,너 사이 좋다니까 부럽다 너네 할머니 어디 사시니?
우리 할머니 대구 사시는데,우리 할머니 대구 사시는데
요즘에는 잘 만 못 만나뵈서 쫌 아쉽다.,요즘에는 잘 만 못 만나뵈서 조금 아쉽다.
니도 저번에 할아버지 할머니랑 사이 좋아 보이드만 아니가?,너도 저번에 할아버지 할머니랑 사이 좋아 보이드만 아니야?
아니 뭐~ 딱히 사이가 엄청 안 좋다고 말할 순 없는데,아니 뭐~ 딱히 사이가 엄청 안 좋다고 말할 순 없는데
그렇다고 막 엄청나게 친하지도 않은,그렇다고 막 엄청나게 친하지도 않은
그냥 전형적인 관계같은 느낌이라가지구,그냥 전형적인 관계같은 느낌이라가지구
요즘 쫌 아쉽다.,요즘 조금 아쉽다.
할머니 보러 가면 할머니가 뭐~ 항상,할머니 보러 가면 할머니가 뭐~ 항상
내 막 반겨주고 아이구 우리 손주 잘 왔다 뭐~ 이런 식으로 말씀해 주시긴 하는데,나 막 반겨주고 아이구 우리 손주 잘 왔다 뭐~ 이런 식으로 말씀해 주시긴 하는데
그래도 뭔가 왠지 모르게 내 속 깊은 이야기 잘 못 꺼내겠고,그래도 뭔가 왠지 모르게 내 속 깊은 이야기 잘 못 꺼내겠고
왠지 모르게 거리감 느껴지고 그런다.,왠지 모르게 거리감 느껴지고 그런다.
너네 할머니 어디 사신다 하셨지?,너네 할머니 어디 사신다 하셨지?
우리 할머니 대구 사시는데,우리 할머니 대구 사시는데
이제 친가 쪽은 대구 두 분 다 사시고,이제 친가 쪽은 대구 두 분 다 사시고
포항에 이제 외가 쪽 할머니만 혼자 사시는데 할아버지는 일찍 돌아가셔가지고,포항에 이제 외가 쪽 할머니만 혼자 사시는데 할아버지는 일찍 돌아가셔가지고
나는 개인적으로 외가 쪽 할머니가 제일 편한 거 같다.,나는 개인적으로 외가 쪽 할머니가 제일 편한 거 같다.
너네 할머니는 어디 사는데?,너네 할머니는 어디 사는데?
