사투리,표준어
저는 코로나가 시작되기 전에는,저는 코로나가 시작되기 전에는
공연을 그래도 일 년에 한 번 이상은,공연을 그래도 일 년에 한 번 이상은
갔었던 거 같애요 근데 이제 비대면 그~ 시대에,갔었던 거 같애요 근데 이제 비대면 그~ 시대에
들어와서는 공연을 온라인으로는 어~ 봤었는데,들어와서는 공연을 온라인으로는 어~ 봤었는데
어~ 공연을 이제 그~ 이젠 오프라인으로는 이제 올해는 아예,어~ 공연을 이제 그~ 이젠 오프라인으로는 이제 올해는 아예
못 갔 못 갔었거든요.,못 갔 못 갔었거든요.
그래서 너무 아쉽고 그리고 지금은 아직 내년이 되더라도,그래서 너무 아쉽고 그리고 지금은 아직 내년이 되더라도
아직까지는 내년에도 공연을 볼 수 없을 거란 생각이 많이 들어요.,아직까지는 내년에도 공연을 볼 수 없을 거란 생각이 많이 들어요.
그래서 되게 많이 걱정이 되는데,그래서 되게 많이 걱정이 되는데
님은 공연 같은 걸 평소에 많이 보러 다니시는 편이신가요 아니면,님은 공연 같은 걸 평소에 많이 보러 다니시는 편이신가요 아니면
공연에 관심이 좀 있으셨나요?,공연에 관심이 좀 있으셨나요?
저는 뭐~ 공연이나 축제 이런 거를 뭐~ 굳이 이제 찾아서,저는 뭐~ 공연이나 축제 이런 거를 뭐~ 굳이 이제 찾아서
간 적은 많이 없었던 거 같고 뭐~ 진짜 재밌다는 막 축제?,간 적은 많이 없었던 거 같고 뭐~ 진짜 재밌다는 막 축제?
공연 이런 거는 쫌 가본 적이 있는 거 같애요.,공연 이런 거는 조금 가본 적이 있는 거 같애요.
뭐~ 싸이 뭐~ 흠뻑쇼 그것도 한 번 가봤었고,뭐~ 싸이 뭐~ 흠뻑쇼 그것도 한 번 가봤었고
그리고 뭐~ 힙합 페스티벌 이렇게 해가지고,그리고 뭐~ 힙합 페스티벌 이렇게 해가지고
뭐~ 랩퍼들 모여가지고 막 다양하게 와가지고 축제하는 그런 것도,뭐~ 랩퍼들 모여가지고 막 다양하게 와가지고 축제하는 그런 것도
