사투리,표준어
나는 뭐~ 처음에는 이제 그래도 좀 교회를 다니는 입장이다 보니까,나는 뭐~ 처음에는 이제 그래도 좀 교회를 다니는 입장이다 보니까
난 그~ 우리가 세계사나 이런 거 배울 때 그게 좀 관심이 가더라고,난 그~ 우리가 세계사나 이런 거 배울 때 그게 좀 관심이 가더라고
원래 영국에 청교도 카면서 그~ 크리스찬들이 미국으로 처음 넘어갔었어 그래서 이제,원래 영국에 청교도 하면서 그~ 크리스찬들이 미국으로 처음 넘어갔었어 그래서 이제
크리스찬들의 미국으로 넘어가는 과정이랑 뭐~ 이제 미국,크리스찬들의 미국으로 넘어가는 과정이랑 뭐~ 이제 미국
와서 이제 원주민들이랑 살고 이런 것들이 머리 속에 좀 들어오고 그랬었거든.,와서 이제 원주민들이랑 살고 이런 것들이 머리 속에 좀 들어오고 그랬었거든.
그래서 쫌 그쪽에서 그쪽 부분을 쫌 집중 있게 봤던 거 같은데,그래서 조금 그쪽에서 그쪽 부분을 조금 집중 있게 봤던 거 같은데
니는 혹시 뭐~ 니가 생각에 남는 그런 역사 같은 게 있나?,너는 혹시 뭐~ 네가 생각에 남는 그런 역사 같은 게 있어?
나는 사실 다른 나라 역사는,나는 사실 다른 나라 역사는
원래 안 그래도 역사 쪽에 약한 편이라서 다른 나라 역사는 자세히는 잘 모르는 편이고,원래 안 그래도 역사 쪽에 약한 편이라서 다른 나라 역사는 자세히는 잘 모르는 편이고
이제 뭐~ 우리나라는 이제 역사를 이제 관심은 없어도 뭔가 어쩔 수 없이 접하게 되는 그런 게 있잖아.,이제 뭐~ 우리나라는 이제 역사를 이제 관심은 없어도 뭔가 어쩔 수 없이 접하게 되는 그런 게 있잖아.
뭐~ 한글은 세종대왕이라던지 아니면 뭐~ 이순신 뭐~ 학익진 이런 거는 되게 간편하게 접할 수 있는데,뭐~ 한글은 세종대왕이라던지 아니면 뭐~ 이순신 뭐~ 학익진 이런 거는 되게 간편하게 접할 수 있는데
내가 기억하기에 역사 이제 뭐~ 위인이나 이런 거를,내가 기억하기에 역사 이제 뭐~ 위인이나 이런 거를
제일 가장 먼저 접한 게 그 노래 있잖아.,제일 가장 먼저 접한 게 그 노래 있잖아.
한국을 빛낸 백 명의 위인들 이제 그거를 보면서,한국을 빛낸 백 명의 위인들 이제 그거를 보면서
이제 그때는 이제 물론 내가 보기에는 사절까지 외운 사람 아무도 없거든.,이제 그때는 이제 물론 내가 보기에는 사절까지 외운 사람 아무도 없거든.
근데 이게 백 명이다 보니까 보통 일 절만 알잖아 그렇게 해서 나도 막 일 절 같은 거를,근데 이게 백 명이다 보니까 보통 일 절만 알잖아 그렇게 해서 나도 막 일 절 같은 거를
많이 하면서 역사에 관해 쪼금 그~ 관심을 가지고 된 거 같고 이제 역사를 보면은 이제 나는 쫌,많이 하면서 역사에 관해 쪼금 그~ 관심을 가지고 된 거 같고 이제 역사를 보면은 이제 나는 조금
어떻게 알아내는지가 쫌 신기하더라고 그 역사를,어떻게 알아내는지가 조금 신기하더라고 그 역사를
이게 글로써 정해진 아~ 적혀진 역사들이 있는 반면에 아니면 아예 물건을 분석해서,이게 글로써 정해진 아~ 적혀진 역사들이 있는 반면에 아니면 아예 물건을 분석해서
이제 쫌 시기를 추측하는 그런 게 있잖아.,이제 조금 시기를 추측하는 그런 게 있잖아.
뭐~ 예를 들어서 진짜 우리 인간의 역사 최초는 뗀석기잖아.,뭐~ 예를 들어서 진짜 우리 인간의 역사 최초는 뗀석기잖아.
이제 뭐~ 유인원부터 시작해서 하여튼 뗀석기가 뭐~ 최초의 문명 이렇게 해야 되나 암튼 그런 걸로 시작을 하면,이제 뭐~ 유인원부터 시작해서 하여튼 뗀석기가 뭐~ 최초의 문명 이렇게 해야 되나 암튼 그런 걸로 시작을 하면
솔직히 우리 기준에서는 그냥 돌 뾰족하게 깬 건데,솔직히 우리 기준에서는 그냥 돌 뾰족하게 깬 건데
그건 솔직히 지금 만들어도 뭐~ 오래돼 보일 수 있는 거고 이게,그건 솔직히 지금 만들어도 뭐~ 오래돼 보일 수 있는 거고 이게
몇천 년 전에 뭐~ 어떤 용도로 사용했는지 어떻게 아는지가 쫌 신기하더라고,몇천 년 전에 뭐~ 어떤 용도로 사용했는지 어떻게 아는지가 조금 신기하더라고
그~ 돌 그냥 누가 보기에는 같은 돌인데 이게 뭐~,그~ 돌 그냥 누가 보기에는 같은 돌인데 이게 뭐~
화살촉에 쓰였는지 아니면 뭐~ 도끼날에 쓰였는지 그런 거 분석하는 게 되게 신기했고,화살촉에 쓰였는지 아니면 뭐~ 도끼날에 쓰였는지 그런 거 분석하는 게 되게 신기했고
또 이제 역사를 접하게 된 게,또 이제 역사를 접하게 된 게
이제 어릴 때 보면은 만화로 된 삼국지가 있어.,이제 어릴 때 보면은 만화로 된 삼국지가 있어.
이제 그런 거를 읽으면서 난 어린 마음에 그냥 재미로만 읽었지만 이제 삼국지라는 게 막,이제 그런 거를 읽으면서 난 어린 마음에 그냥 재미로만 읽었지만 이제 삼국지라는 게 막
되게 엄청 긴 역사가 적혀져 있는 거잖아 어떻게 보면,되게 엄청 긴 역사가 적혀져 있는 거잖아 어떻게 보면
뭐~ 위 촉 오 뭐~ 이런 나라들?,뭐~ 위 촉 오 뭐~ 이런 나라들?
그런 것도 되게 재밌었고 뭐~ 유비 조조 관우 장비 이런 것들 흥미롭게 읽었었는데,그런 것도 되게 재밌었고 뭐~ 유비 조조 관우 장비 이런 것들 흥미롭게 읽었었는데
근데 또 우리나라 역사 중에서는 쫌 기억에 남는 게,근데 또 우리나라 역사 중에서는 조금 기억에 남는 게
약간 자주 접할 수 있는 뭐~ 동전이나 지폐 같은 거에서 접할 수 있는,약간 자주 접할 수 있는 뭐~ 동전이나 지폐 같은 거에서 접할 수 있는
뭐~ 이순신 이이 뭐~ 이황 이런 분들 그런 게 쫌 재밌었고,뭐~ 이순신 이이 뭐~ 이황 이런 분들 그런 게 조금 재밌었고
또 그 위인들을 보면 각자의 업적이 지폐에 있는 거 혹시 알고 있나?,또 그 위인들을 보면 각자의 업적이 지폐에 있는 거 혹시 알고 있어?
그런 것도 되게 신기하더라고 원래 뭐~ 그~ 이황,그런 것도 되게 신기하더라고 원래 뭐~ 그~ 이황
같은 경우에 뭐~ 거중기를 발명해서 뭐~ 화성을 지었나?,같은 경우에 뭐~ 거중기를 발명해서 뭐~ 화성을 지었나?
이게 맞는지 모르겠는데 그런 이제 사 세한 업적들이 이제 지폐 뒤나 이제 인물들 배경에,이게 맞는지 모르겠는데 그런 이제 사 세한 업적들이 이제 지폐 뒤나 이제 인물들 배경에
숨어 있는 게 어~ 되게 재밌고 신기하게 느껴졌었고 혹시 니는 뭐~ 이런 역사나 관련된,숨어 있는 게 어~ 되게 재밌고 신기하게 느껴졌었고 혹시 너는 뭐~ 이런 역사나 관련된
