사투리,표준어
빨리 이 코로나가 종식이 돼서 방금 말했듯이 립스틱을 쫌 바르고 싶다.,빨리 이 코로나가 종식이 돼서 방금 말했듯이 립스틱을 조금 바르고 싶어.
니 생일 선물로 받았던 팜파스는 왔나?,너 생일 선물로 받았던 팜파스는 왔니?
어땠어?,어땠어?
괜찮았어.,괜찮았어.
근데 바르고 나갈 일이 없다 보니까,근데 바르고 나갈 일이 없다 보니까
뭐~ 그냥 그렇게 있어.,뭐~ 그냥 그렇게 있어.
그러면 요새 니는 이렇게 어떤 거에 쫌 돈을 많이 쓰는 편이?,그러면 요새 너는 이렇게 어떤 거에 조금 돈을 많이 쓰는 편이?
쇼핑 같은 거 할 때?,쇼핑 같은 거 할 때?
화장품이라던가 뭐~ 신발이라던가 뭐~ 그런 거?,화장품이라던가 뭐~ 신발이라던가 뭐~ 그런 거?
지금은 딱히 사는 게 없고 사 봤자 뭐~ 마스크?,지금은 딱히 사는 게 없고 사 봤자 뭐~ 마스크?
아니면은 개인 위생 용품 이런 거나,아니면은 개인 위생 용품 이런 거나
화장품보다는 그걸 많이 사는 거 같애.,화장품보다는 그걸 많이 사는 거 같애.
그~ 클렌징 류 스킨 로션 요런 걸 쫌 더 많이 사는 거 같애.,그~ 클렌징 류 스킨 로션 요런 걸 조금 더 많이 사는 거 같애.
아무래도 화장을 쫌 덜 하다 보니까,아무래도 화장을 조금 덜 하다 보니까
화장품 사는 건 쫌 오래된 것 같애.,화장품 사는 건 조금 오래된 것 같애.
나도 색조 화장품은 안 산 지 너무 오래됐고,나도 색조 화장품은 안 산 지 너무 오래됐고
요새는 바디 케어?,요새는 바디 케어?
바디 케어를 많이 사는 거 같다.,바디 케어를 많이 사는 거 같아.
요새 로션만 한 세 번 바꿨어 몸이 건조해서,요새 로션만 한 세 번 바꿨어 몸이 건조해서
바디 로션 같은 거 잘 안 발랐는데,바디 로션 같은 거 잘 안 발랐는데
이게 나이가 들고 몸에 수분이 점점 빠지다 보니까,이게 나이가 들고 몸에 수분이 점점 빠지다 보니까
그리고 더군다나 물 대신 커피를 더 많이 마시니까 이게 몸에 수분이 별로 없잖아?,그리고 더군다나 물 대신 커피를 더 많이 마시니까 이게 몸에 수분이 별로 없잖아?
그래서 몸이 쫌 더 건조해지는 거 같은데,그래서 몸이 조금 더 건조해지는 거 같은데
예전에는 뭐~ 신경 뭐~ 그렇게 해도 신경 별로 안 썼는데 지금은 이게 너무 건조해지니깐,예전에는 뭐~ 신경 뭐~ 그렇게 해도 신경 별로 안 썼는데 지금은 이게 너무 건조해지니깐
바디 로션을 나도 많이 바르게 되더라구?,바디 로션을 나도 많이 바르게 되더라구?
그래서 바디 로션 추천해 줄 해 주는 거 있어?,그래서 바디 로션 추천해 줄 해 주는 거 있어?
근데 나는 여름에는,근데 나는 여름에는
그냥 너무 귀찮아서 세타필만 발랐거든?,그냥 너무 귀찮아서 세타필만 발랐거든?
몸이랑 얼굴이랑 세타필만 발랐어.,몸이랑 얼굴이랑 세타필만 발랐어.
근데 겨울 되고 나서 이제 세타필을 막 바를라고 두 통을 시켰어.,근데 겨울 되고 나서 이제 세타필을 막 바르려고 두 통을 시켰어.
두 통을 시켰는데 샤워를 하고 바르는데,두 통을 시켰는데 샤워를 하고 바르는데
얼마 지나지 않아서 몸이 땡기는 거야 얼굴은 괜찮은데,얼마 지나지 않아서 몸이 당기는 거야 얼굴은 괜찮은데
내가 겨울에 쓰는 촉촉한 바디 로션이 생각이 나서 그거를 샀어 일리윤이라고,내가 겨울에 쓰는 촉촉한 바디 로션이 생각이 나서 그거를 샀어 일리윤이라고
근데 거기도 라인이 되게 많거든?,근데 거기도 라인이 되게 많거든?
데 내가 쓰는 라인은 울트라 리페어 로션 타입이야.,데 내가 쓰는 라인은 울트라 리페어 로션 타입이야.
꼭 로션이어야 돼.,꼭 로션이어야 돼.
