사투리,표준어
예 왜 다이어트를,예 왜 다이어트를
해야 필 왜 다이어트가 필요하세요?,해야 필 왜 다이어트가 필요하세요?
아~ 제가 출산한 지가 이제 한 십 개월 십일 개월째 정도 됐는데요 인제 돌잔치를 쫌,아~ 제가 출산한 지가 이제 한 십 개월 십일 개월째 정도 됐는데요 인제 돌잔치를 조금
하기도 쫌 해야 되고,하기도 조금 해야 되고
그러면 인제 엄마가 쫌 예뻐 예뻐 보이고 싶은 뭐~ 그런 것도 쫌 있고,그러면 인제 엄마가 조금 예뻐 예뻐 보이고 싶은 뭐~ 그런 것도 조금 있고
그리고 또 임신을 하고 쪘는 살이,그리고 또 임신을 하고 쪘는 살이
쫌 잘 안 빠진다고 하더라고요 그래 가지고 뭐~,조금 잘 안 빠진다고 하더라고요 그래 가지고 뭐~
일 년이 지나고 이 년이 지나고 뭐~ 그냥 그렇게 놔두면,일 년이 지나고 이 년이 지나고 뭐~ 그냥 그렇게 놓아두면
정말 그냥 내 살로 다 바뀐다고,정말 그냥 내 살로 다 바뀐다고
말씀을 많이 하시더라고요 그래 가지구 이거를 쫌,말씀을 많이 하시더라고요 그래 가지구 이거를 조금
요샌 이제 빼고 싶어 가지구 열심히 쫌 하고 있는 편이에요 뭐~,요샌 이제 빼고 싶어 가지구 열심히 조금 하고 있는 편이에요 뭐~
제가 애기 놓고 한 육 개월 반 정도 인제,제가 애기 낳고 한 육 개월 반 정도 인제
수유를 하다가 인제 끊고 그때부터 인제 다이어트를 시작하게 됐는데 지금 한,수유를 하다가 인제 끊고 그때부터 인제 다이어트를 시작하게 됐는데 지금 한
삼 개월 정도 삼사 개월 정도 한 거 같은데,삼 개월 정도 삼사 개월 정도 한 거 같은데
한 십 키로 정도는 뺐거든요  제가 뭐~,한 십 키로 정도는 뺐거든요  제가 뭐~
살이 쫌 첫째를 가지고 좀 많이 쪄 가지구 뭐~ 한 이십오 키로 이상 쪄 가지구,살이 조금 첫째를 가지고 좀 많이 쪄 가지구 뭐~ 한 이십오 키로 이상 쪄 가지구
지금 근데,지금 근데
지금 임신 전 몸무게 한 일 키로 정도 남았거든요 근데 인제,지금 임신 전 몸무게 한 일 키로 정도 남았거든요 근데 인제
임신 전에도 약간 살이 좀 쪄 있는 상태여 가지고,임신 전에도 약간 살이 좀 쪄 있는 상태여 가지고
그 전으로 쫌 돌아가고 싶은데 저도 쫌 딸래미를 낳다 보니까,그 전으로 조금 돌아가고 싶은데 저도 조금 딸래미를 낳다 보니까
딸이랑 이제 뭐~,딸이랑 이제 뭐~
커플룩 이런 것도 쫌 입고 싶고 왜 예쁜 엄마들 날씬하게 해 가지고 다니는,커플룩 이런 것도 조금 입고 싶고 왜 예쁜 엄마들 날씬하게 해 가지고 다니는
엄마들 이런 엄마들이 너무 쫌 부럽고 예뻐 보이고 이래 가지구,엄마들 이런 엄마들이 너무 조금 부럽고 예뻐 보이고 이래 가지구
저도 쫌 그렇게 하 되고 싶어서,저도 조금 그렇게 하 되고 싶어서
다이어트를 지금 쫌 열심히 하고 쫌 관심을,다이어트를 지금 조금 열심히 하고 조금 관심을
좀 갖게 되는 거 같애요 혹시 다이어트에 대한 경험이 있으신가요?,좀 갖게 되는 거 같애요 혹시 다이어트에 대한 경험이 있으신가요?
예 저는,예 저는
