사투리,표준어
또 학교도 한 번 더 공짜로 다닐 수 있고,또 학교도 한 번 더 공짜로 다닐 수 있고
아 그래서 다니기로는 결심은 한 거야?,아 그래서 다니기로는 결심은 한 거야?
지금 나 고민 많이 했지 또 어제만 해도 아이 그냥 아 다니지 말까 이거였거든?,지금 나 고민 많이 했지 또 어제만 해도 아이 그냥 아 다니지 말까 이거였거든?
근데 다시 다니자 이걸로 바꼈음 그러니까 너무 쫌,근데 다시 다니자 이걸로 바뀌었음 그러니까 너무 조금
대학교에서 또 얻어 가는 게 또 어찌 보면은 내 난 이미 뭐~,대학교에서 또 얻어 가는 게 또 어찌 보면은 내 난 이미 뭐~
고인물에 고학번이라서 그렇긴 한데 또 사회생활도 있잖아.,고인물에 고학번이라서 그렇긴 한데 또 사회생활도 있잖아.
근데 이게 일 년 사람이 잊혀지다 보니까 내가 거기서 얻어가는 게 너무 없는 거야 그~ 그런 사회적인 측면에서,근데 이게 일 년 사람이 잊혀지다 보니까 내가 거기서 얻어가는 게 너무 없는 거야 그~ 그런 사회적인 측면에서
알아던 사람들이라도 이제 연결점이 끊어지고 이러니까 근데 오늘 오랜만에 풋살에서 또다시,알아던 사람들이라도 이제 연결점이 끊어지고 이러니까 근데 오늘 오랜만에 풋살에서 또다시
바로 밑에 애들 후배들 만나고 왔거든 같은 과 애들,바로 밑에 애들 후배들 만나고 왔거든 같은 과 애들
또 그렇지 그런 애들도 좋은 애들도 있는데 그냥 괜히,또 그렇지 그런 애들도 좋은 애들도 있는데 그냥 괜히
또 이렇게 일 년 동안 이렇게 멀어지다 보니까 그~ 사회가 쫌 멀어지게 한 거지 사람 사이를 그래서,또 이렇게 일 년 동안 이렇게 멀어지다 보니까 그~ 사회가 조금 멀어지게 한 거지 사람 사이를 그래서
어 그런 거 변수도 많이 좋은 쪽으로 변수가 생길 거 같애서,어 그런 거 변수도 많이 좋은 쪽으로 변수가 생길 거 같애서
또 요새 또 졸업 유예하는 거 허다해서,또 요새 또 졸업 유예하는 거 허다해서
어 졸업 유예를 또 이 년 정도까지 할 수 있거든 보통 다 그~ 졸업 유예 이 년 다 채운단 말이야.,어 졸업 유예를 또 이 년 정도까지 할 수 있거든 보통 다 그~ 졸업 유예 이 년 다 채운단 말이야.
일단 니랑 그~ 너희 그~ 남자 친구분은 그거 이번에 졸업하지 그냥,일단 너랑 그~ 너희 그~ 남자 친구분은 그거 이번에 졸업하지 그냥
나도 원래 이번에 졸업할라 했다 근데 약간 쫌 너무,나도 원래 이번에 졸업할라 했다 근데 약간 조금 너무
뭐랄까 나는 이제 학교 특성상 경영학 내가 경영학과 이기도 하고 학과 특성상,뭐랄까 나는 이제 학교 특성상 경영학 내가 경영학과 이기도 하고 학과 특성상
약간 문과가 은근 오히려,약간 문과가 은근 오히려
그런 게 많이 필요해 사람의 힘이 쫌 필요해서,그런 게 많이 필요해 사람의 힘이 조금 필요해서
그냥 내가 그냥 졸업장만 가지고 하기엔 너무 쫌,그냥 내가 그냥 졸업장만 가지고 하기엔 너무 조금
