사투리,표준어
이제 지금 다니고 있는 학교에 대해서 한 번 얘기를 해 보면은,이제 지금 다니고 있는 학교에 대해서 한 번 얘기를 해 보면은
나는 지금,나는 지금
동아방송예술대학교 방송기술계열 제작 전공,동아방송예술대학교 방송기술계열 제작 전공
까지 이렇게 해야 내일,까지 이렇게 해야 내일
정확한 그~ 전공이 소개가 되는데,정확한 그~ 전공이 소개가 되는데
그래서 거기서 방송 제작을 공부하고 있는데?,그래서 거기서 방송 제작을 공부하고 있는데?
지금 이제 마지막 학기고,지금 이제 마지막 학기고
전반적인,전반적인
기획 촬영,기획 촬영
편집,편집
이런 거를 배우고 있지 지금?,이런 거를 배우고 있지 지금?
너는?,너는?
나는 세명대학교 항공서비스학과에 재학중인데,나는 세명대학교 항공서비스학과에 재학중인데
나는,나는
이번 년도 이월에 말레이시아,이번 년도 이월에 말레이시아
엠아이아이티라는 학교에서 교환 학생을 하다가,엠아이아이티라는 학교에서 교환 학생을 하다가
이 코로나 일구가 너무 심해져서,이 코로나 일구가 너무 심해져서
이제 일찍 귀국을 해서 이제 그~ 말레이시아 학교 수업을 듣고 있었어.,이제 일찍 귀국을 해서 이제 그~ 말레이시아 학교 수업을 듣고 있었어.
학기를 온라인 수업을 듣고 마치고 이제 이학기를,학기를 온라인 수업을 듣고 마치고 이제 이학기를
지금은 이학기니까 이학기를 하고 있는데,지금은 이학기니까 이학기를 하고 있는데
또 코로나 일구 때문에 학교를 못 가게 돼서,또 코로나 일구 때문에 학교를 못 가게 돼서
온라인으로 수업을 듣다가 이제 또 일단계가 돼가지고 대면 수업이 가능해진 거야.,온라인으로 수업을 듣다가 이제 또 일단계가 돼가지고 대면 수업이 가능해진 거야.
그래서 나는 내일부터 학교를 가는데,그래서 나는 내일부터 학교를 가는데
이제 일 년 만에,이제 일 년 만에
우리과는 항공 서비스 학과다 보니깐 재복을 입잖아?,우리과는 항공 서비스 학과다 보니깐 재복을 입잖아?
과복을 이제 일 년 만에 있는 건데,과복을 이제 일 년 만에 있는 건데
일 년 동안 내 몸에 어떤,일 년 동안 내 몸에 어떤
변화가 있었는지 잘 모르겠는데,변화가 있었는지 잘 모르겠는데
내일 그래서 과복을,내일 그래서 과복을
