사투리,표준어
또 뭔가 또 생각나면 바뀌겠지.,또 뭔가 또 생각나면 바뀌겠지.
그렇지 그래서 요즘에는 보니까 원래는 유튜브를 많이 봤는데,그렇지 그래서 요즘에는 보니까 원래는 유튜브를 많이 봤는데
어.,어.
유튜브가 좀 영상의 길이도 길어지고 광고도 끼고하니까,유튜브가 좀 영상의 길이도 길어지고 광고도 끼고하니까
어.,어.
사람들이 틱톡인가,사람들이 틱톡인가
아.,아.
영상을 보는 걸로 이동을 해 간데,영상을 보는 걸로 이동을 해 간데
아 어.,아 어.
유이비 나는 잘 알지만 뭐~ 쓰는 사람들은 되게 많이 쓰는 것 같더라고,유이비 나는 잘 알지만 뭐~ 쓰는 사람들은 되게 많이 쓰는 것 같더라고
그렇지 그 애들이 많이 쓰지 그거를,그렇지 그 애들이 많이 쓰지 그거를
어느 에스엔에스는 가만보면은 젊은층이 먼저 시작을 하잖아.,어느 에스엔에스는 가만보면은 젊은층이 먼저 시작을 하잖아.
어.,어.
어 십대 이십대 초반이 먼저 확 이케 들어가서 활성화시키면,어 십대 이십대 초반이 먼저 확 이렇게 들어가서 활성화시키면
어.,어.
그 뒤에 따라가지 이 삼십대 애들이 그래서,그 뒤에 따라가지 이 삼십대 애들이 그래서
진짜 이게 요새 느끼는 게 이십대의 눈으로 십대를 보면 안 되는 거야.,진짜 이게 요새 느끼는 게 이십대의 눈으로 십대를 보면 안 되는 거야.
아 그치 요즘에는 더 큰일하지.,아 그렇지 요즘에는 더 큰일하지.
근데 십대들이 그니까 재미를 위해서 재미를 좇잖아.,근데 십대들이 그러니까 재미를 위해서 재미를 좇잖아.
응.,응.
재미랑 인기 그리고 유행을 좇잖아.,재미랑 인기 그리고 유행을 좇잖아.
응.,응.
근데 그거를 나이를 먹으면은,근데 그거를 나이를 먹으면은
이제 내가 친구들이 하는 거 이십 대쯤 되면 인제 좀,이제 내가 친구들이 하는 거 이십 대쯤 되면 이제 좀
실용적으로 좀 바뀌는 거 같고 익숙한 걸로 이제 넘어가면서,실용적으로 좀 바뀌는 거 같고 익숙한 걸로 이제 넘어가면서
그냥 굳이 뭐 그런 거 안 하고 그냥 뭐~ 이렇게 딱 하는 거 같은데,그냥 굳이 뭐 그런 거 안 하고 그냥 뭐~ 이렇게 딱 하는 거 같은데
응.,응.
근데 진짜 사실은 재미를 위해서 모든 걸 다 하는 애들있잖아.,근데 진짜 사실은 재미를 위해서 모든 걸 다 하는 애들있잖아.
그렇지.,그렇지.
