사투리,표준어
지금 하고 있나요?,지금 하고 있나요?
말씀을 제가 주제에 대해서 한 번 제가 이야기하고,말씀을 제가 주제에 대해서 한 번 제가 이야기하고
대화를 시작하는 걸로 해 볼까요 그러면,대화를 시작하는 걸로 해 볼까요 그러면
날씨에 대해서 어~ 대화를 해 볼려 하는데,날씨에 대해서 어~ 대화를 해 볼려 하는데
지금부터 날씨에 대해서 한 번 대화 해 보도록 할게요.,지금부터 날씨에 대해서 한 번 대화 해 보도록 할게요.
혹시  씨는 딱히 좋아하는 날씨나,혹시  씨는 딱히 좋아하는 날씨나
아니면 이런 날씨에는 되게 기분이 화창해지고 나도 역시,아니면 이런 날씨에는 되게 기분이 화창해지고 나도 역시
좀 기분도 좋아진다 이런 날씨 있으세요?,좀 기분도 좋아진다 이런 날씨 있으세요?
저는 개인적으로 가을이 되게 좋은 계절인 거 같애요.,저는 개인적으로 가을이 되게 좋은 계절인 거 같애요.
뭐라 그래야 되지?,뭐라 그래야 되지?
가을이면 일단 옷이 편하잖아요 옷이,가을이면 일단 옷이 편하잖아요 옷이
그냥 겉옷만 이렇게 막 신경 쓰면 되고 그리고 일단 선선하고 너무 덥지도 않고 그리고,그냥 겉옷만 이렇게 막 신경 쓰면 되고 그리고 일단 선선하고 너무 덥지도 않고 그리고
되게 좋아해요.,되게 좋아해요.
가을 날씨를 좀 많이 선호하는 편이네요.,가을 날씨를 좀 많이 선호하는 편이네요.
나 같은 경우에는 아마 대부분 여름에,나 같은 경우에는 아마 대부분 여름에
그런 날씨가 많이 있는데,그런 날씨가 많이 있는데
장마철이나 비가 흠뻑 내리는 뭐~ 폭풍까지는 아니고,장마철이나 비가 흠뻑 내리는 뭐~ 폭풍까지는 아니고
비가 많이 내리는 그런 날씨를 좀 좋아해요.,비가 많이 내리는 그런 날씨를 좀 좋아해요.
근데  여름 날씨라기보다는 그냥 비가 많이 내리는 추워도 좋으니,근데  여름 날씨라기보다는 그냥 비가 많이 내리는 추워도 좋으니
추워도 좋고 더워도 좋은데 비가 많이 내리는 그런 날 비 내리는 날씨를 좋아해요.,추워도 좋고 더워도 좋은데 비가 많이 내리는 그런 날 비 내리는 날씨를 좋아해요.
그러면 그~ 비 비 내리는 게 어떤 게 좋으신 거예요?,그러면 그~ 비 비 내리는 게 어떤 게 좋으신 거예요?
음~ 이게  햇빛이 제가 싫어했던 기억이 있는데 어렸을 때,음~ 이게  햇빛이 제가 싫어했던 기억이 있는데 어렸을 때
알러지가 생겼었는데 그게,알러지가 생겼었는데 그게
제가 비염이나 아님 피부 알러지 요럴 때,제가 비염이나 아님 피부 알러지 요럴 때
햇빛을 보면 조금 더 반응이 심해지더라고요.,햇빛을 보면 조금 더 반응이 심해지더라고요.
가렵거나 이렇게 조금 더 반응이 심해졌었는데,가렵거나 이렇게 조금 더 반응이 심해졌었는데
그래서 외출도 좀 딱히 많이 못 하고,그래서 외출도 좀 딱히 많이 못 하고
이제 어~ 청소년 때 애들 한 번씩 다 호기심으로 화장해 보는 화창한 날씨니까,이제 어~ 청소년 때 애들 한 번씩 다 호기심으로 화장해 보는 화창한 날씨니까
막 놀러 갈 때도 화장도 좀 해 보고 이렇게 하던데 저는 그렇게,막 놀러 갈 때도 화장도 좀 해 보고 이렇게 하던데 저는 그렇게
어~ 쪼끔 알러지가 좀 있을 때는 화장 안 하고 좀 가볍게 산뜻하게 나갔었거든요.,어~ 쪼끔 알러지가 좀 있을 때는 화장 안 하고 좀 가볍게 산뜻하게 나갔었거든요.
오히려 비 내리는 날에는 좀 습하니까,오히려 비 내리는 날에는 좀 습하니까
피부에 그렇게 부담이 되지 않았어요.,피부에 그렇게 부담이 되지 않았어요.
그래서 그때 좀 비 오는 날씨를 좋아했는데,그래서 그때 좀 비 오는 날씨를 좋아했는데
그 이후로부터도,그 이후로부터도
뭐~ 약간 음악이나 가요 요렇게 들었을 때 발라드에서 비 오는 날씨에 관해서 되게 좀 절절하고,뭐~ 약간 음악이나 가요 요렇게 들었을 때 발라드에서 비 오는 날씨에 관해서 되게 좀 절절하고
웬지 비 오는 날씨를 더 제가 좋아하게 되더라고요.,웬지 비 오는 날씨를 더 제가 좋아하게 되더라고요.
그럼 되게 되게 힘드시겠다 그죠,그럼 되게 되게 힘드시겠다 그죠
근데 지금은 많이 좋아졌어요 저는 그렇게 심한 편이 아니라서,근데 지금은 많이 좋아졌어요 저는 그렇게 심한 편이 아니라서
그~  어디 해변가 놀러 갔을 때,그~  어디 해변가 놀러 갔을 때
좀 쪼금 심하게 일시적으로 그랬었거든요 근데,좀 쪼금 심하게 일시적으로 그랬었거든요 근데
날씨가 좀 많이 건조하거나 햇빛이 강렬 강렬하게 좀 내리쬐는 날에는,날씨가 좀 많이 건조하거나 햇빛이 강렬 강렬하게 좀 내리쬐는 날에는
다시 반응이 올라오고 이랬겠기 때문에 지금은,다시 반응이 올라오고 이랬겠기 때문에 지금은
피부가 민감하다 싶을 정도지 그때만큼은 아닌 거 같애요.,피부가 민감하다 싶을 정도지 그때만큼은 아닌 거 같애요.
다행이네요.,다행이네요.
네 저는 참 그래도 약하게 지내가 지나가서,네 저는 참 그래도 약하게 지내가 지나가서
되게 다행인 거 같애요 네,되게 다행인 거 같애요 네
저는 햇볕을 되게 좋아해가지고,저는 햇볕을 되게 좋아해가지고
맨날 썬크림 옛날엔 썬크림도 안 바르고 햇빛 밑에 막 나가가지고 이래가지고,맨날 썬크림 옛날엔 썬크림도 안 바르고 햇빛 밑에 막 나가가지고 이래가지고
그래서 맨날 해 뜨는 날만  밖에 나가서 산책하고 이런 거 엄청 좋아했었어요.,그래서 맨날 해 뜨는 날만  밖에 나가서 산책하고 이런 거 엄청 좋아했었어요.
그래가지고 저는 가 그래서 가을 날씨 같은 그런 날씨를 더 좋아하는 거 같애요.,그래가지고 저는 가 그래서 가을 날씨 같은 그런 날씨를 더 좋아하는 거 같애요.
맞아요 가을 날씨는 좀 약간 선선하고,맞아요 가을 날씨는 좀 약간 선선하고
좀 하늘도 되게 높고 또 푸르면서도,좀 하늘도 되게 높고 또 푸르면서도
어~ 해도 이케 떠 있고,어~ 해도 이렇게 떠 있고
좀 뭐랄까요 좀 이케,좀 뭐랄까요 좀 이렇게
차라리 젤 마음 편한 날씨라고 해야 하나,차라리 젤 마음 편한 날씨라고 해야 하나
그런 느낌이 있는 거 같애요.,그런 느낌이 있는 거 같애요.
이런 느낌이 엄청 좋아  확 트인 기분?,이런 느낌이 엄청 좋아  확 트인 기분?
꼭  가을 날씨라고 해서 갑자기 생각이 나는데,꼭  가을 날씨라고 해서 갑자기 생각이 나는데
가을에는 또 잘 먹게 되지 않나요?,가을에는 또 잘 먹게 되지 않나요?
맞아요 맞아요.,맞아요 맞아요.
음~ 잘 먹게 될 거 같애요 그래서 가을은,음~ 잘 먹게 될 거 같애요 그래서 가을은
가을 날씨도 참 좋고 비 내리는 날씨도 제가 물론 좋아하지만,가을 날씨도 참 좋고 비 내리는 날씨도 제가 물론 좋아하지만
가을에 선선한 날씨도 굉장히 좋아하거든요 근데 가을에는 좀,가을에 선선한 날씨도 굉장히 좋아하거든요 근데 가을에는 좀
정말 다른 계절과는 다르게,정말 다른 계절과는 다르게
천고마비라는 말이 왜 나왔는지 더 이해할 수 있을 정도로,천고마비라는 말이 왜 나왔는지 더 이해할 수 있을 정도로
잘 먹게 되더라고요.,잘 먹게 되더라고요.
어 맞아요 되게 저도 가을만 되면은 추석이 있어가지고 추억에 또 송편 먹 안 먹고 이카다 보니까,어 맞아요 되게 저도 가을만 되면은 추석이 있어가지고 추억에 또 송편 먹 안 먹고 이러다 보니까
진짜 그때 그~ 뭐라 그래야 하지 그~ 친척들 모여가지고 왁자지껄한 거는 어떨 때는,진짜 그때 그~ 뭐라 그래야 하지 그~ 친척들 모여가지고 왁자지껄한 거는 어떨 때는
때때로 귀찮을 때가 있는데,때때로 귀찮을 때가 있는데
줄기차게 나오는 음식들은 정말,줄기차게 나오는 음식들은 정말
거부할 수가 없어요.,거부할 수가 없어요.
과일도 많지만,과일도 많지만
그~ 뭐~ 제사상에 한 번 올라갔다 내려온 음식 중에서 고기도 있고 산해진미가 다 있잖아요.,그~ 뭐~ 제사상에 한 번 올라갔다 내려온 음식 중에서 고기도 있고 산해진미가 다 있잖아요.
너무 맛있는 것들이 많기 때문에,너무 맛있는 것들이 많기 때문에
그리고 저는 추석  가을 같은 날씨 말고도,그리고 저는 추석  가을 같은 날씨 말고도
되게 좋아하거든요 근데 옛날에,되게 좋아하거든요 근데 옛날에
좋아했었는데 쫌 나이가 들고 보니까 아~ 쪼끔  이제,좋아했었는데 조금 나이가 들고 보니까 아~ 쪼끔  이제
하기 좀 힘드니까 쪼금 싫어지는 지고 있어요.,하기 좀 힘드니까 쪼금 싫어지는 지고 있어요.
아~ 눈 내리는 날씨 막 어렸을 때는 또 울산이라는 지역 자체가,아~ 눈 내리는 날씨 막 어렸을 때는 또 울산이라는 지역 자체가
눈이라는 게 좀 잘 많이 안 와요.,눈이라는 게 좀 잘 많이 안 와요.
또 밑에 지방이니까 따뜻해가지고 그런지,또 밑에 지방이니까 따뜻해가지고 그런지
이제 눈은 좀 잘 안 오는데,이제 눈은 좀 잘 안 오는데
가끔 최근에 한 몇 번씩 자주 온 적이 있었거든요.,가끔 최근에 한 몇 번씩 자주 온 적이 있었거든요.
