사투리,표준어
어~  씨 취미가 있으시면은,어~  씨 취미가 있으시면은
뭐~ 어떤 취미생활을 하시는지 이야기 해주시기 바랍니다.,뭐~ 어떤 취미생활을 하시는지 이야기 해주시기 바랍니다.
저는 취미가 오늘 얘기하고 싶은 취미는 등산으로 하겠습니다.,저는 취미가 오늘 얘기하고 싶은 취미는 등산으로 하겠습니다.
저는 한 달에 두 번 정도 등산을 하고 있는데,저는 한 달에 두 번 정도 등산을 하고 있는데
어~ 일상생활에서 도움이 되고자,어~ 일상생활에서 도움이 되고자
취미활동을 하고 있어요.,취미활동을 하고 있어요.
친구와 같이 산행을 시작하는데,친구와 같이 산행을 시작하는데
어~ 가까운 근교 산행을 하고 있어요.,어~ 가까운 근교 산행을 하고 있어요.
지난주에는 거창에 아~ 거창이 아니고,지난주에는 거창에 아~ 거창이 아니고
잠깐만요 어~ 제가 쪼끔 정리하는 사이에  님께서,잠깐만요 어~ 제가 쪼끔 정리하는 사이에  님께서
어~ 가진 취미를 먼저 말씀해주시면 좋겠습니다.,어~ 가진 취미를 먼저 말씀해주시면 좋겠습니다.
예 저 취미는 어~ 저는 사실 그~,예 저 취미는 어~ 저는 사실 그~
먹고 살기 바빠가지고 특별한 취미생활을 하지 않습니다.,먹고 살기 바빠가지고 특별한 취미생활을 하지 않습니다.
그~ 취미생활이 없다 보니까 취미생활을 답변을 할려니까 지금 현재 뭐~ 특별하게 취미로 내세울 만한 거는 없고요.,그~ 취미생활이 없다 보니까 취미생활을 답변을 할려니까 지금 현재 뭐~ 특별하게 취미로 내세울 만한 거는 없고요.
어~ 여유가 있을 때는 나 쉽니다 휴식을 취하고 제가 그~ 일하는,어~ 여유가 있을 때는 나 쉽니다 휴식을 취하고 제가 그~ 일하는
도중에 짬짬이 어~ 항상 아무것도 안 하고 어~,도중에 짬짬이 어~ 항상 아무것도 안 하고 어~
쉬고 이러는 게 그~ 저의 일상입니다 그~ 굳이 취미라 하면은 어~,쉬고 이러는 게 그~ 저의 일상입니다 그~ 굳이 취미라 하면은 어~
자전기 타기랄지 뭐~ 운동하는 거 달리기 그 외에 뭐~,자전기 타기랄지 뭐~ 운동하는 거 달리기 그 외에 뭐~
그~ 특별하게 어~ 규칙적으로 그~,그~ 특별하게 어~ 규칙적으로 그~
어~ 취미를 내 취미라고 내세울만한 거는 특별하게 없습니다.,어~ 취미를 내 취미라고 내세울만한 거는 특별하게 없습니다.
그~ 저 자신으로써는 어~ 쉬는 게 취미입니다.,그~ 저 자신으로써는 어~ 쉬는 게 취미입니다.
쉬는 게 취미가 될 수 있을랑가는 모르겠지만 저한테는 어~ 쉬는 게  취미고,쉬는 게 취미가 될 수 있으려나는 모르겠지만 저한테는 어~ 쉬는 게  취미고
어~ 그게 또 어~ 재미입니다.,어~ 그게 또 어~ 재미입니다.
혹시  씨는 어~ 산에 가서,혹시  씨는 어~ 산에 가서
취미생활이 만족하시면은 어~ 그걸로써 어~ 행복하면은,취미생활이 만족하시면은 어~ 그걸로써 어~ 행복하면은
좋은 취미라고 생각합니다.,좋은 취미라고 생각합니다.
어~ 저처럼 그렇게 뭐~ 특별한 취미 없는 것보다는 산에 가서,어~ 저처럼 그렇게 뭐~ 특별한 취미 없는 것보다는 산에 가서
꾸준하게 가시고 그렇게 하는 게 어~ 좋아보이네요.,꾸준하게 가시고 그렇게 하는 게 어~ 좋아보이네요.
그~ 산에 가서 어~ 좋았던 기억 있으면은 한번 이야기해주세요.,그~ 산에 가서 어~ 좋았던 기억 있으면은 한번 이야기해주세요.
네 저는 산에 가면 어~,네 저는 산에 가면 어~
등산을 하기 전에는 사실은 어~ 목적지를 보고 정상을 보고,등산을 하기 전에는 사실은 어~ 목적지를 보고 정상을 보고
어~ 쫌 암담해요.,어~ 조금 암담해요.
저 높은 곳을 어떻게 가나 이런 생각도 하고,저 높은 곳을 어떻게 가나 이런 생각도 하고
어~ 또 가면 힘들다는 것도 알게 되고 그렇지만 인제 목표를 정하고 나면,어~ 또 가면 힘들다는 것도 알게 되고 그렇지만 인제 목표를 정하고 나면
어~ 산행을 시작하는데,어~ 산행을 시작하는데
어~ 한 발씩 한 발씩 그냥  나아가요 항상,어~ 한 발씩 한 발씩 그냥  나아가요 항상
그러면 어~ 처음에는 괜찮다가 저는 오르막길에 좀 약하거든요?,그러면 어~ 처음에는 괜찮다가 저는 오르막길에 좀 약하거든요?
그~ 오르막길에서는 정말 힘들어요.,그~ 오르막길에서는 정말 힘들어요.
그럴 때는 인제 산행에 있어서 힘든 것도 생각하지만,그럴 때는 인제 산행에 있어서 힘든 것도 생각하지만
또 내 일상에서 있었던 그런 음~ 그런 힘든 일들이 같이,또 내 일상에서 있었던 그런 음~ 그런 힘든 일들이 같이
어~ 같이 떠올라요.,어~ 같이 떠올라요.
그래서 어~ 한 발 한 발 갈 때마다 어~,그래서 어~ 한 발 한 발 갈 때마다 어~
특히 그 순간에 떠오르는 힘들었던 일들을 생각하면 그~,특히 그 순간에 떠오르는 힘들었던 일들을 생각하면 그~
나아가는 길이 그렇게 힘들지는 않더라고요?,나아가는 길이 그렇게 힘들지는 않더라고요?
그러다가 또 인제 어느 정도의 길을 길을 가다보면,그러다가 또 인제 어느 정도의 길을 길을 가다보면
또 약간 평길이 또 있고 갈만하다는 식의 인제 어~,또 약간 평길이 또 있고 갈만하다는 식의 인제 어~
내리막은 아니지만 산을 오르기 때문에 내리막을 아니지만,내리막은 아니지만 산을 오르기 때문에 내리막을 아니지만
그래도 이 정도는 나는 갈 수 있다 하면서 그런 자신감을 얻게 되기도 해요.,그래도 이 정도는 나는 갈 수 있다 하면서 그런 자신감을 얻게 되기도 해요.
어~ 또 산을 오르다보면 옆에 시작은 인제 친구들이랑 같이 하지만,어~ 또 산을 오르다보면 옆에 시작은 인제 친구들이랑 같이 하지만
인제 길이 오늘 정해진 길이 거의 뭐~ 한 네 시간 정도 이렇다 보면,인제 길이 오늘 정해진 길이 거의 뭐~ 한 네 시간 정도 이렇다 보면
친구들이랑 겹칠 때도 있고 먼저 갈 때도 있고 이랬는데,친구들이랑 겹칠 때도 있고 먼저 갈 때도 있고 이랬는데
어~ 이야기도 하면서 또 자연도 보면서,어~ 이야기도 하면서 또 자연도 보면서
어~ 내 체력에 맞게 왁 호흡을 하면서 어~ 이렇게 가면 참 재미,어~ 내 체력에 맞게 왁 호흡을 하면서 어~ 이렇게 가면 참 재미
재미가 재미가 있죠?,재미가 재미가 있죠?
그리고 정말 재밌는 거는 그~ 정 어~ 정상을 가기 위해서는,그리고 정말 재밌는 거는 그~ 정 어~ 정상을 가기 위해서는
인제 산행에서 넝성길을 타게 돼요.,인제 산행에서 능선길을 타게 돼요.
그때는 정말 좋아요.,그때는 정말 좋아요.
그때는 앞사람도 없었으면 좋겠고 뒷사람은 인제 거리를 뒀으면  좋은,그때는 앞사람도 없었으면 좋겠고 뒷사람은 인제 거리를 뒀으면  좋은
그런 기분으로 가는데 어~ 산은 넝선을 탈 때는 정말 내가,그런 기분으로 가는데 어~ 산은 능선을 탈 때는 정말 내가
자연과 동화되어서 어~ 바람이 되는 듯하기도 하고,자연과 동화되어서 어~ 바람이 되는 듯하기도 하고
음~ 올라올 때 그 어려웠던 그런 것들을 다 잊게 되거든요?,음~ 올라올 때 그 어려웠던 그런 것들을 다 잊게 되거든요?
그래서 어~ 바람이 되기도 하느고 내가 새가 된 듯한 느낌도 들고,그래서 어~ 바람이 되기도 하느고 내가 새가 된 듯한 느낌도 들고
그때는 정말 좋아요.,그때는 정말 좋아요.
그리고 어~ 또 가다보면 우리는,그리고 어~ 또 가다보면 우리는
음~ 같이 간 친구들하고 또 인제 일상을 이야기하기도 하고 어~,음~ 같이 간 친구들하고 또 인제 일상을 이야기하기도 하고 어~
또 계속 내 힘으로 나아간다는 게 그게 쫌,또 계속 내 힘으로 나아간다는 게 그게 조금
쫌 좋은 거 같았어요 나는,조금 좋은 거 같았어요 나는
그리고 이~ 마지막 정상에 올랐을 때,그리고 이~ 마지막 정상에 올랐을 때
와 그냥 오늘 내가 진짜 헛되이지 않게,와 그냥 오늘 내가 진짜 헛되이지 않게
하루를 잘 보냈다.,하루를 잘 보냈다.
난 요만큼 할 수 있었다 하는 생각으로 어~ 등산을 가고,난 요만큼 할 수 있었다 하는 생각으로 어~ 등산을 가고
또 그래서 등산이 또 좀 좋고 어~ 내가,또 그래서 등산이 또 좀 좋고 어~ 내가
그냥 일상에서 있었던 일들을 그~ 취미를 통해서 등산이라는 취미를 통해서,그냥 일상에서 있었던 일들을 그~ 취미를 통해서 등산이라는 취미를 통해서
많이 해소하기도 하고 하여튼 그런 것들이 좋은 거 같애요.,많이 해소하기도 하고 하여튼 그런 것들이 좋은 거 같애요.
씨는 산행을 해보셨을 거 같은데,씨는 산행을 해보셨을 거 같은데
산행하셨을 때 좋은 점을 어~ 있다면 말씀해주시겠습니까?,산행하셨을 때 좋은 점을 어~ 있다면 말씀해주시겠습니까?
예 저는 그~ 저도 산을 뭐~ 많이 좋아합니다 많이 좋아하고,예 저는 그~ 저도 산을 뭐~ 많이 좋아합니다 많이 좋아하고
어~ 산을 옛날에 많이 다녔던 기억을 가지고 있습니다.,어~ 산을 옛날에 많이 다녔던 기억을 가지고 있습니다.
그리고 제가 그~ 산에 다녔던 기억은 역시 가족들하고 산행을 같이 했을 때,그리고 제가 그~ 산에 다녔던 기억은 역시 가족들하고 산행을 같이 했을 때
그때 그~ 그~ 추억이 항상 좋고 지금도 가족들하고 다 최고 좋아한다.,그때 그~ 그~ 추억이 항상 좋고 지금도 가족들하고 다 최고 좋아한다.
