사투리,표준어
이~ 배우자를 찾는 거는 참 어려운 거 같애 우리도 이제,이~ 배우자를 찾는 거는 참 어려운 거 같애 우리도 이제
애들이 결혼할 때가 됐잖아.,애들이 결혼할 때가 됐잖아.
애들 배우자를 찾아야 되는데 이~,애들 배우자를 찾아야 되는데 이~
짝을 찾고 그러는 게 이~ 뭐~,짝을 찾고 그러는 게 이~ 뭐~
마음대로 되는 것도 아니고,마음대로 되는 것도 아니고
첫째 본인들이 좋아야 되지만은,첫째 본인들이 좋아야 되지만은
본인들이 좋다고 무조건 또 뭐~ 결혼을 시키자니까 여러 가지 조건들도 걸리고,본인들이 좋다고 무조건 또 뭐~ 결혼을 시키자니까 여러 가지 조건들도 걸리고
이~ 가장 중요한 거는 본인 생각이라고 하는데,이~ 가장 중요한 거는 본인 생각이라고 하는데
아무 조건 없이 시킨다는 게 생각처럼 쉽지만은 않은 거 같애.,아무 조건 없이 시킨다는 게 생각처럼 쉽지만은 않은 거 같애.
조건 조건하니까 조건은 쫌  자기들이 알아서 진짜,조건 조건하니까 조건은 조금  자기들이 알아서 진짜
적당한 비슷비슷한 사람을 딱 데리고 오면은 그걸로 진짜 괜찮을 거 같는데,적당한 비슷비슷한 사람을 딱 데리고 오면은 그걸로 진짜 괜찮을 거 같는데
정말,정말
택도 아닌 배우자를 이제 배우자 한다고 진짜 연애 상대자를 데리고 왔는데,택도 아닌 배우자를 이제 배우자 한다고 진짜 연애 상대자를 데리고 왔는데
그러면은 정말 아닌 거 같고,그러면은 정말 아닌 거 같고
정 우리 정말 배우자가 우리도,정 우리 정말 배우자가 우리도
처음에 내가 결혼할 당시에도 아무 생각 없이 그냥,처음에 내가 결혼할 당시에도 아무 생각 없이 그냥
다 뭐~ 부모님이 해 주시면 막 가서 뭐~ 그냥 살면 된다 뭐~,다 뭐~ 부모님이 해 주시면 막 가서 뭐~ 그냥 살면 된다 뭐~
부모가 해 주니까 그냥 그래 해 갖고,부모가 해 주니까 그냥 그렇게 해 갖고
생각 없이 갔는데 근데 그게 아니드라고,생각 없이 갔는데 근데 그게 아니더라고
근데 현실하고 정말 정말 힘들고 어렵고,근데 현실하고 정말 정말 힘들고 어렵고
지 본인이 진짜 생각하는 거 말고 정말,지 본인이 진짜 생각하는 거 말고 정말
그게 짝 찾는 게 진짜 어려운 거 같는데 요즘 애들은,그게 짝 찾는 게 진짜 어려운 거 같는데 요즘 애들은
너무나 그걸 쉽게 생각하고 판단을 정말 어~ 제대로 안 하는 거 같애.,너무나 그걸 쉽게 생각하고 판단을 정말 어~ 제대로 안 하는 거 같애.
근데 정말 우리 애들은,근데 정말 우리 애들은
좋은 짝을 잘 만났으면 좋겠는데 그건 내 욕심인 거 같고,좋은 짝을 잘 만났으면 좋겠는데 그건 내 욕심인 거 같고
근데 어느 정도 맞아야 되는데,근데 어느 정도 맞아야 되는데
자기들이 쫌 판단을 해 가지고 쫌 했으면 좋겠는데 그게,자기들이 조금 판단을 해 가지고 조금 했으면 좋겠는데 그게
뜻대로 안 되는 거 같고 자기는 어떤 배우자를 구했으면 좋겠어?,뜻대로 안 되는 거 같고 자기는 어떤 배우자를 구했으면 좋겠어?
음~ 내 생각은 일단 뭐~,음~ 내 생각은 일단 뭐~
애들이 첫째 자기들이 일단 좋아해야 되고,애들이 첫째 자기들이 일단 좋아해야 되고
어~ 마음에 들어야 되겠지 근데,어~ 마음에 들어야 되겠지 근데
어~ 요즘 뭐~ 드라마나 이런 그~,어~ 요즘 뭐~ 드라마나 이런 그~
티비에도 보면은 테레비에도 보면은,티비에도 보면은 테레비에도 보면은
이런 뭐~ 짝 찾기가 프로그램은 마이 하잖아?,이런 뭐~ 짝 찾기가 프로그램은 많이 하잖아?
