사투리,표준어
예,예
그러면은 저희가 교육에 대해서 한 번 이야기를 해볼게요,그러면은 저희가 교육에 대해서 한 번 이야기를 해볼게요
네,네
교육 아 정말 어려운 단어죠,교육 아 정말 어려운 단어죠
마음에서부터 벌써 부담감이,마음에서부터 벌써 부담감이
아니 저는 이거를 이 주제를 선택한 이유가,아니 저는 이거를 이 주제를 선택한 이유가
이십대랑 은근히 이제 그,이십대랑 은근히 이제 그
지금의 십 대랑 이십 대도 차이가 많이 나겠지만 삼십 대랑 이십 대랑은 조금 그,지금의 십 대랑 이십 대도 차이가 많이 나겠지만 삼십 대랑 이십 대랑은 조금 그
시대의 변화가 조금 더 컸잖아요,시대의 변화가 조금 더 컸잖아요
그렇죠,그렇죠
그렇듯이,그렇듯이
나 학창 시절에 대해서 얘기를 하면은 이십 대랑 삼십 대랑 다른 게,나 학창 시절에 대해서 얘기를 하면은 이십 대랑 삼십 대랑 다른 게
좀 많지 않을까 싶어가지고,좀 많지 않을까 싶어가지고
아 맞아요 맞아요 정말 많,아 맞아요 맞아요 정말 많
그런 거를 저도 되게 많이 느꼈어요,그런 거를 저도 되게 많이 느꼈어요
어 저희 같은 경우에는,어 저희 같은 경우에는
제가 다녔을 때 중학교 때만 하더라도 저는 삼십 대 중반이거든요?,제가 다녔을 때 중학교 때만 하더라도 저는 삼십 대 중반이거든요?
제가 다녔던 중학교 제가 중학교 다녔을 때만 하더라도,제가 다녔던 중학교 제가 중학교 다녔을 때만 하더라도
머리 두발이 거의 자유화가 없었어요,머리 두발이 거의 자유화가 없었어요
두발 자유화 아니,두발 자유화 아니
자율화가 없었어요,자율화가 없었어요
그러니까 딱 귀 밑에 삼센치?,그러니까 딱 귀 밑에 삼센치?
귀 밑 삼센치가  아예 완전,귀 밑 삼센치가  아예 완전
단발이죠,단발이죠
어 그렇게 하고 다니거나,어 그렇게 하고 다니거나
그리고 어~ 교복에 대해서도 되게,그리고 어~ 교복에 대해서도 되게
어~ 좀 단정하게 입고 다니지 않은 아이들에서는,어~ 좀 단정하게 입고 다니지 않은 아이들에서는
선생님이 좀 많이,선생님이 좀 많이
어~ 체벌을 좀 하셨던 경우도 있어요,어~ 체벌을 좀 하셨던 경우도 있어요
그 또 음,그 또 음
뭐~ 심지어 스타킹,뭐~ 심지어 스타킹
이제 겨울 되면은 레깅스 신는다 하잖아요?,이제 겨울 되면은 레깅스 신는다 하잖아요?
저희 레깅스라는 개념이 없었고 스타킹이 있었는데,저희 레깅스라는 개념이 없었고 스타킹이 있었는데
스타킹 아니면 타이즈를 신어요,스타킹 아니면 타이즈를 신어요
타이즈를 이제 그 면으로 된 거,타이즈를 이제 그 면으로 된 거
면으로 된 타이즈를 신는데,면으로 된 타이즈를 신는데
면으로 된 타이즈를 신을 때,면으로 된 타이즈를 신을 때
그 검은 색깔 아니고,그 검은 색깔 아니고
뭐~ 이제 일반 슈퍼에서 파는 유리 스타킹 같이 검은 색깔인데 안에 살이 비치는 거,뭐~ 이제 일반 슈퍼에서 파는 유리 스타킹 같이 검은 색깔인데 안에 살이 비치는 거
신으면은 또 혼나요,신으면은 또 혼나요
아 네,아 네
그거 또 그 겉에 또 양말을,그거 또 그 겉에 또 양말을
브랜드 보이게 신는 경우에도 혼나요,브랜드 보이게 신는 경우에도 혼나요
브랜드까지요?,브랜드까지요?
네 브랜드도 왜냐하면 브랜드가 보이지,네 브랜드도 왜냐하면 브랜드가 보이지
않는 단정한 맨 양말이라고 되어 있거든요?,않는 단정한 맨 양말이라고 되어 있거든요?
복장에 대해서 이렇게 그때는 이제,복장에 대해서 이렇게 그때는 이제
에이포 용지도 다 나눠주지는 못 하고 아시잖아요 그거 약간,에이포 용지도 다 나눠주지는 못 하고 아시잖아요 그거 약간
꼭 재활용 종이처럼 똥 종이라고 부르죠,꼭 재활용 종이처럼 똥 종이라고 부르죠
아 네,아 네
