사투리,표준어
일단은 나는 지금,일단은 나는 지금
지금은  엄마가,지금은  엄마가
다른 곳에서 사셔서 이제,다른 곳에서 사셔서 이제
오빠랑 동생이랑 같이 살고 있어.,오빠랑 동생이랑 같이 살고 있어.
일단은 나는 다른 가정과는 다르게 동생이랑 엄청 친하고 되게 잘 지내는 거 같아.,일단은 나는 다른 가정과는 다르게 동생이랑 엄청 친하고 되게 잘 지내는 거 같아.
일단은 동생이랑 같은 한 방을 쓰고 있기도 하고,일단은 동생이랑 같은 한 방을 쓰고 있기도 하고
동생이랑 나이 차이가 두 살 차이거든 그래서,동생이랑 나이 차이가 두 살 차이거든 그래서
싸우거나 막 그런 거는 잘,싸우거나 막 그런 거는 잘
잘은 없는 거 같아 물론 싸우기도 하지만,잘은 없는 거 같아 물론 싸우기도 하지만
내가 동생이랑 엄청 심하게 싸웠을 때가 있거든 그 때 완전 치고 박고,내가 동생이랑 엄청 심하게 싸웠을 때가 있거든 그 때 완전 치고 박고
완전 몸에 상처 날 정도로 막 그렇게 막 싸웠던 기억이 있어.,완전 몸에 상처 날 정도로 막 그렇게 막 싸웠던 기억이 있어.
그때 왜 싸웠냐면은 막,그때 왜 싸웠냐면은 막
우리가 같은 방에서 자다보니까 이제 내가,우리가 같은 방에서 자다보니까 이제 내가
나는 더운 거야.,나는 더운 거야.
서 나는 선풍기를 틀었지 근데 걔가,서 나는 선풍기를 틀었지 근데 걔가
갑자기 벌떡 일어나서 선풍기를 끄는 거야.,갑자기 벌떡 일어나서 선풍기를 끄는 거야.
그래서 막,그래서 막
막 나한테,막 나한테
뭐라 했더라 그 때 막,뭐라 했더라 그 때 막
막 야라고 막 하기도 하고 막 그랬어 그래서 내가 너무,막 야라고 막 하기도 하고 막 그랬어 그래서 내가 너무
화가 나는 거야 막 자꾸 막 말대꾸 하고 막 되게 막 내가 막 이렇게 말을 하는데 응 아니야 막 이러면서,화가 나는 거야 막 자꾸 막 말대꾸 하고 막 되게 막 내가 막 이렇게 말을 하는데 응 아니야 막 이러면서
되게 짜증 나게 말하는 그런 화법이 있거든?,되게 짜증 나게 말하는 그런 화법이 있거든?
막 그런 식으로 말을 하는 거야 그래서 내가 너무,막 그런 식으로 말을 하는 거야 그래서 내가 너무
화가 나가지고 그냥 일어났다 벌떡?,화가 나가지고 그냥 일어났다 벌떡?
근데 걔가 먼저 발길질로 발 차는 발로 차는 거야.,근데 걔가 먼저 발길질로 발 차는 발로 차는 거야.
그래서 내가 막,그래서 내가 막
되게 우리 둘 다 서로 막 치고받고 싸우고 막 그랬었지,되게 우리 둘 다 서로 막 치고받고 싸우고 막 그랬었지
그래서 막 아빠가 와 가지고 뭐 하냐고 막 말,그래서 막 아빠가 와 가지고 뭐 하냐고 막 말
말리고,말리고
그랬었던 그랬었어 그래서 내가 그 때 너무,그랬었던 그랬었어 그래서 내가 그 때 너무
억울해가지고,억울해가지고
걔가 먼저 날 발로 찼는데,걔가 먼저 날 발로 찼는데
걔가 막 나한테,걔가 막 나한테
내가 먼저 했다고 막 아빠한테 그렇게 말을 하는 거야.,내가 먼저 했다고 막 아빠한테 그렇게 말을 하는 거야.
서 내가 너무 억울해가지구,서 내가 너무 억울해가지구
막 울면서 쟤가 먼저 그랬다고 막,막 울면서 쟤가 먼저 그랬다고 막
그러면서 나 쟤랑 안 살거다 못 살 거 다 막 그러면서,그러면서 나 쟤랑 안 살거다 못 살 거 다 막 그러면서
막 그 때 태풍이 왔거든 밖에?,막 그 때 태풍이 왔거든 밖에?
태풍 왔는데 내가 나 그냥 친구 집 가서 잘 거라고 막 그러면서,태풍 왔는데 내가 나 그냥 친구 집 가서 잘 거라고 막 그러면서
나갈려고 막 그러니까 아빠가 태풍 오는데 어딜 가냐 막 그러면서,나갈려고 막 그러니까 아빠가 태풍 오는데 어딜 가냐 막 그러면서
아빠 방에서 자라하면서,아빠 방에서 자라하면서
그랬던 기억이 있어.,그랬던 기억이 있어.
너는 동생이랑 싸운 기억이 있어?,너는 동생이랑 싸운 기억이 있어?
나는,나는
그~ 내가 세 살 땐가 엄마랑 이혼해 가지고,그~ 내가 세 살 땐가 엄마랑 이혼해 가지고
아빠랑 너처럼 아빠랑 동생이랑 살고 있어.,아빠랑 너처럼 아빠랑 동생이랑 살고 있어.
동생은 나랑 두 살 차이에 남동생이고,동생은 나랑 두 살 차이에 남동생이고
이거든 데 나는,이거든 데 나는
이 두 살 차이에 남동생이 진짜,이 두 살 차이에 남동생이 진짜
싸움이 많이 일어 많이 일어나는 사,싸움이 많이 일어 많이 일어나는 사
사이인 거 같애 특히 두 살 차이가 진짜 싸움이 많대.,사이인 거 같애 특히 두 살 차이가 진짜 싸움이 많대.
이런 게 나는 할아버지 집에 갔거든 그 때 우리,이런 게 나는 할아버지 집에 갔거든 그 때 우리
할머니는 돌아가셨고 할아버지가 살아계셨을 때 할아버지,할머니는 돌아가셨고 할아버지가 살아계셨을 때 할아버지
집에 놀러 가는데 우리가 옥수수를 먹었어.,집에 놀러 가는데 우리가 옥수수를 먹었어.
옥수수를 먹는데 내가 너무 맛있는 거야 그때 기분도 좋았고,옥수수를 먹는데 내가 너무 맛있는 거야 그때 기분도 좋았고
그래가지고 기분 좋아서 옥수수를,그래가지고 기분 좋아서 옥수수를
근데 동생이 내보고 더럽게 먹지 말라는 거야 욕을 하면서,근데 동생이 나보고 더럽게 먹지 말라는 거야 욕을 하면서
그래서 내가 갑자기 기분이 너무 안 좋아진 거야.,그래서 내가 갑자기 기분이 너무 안 좋아진 거야.
기분이 너무 좋았다 갑자기 찬물을 끼얹으면 너무 더,기분이 너무 좋았다 갑자기 찬물을 끼얹으면 너무 더
너무 기분이 나빠지잖아?,너무 기분이 나빠지잖아?
그래서 내가 동생한테,그래서 내가 동생한테
뭐라 하면서 옥수수를 던진 기억이 있어.,뭐라 하면서 옥수수를 던진 기억이 있어.
그러면서 옆에 있는 리모컨도 같이 던졌거든?,그러면서 옆에 있는 리모컨도 같이 던졌거든?
그러면서 막 싸우고 있는데 할아버지가,그러면서 막 싸우고 있는데 할아버지가
고만해라 하면서 뭐라 했던 기억이 있,그만해라 하면서 뭐라 했던 기억이 있
그러고,그리고
또 동생이랑 싸웠던 적이,또 동생이랑 싸웠던 적이
우리 같이 피씨방에 놀러 갔어 그 때 시 그 때는 시골이었네 시골에 가서,우리 같이 피씨방에 놀러 갔어 그 때 시 그 때는 시골이었네 시골에 가서
피씨방에 갔는데 같이 게임 했거든?,피씨방에 갔는데 같이 게임 했거든?
데 게임을 하는데 뭐~ 누나는 게임을 발로 하냐면서 뭐라 하고,데 게임을 하는데 뭐~ 누나는 게임을 발로 하냐면서 뭐라 하고
뭐~ 이것도 못 하냐 뭐~ 이러면서 얘기를 하는데 너무 화가 나는 거야 나도 잘 하고 싶었지,뭐~ 이것도 못 하냐 뭐~ 이러면서 얘기를 하는데 너무 화가 나는 거야 나도 잘 하고 싶었지
그 때는,그 때는
잘하고 싶은데 못 했으니까,잘하고 싶은데 못 했으니까
그러면서 동생,그러면서 동생
동생이 뭐~,동생이 뭐~
나도 발 내가 발로 해도 누나 보단 잘 하겠다면서 뭐라 하는 거야.,나도 발 내가 발로 해도 누나 보단 잘 하겠다면서 뭐라 하는 거야.
그래서 내가,그래서 내가
엘리베이터에서 뭐라 했거든  집에 오는 길이었어 근데 그,엘리베이터에서 뭐라 했거든  집에 오는 길이었어 근데 그
때 버스가 없는 그런 버스가 막,때 버스가 없는 그런 버스가 막
한 세 시간 후에 도착하는 뭐 그런 깡시골이었단 말이야?,한 세 시간 후에 도착하는 뭐 그런 깡시골이었단 말이야?
그 때 특히 여름이었어 너무 더워서 짜증 나는데 얘가 뭐라 하길래,그 때 특히 여름이었어 너무 더워서 짜증 나는데 얘가 뭐라 하길래
엘리베이터에서 뭐라 했는데 엘리베이터에서 나를 밀치는 거야.,엘리베이터에서 뭐라 했는데 엘리베이터에서 나를 밀치는 거야.
그래서 뒤에 손못 손잡이?,그래서 뒤에 손못 손잡이?
거기에 내 등을 박은 적이 있었거든?,거기에 내 등을 박은 적이 있었거든?
그 때 별로 아프진 않은데 내가 아픈 척을 하면서,그 때 별로 아프진 않은데 내가 아픈 척을 하면서
바로 아빠한테 전화를 했어.,바로 아빠한테 전화를 했어.
근데 그 때 고모랑 고모부랑 같이 있었어.,근데 그 때 고모랑 고모부랑 같이 있었어.
그러면서,그러면서
둘이 화해하고 오라면서 뭐라 하는 거야 근데 그 때 너무 웃긴 게 우리가,둘이 화해하고 오라면서 뭐라 하는 거야 근데 그 때 너무 웃긴 게 우리가
집을 가야 되잖아?,집을 가야 되잖아?
근데 버스가 없었,근데 버스가 없었
그~ 너무 늦게 오는 그런 거,그~ 너무 늦게 오는 그런 거
덥고 기다리기 싫고 해가지고,덥고 기다리기 싫고 해가지고
우리는 화해했다 이러면서 막,우리는 화해했다 이러면서 막
고모한테 전화해가지고,고모한테 전화해가지고
저희 화해했으니까 데리러 와 주세요.,저희 화해했으니까 데리러 와 주세요.
이러면서 고모를 불렀던 적이 그랬던 기억이 나.,이러면서 고모를 불렀던 적이 그랬던 기억이 나.
그러면서,그러면서
집에 왔지 집에 와가지고,집에 왔지 집에 와가지고
나는 동생이 혼날 줄 알았는데,나는 동생이 혼날 줄 알았는데
혼나지도 않고 그냥,혼나지도 않고 그냥
에효 요 이런 식으로 나와서 난 조금 기분이 나빴던 게 있어.,에효 요 이런 식으로 나와서 난 조금 기분이 나빴던 게 있어.
