사투리,표준어
우리 그때 강릉 갔었잖아.,우리 그때 강릉 갔었잖아.
이번 여름이었나?,이번 여름이었나?
그때 나는 강릉을 한 두세 번 정도 가봤었는데,그때 나는 강릉을 한 두세 번 정도 가봤었는데
그때까진 항상 뭐~ 호텔이나 아니면은,그때까진 항상 뭐~ 호텔이나 아니면은
어~ 펜션을 빌려서 갔었었어.,어~ 펜션을 빌려서 갔었었어.
근데 우리는 그때 강릉에서 글램핑 했었잖아.,근데 우리는 그때 강릉에서 글램핑 했었잖아.
나는 글램핑을 처음 해봤었거든?,나는 글램핑을 처음 해봤었거든?
그래서 진짜 좋은 거야.,그래서 진짜 좋은 거야.
날씨도 딱 안 안 벋고 안 춥고,날씨도 딱 안 안 벋고 안 춥고
그리고 딱 이케 뭐~ 바비큐 꾸워 먹고,그리고 딱 이렇게 뭐~ 바비큐 구워 먹고
아니 시설도 좋았다고,아니 시설도 좋았다고
그래서 나는 그 이후로 약간 글램핑에 대한 이런,그래서 나는 그 이후로 약간 글램핑에 대한 이런
글램핑이랑 캠핑에 대한 관심 같은 게 쫌 생겼거든?,글램핑이랑 캠핑에 대한 관심 같은 게 조금 생겼거든?
니는 그때 강릉 어땠어?,너는 그때 강릉 어땠어?
나는 강릉이 진짜 약간,나는 강릉이 진짜 약간
난 강릉에 처음 가봤잖아.,난 강릉에 처음 가봤잖아.
내 진짜 좋은 거야.,나 진짜 좋은 거야.
그래 가주고 엄청 엄청 좋았는데,그래 가지고 엄청 엄청 좋았는데
나는 글램핑도 처음 해보고 강릉도 처음 가니까,나는 글램핑도 처음 해보고 강릉도 처음 가니까
걍 다 걍 다 좋은 거야.,그냥 다 그냥 다 좋은 거야.
그랬는데 뭔가 강릉 쫌 아쉬운 거는,그랬는데 뭔가 강릉 조금 아쉬운 거는
강릉에 가 가지고 쫌 유명한 음식들 있잖아.,강릉에 가 가지고 조금 유명한 음식들 있잖아.
나는 약간 여행의 꽃은 음식이라고 생각하거든?,나는 약간 여행의 꽃은 음식이라고 생각하거든?
그래서 뭔가 음식을 더 못 먹고 약간 닭강정 이런 거나,그래서 뭔가 음식을 더 못 먹고 약간 닭강정 이런 거나
뭐~ 쫌 그런 걸 많이 못 먹은 게 약간 아쉬워 가지고,뭐~ 조금 그런 걸 많이 못 먹은 게 약간 아쉬워 가지고
또 가고 싶다.,또 가고 싶다.
그때 우리 강릉에서 일 박 이 일 했었나?,그때 우리 강릉에서 일 박 이 일 했었나?
되게 짧게 있어 가지고,되게 짧게 있어 가지고
하루는 하루종일 그냥 글램핑 한다고 그 안에 있고,하루는 하루종일 그냥 글램핑 한다고 그 안에 있고
그리고 그때 비가 쫌 왔었었 왔었잖아.,그리고 그때 비가 조금 왔었었 왔었잖아.
나중에 우리 글램핑 할 때는 그쳤지만,나중에 우리 글램핑 할 때는 그쳤지만
그다음 날에 이제 날씨가 좋아 가지고,그다음 날에 이제 날씨가 좋아 가지고
겨우 그~ 해변 경포대 쪽이었나?,겨우 그~ 해변 경포대 쪽이었나?
거기 가서 물회 먹었었다 아이가?,거기 가서 물회 먹었었지 않니?
그래서 아무래도 해산물이 유명해서 그런지 맛있더라고,그래서 아무래도 해산물이 유명해서 그런지 맛있더라고
근데 솔직히 해산물은 우리가 사는 데가 부산이니까,근데 솔직히 해산물은 우리가 사는 데가 부산이니까
많이 먹었다고 생각했는데,많이 먹었다고 생각했는데
은근히 또 물회 이런 거는 여행 안 가면은,은근히 또 물회 이런 거는 여행 안 가면은
굳이 부산에서는 잘 안 먹어지잖아.,굳이 부산에서는 잘 안 먹어지잖아.
그래서 나도 음식 같은 거 다음에,그래서 나도 음식 같은 거 다음에
뭐~ 강릉에 쫌 유명한 데 많으니까,뭐~ 강릉에 조금 유명한 데 많으니까
좋은 것도 먹어보면 좋을 것 같고,좋은 것도 먹어보면 좋을 것 같고
그리고 여행 가면은 또 누구랑 가느냐도 쫌 중요한 거 같애.,그리고 여행 가면은 또 누구랑 가느냐도 조금 중요한 거 같애.
난 보통 이제 뭐~ 니랑 같이 이렇게 고등학교 친구들이랑,난 보통 이제 뭐~ 너랑 같이 이렇게 고등학교 친구들이랑
여행을 가면 제일 기억에 남고 재밌더라고,여행을 가면 제일 기억에 남고 재밌더라고
그래서 강릉 말고도 나는 니랑 뭐~ 제주도 이런 데도 가보고 싶고,그래서 강릉 말고도 나는 너랑 뭐~ 제주도 이런 데도 가보고 싶고
그리고 아~ 내가 최근에 뭐~ 이랑 랑 제주도를 갔다 왔잖아.,그리고 아~ 내가 최근에 뭐~ 이랑 랑 제주도를 갔다 왔잖아.
그때 우리가 태풍 땜에 진짜 제주도가 난리가 났을 때,그때 우리가 태풍 땜에 진짜 제주도가 난리가 났을 때
그때 딱 맞춰 가지고 갔었다 아이가?,그때 딱 맞춰 가지고 갔었지 않니?
우리 도착하고 저녁에 도착하고,우리 도착하고 저녁에 도착하고
그다음 날부터 줄줄이 비행기 다 결항되고 그랬었는데,그다음 날부터 줄줄이 비행기 다 결항되고 그랬었는데
그때도 바람 비바람이 너무 심하게 불어서,그때도 바람 비바람이 너무 심하게 불어서
가뜩이나 제주도가 바람도 많이 부는데,가뜩이나 제주도가 바람도 많이 부는데
그~ 모닝을 빌려 가지고,그~ 모닝을 빌려 가지고
이제 렌트를 해서 가는데 진짜 차가 흔들릴 정도였거든?,이제 렌트를 해서 가는데 진짜 차가 흔들릴 정도였거든?
그래서 아예 진짜 머리부터 해 가지고 우산을 쓸 수가 없는 정도여서,그래서 아예 진짜 머리부터 해 가지고 우산을 쓸 수가 없는 정도여서
그냥 옷도 싹 다 다 젖고 온몸이 다 젖고,그냥 옷도 싹 다 다 젖고 온몸이 다 젖고
들고 간 짐도 다 젖고 그랬었는데,들고 간 짐도 다 젖고 그랬었는데
나름의 또 친구들끼리 그렇게 여행을 가니까,나름의 또 친구들끼리 그렇게 여행을 가니까
그런 묘미가 있더라고,그런 묘미가 있더라고
그래서 뭐~ 니랑도 제주도나 아니면은,그래서 뭐~ 너랑도 제주도나 아니면은
날씨가 안 좋아도 따른 데 뭐~ 어딜 가도 재밌을 거 같다.,날씨가 안 좋아도 다른 데 뭐~ 어딜 가도 재밌을 거 같다.
니 어디 가보고 싶은 데 있나?,너 어디 가보고 싶은 데 있어?
근데 일단 제주도도 태어나서 한 번도 안 가봤기 때문에,근데 일단 제주도도 태어나서 한 번도 안 가봤기 때문에
내 여행 다니는 건 좋아하는데,나 여행 다니는 건 좋아하는데
