사투리,표준어
그래서 그~ 겨울에 가면 이제 날씨가 너무 추우니까 그~ 놀이기구로 운영을 안 하는 게 더 많아요.,그래서 그~ 겨울에 가면 이제 날씨가 너무 추우니까 그~ 놀이기구로 운영을 안 하는 게 더 많아요.
그래서 이제 막 사진이라도 찍을라 하면은 겨울은 이제 해가 일찍 지니까 순식간에 다 깜깜해져서 안 보이고,그래서 이제 막 사진이라도 찍으려 하면은 겨울은 이제 해가 일찍 지니까 순식간에 다 깜깜해져서 안 보이고
그리고 이제 날씨 너무 추워 이제 조금만 걸어도 이제 막 다 얼 것 같아 가지고 거기 이제,그리고 이제 날씨 너무 추워 이제 조금만 걸어도 이제 막 다 얼 것 같아 가지고 거기 이제
하도 추우니까 텐트같은 걸 쳐놓거든요 약간 텐트라 캐야 될 지 모르겠는데 아무튼 이제,하도 추우니까 텐트같은 걸 쳐놓거든요 약간 텐트라 해야 될 지 모르겠는데 아무튼 이제
뭘 쳐놓는데 이제 거기 들어가면 이제 난로 있고,뭘 쳐놓는데 이제 거기 들어가면 이제 난로 있고
그래서 진짜 십 분 걷다 거기 들어가고 십 분 걷다 거기 들어가고 그랬었어 가지고 진짜 저는 너무 힘들었어요.,그래서 진짜 십 분 걷다 거기 들어가고 십 분 걷다 거기 들어가고 그랬었어 가지고 진짜 저는 너무 힘들었어요.
그래서 겨울에는 이월드 진짜 비추,그래서 겨울에는 이월드 진짜 비추
겨울에 가본 적이 딱히 없는 것 같다.,겨울에 가본 적이 딱히 없는 것 같다.
음~ 맞아요 웬만하면 근데 사실 겨울에 안 가죠 할 게 없으니까,음~ 맞아요 웬만하면 근데 사실 겨울에 안 가죠 할 게 없으니까
그래도 하고 갔다 오면은 진짜 피로가 완전,그래도 하고 갔다 오면은 진짜 피로가 완전
진짜 그~ 진짜 말로 다 못하죠 그 피로감은 근데 막 약간 그런 게 또 뽕 뽑아야 된다 그 생각이 있어 가지고,진짜 그~ 진짜 말로 다 못하죠 그 피로감은 근데 막 약간 그런 게 또 뽕 뽑아야 된다 그 생각이 있어 가지고
폐장 직전까지 그렇게 막 놀고 집에 가다 보니까 더 피곤 한 것 같더라고요.,폐장 직전까지 그렇게 막 놀고 집에 가다 보니까 더 피곤 한 것 같더라고요.
어떻게든 뽕 뽑아야 된다 카면서 한국인 종특,어떻게든 뽕 뽑아야 된다 하면서 한국인 종특
그런데 진짜 저는 얼른 봄이 왔음 좋겠어요 그래서 봄에 되게 약간 그~ 산뜻한 기분 얼른 다시 느끼고 싶어요.,그런데 진짜 저는 얼른 봄이 왔음 좋겠어요 그래서 봄에 되게 약간 그~ 산뜻한 기분 얼른 다시 느끼고 싶어요.
거의 한 삼 개월,거의 한 삼 개월
한 오 개월,한 오 개월
언제 끝날까.,언제 끝날까.
그러니까요 그래서 진짜 좀 자유롭게 마스크 벗고 나오고 싶어요.,그러니까요 그래서 진짜 좀 자유롭게 마스크 벗고 나오고 싶어요.
그래서 그래도 겨울이면 마스크 껴도 괜찮은데,그래서 그래도 겨울이면 마스크 껴도 괜찮은데
여름에 진짜 정말 힘들었다 하더라구요.,여름에 진짜 정말 힘들었다 하더라구요.
와 그~ 더움이,와 그~ 더움이
맞아요 저는 아 맞아 저도 이제 그~ 여름에 끼고 나온 적 있었는데 진짜 땀이 맺혀서 닦고 싶은데 마스크 때문에  못 닦겠는 거예요.,맞아요 저는 아 맞아 저도 이제 그~ 여름에 끼고 나온 적 있었는데 진짜 땀이 맺혀서 닦고 싶은데 마스크 때문에  못 닦겠는 거예요.
와 거기서 오는 답답함 그~ 막 숨도 되게 뜨거운 숨 나오고,와 거기서 오는 답답함 그~ 막 숨도 되게 뜨거운 숨 나오고
요번에 올해 여름엔 더 뭐지,요번에 올해 여름엔 더 뭐지
