사투리,표준어
아~ 사실 저는 예전에는 영화를 많이 봤었 사실 근데 생각보다 많이 안 봐요.,아~ 사실 저는 예전에는 영화를 많이 봤었 사실 근데 생각보다 많이 안 봐요.
좋아하는데 그~ 뭐랄까?,좋아하는데 그~ 뭐랄까?
보면 잘 보는데 또 굳이 찾아서 이렇게 보고 이렇게는 잘 안되더라고요  영화 하는 친구들은 막 다운 받아놓고 보고 영화도 막,보면 잘 보는데 또 굳이 찾아서 이렇게 보고 이렇게는 잘 안되더라고요  영화 하는 친구들은 막 다운 받아놓고 보고 영화도 막
보러 가고 이렇게 하는데 저는 솔직히 한 번 땡길 때 막 몰아서 보고 아니면 거의 잘 안 봐지더라고요.,보러 가고 이렇게 하는데 저는 솔직히 한 번 땡길 때 막 몰아서 보고 아니면 거의 잘 안 봐지더라고요.
저는 뭐라 해야 되지 영화 같은 경우도 보면,저는 뭐라 해야 되지 영화 같은 경우도 보면
남들은 영화관 가서 보기도 하고 다운받아서 보기도 하고 요즘에는 이제 스마트 티브이 뭐~ 잘돼있으니까 뭐~ 넷플릭스 이런 거,남들은 영화관 가서 보기도 하고 다운받아서 보기도 하고 요즘에는 이제 스마트 티브이 뭐~ 잘돼있으니까 뭐~ 넷플릭스 이런 거
다 해서 보는데 저는 그렇게 해서도 잘 안 보고,다 해서 보는데 저는 그렇게 해서도 잘 안 보고
예를 들어서 누가 보자 뭐 볼래 이렇게 하면은 보지 웬만해서는 저 잘 안 보는 거 같애요.,예를 들어서 누가 보자 뭐 볼래 이렇게 하면은 보지 웬만해서는 저 잘 안 보는 거 같애요.
마지막으로 봤던 영화가 뭐에요?,마지막으로 봤던 영화가 뭐에요?
어~ 되게 오래된 영화인데 그~ 뭐지 신의 한 수,어~ 되게 오래된 영화인데 그~ 뭐지 신의 한 수
그~ 요리 나오는 거 맞죠?,그~ 요리 나오는 거 맞죠?
아니요 아니요 신의 한 수 그~ 바둑 이야기 해가지고 정우성하고 막 이시영,아니요 아니요 신의 한 수 그~ 바둑 이야기 해가지고 정우성하고 막 이시영
저는 제일 마지막 봤던 게 조커,저는 제일 마지막 봤던 게 조커
조커 들어는 봤어요.,조커 들어는 봤어요.
그때 막 엄청 유행해가지고 봤는데 볼 만은 하더라고요 그리고 그~,그때 막 엄청 유행해가지고 봤는데 볼 만은 하더라고요 그리고 그~
그~ 아~ 배우 이름 뭐였지 그~ 호아킨 피닉스도 제가 해가지고,그~ 아~ 배우 이름 뭐였지 그~ 호아킨 피닉스도 제가 해가지고
좋아하는데 뭐~ 거의 영화는 안 봤어요 옛날에 글레디에이터 보고,좋아하는데 뭐~ 거의 영화는 안 봤어요 옛날에 글레디에이터 보고
그다음에 본 게 조커네요.,그다음에 본 게 조커네요.
아~ 사실 저는 이상하게 영화 드라마 이런 거는 거의 잘 안 보게 되더라고요.,아~ 사실 저는 이상하게 영화 드라마 이런 거는 거의 잘 안 보게 되더라고요.
근데 영화에서 이제 오에스티가 막 좋고 이런 경우도 많잖아요 아니면 음악을 다뤘다던가,근데 영화에서 이제 오에스티가 막 좋고 이런 경우도 많잖아요 아니면 음악을 다뤘다던가
네 그~ 뭐지 위플레시 그런 것도 그렇고 조커도 오에스티도 좋았어요 그~,네 그~ 뭐지 위플레시 그런 것도 그렇고 조커도 오에스티도 좋았어요 그~
크림 가수 크림 그~   가수가 크림인가 제목이 크림인가 암튼 그 노래도 좋았고,크림 가수 크림 그~   가수가 크림인가 제목이 크림인가 암튼 그 노래도 좋았고
아~ 저는 개인적으로 네 저도 이제 음악 들을 때 이제 그렇게 해서 영화 음악은 들은 적은 많은데,아~ 저는 개인적으로 네 저도 이제 음악 들을 때 이제 그렇게 해서 영화 음악은 들은 적은 많은데
근데 굳이 영화를 안 보다가 어쩌다가 아~ 제가 최근에 봤던 영화가,근데 굳이 영화를 안 보다가 어쩌다가 아~ 제가 최근에 봤던 영화가
가장 최근에 봤던 영화가 그거 말고 있었네요 영화는 아닌데 애니메이션 그거 뭐였지?,가장 최근에 봤던 영화가 그거 말고 있었네요 영화는 아닌데 애니메이션 그거 뭐였지?
엘사인가 그거 이름이 기억 안 나네.,엘사인가 그거 이름이 기억 안 나네.
그~ 겨울 왕국?,그~ 겨울 왕국?
네 그거 처음 거,네 그거 처음 거
겨울 천국이라고 할 뻔했어요.,겨울 천국이라고 할 뻔했어요.
우연찮게 친구랑 지나가다가 이제 미국에서 지나가다가,우연찮게 친구랑 지나가다가 이제 미국에서 지나가다가
그~  버스킹 같은 거 이제 그~ 버스킹 같은 거 공원에서 하고 있었는데,그~  버스킹 같은 거 이제 그~ 버스킹 같은 거 공원에서 하고 있었는데
