사투리,표준어
어~ 저는 사실 말투에 대한 콤플렉스가 조금 있습니다.,어~ 저는 사실 말투에 대한 콤플렉스가 조금 있습니다.
말투를 쫌 친절하게 해야 한다?,말투를 조금 친절하게 해야 한다?
라는 컴플렉스가 조금 있어요.,라는 컴플렉스가 조금 있어요.
그래서 의도적으로,그래서 의도적으로
내가 이런 식으로 말하면 안 되는데라는 생각을 되게 많이 해요.,내가 이런 식으로 말하면 안 되는데라는 생각을 되게 많이 해요.
제가 말을 하는 걸 좋아하기 때문에,제가 말을 하는 걸 좋아하기 때문에
더 그런 생각이 드는 걸 수도 있는데,더 그런 생각이 드는 걸 수도 있는데
말은 이렇게 해야 돼 이렇게 하는 말이 좋은 말이야라는 생각을,말은 이렇게 해야 돼 이렇게 하는 말이 좋은 말이야라는 생각을
너무 많이 가지고 있어서 콤플렉스라고 생각할 정도거든요 그래서,너무 많이 가지고 있어서 콤플렉스라고 생각할 정도거든요 그래서
이걸 좀 고치려고 고치고 싶어서,이걸 좀 고치려고 고치고 싶어서
고민을 많이 하고 있습니다 그래서,고민을 많이 하고 있습니다 그래서
좋은 태도로 말을 하는 사람들을 주변에 쫌 많이 두려고 노력하고 있어요.,좋은 태도로 말을 하는 사람들을 주변에 조금 많이 두려고 노력하고 있어요.
쫌 말을,조금 말을
예쁘게 한다기보다는 말을 잘하는 친구들?,예쁘게 한다기보다는 말을 잘하는 친구들?
어휘력이 좋은 친구들이랑 말을 많이 하려고 노력을 하고 있습니다.,어휘력이 좋은 친구들이랑 말을 많이 하려고 노력을 하고 있습니다.
어~ 혹시,어~ 혹시
컴플렉스랑 관련해서 하고 싶은 말 혹시 있으세요?,컴플렉스랑 관련해서 하고 싶은 말 혹시 있으세요?
주제가 콤플렉스라서 제가 섣불리 얘기하기가 쪼끔 질문드리기가,주제가 콤플렉스라서 제가 섣불리 얘기하기가 쪼끔 질문드리기가
애매해진 거 같아서,애매해진 거 같아서
어~ 저는 콤플렉스라고 하면 아까 말씀하신 거처럼 저도,어~ 저는 콤플렉스라고 하면 아까 말씀하신 거처럼 저도
말하는 거에 약간 콤플렉스가 있습니다.,말하는 거에 약간 콤플렉스가 있습니다.
이게 남들 앞에 서서 입을 여는 게 굉장히 어렵더라구요.,이게 남들 앞에 서서 입을 여는 게 굉장히 어렵더라구요.
그리고 말재주가 별로 없다 보니까 어휘나,그리고 말재주가 별로 없다 보니까 어휘나
뭐~ 그런 부분에서도 쪼끔 부족한 게 자꾸,뭐~ 그런 부분에서도 쪼끔 부족한 게 자꾸
강박적으로 느껴져서,강박적으로 느껴져서
남들 앞에 서는 게 굉장히 어렵다고 느끼고 있습니다.,남들 앞에 서는 게 굉장히 어렵다고 느끼고 있습니다.
그리고 이거는 외모적인 콤플렉스인데 제가,그리고 이거는 외모적인 콤플렉스인데 제가
알레르기가 쪼금 많아가지고 피부가 되게,알레르기가 쪼금 많아가지고 피부가 되게
어~ 안 보이는 곳에 흉터가 되게 많아서,어~ 안 보이는 곳에 흉터가 되게 많아서
그 부분이 쪼끔 많이 스트레스를 받고 있어요.,그 부분이 쪼끔 많이 스트레스를 받고 있어요.
그~ 콤플렉스 검색을 해보면,그~ 콤플렉스 검색을 해보면
외모 콤플렉스 관련해서 우울증 이야기가 되게 많이 나오더라구요.,외모 콤플렉스 관련해서 우울증 이야기가 되게 많이 나오더라구요.
뭐~ 성형 문제도 있고 근데,뭐~ 성형 문제도 있고 근데
저도 이게 쪼끔 심리 상태가 쪼끔 침체되어 있는데,저도 이게 쪼끔 심리 상태가 쪼끔 침체되어 있는데
이게 아무래도 그런 외모 콤플렉스와,이게 아무래도 그런 외모 콤플렉스와
우울증의 관계성 같은 포스트를 보니까 아~ 이런 피부,우울증의 관계성 같은 포스트를 보니까 아~ 이런 피부
관련 문제로 이런,관련 문제로 이런
우울감이 온 게 아닌가 약간 그런 생각을 지금 하고 있습니다.,우울감이 온 게 아닌가 약간 그런 생각을 지금 하고 있습니다.
저도 약간 콤플렉스 주제가 콤플렉스다 보니까 조금,저도 약간 콤플렉스 주제가 콤플렉스다 보니까 조금
여쭤보기가 어려운데 아까 말하는 것에 대해서 쪼끔,여쭈어보기가 어려운데 아까 말하는 것에 대해서 쪼끔
콤플렉스가 있다고 하셨잖아요.,콤플렉스가 있다고 하셨잖아요.
혹시 지금 되게 말씀을 잘하시는 거 같아서 그런데,혹시 지금 되게 말씀을 잘하시는 거 같아서 그런데
관련돼서 장점이라고 생각하시는 부분은 있는지 알고 싶습니다.,관련돼서 장점이라고 생각하시는 부분은 있는지 알고 싶습니다.
저는 사실 말을,저는 사실 말을
많이 활용하는 편이에요.,많이 활용하는 편이에요.
말재주가 있는 편이라고 생각하기 때문에,말재주가 있는 편이라고 생각하기 때문에
말에 그래도 재주가 있다고 생각을 생각을 하기 때문에 이걸,말에 그래도 재주가 있다고 생각을 생각을 하기 때문에 이걸
더 콤플렉스라고 생각하는 거 같애요.,더 콤플렉스라고 생각하는 거 같애요.
내가 잘할 수 있고 잘한다고 말하고 싶은 걸 잘 못 한다고 스스로 느낄 때,내가 잘할 수 있고 잘한다고 말하고 싶은 걸 잘 못 한다고 스스로 느낄 때
그게 콤플렉스가 된다고 생각을 해요.,그게 콤플렉스가 된다고 생각을 해요.
사실 저는 되게 어렸을 때부터 말하는 걸 너무 좋아해서,사실 저는 되게 어렸을 때부터 말하는 걸 너무 좋아해서
축제 사회 보고 막 이런 걸 좋아했거든요 지금도 뭐~,축제 사회 보고 막 이런 걸 좋아했거든요 지금도 뭐~
행사하면 사회 보고,행사하면 사회 보고
제가 전문으로 사회자를 하는 사람은 아니라서,제가 전문으로 사회자를 하는 사람은 아니라서
엄청나게 큰 행사에 어떤 사회자를 맡거나 뭐~ 아나운서도 아니고,엄청나게 큰 행사에 어떤 사회자를 맡거나 뭐~ 아나운서도 아니고
그렇진 않지만 소소하게 크고 작게 뭐~,그렇진 않지만 소소하게 크고 작게 뭐~
주변에서 일어나는 행사들에서 사회를 맡기도 하고,주변에서 일어나는 행사들에서 사회를 맡기도 하고
네 지금도 뭐~,네 지금도 뭐~
아~ 나중에 네 시 정각 되면 또 회의가 있는데 그 회의도 거의,아~ 나중에 네 시 정각 되면 또 회의가 있는데 그 회의도 거의
진행을 제가 해야 할 거 같은 제가 해야 하는 룰이거든요.,진행을 제가 해야 할 거 같은 제가 해야 하는 룰이거든요.
그런 식으로 그게 저는 말을 하는 게 아이스 브레이킹을,그런 식으로 그게 저는 말을 하는 게 아이스 브레이킹을
되게 잘하게 되더라구요 제가 말을 제가 말을 하는 스타일이,되게 잘하게 되더라구요 제가 말을 제가 말을 하는 스타일이
