사투리,표준어
옛날에는 이~ 설 돌아오면은,옛날에는 이~ 설 돌아오면은
제사에서 쓰는 전통 음식을 했어요.,제사에서 쓰는 전통 음식을 했어요.
그랬는데 지금은 그런 전통 음식을,그랬는데 지금은 그런 전통 음식을
잘 쓰지 않고 다 가게에서 구입하고,잘 쓰지 않고 다 가게에서 구입하고
자 시간들이 없다 보니까 서로 인자 그렇게 하는데,자 시간들이 없다 보니까 서로 이제 그렇게 하는데
그게 쫌 아쉬워 그래가지구,그게 조금 아쉬워 그래가지구
그런 전통 음식에는 이제 제사를 지낼라니까,그런 전통 음식에는 이제 제사를 지내려니까
그~ 유과도 했고 약과도 했고 감주도 했고,그~ 유과도 했고 약과도 했고 감주도 했고
쌀로 빚어가지고 전통주도 했고,쌀로 빚어가지고 전통주도 했고
그랬어요 그러구 감주도,그랬어요 그리고 감주도
엿기름을 가지고 밥 삭혀가지구 그래 감주를 해서 손님들이 오면은 세배하러 오면은,엿기름을 가지고 밥 삭혀가지구 그래 감주를 해서 손님들이 오면은 세배하러 오면은
그걸 대접을 하고 했는데,그걸 대접을 하고 했는데
지금은 무조건 저거 가게에서 사가지고,지금은 무조건 저거 가게에서 사가지고
음료수를 한 잔씩 주고 그런 게 인자,음료수를 한 잔씩 주고 그런 게 이제
전통이 없어지는 거 같아가지고 쫌 아쉬워가지고,전통이 없어지는 거 같아가지고 조금 아쉬워가지고
밑에 아랫대들이 오면은,밑에 아랫대들이 오면은
이거 먹어라 하고 음식을 내놓고 그랬는데,이거 먹어라 하고 음식을 내놓고 그랬는데
지금은 그냥 다,지금은 그냥 다
어느 집을 가든둥 먹을 게 있으니까,어느 집을 가든지 먹을 게 있으니까
먹나 안 먹나 그냥 가나 그런 식으로 다,먹나 안 먹나 그냥 가나 그런 식으로 다
끝내주니까 쫌 아쉬움이 많이 있어요.,끝내주니까 조금 아쉬움이 많이 있어요.
그런 걸 쫌 아랫대에다가도 쫌 이르케 전수를 하면 좋은데,그런 걸 조금 아랫대에다가도 조금 이렇게 전수를 하면 좋은데
아랫대들도 요새는 바쁘니까 배울 생각도 안 하고 어른들도 바쁘다는,아랫대들도 요새는 바쁘니까 배울 생각도 안 하고 어른들도 바쁘다는
핑계하는 아이들에,핑계하는 아이들에
해 줄려고 잘 또 신경도 안 쓰고 그런 거 같애요.,해 주려고 잘 또 신경도 안 쓰고 그런 거 같애요.
그래서 그런 걸 쫌,그래서 그런 걸 조금
가가 집안에서,가서 집안에서
그런 걸 했으면 해가지고 인자 먹거리에 대해서 한번 이야기를 드리는 겁니다.,그런 걸 했으면 해가지고 이제 먹거리에 대해서 한번 이야기를 드리는 겁니다.
유과는 어떤 걸로 만들었냐면은,유과는 어떤 걸로 만들었냐면은
찹쌀로 그렇게 해가지고 만들고 약과는 밀가루로 만드는 거고,찹쌀로 그렇게 해가지고 만들고 약과는 밀가루로 만드는 거고
감주는 엿기름을 이용해서 만들고,감주는 엿기름을 이용해서 만들고
술은 막걸리 술은 누룩을  쌀 가지고 그리 만드는 건데 지금은,술은 막걸리 술은 누룩을  쌀 가지고 그리 만드는 건데 지금은
팔구십 프로가 모르는 것 같은데,팔구십 프로가 모르는 것 같은데
그걸 쫌 알을려고 하는 그런 것도,그걸 조금 알려고 하는 그런 것도
있었으면 하는데 어떻게 생각하는가?,있었으면 하는데 어떻게 생각하는가?
옛날에 맛있게 먹었던 기억이 있어요 그래서,옛날에 맛있게 먹었던 기억이 있어요 그래서
유과를 만드는 방법 쫌 알려주시겠어요?,유과를 만드는 방법 조금 알려주시겠어요?
그래요 유과는 아주 좋은 농사지은 올해,그래요 유과는 아주 좋은 농사지은 올해
지은 찹쌀을 잘 골라가지고,지은 찹쌀을 잘 골라가지고
일주일 동안 물에 담궜다가 그 쌀이 다 발효가 되면은,일주일 동안 물에 담갔다가 그 쌀이 다 발효가 되면은
그 쌀을 방앗간에 가서 갈아다가,그 쌀을 방앗간에 가서 갈아다가
이제 거기에다가 콩가루 넣고 소주를 넣고,이제 거기에다가 콩가루 넣고 소주를 넣고
반죽을 해가지고 그걸 또 쪄서 말려 방에다가,반죽을 해가지고 그걸 또 쪄서 말려 방에다가
공기가 통하지 않게 방에서 말려가지고 잘 말려가지고,공기가 통하지 않게 방에서 말려가지고 잘 말려가지고
그걸 인자 튀김 기름에다가,그걸 이제 튀김 기름에다가
튀기면은 부옇게 일어나요 그러면 인자 그게가 유과야.,튀기면은 부옇게 일어나요 그러면 이제 그게 유과야.
그러면 그~ 유과를 튀겨놓고 바탕을 튀겨놓고,그러면 그~ 유과를 튀겨놓고 바탕을 튀겨놓고
인자 튀김 기름에다가 해가지고는 또 거기다가,이제 튀김 기름에다가 해가지고는 또 거기다가
집청 지금으로 말하면은 집청을 뭐라고 하냐면,조청 지금으로 말하면은 조청을 뭐라고 하냐면
그렇게 말하는데 거기다가 인자 그걸,그렇게 말하는데 거기다가 이제 그걸
묻혀가지고 바탕 튀겨놓은 데다가,묻혀가지고 바탕 튀겨놓은 데다가
묻혀가지고 그 우에다가,묻혀가지고 그 위에다가
나락을 튀겨서,나락을 튀겨서
