사투리,표준어
다음 우리가 얘기할 주제는,다음 우리가 얘기할 주제는
꿈이야 @이름,꿈이야 @이름
너는 장래희망이 뭐야?,너는 장래희망이 뭐야?
지금 준비하고 있잖아.,지금 준비하고 있잖아.
근데 솔직히 잘 모르겠음,근데 솔직히 잘 모르겠음
내가 이거를,내가 이거를
준비를 하고 있다곤 하지만,준비를 하고 있다곤 하지만
내가 아~ 너무 좋아.,내가 아~ 너무 좋아.
너무 하고 싶어.,너무 하고 싶어.
이런 거라기보다는,이런 거라기보다는
내가 하고 싶은 것들 여러 개가 있는데,내가 하고 싶은 것들 여러 개가 있는데
그중에서 실현 가능한 거를 골른 거거든,그중에서 실현 가능한 거를 골른 거거든
나머지 하나는,나머지 하나는
방송 작가 그 예능 쪽 작가였고,방송 작가 그 예능 쪽 작가였고
뭐~ 내가 능력이 더 된다면,뭐~ 내가 능력이 더 된다면
드라마 집필도 한번 해보고 싶었고,드라마 집필도 한번 해보고 싶었고
그리고 나머지 하나는,그리고 나머지 하나는
뮤지컬이나 아니면은,뮤지컬이나 아니면은
배우 같은 게 하고 싶었어.,배우 같은 게 하고 싶었어.
야 너 어떻게 나랑,야 너 어떻게 나랑
꿈이 정말 많은 부분이 겹친다.,꿈이 정말 많은 부분이 겹친다.
정말 소름 돋아,정말 소름 돋아
난 마흔 살에 데뷔하는 게 꿈이야.,난 마흔 살에 데뷔하는 게 꿈이야.
연기자 데뷔,연기자 데뷔
난 그래서 아직도 화장실에서,난 그래서 아직도 화장실에서
거울 보면서 연기 연습해.,거울 보면서 연기 연습해.
난 우는 연기 맨날 연습하고,난 우는 연기 맨날 연습하고
그래서 언니가 쪼끔 더,그래서 언니가 쪼끔 더
분발해야 되는 게  아니네,분발해야 되는 게  아니네
니는 지금 어떻게 보면,너는 지금 어떻게 보면
니가 하고 있는 게,너가 하고 있는 게
네 꿈이었던거 아니야?,네 꿈이었던거 아니야?
어렸을 때는,어렸을 때는
엄청 어렸을 때부터,엄청 어렸을 때부터
만화가가 되는 게,만화가가 되는 게
꿈이기는 했었거든,꿈이기는 했었거든
근데 쫌 그때는,근데 조금 그때는
만화가가 된다는 말,만화가가 된다는 말
꺼내는 거 자체도 쫌 약간,꺼내는 거 자체도 조금 약간
그런 거 있잖아,그런 거 있잖아
쫌 허무맹랑하고,조금 허무맹랑하고
약간 불가능한 일처럼 느껴지고,약간 불가능한 일처럼 느껴지고
그래 하긴 그 당시에,그래 하긴 그 당시에
우리 우리 때라고 하면 맞나?,우리 우리 때라고 하면 맞니?
우리 때 약간 만화가들은,우리 때 약간 만화가들은
다 거의 공장 만화 아니였나?,다 거의 공장 만화 아니였니?
찍어내는 거,찍어내는 거
그렇지 아니면은,그렇지 아니면은
그 꼭 그 빵 모자를 써야 돼.,그 꼭 그 빵 모자를 써야 돼.
나이 되게 많으시고,나이 되게 많으시고
외인 구단 작가님,외인 구단 작가님
물론 지금 되게 대단하신 분이지만,물론 지금 되게 대단하신 분이지만
아 뭐 허영만 작가님이었나?,아 뭐 허영만 작가님이었니?
근데 요즘 그분 보니까,근데 요즘 그분 보니까
전국 팔도 돌아다니면서,전국 팔도 돌아다니면서
맛집 탐방하고 계시더라고,맛집 탐방하고 계시더라고
그렇게 부러울 직업이 있을 수가 없다.,그렇게 부러울 직업이 있을 수가 없다.
뭐라 해야 되지,뭐라 해야 되지
근데 초등학교이 생각했을 땐,근데 초등학교이 생각했을 땐
되게 약간 올드하게 느껴지는,되게 약간 올드하게 느껴지는
만화인 거잖아 만화가,만화인 거잖아 만화가
말을 안 했던 거 같거든,말을 안 했던 거 같거든
주변 애들한테도,주변 애들한테도
그래서 진짜 쌩뚱맞게,그래서 진짜 생뚱맞게
디자이너 되고 싶단 얘기 많이 했어.,디자이너 되고 싶단 얘기 많이 했어.
그래 니 근데 저번에 보니까 약간,그래 너 근데 저번에 보니까 약간
디자인 스케치하듯이,디자인 스케치하듯이
그런 그림도 좀 그렸었다 아니야,그런 그림도 좀 그렸었다 아니야
근데 그건 쫌,근데 그건 조금
티 만화 콘틸 경우도 있고,티 만화 콘틸 경우도 있고
일러스트 콘틸 경우도 있고,일러스트 콘틸 경우도 있고
그런데 디자인이랑은 살짝 영역이 엄청,그런데 디자인이랑은 살짝 영역이 엄청
달라서 서로 뭐하는지 잘 모르고 사는,달라서 서로 뭐하는지 잘 모르고 사는
그런 게 있거든,그런 게 있거든
어~ 남들 앞에서는,어~ 남들 앞에서는
간지나고 싶어서,간지나고 싶어서
디자인이란 얘기를 한 거지.,디자인이란 얘기를 한 거지.
근데 나는 네 그림을 보면,근데 나는 네 그림을 보면
진짜 감탄사 나오는 게,진짜 감탄사 나오는 게
막 그 선의 세밀함,막 그 선의 세밀함
그 터치 하나하나를,그 터치 하나하나를
니가 진짜 일일이 다 하잖아 붓으로,너가 진짜 일일이 다 하잖아 붓으로
그게 난 진짜 너무 대단함,그게 난 진짜 너무 대단함
쫌 요즘은 약간,조금 요즘은 약간
그런 생각이 든다고 해야 되나,그런 생각이 든다고 해야 되나
어렸을 때는,어렸을 때는
그게 내 꿈이었다가,그게 내 꿈이었다가
말을 못 했던 거잖아.,말을 못 했던 거잖아.
근데 이제는,근데 이제는
주변에서도 다 알고 있고,주변에서도 다 알고 있고
나는 그 길을 가고 있고,나는 그 길을 가고 있고
그 일을 돈만 못 벌었다 뿐이지,그 일을 돈만 못 벌었다 뿐이지
하고는 있단 말이지.,하고는 있단 말이지.
집에도 쫌 할 수 있는,집에도 조금 할 수 있는
그 상태에 왔는데,그 상태에 왔는데
뭐라 해야 되지,뭐라 해야 되지
그 상태에 오면서,그 상태에 오면서
약간 강박이 점점 심해지고 있는 거 같은,약간 강박이 점점 심해지고 있는 거 같은
그리고 내가 이 길에 왔다고 해서,그리고 내가 이 길에 왔다고 해서
내가 하고 싶은 걸 오만방자하게,내가 하고 싶은 걸 오만방자하게
모든 걸 다 할 수 있는 거는,모든 걸 다 할 수 있는 거는
아닐 수도 있겠단 생각이 요즘 쪼금 들어,아닐 수도 있겠단 생각이 요즘 쪼금 들어
그렇게 생각하게 된 계기라도,그렇게 생각하게 된 계기라도
그건 일탈을 시작하면서,그건 일탈을 시작하면서
결국 근데,결국 근데
내가 남한테 뭘 보여주던 간에,내가 남한테 뭘 보여주던 간에
내가 보여주기 싫으면,내가 보여주기 싫으면
게시도 삭제하면 되고,게시도 삭제하면 되고
또 보여주고 싶으면,또 보여주고 싶으면
다시 올리면 된단 말이지.,다시 올리면 된단 말이지.
내가 원래 쫌  쪽으로,내가 원래 조금  쪽으로
살짝 강박증이 있는 사람이거든,살짝 강박증이 있는 사람이거든
그래서 그거를 시작하면서,그래서 그거를 시작하면서
그게 약간 시발점이 돼 가지고,그게 약간 시발점이 돼 가지고
뭔가 점점 더,뭔가 점점 더
아 더 많이 있었으면 좋겠는데,아 더 많이 있었으면 좋겠는데
쫌 더 꽉 찾으면 좋겠는데,조금 더 꽉 찾으면 좋겠는데
쫌만 남의 구미에 당겼으면 좋겠는데,조금만 남의 구미에 당겼으면 좋겠는데
이런 거 생각을 하면서 약간,이런 거 생각을 하면서 약간
최근에는 쫌,최근에는 조금
안 행복하다는 느낌 되게 많이 들었거든,안 행복하다는 느낌 되게 많이 들었거든
지가 안 행복하면,자기가 안 행복하면
또 뭐 어쩔 거야  행복한 와중에,또 뭐 어쩔 거야  행복한 와중에
안 행복하고 또 다 그러면서 하는 거지.,안 행복하고 또 다 그러면서 하는 거지.
그리고 맞다 니는,그리고 맞다 너는
또 다른 꿈도 있잖아.,또 다른 꿈도 있잖아.
마흔 살 때 데뷔하기,마흔 살 때 데뷔하기
근데 마흔 살 때 데뷔도 하고 싶고,근데 마흔 살 때 데뷔도 하고 싶고
중간에 나는,중간에 나는
트롯 앨범도 낼  계획이었거든,트롯 앨범도 낼  계획이었거든
언제부터 그렇게,언제부터 그렇게
트로트에 관심이 많으셨어요 갑자기,트로트에 관심이 많으셨어요 갑자기
나 원래 트로트를 엄청 좋아했거든,나 원래 트로트를 엄청 좋아했거든
난 초등학교 때부터,난 초등학교 때부터
트로트를 되게 좋아했는데,트로트를 되게 좋아했는데
그것도 약간,그것도 약간
내가 고르는 것마다 이렇게,내가 고르는 것마다 이렇게
늙은이 같은 느낌이 들어서,늙은이 같은 느낌이 들어서
말을 못 했던 거,말을 못 했던 거
그럼 이번에 미스터 트롯,그럼 이번에 미스터 트롯
환장하고 봤겠네,환장하고 봤겠네
미스터 트롯은 안 봤어 왜냐면,미스터 트롯은 안 봤어 왜냐면
난 미스터를 별로 좋아하지 않아서,난 미스터를 별로 좋아하지 않아서
미스 트롯을 정말 환장하고 봤거든,미스 트롯을 정말 환장하고 봤거든
근데 당분간 한 십 년간은,근데 당분간 한 십 년간은
트롯을 손을 끊어야 될 것 같애.,트롯을 손을 끊어야 될 것 같애.
지금 사람들이,지금 사람들이
너무 트롯에 살짝 지쳐하는 것 같아서,너무 트롯에 살짝 지쳐하는 것 같아서
그래 아니 우리나라 사람들은,그래 아니 우리나라 사람들은
진짜 그게 문제라니까,진짜 그게 문제라니까
뭐 하나 잡히면은,뭐 하나 잡히면은
