사투리,표준어
저희는 지금부터 반려동물에 대해서 이야기를 한번 해볼 건데요.,저희는 지금부터 반려동물에 대해서 이야기를 한번 해볼 건데요.
너는 반려동물은 한번 키워본 적이 있어 만약에 키워본 적이 있다고 하면,너는 반려동물은 한번 키워본 적이 있어 만약에 키워본 적이 있다고 하면
맨 처음 키웠던 반려동물은 어떤 동물이고 그 친구에 대해서 한번 소개해 줄 수 있나?,맨 처음 키웠던 반려동물은 어떤 동물이고 그 친구에 대해서 한번 소개해 줄 수 있어?
맨 처음 키웠던 반려동물은 시장에서 파는 병아리였던 거 같애.,맨 처음 키웠던 반려동물은 시장에서 파는 병아리였던 거 같애.
그냥 뭐~ 학교 초등학교 다닐 때 학교 앞에,그냥 뭐~ 학교 초등학교 다닐 때 학교 앞에
항상 병아리 파는 할머니가 계셨거든 근데 그 병아리가 막 정말 잘 죽잖아.,항상 병아리 파는 할머니가 계셨거든 근데 그 병아리가 막 정말 잘 죽잖아.
병도 있고 그렇다 얘기하면서 정말 잘 죽잖아.,병도 있고 그렇다 얘기하면서 정말 잘 죽잖아.
근데 너무 키우고 싶었어 그래서,근데 너무 키우고 싶었어 그래서
그~ 병아리 하나에 오백원에 주고 집에 데려왔지.,그~ 병아리 하나에 오백원에 주고 집에 데려왔지.
이렇게 키웠던 거 같애 그게 첫 반려동물이었는데,이렇게 키웠던 거 같애 그게 첫 반려동물이었는데
처음에는 정말 잘 죽었어 키우자마자 막 삼일만에 죽기도 하고,처음에는 정말 잘 죽었어 키우자마자 막 삼일만에 죽기도 하고
근데 너무 좋으니까 또 병아리를 오백원 주고 샀 집에 베란다에,근데 너무 좋으니까 또 병아리를 오백원 주고 샀 집에 베란다에
신문지 깔아놓고 키웠거든 그래서,신문지 깔아놓고 키웠거든 그래서
어느 날은 정말 정성을 주고 이뻐해 주고 하니까,어느 날은 정말 정성을 주고 이뻐해 주고 하니까
얘가 이제 많이 정말 같이 많이 자란 거야.,얘가 이제 많이 정말 같이 많이 자란 거야.
그래서 너무 좋다 막 이렇게 했거든 심지어,그래서 너무 좋다 막 이렇게 했거든 심지어
암수로 받았어 어 얘 뭐~ 정말 뭐~ 암순지는 알지 못하지만,암수로 받았어 어 얘 뭐~ 정말 뭐~ 암순지는 알지 못하지만
하루에 할머니가 그렇게 얘기 하더라고 그래서,하루에 할머니가 그렇게 얘기 하더라고 그래서
키웠는데 키우다가 어느 날 이제,키웠는데 키우다가 어느 날 이제
집에 딱 왔는데 진짜 엉엉 울고 말았어.,집에 딱 왔는데 진짜 엉엉 울고 말았어.
어 병아리 한마리가 다른 병아리 한마리를,어 병아리 한마리가 다른 병아리 한마리를
어 쪼끔 잔인할 수도 있는데,어 쪼끔 잔인할 수도 있는데
눈을 파먹어서 죽었더라고 그래서 병아리가 눈이 없는 채로 죽어있고,눈을 파먹어서 죽었더라고 그래서 병아리가 눈이 없는 채로 죽어있고
피가 막 잔뜩 있고 막 이렇게 죽어있는 거야 그래서,피가 막 잔뜩 있고 막 이렇게 죽어있는 거야 그래서
진짜 엉엉 울었어 아니 뭐~ 진짜 한 밥도 안 먹고 막,진짜 엉엉 울었어 아니 뭐~ 진짜 한 밥도 안 먹고 막
이틀 동안 막 되게 정신이 나간 상태로 막 이렇 있었거든 초등학생 때,이틀 동안 막 되게 정신이 나간 상태로 막 이렇 있었거든 초등학생 때
그래서 그 병아리를 보고 한마리가 너무 미웠는데 그 한마리도,그래서 그 병아리를 보고 한마리가 너무 미웠는데 그 한마리도
어 얼마 안되서 그냥 죽더라고 그래서 그렇게 둘다 떠나보낸 게,어 얼마 안되서 그냥 죽더라고 그래서 그렇게 둘다 떠나보낸 게
내 첫 애완동물이었어 쪼금 충격적이지.,내 첫 애완동물이었어 쪼금 충격적이지.
너는 처음 동물은 뭘 키웠어?,너는 처음 동물은 뭘 키웠어?
나는 처음 키웠던 반려동물은 물고기들 처음에 키우게 됐어.,나는 처음 키웠던 반려동물은 물고기들 처음에 키우게 됐어.
그~ 물고기가 우리가 일반적으로 알고있는 마트에서 파는 금붕어 같은 거 있잖아.,그~ 물고기가 우리가 일반적으로 알고있는 마트에서 파는 금붕어 같은 거 있잖아.
전문적으로 꾸미지 못해서 열대아 같은 그런 친구는 구매를 못 했고 빨간색 금붕어를 키웠던 기억이 있어.,전문적으로 꾸미지 못해서 열대아 같은 그런 친구는 구매를 못 했고 빨간색 금붕어를 키웠던 기억이 있어.
나 또한 금붕어들을 초등학교 때 운동회를 하면 금붕어 잡는 거 아나 뜰채로 잡고 이러잖아 그 때마다 데리고 싶었는데,나 또한 금붕어들을 초등학교 때 운동회를 하면 금붕어 잡는 거 알아 뜰채로 잡고 이러잖아 그 때마다 데리고 싶었는데
뭔가 빨리 죽을 거 같은 생각이 있는 거야 마트에서 파는 금붕어는 쪼끔 더 신선하다고 해야 되나 싱싱하다고 해야 되나.,뭔가 빨리 죽을 거 같은 생각이 있는 거야 마트에서 파는 금붕어는 쪼끔 더 신선하다고 해야 되나 싱싱하다고 해야 되나.
