사투리,표준어
님이랑 저랑 어~ 거의,님이랑 저랑 어~ 거의
나이 차이가 열두 살 정도 나는 걸로 알고 있는데,나이 차이가 열두 살 정도 나는 걸로 알고 있는데
제가 결혼할 때 제일 중요시 여겼던 결혼 가치관,제가 결혼할 때 제일 중요시 여겼던 결혼 가치관
그리고  님이 결혼할 당시에 가장 중요하게 여겼던 결혼 가치관,그리고  님이 결혼할 당시에 가장 중요하게 여겼던 결혼 가치관
이게 시대에 따라도 틀리겠지만 이제 개인,이게 시대에 따라도 틀리겠지만 이제 개인
생각에 따라도 틀리다고 생각하거든요 저는,생각에 따라도 틀리다고 생각하거든요 저는
저는 결혼할 때 어~ 그 당시에 저희 친구들은 다,저는 결혼할 때 어~ 그 당시에 저희 친구들은 다
제가 친한 친구가 네 명이 있었는데 세 명은 뭘 봤냐면,제가 친한 친구가 네 명이 있었는데 세 명은 뭘 봤냐면
어~ 직업 보고 능력 보고 집안 보고,어~ 직업 보고 능력 보고 집안 보고
그래서 선보고 이렇게 해서 결혼을 준비했었고,그래서 선보고 이렇게 해서 결혼을 준비했었고
저는 연애도 쫌 오래 했긴 했지만,저는 연애도 조금 오래 했긴 했지만
저는 무엇보다더 도 집안이나 그 사람 경제력보다 저는,저는 무엇보다더 도 집안이나 그 사람 경제력보다 저는
사람 됨됨이를 보고 선택했습니다 그래서,사람 됨됨이를 보고 선택했습니다 그래서
지금 저희 신랑과 저는 결혼을 하게 되었는데요.,지금 저희 신랑과 저는 결혼을 하게 되었는데요.
혹시  님은 지금 배우자님과 어~,혹시  님은 지금 배우자님과 어~
결혼을 하실 때 뭘 가장 중요하게 생각하시고,결혼을 하실 때 뭘 가장 중요하게 생각하시고
아~ 이분이면 이분을 내 평생 반려자로,아~ 이분이면 이분을 내 평생 반려자로
생각하고 결혼을 하셨는지 궁금합니다.,생각하고 결혼을 하셨는지 궁금합니다.
저는 사실은 어~ 사내 연애 사내 결혼이에요.,저는 사실은 어~ 사내 연애 사내 결혼이에요.
어~ 지금 남편과 결혼핸지 이제 삼십일 년째 되는데,어~ 지금 남편과 결혼한지 이제 삼십일 년째 되는데
이 사람을 봤을 때 아~ 저 사람하고 결혼해야지 하고 만났던 건 아니고,이 사람을 봤을 때 아~ 저 사람하고 결혼해야지 하고 만났던 건 아니고
호감은 가는 스타일은 맞지마는 제 배우자라 가 될 거라고 생각은 하진 않았고,호감은 가는 스타일은 맞지마는 제 배우자라 가 될 거라고 생각은 하진 않았고
어~ 참 인연이  희한한 거 같애요.,어~ 참 인연이  희한한 거 같애요.
어~ 저희 회사에 어~ 저보다 나이가 쫌 많은 언니가,어~ 저희 회사에 어~ 저보다 나이가 조금 많은 언니가
어~ 저하고 남편하고 나이 차이가 쫌 나거든요.,어~ 저하고 남편하고 나이 차이가 조금 나거든요.
어~ 남편을 굉장히 좋아했나 봐요.,어~ 남편을 굉장히 좋아했나 봐요.
그래서 저한테 부탁을 하드라고요 중간에 이제 자리를 좀 마련을 해 달라고,그래서 저한테 부탁을 하더라고요 중간에 이제 자리를 좀 마련을 해 달라고
그래서 저는 제가  원래 사람을 쫌 좋아하다 보니까 상사라도,그래서 저는 제가  원래 사람을 조금 좋아하다 보니까 상사라도
서로 또 잘 지내고 하니까 제가 중간 다리 역할을 해 줬거든요.,서로 또 잘 지내고 하니까 제가 중간 다리 역할을 해 줬거든요.
그런데 나중에 알고 보니까 어~ 지금의 남편은,그런데 나중에 알고 보니까 어~ 지금의 남편은
자기가 자기의 성격하고 이제 맞는 사람을 자기 나름대로 찾았는데,자기가 자기의 성격하고 이제 맞는 사람을 자기 나름대로 찾았는데
그분보다는 저한테 먼저 생각이 있었다고 하드라고요 근데 저는 몰랐죠.,그분보다는 저한테 먼저 생각이 있었다고 하더라고요 근데 저는 몰랐죠.
그~  소개팅 시켜주러 갔는데 꼭 세 명이 같이 앉아서  듣고 밥을 먹자 하는데 제가,그~  소개팅 시켜주러 갔는데 꼭 세 명이 같이 앉아서  듣고 밥을 먹자 하는데 제가
눈치가 없는 게 인간이가 안 된다면서 저가 나오니까,눈치가 없는 게 인간이냐 안 된다면서 제가 나오니까
같이 밥 먹고  일어나자고 이라는데,같이 밥 먹고  일어나자고 이러는데
제 나름대로 이르케 주선을 해 줄려고 굉장히 노력을 했거든요.,제 나름대로 이렇게 주선을 해 줄려고 굉장히 노력을 했거든요.
그래서 언니 그 언니하고 같이 인제 시간을 보내라고 하는데,그래서 언니 그 언니하고 같이 인제 시간을 보내라고 하는데
어~ 제가 저~ 집 부근은 뻐스 정류장쯤 오니까 어~ 헤어져갖고,어~ 제가 저~ 집 부근은 뻐스 정류장쯤 오니까 어~ 헤어져갖고
와 왔드라구요 그러면서 지금 남편이 저한테 딱 첫마디가,와 왔더라고요 그러면서 지금 남편이 저한테 딱 첫마디가
쓸데없는 이런 건 하지 마라고 딱 이러드라구요.,쓸데없는 이런 건 하지 마라고 딱 이러더라고요.
이~ 자기는 누구를 소개해자고 온 게 아니었고,이~ 자기는 누구를 소개하자고 온 게 아니었고
제가 누가 누구한테 약속을 해 줬기 땜에 제 인제,제가 누가 누구한테 약속을 해 줬기 땜에 제 인제
말에 인제 신용을 잃을까 싶어서  그 자리에 나와줬던 거라는 거라 그래서,말에 인제 신용을 잃을까 싶어서  그 자리에 나와줬던 거라는 거라 그래서
아~ 한편으로는 고맙고 미안코 그랬는데,아~ 한편으로는 고맙고 미안하고 그랬는데
저를 마음에 두고 있다 생각은 안 했어요.,저를 마음에 두고 있다 생각은 안 했어요.
그래 그~ 어~  님이 말씀했듯이,그래 그~ 어~  님이 말씀했듯이
자 어~ 지금까지,자 어~ 지금까지
그~ 제 남편을 그냥 생각해보면,그~ 제 남편을 그냥 생각해보면
똑같은 사람이에요 변함이 없는 사람,똑같은 사람이에요 변함이 없는 사람
저는 개인적으로 쪼금 보수적인 사람이기 때문에,저는 개인적으로 쪼금 보수적인 사람이기 때문에
오늘 맑고 내일 어둡고 이런 거 별로 안 좋아하거든요 그냥 꾸준한 사람이 좋았는데,오늘 맑고 내일 어둡고 이런 거 별로 안 좋아하거든요 그냥 꾸준한 사람이 좋았는데
제가 쪼금 제 나이 또래보다는 생각을 어른스럽게 하고 카다 보니까,제가 쪼금 제 나이 또래보다는 생각을 어른스럽게 하고 하다 보니까
어~ 연년생인 오빠 친구를 봐도,어~ 연년생인 오빠 친구를 봐도
어~ 오빠 친구이면 오빠인데도 동생같이 보이고 영 마음에 탐탁지가 않든데,어~ 오빠 친구이면 오빠인데도 동생같이 보이고 영 마음에 탐탁지가 않든데
그기에 비해서 나이 차이가 쪼금 나니까 남편이 하는 행동은,거기에 비해서 나이 차이가 쪼금 나니까 남편이 하는 행동은
의젓하고 아~ 믿음직스럽고,의젓하고 아~ 믿음직스럽고
그냥 내가 쫌 믿고 따라갈 수 있다는 이런 게 참 들었거든요.,그냥 내가 조금 믿고 따라갈 수 있다는 이런 게 참 들었거든요.
근데 살아 보니까 똑같은 거 같애요.,근데 살아 보니까 똑같은 거 같애요.
나이가 들어도 남자는 애라는 말이 맞는 거 같아 같고요.,나이가 들어도 남자는 애라는 말이 맞는 거 같아 같고요.
제가 지금 만약에 다시 그 시절로 가서 결혼을 한다면,제가 지금 만약에 다시 그 시절로 가서 결혼을 한다면
몰라요 지금 생각을 그대로 가지고 가면 또 어떻게 될는지 모르겠는데,몰라요 지금 생각을 그대로 가지고 가면 또 어떻게 될는지 모르겠는데
음~ 만약에 지금 제가 그러면 아마,음~ 만약에 지금 제가 그러면 아마
어~ 쪼금 더 조건을 따질 거는 같애요.,어~ 쪼금 더 조건을 따질 거는 같애요.
어~ 마음만 가지고 살 수 없다는 거 알고,어~ 마음만 가지고 살 수 없다는 거 알고
사는 과정에서 변함은 어~ 변화무쌍하진 않아서 좋았지마는,사는 과정에서 변함은 어~ 변화무쌍하진 않아서 좋았지마는
또 너무 고정된 게 안 변하니까 제가 사는 게 쪼금 고달팠던 부분도 있거든요.,또 너무 고정된 게 안 변하니까 제가 사는 게 쪼금 고달팠던 부분도 있거든요.
그래서 아마 우리 아이들도 아빠가 쪼금 완고하고 외골수가 보니까,그래서 아마 우리 아이들도 아빠가 쪼금 완고하고 외골수가 보니까
시집을 아무도 안 갈려고 하는 거 같애요.,시집을 아무도 안 갈려고 하는 거 같애요.
님은 남편하고 사이가,님은 남편하고 사이가
어~ 알콩달콩 재밌으신가요 어떤,어~ 알콩달콩 재밌으신가요 어떤
어떤 스타일로 결혼 생활을 유지하고 계신가요?,어떤 스타일로 결혼 생활을 유지하고 계신가요?
네 저희는 어~ 연애를 칠 년을 했습니다.,네 저희는 어~ 연애를 칠 년을 했습니다.
어~ 근데 중간에 삼 년쯤 됐을 때 한 번 헤어졌었고,어~ 근데 중간에 삼 년쯤 됐을 때 한 번 헤어졌었고
그리고 다시 만나서 이제 칠 년째에 결혼을 해서,그리고 다시 만나서 이제 칠 년째에 결혼을 해서
지금까지 잘살고 있는데요 저는,지금까지 잘살고 있는데요 저는
어~ 결혼할 때부터 어~ 주말 부부였습니다.,어~ 결혼할 때부터 어~ 주말 부부였습니다.
그래서 아마,그래서 아마
그렇게 남들보다 덜 싸우고,그렇게 남들보다 덜 싸우고
쪼금 더 애틋하고 이래서 지금까지도 크게 싸우지 않고 잘사는 거 같구요.,쪼금 더 애틋하고 이래서 지금까지도 크게 싸우지 않고 잘사는 거 같구요.
이게 음~ 저는 결혼을 할 당시에,이게 음~ 저는 결혼을 할 당시에
어~ 처음에 사람들이 주말 부부인데 괜찮냐고,어~ 처음에 사람들이 주말 부부인데 괜찮냐고
어~ 괜찮겠냐고 했을 때 저는 그때는 잘 몰랐었습니다.,어~ 괜찮겠냐고 했을 때 저는 그때는 잘 몰랐었습니다.
그게 어우 당연히 마음만 안 변하고 눈에서 멀어지면 마음도 멀어진다 했는데 괜찮겠냐고 오히려 주위에서 더 걱정이었지,그게 어우 당연히 마음만 안 변하고 눈에서 멀어지면 마음도 멀어진다 했는데 괜찮겠냐고 오히려 주위에서 더 걱정이었지
저는 저희 신랑을 믿었기 때문에,저는 저희 신랑을 믿었기 때문에
어~ 본인도 저희 신랑도 저를 믿으니까 저희는,어~ 본인도 저희 신랑도 저를 믿으니까 저희는
지금까지도 주말 부부임에도 불구하고 서로 믿고 알콩달콩,지금까지도 주말 부부임에도 불구하고 서로 믿고 알콩달콩
애들까지 나오 애들 셋을 놓고 잘살고 있습니다.,애들까지 나오 애들 셋을 낳고 잘살고 있습니다.
그런데 저~,그런데 저~
