사투리,표준어
니 이제 쫌 있으면,너 이제 조금 있으면
삼월 지금 벌써 십일월이고 이제 쫌 삼월이다 아이가?,삼월 지금 벌써 십일월이고 이제 조금 삼월이지 않니?
삼월이면 이제 복학해야 되는데 니 니 복할 할 거가?,삼월이면 이제 복학해야 되는데 너 너 복할 할 거가?
나도 지금 고민 중인데 이제 그때 말했던 대로,나도 지금 고민 중인데 이제 그때 말했던 대로
그~ 항공 준사관 그 시험을,그~ 항공 준사관 그 시험을
또 알아보니까 시 군 휴학이랑 일반 휴학이랑 다르다 해 가지고 일반 휴학을 더 하고,또 알아보니까 시 군 휴학이랑 일반 휴학이랑 다르다 해 가지고 일반 휴학을 더 하고
그 시험을 준비를 할지 아니면 그냥 학교를 다니면서,그 시험을 준비를 할지 아니면 그냥 학교를 다니면서
뭐~ 편입을 할지 아~ 생각 중이긴 한데 솔직히 그 시험 준비하다가 그래도,뭐~ 편입을 할지 아~ 생각 중이긴 한데 솔직히 그 시험 준비하다가 그래도
잘 되면 좋겠지만 안 될 수 있으니까 그러면 또,잘 되면 좋겠지만 안 될 수 있으니까 그러면 또
나이는 나이대로 먹고 학교도 졸업 못 해 가지고,나이는 나이대로 먹고 학교도 졸업 못 해 가지고
그게 좀 애매하긴 하지 아직 어떻게 해야 될지 정확히 모르겠다 계속 이게 고민 중이긴 한데,그게 좀 애매하긴 하지 아직 어떻게 해야 될지 정확히 모르겠다 계속 이게 고민 중이긴 한데
난 지금 딱히 니처럼 뭐~ 어디 뭐~ 정해 놓고 있는 게 아니라서,난 지금 딱히 너처럼 뭐~ 어디 뭐~ 정해 놓고 있는 게 아니라서
나 무조건 복학할 거 같긴 하고 니 그럼 만약에,나 무조건 복학할 거 같긴 하고 너 그럼 만약에
준사관 그거 뭐~ 하면서 알바도 계속할 거가 니 저번에 알바 뭐~ 하면서 또 휴학 한번 생각해 본다매?,준사관 그거 뭐~ 하면서 알바도 계속할 거가 너 저번에 알바 뭐~ 하면서 또 휴학 한번 생각해 본다매?
그니까 돈은 엄청 많이 벌어 놓고 이제 공부할 때,그러니까 돈은 엄청 많이 벌어 놓고 이제 공부할 때
뭐~ 우리 부모님한테 또 돈 받기 미안하니까 쫌 내 쓸 돈 정도만 딱 벌어 놓고 이제,뭐~ 우리 부모님한테 또 돈 받기 미안하니까 조금 내 쓸 돈 정도만 딱 벌어 놓고 이제
돈도 많이 안 쓰고 하면서 하면은 뭐~ 돈 걱정 없이,돈도 많이 안 쓰고 하면서 하면은 뭐~ 돈 걱정 없이
공부하면서도 뭐~ 돈 걱정 따로 할 필요 없이 할 수 있으니까,공부하면서도 뭐~ 돈 걱정 따로 할 필요 없이 할 수 있으니까
아니면 그냥 바로 시험 준비하면서 뭐~ 주말만 알바하고 하면은,아니면 그냥 바로 시험 준비하면서 뭐~ 주말만 알바하고 하면은
그래도 뭐~ 쓸 돈 내 쓸 돈까지는 뭐~ 나올 거 같애서 그것도 괜찮을 거 같고,그래도 뭐~ 쓸 돈 내 쓸 돈까지는 뭐~ 나올 거 같애서 그것도 괜찮을 거 같고
