사투리,표준어
드라마에 관해서 얘기해볼까요?,드라마에 관해서 얘기해볼까요?
드라마는 뭐~ 어떤 걸 얘기해야 되는지?,드라마는 뭐~ 어떤 걸 얘기해야 되는지?
최근에는 드라마 뭐~ 보는 거 있나?,최근에는 드라마 뭐~ 보는 거 있어?
없어 그냥 저는 드라마 생으로 보는 드라마보다는,없어 그냥 저는 드라마 생으로 보는 드라마보다는
완결돼서 그냥 한꺼번에 보는 편을 더 많이 하는지라,완결돼서 그냥 한꺼번에 보는 편을 더 많이 하는지라
아~ 예 저는 생방을 보는 게 잘 없어요 예,아~ 예 저는 생방을 보는 게 잘 없어요 예
어~ 나도 그래 나도 뭐~,어~ 나도 그래 나도 뭐~
나도 뒤에 기다리는 게 너무 싫어가지고,나도 뒤에 기다리는 게 너무 싫어가지고
어~ 나는 거의 한 번에 몰아가지고 완결 나면 보거든.,어~ 나는 거의 한 번에 몰아가지고 완결 나면 보거든.
그래 요즘 뭐~ 스타트업이나 뭐~ 유명한 거 많긴 한데,그래 요즘 뭐~ 스타트업이나 뭐~ 유명한 거 많긴 한데
나는 그런 거 거의 안 봐요.,나는 그런 거 거의 안 봐요.
어~ 저도 저도 뭐~ 여자 나온 드라마는 쫌 잘 흥미가 안 생겨요 오히려 그냥,어~ 저도 저도 뭐~ 여자 나온 드라마는 조금 잘 흥미가 안 생겨요 오히려 그냥
예전에 했던 거 그거 그냥 쫌,예전에 했던 거 그거 그냥 조금
몰아서 정주행을  더 많이 하지.,몰아서 정주행을  더 많이 하지.
어~ 나도 거의 뭐고 웹  외장하드 외장하드에,어~ 나도 거의 뭐야 웹  외장하드 외장하드에
그~ 완결된 것만 이제 따로 받아가지고 그냥 날 잡아서 보고,그~ 완결된 것만 이제 따로 받아가지고 그냥 날 잡아서 보고
생으로 요즘 뭐~ 스타트업이니 뭐~,생으로 요즘 뭐~ 스타트업이니 뭐~
뭐~ 제일 최근에 끝난 거 부부의 세계 요런 거도,뭐~ 제일 최근에 끝난 거 부부의 세계 요런 거도
나는 아예 안 봤거든 부부의 세계는 이제 완결 났으니까 한 번 다운 받아가,나는 아예 안 봤거든 부부의 세계는 이제 완결 났으니까 한 번 다운 받아가
니는 뭐~ 부부의 세계 뭐~ 이런 거 잘 모르나?,너는 뭐~ 부부의 세계 뭐~ 이런 거 잘 모르니?
부부의 세계 되게 유명했잖아.,부부의 세계 되게 유명했잖아.
엄마 때문에라도 그거 봤죠.,엄마 때문에라도 그거 봤죠.
엄마 땜에 그거 그거 봤다기보단 그걸 쫌,엄마 때문에 그거 그거 봤다기보단 그걸 조금
다운은 받았죠 그거 엄마가 그걸 그~ 보니까,다운은 받았죠 그거 엄마가 그걸 그~ 보니까
사실 그거 몰아보다 보니까 아니면,사실 그거 몰아보다 보니까 아니면
다른 사람들 그~ 추천 드라마를 막,다른 사람들 그~ 추천 드라마를 막
얘기 들으면 그거 보고 하는 식으로 하다 보니까,얘기 들으면 그거 보고 하는 식으로 하다 보니까
제가 보는 드라마랑 엄마 보는 드라마 하고 너무 유명해갖고,제가 보는 드라마랑 엄마 보는 드라마 하고 너무 유명해갖고
지나치게 극명해서 그냥,지나치게 극명해서 그냥
서로 그냥 그~ 같이 본 거는 몇 없죠?,서로 그냥 그~ 같이 본 거는 몇 없죠?
뭐~ 같이 보고 싶을 정도로 그~,뭐~ 같이 보고 싶을 정도로 그~
생방 챙겨본 거 있으세요?,생방 챙겨본 거 있으세요?
아니 나도 난 부모님이랑 안 산 지 오래 돼가지고 나도 드라마는 뭐~ 거의 뭐~ 무조건 내 취향으로 보지.,아니 나도 난 부모님이랑 안 산 지 오래 돼가지고 나도 드라마는 뭐~ 거의 뭐~ 무조건 내 취향으로 보지.
나는 뭐~ 보면은 뭐~,나는 뭐~ 보면은 뭐~
나는 쫌 그런 거 유명했 내가 아까 얘기했잖아.,나는 조금 그런 거 유명했 내가 아까 얘기했잖아.
뭐~ 나는 거의 유명했던 거 뭐~ 다른 사람들이 뭐~ 했던 거 뭐~ 도깨비나 뭐~ 이런 거,뭐~ 나는 거의 유명했던 거 뭐~ 다른 사람들이 뭐~ 했던 거 뭐~ 도깨비나 뭐~ 이런 거
도깨비 뭐~ 호텔 델루나 뭐~ 이런 거는,도깨비 뭐~ 호텔 델루나 뭐~ 이런 거는
뭐~ 유명하다고 막 뭐~ 재밌대 뭐~ 이러게,뭐~ 유명하다고 막 뭐~ 재밌대 뭐~ 이러게
생으로 나 그런 건 다 그런 것도 생으로 안 봤어.,생으로 나 그런 건 다 그런 것도 생으로 안 봤어.
나 그런 것도 다 완결 났는 거를 이제,나 그런 것도 다 완결 났는 거를 이제
한 번에 몰아가 볼라고 다 다운받아가지고 이제 봤지.,한 번에 몰아서 볼라고 다 다운받아가지고 이제 봤지.
생으로 본 거는 진짜 드라마 내 인생에 손 꼽을 걸?,생으로 본 거는 진짜 드라마 내 인생에 손 꼽을 걸?
아~ 전 생으로 봤던 거는 일단은,아~ 전 생으로 봤던 거는 일단은
이천십삼 년도에 그~ 굿닥터?,이천십삼 년도에 그~ 굿닥터?
주원 나오고 문채원 나오고 이거?,주원 나오고 문채원 나오고 이거?
아~ 그리고 그~ 이천십팔 년도 정말 한국을 완전히,아~ 그리고 그~ 이천십팔 년도 정말 한국을 완전히
이천십팔 년도인가 이천십구 년도 그때 그~,이천십팔 년도인가 이천십구 년도 그때 그~
한국 전역을 완전히 그~ 들끓게 했었던 드라마,한국 전역을 완전히 그~ 들끓게 했었던 드라마
그~ 스카이캐슬 그리고 그리고 그~ 스토브리그 에스비에스 스토브리그.,그~ 스카이캐슬 그리고 그리고 그~ 스토브리그 에스비에스 스토브리그.
어~ 나는 스카이캐슬은,어~ 나는 스카이캐슬은
뭐~ 워낙에 쫌 유명하고 이래가지고,뭐~ 워낙에 조금 유명하고 이래가지고
난 근데 그것도 생으로 안 봤어 근데 스토브리그는 생으로 봤었어.,난 근데 그것도 생으로 안 봤어 근데 스토브리그는 생으로 봤었어.
왜냐면 그거는 쫌 약간 내 취향에 맞더라고.,왜냐면 그거는 조금 약간 내 취향에 맞더라고.
나도 야구도 쫌 좋아하고 이래가지고,나도 야구도 조금 좋아하고 이래가지고
응 그건 보니까 재밌던데,응 그건 보니까 재밌던데
그리고 내가 제일,그리고 내가 제일
스토브리그 말고 이제 생으로 본 게 이제 태양의 후예.,스토브리그 말고 이제 생으로 본 게 이제 태양의 후예.
어~ 태양의 후예는 이제 생으로 봤었고,어~ 태양의 후예는 이제 생으로 봤었고
그거 외에는 거의 다 다운받아서 봐가지고,그거 외에는 거의 다 다운받아서 봐가지고
아~ 그~ 보니까 그~ 생으로 보고,아~ 그~ 보니까 그~ 생으로 보고
생으로 볼 정도로 챙겨봤던 거 그~,생으로 볼 정도로 챙겨봤던 거 그~
아~ 그것도 있네 어~ 이천십사 년도는 그~ 정도전?,아~ 그것도 있네 어~ 이천십사 년도는 그~ 정도전?
