사투리,표준어
맞죠 여자 중에 다이어트 안 해본 사람 거의 없지만,맞죠 여자 중에 다이어트 안 해본 사람 거의 없지만
근데 가끔씩 제 주변에 다이어트를 해본 적이 없어 가주구,근데 가끔씩 제 주변에 다이어트를 해본 적이 없어 가지구
홈트 이런 거 아예 동작조차도 못하는 애들 있던데,홈트 이런 거 아예 동작조차도 못하는 애들 있던데
그런 동작은 이제 보면 다 알 거 같고,그런 동작은 이제 보면 다 알 거 같고
그~ 홈트 시작해야 되는 마음만 하고 있습니다 다이어트 지금 하고 계세요?,그~ 홈트 시작해야 되는 마음만 하고 있습니다 다이어트 지금 하고 계세요?
다이어트를 이십 대에는 거의 안 했던 거 같애요.,다이어트를 이십 대에는 거의 안 했던 거 같애요.
사실 이십 대 때는 뭐~ 치킨이나 라면 같은 거 먹고 바로 자도 아무 문제 없고,사실 이십 대 때는 뭐~ 치킨이나 라면 같은 거 먹고 바로 자도 아무 문제 없고
뒷날 붓는다는 사람들도 그때는 이해를 못 했었어요.,뒷날 붓는다는 사람들도 그때는 이해를 못 했었어요.
왜 붓지?,왜 붓지?
사람들은 도대체 왜 다이어트를 하는 거지 도대체 뭘 얼마나 많이 먹고 뭘 관리를 안 하면 이런 식으로 굉장히,사람들은 도대체 왜 다이어트를 하는 거지 도대체 뭘 얼마나 많이 먹고 뭘 관리를 안 하면 이런 식으로 굉장히
오만방자한 생각을 많이 했었던 거 같애요.,오만방자한 생각을 많이 했었던 거 같애요.
그런데 스물아홉 딱 서른쯤부터,그런데 스물아홉 딱 서른쯤부터
이제 몸무게가 더 이상 신경을 안 쓰면,이제 몸무게가 더 이상 신경을 안 쓰면
이제 정말 안 되는 수준이 되기 시작하는 거예요 옷 같은 걸 입어보면 확실히 이제 알잖아요.,이제 정말 안 되는 수준이 되기 시작하는 거예요 옷 같은 걸 입어보면 확실히 이제 알잖아요.
옷을 입어도 진짜 예전 같지 않고,옷을 입어도 진짜 예전 같지 않고
예전에는 아무리 많이 먹고 자도,예전에는 아무리 많이 먹고 자도
문제가 뒷날 진짜 뭐~ 외견상 아무런 문제가 없었는데,문제가 뒷날 진짜 뭐~ 외견상 아무런 문제가 없었는데
이제 그렇게 먹고 자면 일단 위가 안 좋은 거죠.,이제 그렇게 먹고 자면 일단 위가 안 좋은 거죠.
위가 굉장히 안 좋고 붓는 물론이거니와 체중계에 올라갔을 때도,위가 굉장히 안 좋고 붓는 물론이거니와 체중계에 올라갔을 때도
에~ 그~ 확실히 수치가 딱 보이니까 쇼크가 오는 거예요 와 이거 진 이게,에~ 그~ 확실히 수치가 딱 보이니까 쇼크가 오는 거예요 와 이거 진 이게
다음날 고스란히 남는구나 이런 생각이 딱 들기 시작하는 거예요.,다음날 고스란히 남는구나 이런 생각이 딱 들기 시작하는 거예요.
그리고 이제 다이어트에 대해서 그래도 별생각을 안 하고 살았었어요 그렇다고 해도,그리고 이제 다이어트에 대해서 그래도 별생각을 안 하고 살았었어요 그렇다고 해도
뭐~ 엄청 뚱뚱하거나 비엠아이 뭐~ 엉망 진짜 막,뭐~ 엄청 뚱뚱하거나 비엠아이 뭐~ 엉망 진짜 막
이~ 쫌 문제 될 정도 아니면 건강에 진짜 문제 될 정도 그런 수준은 아니었으니까 그냥 그러려니 하고 살았는데,이~ 조금 문제 될 정도 아니면 건강에 진짜 문제 될 정도 그런 수준은 아니었으니까 그냥 그러려니 하고 살았는데
문제는 이제 임신을 하고 나니까 임신했을 때가,문제는 이제 임신을 하고 나니까 임신했을 때가
오십팔 키로였나 제 기억으로 그랬었거든요.,오십팔 키로였나 제 기억으로 그랬었거든요.
근데 제가 키가 작은 편이에요 백오십오 센치인데 오십팔 키로에서 일단 시작을 했으니까,근데 제가 키가 작은 편이에요 백오십오 센치인데 오십팔 키로에서 일단 시작을 했으니까
근데 이제 점점점점 나름대로 근데 임신 중에도 운동도 계속했었고,근데 이제 점점점점 나름대로 근데 임신 중에도 운동도 계속했었고
먹는 것도 되게 생각해서 먹었었어요 그니까는 이게 뭐~,먹는 것도 되게 생각해서 먹었었어요 그러니까는 이게 뭐~
자기 합리화 적으로 자기 나름대로 생각해서 먹었다가 아니고 칼로리랑,자기 합리화 적으로 자기 나름대로 생각해서 먹었다가 아니고 칼로리랑
그다음에 뭐~ 음식 같은 거 먹을 때 그램 수나 이런 것들도 다 따져 가면서 먹었고 그랬는데,그다음에 뭐~ 음식 같은 거 먹을 때 그램 수나 이런 것들도 다 따져 가면서 먹었고 그랬는데
이게 살이 찌죠.,이게 살이 찌죠.
이제 간혹가다가 임산부 중에서도 진짜 그냥 배만 나오고,이제 간혹가다가 임산부 중에서도 진짜 그냥 배만 나오고
이~ 날씬한 채로 그대로 유지가 되는 사람들도 있지만 저는 아니었거든요.,이~ 날씬한 채로 그대로 유지가 되는 사람들도 있지만 저는 아니었거든요.
그래서 오십팔 키로다가 슬금슬금 살이 찌기 시작하다가,그래서 오십팔 키로다가 슬금슬금 살이 찌기 시작하다가
마지막즘에 한 사십 주 그러니까 한 열 달쯤 되니까,마지막즘에 한 사십 주 그러니까 한 열 달쯤 되니까
칠십 키로쯤 되는 거예요 근데 저희 남편이 키가 되게 크고 마른 편이거든요.,칠십 키로쯤 되는 거예요 근데 저희 남편이 키가 되게 크고 마른 편이거든요.
네 그때 당시에 남편 몸무게가 칠십일 키로였나 이 키로였나 그랬는데,네 그때 당시에 남편 몸무게가 칠십일 키로였나 이 키로였나 그랬는데
이~ 그때 문뜩 그런 생각이 드는 거예요 야 진짜 아무리 그래도,이~ 그때 문뜩 그런 생각이 드는 거예요 야 진짜 아무리 그래도
이게 마지막 남는 알량한 자존심으로,이게 마지막 남는 알량한 자존심으로
내가 진짜 남편 몸무게는 넘지 말아야 되겠다 이런 생각이 드는 거예요.,내가 진짜 남편 몸무게는 넘지 말아야 되겠다 이런 생각이 드는 거예요.
그런데 임신을 하고 마지막 달이 되면,그런데 임신을 하고 마지막 달이 되면
또 산모들이 우스갯소리로 숨만 쉬어도 살이 찐다 뭐~ 이런 얘기들을 하거든요.,또 산모들이 우스갯소리로 숨만 쉬어도 살이 찐다 뭐~ 이런 얘기들을 하거든요.
근데 저도 약간 정말 먹는 게,근데 저도 약간 정말 먹는 게
그다지 없는데 찌 심지어 과일 같은 것도 일절 안 먹었어요.,그다지 없는데 찌 심지어 과일 같은 것도 일절 안 먹었어요.
당을 먹으면은 확실히 빨리 태아가 빨리 자라서 나중에 분만할 때도 너무 힘들다구 인제 나이가 쫌,당을 먹으면은 확실히 빨리 태아가 빨리 자라서 나중에 분만할 때도 너무 힘들다구 인제 나이가 조금
에~ 그~ 노산은 아니었지만 나이가 그래도 쫌 있고,에~ 그~ 노산은 아니었지만 나이가 그래도 조금 있고
그러다 보니까는 어쨌든 자연분만을 하고 싶어서 그동안 꾸준하게 운동도 하고 뭐도 하고 막 이러면서 지낸 신경도 많이 쓰고 이러면서,그러다 보니까는 어쨌든 자연분만을 하고 싶어서 그동안 꾸준하게 운동도 하고 뭐도 하고 막 이러면서 지낸 신경도 많이 쓰고 이러면서
지냈는데 아~ 갑자기 인제 막달에 막 먹고 싶다고 해 가주구 막 먹 과일 먹고 뭐~ 먹고,지냈는데 아~ 갑자기 인제 막달에 막 먹고 싶다고 해 가지구 막 먹 과일 먹고 뭐~ 먹고
원래도 그렇게 먹는 거를 엄청 좋아하는 편은 사실 아니었거든요.,원래도 그렇게 먹는 거를 엄청 좋아하는 편은 사실 아니었거든요.
그러다 보니까 인제 과일 같은 것도 진짜 안 먹고 참고,그러다 보니까 인제 과일 같은 것도 진짜 안 먹고 참고
그리고 뭐~ 밥 같은 걸 먹어도 한 공기 이상 당연히 안 먹는 거 그~ 공기가 진짜 그~ 왜,그리고 뭐~ 밥 같은 걸 먹어도 한 공기 이상 당연히 안 먹는 거 그~ 공기가 진짜 그~ 왜
기사식당 공기 있잖아요 그거보다 적게 해 가주고 먹는다고 엄청 신경 쓰구,기사식당 공기 있잖아요 그거보다 적게 해 가지고 먹는다고 엄청 신경 쓰구
그~ 이상하게 그리구 임신을 했을 때에두 생각을 해보면,그~ 이상하게 그리구 임신을 했을 때에두 생각을 해보면
밥을 먹고 나서 단 게 너무 먹고 싶은 거예요 원래 안 그랬었거든요.,밥을 먹고 나서 단 게 너무 먹고 싶은 거예요 원래 안 그랬었거든요.
아~ 근데 그게 폭발적으로 에너지가 굉장히 많이 필요해서 그렇다 그러드라구요.,아~ 근데 그게 폭발적으로 에너지가 굉장히 많이 필요해서 그렇다 그러더라구요.
그래서 그거 먹고 싶을 때에도 단 거 아스크림이나 음료수 절대 안 먹고,그래서 그거 먹고 싶을 때에도 단 거 아스크림이나 음료수 절대 안 먹고
우유 한 잔 마시고 끝내고 막 이런 식으로 했었거든요 그래서 다행히,우유 한 잔 마시고 끝내고 막 이런 식으로 했었거든요 그래서 다행히
칠십 키로는 넘지 않았던 거 같애요 딱 칠십까지 딱 하고,칠십 키로는 넘지 않았던 거 같애요 딱 칠십까지 딱 하고
애를 낳았는데 애를 낳고 나서 다 기대하잖아요.,애를 낳았는데 애를 낳고 나서 다 기대하잖아요.
와 살이 많이 빠지겠다 와 이제 이제 나는 해방이다 했는데,와 살이 많이 빠지겠다 와 이제 이제 나는 해방이다 했는데
진짜 애 몸무게하고 양수 무게 쪼끔 그거 빠지고,진짜 애 몸무게하고 양수 무게 쪼끔 그거 빠지고
조리원 나설 때가 육십삼 키로인가 그런 거예요.,조리원 나설 때가 육십삼 키로인가 그런 거예요.
이게 원래 오십팔 키로에서 시작했으니까 아무리 못해도 내가 오십팔 키로까지는,이게 원래 오십팔 키로에서 시작했으니까 아무리 못해도 내가 오십팔 키로까지는
그래도 가야 되지 않겠나 이런 생각이 들었거든요.,그래도 가야 되지 않겠나 이런 생각이 들었거든요.
근데 이제 육십삼 키로로 해 가주구 이제 집에 돌아왔는데,근데 이제 육십삼 키로로 해 가지구 이제 집에 돌아왔는데
백일 때까지 안 빠지는 거예요.,백일 때까지 안 빠지는 거예요.
이제 저는 애기가 굉장히 잠을 잘 안 자가지고,이제 저는 애기가 굉장히 잠을 잘 안 자가지고
다른 사람들도 물론 자식을 다 힘들게 키우죠 근데 저도 그렇게 쉽게 키운 편은 아니었거든요 집에서,다른 사람들도 물론 자식을 다 힘들게 키우죠 근데 저도 그렇게 쉽게 키운 편은 아니었거든요 집에서
근데 와 정말 아무리 그래도,근데 와 정말 아무리 그래도
뭐~ 잠을 못 자면은 살 뭐~ 대사에 더 이상이 생긴다 그런 얘기들도 하긴 하는데 그래서인지 저래서인지,뭐~ 잠을 못 자면은 살 뭐~ 대사에 더 이상이 생긴다 그런 얘기들도 하긴 하는데 그래서인지 저래서인지
백일 때까지도 몸무게가 육십삼 키로에서 그다지 안 빠졌던 거 같애요 그래서 아직도 기억이 나는데,백일 때까지도 몸무게가 육십삼 키로에서 그다지 안 빠졌던 거 같애요 그래서 아직도 기억이 나는데
그때 한 백 일쯤 되는 날에 남편이 수고했다고,그때 한 백 일쯤 되는 날에 남편이 수고했다고
배스킨라빈스인가 거기에서 아스크림 사 왔어요 그래서 새벽에,배스킨라빈스인가 거기에서 아스크림 사 왔어요 그래서 새벽에
밤 밤 열두 시 넘어서 새벽에,밤 밤 열두 시 넘어서 새벽에
남편이랑 아스크림을 먹는데 갑자기 막 눈물이 나는 거예요.,남편이랑 아스크림을 먹는데 갑자기 막 눈물이 나는 거예요.
저는 그렇게 감성적이나 감상적인 사람이 아니거든요.,저는 그렇게 감성적이나 감상적인 사람이 아니거든요.
그~ 젊을 때에도 상당히 냉소적인 사람이었고 지금도 아줌마지만,그~ 젊을 때에도 상당히 냉소적인 사람이었고 지금도 아줌마지만
아줌마인데 좀 냉소적인 아줌마 그래서 아줌마들끼리 이렇게 대화할 때 잘 못 낀단 말이에요.,아줌마인데 좀 냉소적인 아줌마 그래서 아줌마들끼리 이렇게 대화할 때 잘 못 낀단 말이에요.
이제 막 여러 가지로 계속해서,이제 막 여러 가지로 계속해서
그건 쫌 아닌 거 같은데 이런 생각하기 때문에 그래서 그렇게 아줌마들 대화에 쫌 잘 못 끼거나 아니면 부모님하고 대화할 때도,그건 조금 아닌 거 같은데 이런 생각하기 때문에 그래서 그렇게 아줌마들 대화에 조금 잘 못 끼거나 아니면 부모님하고 대화할 때도
계속해서 이성적으로 판단을 하니까 그게 쫌 약간,계속해서 이성적으로 판단을 하니까 그게 조금 약간
이게 무조건적으로 맞장구 쳐준다든지 사람 편을 들어준다든지 그 사람이 듣고 싶은 말을 한다던지 그게 쫌 약하거든요.,이게 무조건적으로 맞장구 쳐준다든지 사람 편을 들어준다든지 그 사람이 듣고 싶은 말을 한다던지 그게 조금 약하거든요.
근데 어쨌든지 간에 그렇게 감성적인 사람이 아니었는데 갑자기 그때 눈물이 막 나는 거예요.,근데 어쨌든지 간에 그렇게 감성적인 사람이 아니었는데 갑자기 그때 눈물이 막 나는 거예요.
나 이렇게 육십몇 키로 이렇게 돼지처럼 살고 싶지 않다고 진짜 약간,나 이렇게 육십몇 키로 이렇게 돼지처럼 살고 싶지 않다고 진짜 약간
네 노골적으로 말하면 나 이렇게 돼지처럼 살고 싶,네 노골적으로 말하면 나 이렇게 돼지처럼 살고 싶
사실 그때 생각해보면 오십팔 키로나 육십삼 키로나 무슨 차이가 있었는지 모르겠는데,사실 그때 생각해보면 오십팔 키로나 육십삼 키로나 무슨 차이가 있었는지 모르겠는데
그래서 막 울면서 남편한테 나는 더 이상 진짜 이렇게 살 수 없다고,그래서 막 울면서 남편한테 나는 더 이상 진짜 이렇게 살 수 없다고
그렇게 얘기를 하고 어~ 그때즘부터 어~ 운동을 하기 시작했었어요.,그렇게 얘기를 하고 어~ 그때즘부터 어~ 운동을 하기 시작했었어요.
근데 원래도 운동하는 거는 좋아했었는데,근데 원래도 운동하는 거는 좋아했었는데
애 낳기 전날까지도 필라테스하고 막 이랬었거든요.,애 낳기 전날까지도 필라테스하고 막 이랬었거든요.
그러다 보니까는 인제 한 백 일 됐으니까 나는 그러면 운동을 한번 해보겠다 그러면은 필라테스에서 시작하겠다 이래 가주구,그러다 보니까는 인제 한 백 일 됐으니까 나는 그러면 운동을 한번 해보겠다 그러면은 필라테스에서 시작하겠다 이래 가지구
필라테스를 배우러 갔더니,필라테스를 배우러 갔더니
그~ 원래 가르치시던 선생님이니까 너무 깜짝 놀래시는 거예요 아니 벌써 왔냐고 안 된다고 그래서,그~ 원래 가르치시던 선생님이니까 너무 깜짝 놀래시는 거예요 아니 벌써 왔냐고 안 된다고 그래서
아~ 그~ 무리 안 되는 수준으로만 하겠다 이러면서 이제 그때부터 운동 시작하고,아~ 그~ 무리 안 되는 수준으로만 하겠다 이러면서 이제 그때부터 운동 시작하고
근데 필라테스를 하다 보니까 이게 이 충족이 안 되는 거예요.,근데 필라테스를 하다 보니까 이게 이 충족이 안 되는 거예요.
제가 약간 욕심이 있는 스타일이라서,제가 약간 욕심이 있는 스타일이라서
