사투리,표준어
기억에 남는 선물 있나?,기억에 남는 선물 있어?
난 안 그래도 지금 크리스마스여가지고 여자친구한테 선물 뭐 사줄까 생각중이었는데,난 안 그래도 지금 크리스마스여가지고 여자친구한테 선물 뭐 사줄까 생각중이었는데
오늘 여자친구 보니까 손이 쫌 많이 텄더라고,오늘 여자친구 보니까 손이 조금 많이 텄더라고
지금 또 코로나기도 하고,지금 또 코로나기도 하고
지금 손을 되게 많이 씻잖아 손 소독도 많이 하고,지금 손을 되게 많이 씻잖아 손 소독도 많이 하고
그래서 손이 또 겨울이라서 많이 트는데 그만큼,그래서 손이 또 겨울이라서 많이 트는데 그만큼
그래서 핸드크림 어떨까 해가지고,그래서 핸드크림 어떨까 해가지고
그~ 카카오 선물 보니까,그~ 카카오 선물 보니까
그게 있더라고 혹시땅 핸 아~ 록시땅 핸드크림.,그게 있더라고 혹시땅 핸 아~ 록시땅 핸드크림.
근데 이미 여자친구가 록시땅 핸드크림 있다해가지고,근데 이미 여자친구가 록시땅 핸드크림 있다해가지고
아~ 최근에 괜찮은 브랜드 없나 이케 생각을 해보니까 최근에 이솝이라고,아~ 최근에 괜찮은 브랜드 없나 이렇게 생각을 해보니까 최근에 이솝이라고
새롭게 알게 된 브랜드인데 롯데백화점 일 층에 있던데,새롭게 알게 된 브랜드인데 롯데백화점 일 층에 있던데
이솝이라고 되게 향이 좋더라고.,이솝이라고 되게 향이 좋더라고.
내가 직접 맡아보진 않아서 카카오 선물하기라서 잘은 모르겠는데,내가 직접 맡아보진 않아서 카카오 선물하기라서 잘은 모르겠는데
리뷰 보니까 뭐~ 나쁘지 않은 것 같데?,리뷰 보니까 뭐~ 나쁘지 않은 것 같데?
그래서 핸드크림 카카오 선물하기로 일단,그래서 핸드크림 카카오 선물하기로 일단
그거 크리스마스 때 줄려고,그거 크리스마스 때 줄려고
나한테 그냥 배송하기로 선물을 사놓은 상태야 그래서,나한테 그냥 배송하기로 선물을 사놓은 상태야 그래서
나는 선물을 할 때 보통 자기 자신한테 주는 선물도 있고 아니면 타인한테 주는 선물도 있잖아.,나는 선물을 할 때 보통 자기 자신한테 주는 선물도 있고 아니면 타인한테 주는 선물도 있잖아.
근데 타인한테 주는 선물을 쫌 실용적인 걸 선물을 하는 편이야 예를 들어서,근데 타인한테 주는 선물을 조금 실용적인 걸 선물을 하는 편이야 예를 들어서
감성적인 선물 있잖아 물론 편지도 좋고 꽃다발도 좋고,감성적인 선물 있잖아 물론 편지도 좋고 꽃다발도 좋고
뭐~ 되게 뭐~ 엽서라든지 그런,뭐~ 되게 뭐~ 엽서라든지 그런
어~ 실용적이진 않지만 감성적이거나 쫌 받았을 때 그 사람의,어~ 실용적이진 않지만 감성적이거나 조금 받았을 때 그 사람의
기분이 느껴지는 그런 선물보다는,기분이 느껴지는 그런 선물보다는
쫌 실용적인 걸 많이 선물하는 편인데 니는 보통 어~ 타인한테 선물할 때,조금 실용적인 걸 많이 선물하는 편인데 너는 보통 어~ 타인한테 선물할 때
