사투리,표준어
연애로 가자.,연애로 가자.
우리 둘 다 연애를 하고 있잖아 근데 나는 고민을 하고 있잖아.,우리 둘 다 연애를 하고 있잖아 근데 나는 고민을 하고 있잖아.
그런데 이게 괜찮겠지?,그런데 이게 괜찮겠지?
근데 내가 어제 안그래도 인제 전화를 했었거든.,근데 내가 어제 안그래도 이제 전화를 했었거든.
열심히 들어주다가 전에 할 때 이런 이야기 했었데이.,열심히 들어주다가 전에 할 때 이런 이야기 했었거든.
그 저번에 만난다고 했을 때 다시 생각해보라 했대.,그 저번에 만난다고 했을 때 다시 생각해보라 했대.
왠지는 둘이 안 어울릴 거 같아서 그렇게 얘기했다 카데?,왠지는 둘이 안 어울릴 거 같아서 그렇게 얘기했다 하더라?
그 후에 인제 나도 인제 요즘 고민하는 것들 이야기를 했지.,그 후에 이제 나도 이제 요즘 고민하는 것들 이야기를 했지.
여러가지 인제 집안에 문제도 있고.,여러가지 이제 집안에 문제도 있고.
그러니까 이게 또 결혼까지 가는 거다 보니까.,그러니까 이게 또 결혼까지 가는 거다 보니까.
는 근데 인제 사실 내가 결혼을 할려면은 시간도 필요하고,는 근데 이제 사실 내가 결혼을 할려면은 시간도 필요하고
우리 같이 또 일을 하기로 한 게 있으니까 그럼 최소 삼사 년인데 얘가 삼사 년을,우리 같이 또 일을 하기로 한 게 있으니까 그럼 최소 삼사 년인데 얘가 삼사 년을
그걸 할수 있냐라는 거야.,그걸 할수 있냐라는 거야.
기다리든지.,기다리든지.
그게 문젠 거지 그러니까 집안이 괜찮냐 삼사 년 동안.,그게 문젠 거지 그러니까 집안이 괜찮냐 삼사 년 동안.
그~ 그~ 에~ 그~ 이제 집에서 요구하는 것도 있으니까 그게 좀 문젠 거지.,그~ 그~ 에~ 그~ 이제 집에서 요구하는 것도 있으니까 그게 좀 문젠 거지.
계속 약간 인자 그런 생각도 드는 거야 차라리 약간 좀 준비되어 있는,계속 약간 이제 그런 생각도 드는 거야 차라리 약간 좀 준비되어 있는
사람이랑 만나는 게 현실적인 문제를 해결하는 데 더 낫지 않을까.,사람이랑 만나는 게 현실적인 문제를 해결하는 데 더 낫지 않을까.
그저 몸만 가는 거지 몸만 간다라고 표현하면 그렇긴 한데,그저 몸만 가는 거지 몸만 간다라고 표현하면 그렇긴 한데
그래도 쪼끔 그런 식으로 나 말고 감정적으로도 충족시켜 줄 수 있는 사람?,그래도 조금 그런 식으로 나 말고 감정적으로도 충족시켜 줄 수 있는 사람?
그 친구가 요구하는 약간 이런 감정을 다 못 충족시켜 주니까.,그 친구가 요구하는 약간 이런 감정을 다 못 충족시켜 주니까.
나는 그런 감정적인 교류를 크게 원하지 않는 사람.,나는 그런 감정적인 교류를 크게 원하지 않는 사람.
근데 걔는 그거를 원하는 사람이니까.,근데 걔는 그거를 원하는 사람이니까.
그거를 이제 내가 평생 못 채워 줄 거 같은 거야.,그거를 이제 내가 평생 못 채워 줄 거 같은 거야.
그래서 얘는 그럼 평생 쫌 서운하게 살아야 될 거 아니야 쉽게 이야기하면은,그래서 얘는 그럼 평생 조금 서운하게 살아야 될 거 아니야 쉽게 이야기하면은
상처 받을 수도 있고.,상처 받을 수도 있고.
그니까.,그러니까.
좀 결론적으로는 안 맞지 않나?,좀 결론적으로는 안 맞지 않니?
그러면 걔를 위해서 쪼끔,그러면 걔를 위해서 조금
그만 만나고 싶고 그런 것도 있는 거야?,그만 만나고 싶고 그런 것도 있는 거야?
그런 것도 없지 않아 있 되는 게 없으니까.,그런 것도 없지 않아 있 되는 게 없으니까.
근데 이거 혹시 뭐~ 좀 그 뭐~ 좀 십구금 멘트 들어가도 되나?,근데 이거 혹시 뭐~ 좀 그 뭐~ 좀 십구금 멘트 들어가도 되나?
생각나는 게 있어서 내가 예전에 그런 생각했단 말이야.,생각나는 게 있어서 내가 예전에 그런 생각했단 말이야.
관계를 맺는 게 맞을까 서로 이렇게 관계를 맺는 게 맞을까라는 생각했거든.,관계를 맺는 게 맞을까 서로 이렇게 관계를 맺는 게 맞을까라는 생각했거든.
사실 여자는 누군가에게는 뭐~ 처음이고 싶을 수도 있고 또 이제,사실 여자는 누군가에게는 뭐~ 처음이고 싶을 수도 있고 또 이제
이제 남자 입장에서도 내 여자가 내가 처음 했으면 좋겠다 이런 생각을 가질 수 있잖아.,이제 남자 입장에서도 내 여자가 내가 처음 했으면 좋겠다 이런 생각을 가질 수 있잖아.
해서 이제 내가 자꾸 관계를 가지는데 망설이고 쪼끔,해서 이제 내가 자꾸 관계를 가지는데 망설이고 조금
걱정을 하더라고 왜냐면은 내가 만약에,걱정을 하더라고 왜냐하면은 내가 만약에
ㅇ데 만약에 이제 이렇게 헤어졌을 때,ㅇ데 만약에 이제 이렇게 헤어졌을 때
나도 새로운 여자를 만날 테지만 여자친구도 새로운 이제 남자를 만날 거니까,나도 새로운 여자를 만날 테지만 여자친구도 새로운 이제 남자를 만날 거니까
그럼 그때 그 상황이 그려지드라고 근데 이제 새로운 남자를 만났을 때,그럼 그때 그 상황이 그려지드라고 근데 이제 새로운 남자를 만났을 때
사랑받았으면 좋겠다라는 생각도 드는데 근데 이제 그러면 이제 사실,사랑받았으면 좋겠다라는 생각도 드는데 근데 이제 그러면 이제 사실
그런 처음인 것들을 조금 지켜줘야 되지 않나,그런 처음인 것들을 조금 지켜줘야 되지 않니
그런 생각이 들어서 그래서 내 스스로가 혼자 망설이게 되드라고.,그런 생각이 들어서 그래서 내 스스로가 혼자 망설이게 되드라고.
근데 우리,근데 우리
순간적으로 생각이 바뀌어진 게,순간적으로 생각이 바뀌어진 게
아니 나는 왜 헤어질 걸 생각하고 사귀는 거지 사랑하면 헤어지는 게 아니라,아니 나는 왜 헤어질 걸 생각하고 사귀는 거지 사랑하면 헤어지는 게 아니라
계속 만날 거를 생각하고,계속 만날 거를 생각하고
내가 그 사람한테 처음이 되면은 그 사람이랑 결혼도 하고 끝까지 잘해주면 되는 것 아닌가,내가 그 사람한테 처음이 되면은 그 사람이랑 결혼도 하고 끝까지 잘해주면 되는 것 아닌가
이 생각이 갑자기 딱 드는 거야 내가 지금 잘못 연애 하고 있네 저 사람을,이 생각이 갑자기 딱 드는 거야 내가 지금 잘못 연애 하고 있네 저 사람을
위한다라는 말을 하지만 그 당시 헤어질 생각이 없는데 쓸데없는 고민이었네,위한다라는 말을 하지만 그 당시 헤어질 생각이 없는데 쓸데없는 고민이었네
이런 결심이 되니까 그때부터는 이제 쪼끔 이제 솔직히 표현했거든.,이런 결심이 되니까 그때부터는 이제 조금 이제 솔직히 표현했거든.
내가 이제 사실 콘돔을 살까 말까 왜냐면은 뭐 이제 너한테,내가 이제 사실 콘돔을 살까 말까 왜냐하면은 뭐 이제 너한테
이런 것들을 이제 처음을 지켜주고 싶었던 것도 있었고,이런 것들을 이제 처음을 지켜주고 싶었던 것도 있었고
그래서 콘돔을 안 살 거라는 생각 했다가 관계를 맺지 않기 위해서 근데 생각을 하니까,그래서 콘돔을 안 살 거라는 생각 했다가 관계를 맺지 않기 위해서 근데 생각을 하니까
헤어짐을 생각하고 사귀는 건 말이 안된다고 생각한다 너랑 오래가고 싶고,헤어짐을 생각하고 사귀는 건 말이 안된다고 생각한다 너랑 오래가고 싶고
바로 콘돔 사러 달려갔다 그니까 자기를 진정으로 생각해주고,바로 콘돔 사러 달려갔다 그러니까 자기를 진정으로 생각해주고
여자친구가 자기가 그런 내 행동 하나에 이제,여자친구가 자기가 그런 내 행동 하나에 이제
더 좋아함을 느끼더라고 그래서 또 이제 그런 감정에 대한 표현들이,더 좋아함을 느끼더라고 그래서 또 이제 그런 감정에 대한 표현들이
지금까지 거의 한 사 년째 이어 오고 있는 라는 생각도 들고,지금까지 거의 한 사 년째 이어 오고 있는 라는 생각도 들고
본질이 쪼끔 표현이 솔직하게 하고 하니까 이런 게 좋았는데,본질이 조금 표현이 솔직하게 하고 하니까 이런 게 좋았는데
근데 이제 요 이야기가 왜 떠올랐냐면 준비된 남자를 만났으면 좋겠다,근데 이제 이 이야기가 왜 떠올랐냐면 준비된 남자를 만났으면 좋겠다
나는 이제 뭐 그런 것들을 내가 만약 잘 받아줄 수 있을까,나는 이제 뭐 그런 것들을 내가 만약 잘 받아줄 수 있을까
그런 감정을 받아줄 수 있고 이런 것들이 사실 이제 상대방을 위하는 것처럼,그런 감정을 받아줄 수 있고 이런 것들이 사실 이제 상대방을 위하는 것처럼
생각할 수 있는 것도 있지만 진짜 사랑하면은 사실 이제 그런 게,생각할 수 있는 것도 있지만 진짜 사랑하면은 사실 이제 그런 게
무슨 상관이냐는 거지 쪼끔 이제 기다려 주더라도 필요할 수도 있고,무슨 상관이냐는 거지 조금 이제 기다려 주더라도 필요할 수도 있고
이제 연애의 기반은 사랑이잖아 근데 이제 이야기를 딱 들으면서 느끼는 게,이제 연애의 기반은 사랑이잖아 근데 이제 이야기를 딱 들으면서 느끼는 게
사랑하는가 이런 생각 들더라고 사랑이 빠지면은 사실 진짜,사랑하는가 이런 생각 들더라고 사랑이 빠지면은 사실 진짜
결혼을 할 수 없잖아 그거는 서로에게 불행하다고 생각하거든.,결혼을 할 수 없잖아 그거는 서로에게 불행하다고 생각하거든.
한 번 생각해 본 건데 지금 그 여자를 정말로 사랑하는가를,한 번 생각해 본 건데 지금 그 여자를 정말로 사랑하는가를
놓치고 싶지 않을 만큼 사랑하는 건가 뭐 그런 것들을 되돌아보고,놓치고 싶지 않을 만큼 사랑하는 건가 뭐 그런 것들을 되돌아보고
니가 스스로 결론을 내리잖아 그래서 아니라고 딱 판단이 되면은,너가 스스로 결론을 내리잖아 그래서 아니라고 딱 판단이 되면은
질질 끄는 것보다 뭐~ 헤어지는 것도 나쁘지 않다는 생각도 들고 그게 뭐,질질 끄는 것보다 뭐~ 헤어지는 것도 나쁘지 않다는 생각도 들고 그게 뭐
맞다라는 생각도 들고 근데 그래도 헤어지기 전에 후회는 남지 않기 위해서,맞다라는 생각도 들고 근데 그래도 헤어지기 전에 후회는 남지 않기 위해서
니가 느끼는 감정들을 뭐~ 있는 그대로 솔직하게 표현하는 것도,너가 느끼는 감정들을 뭐~ 있는 그대로 솔직하게 표현하는 것도
그 사람이 헤어짐의 납득을 할수 있을 하는 게 또 매너 아니겠나 싶은 생각도 들고,그 사람이 헤어짐의 납득을 할수 있을 하는 게 또 매너 아니겠나 싶은 생각도 들고
근데 약간 너무 앞에서도 이야기했지만 사랑만으로,근데 약간 너무 앞에서도 이야기했지만 사랑만으로
기다려주고 뭔가 책임을 지고 하기에는 너무 영화나 드라마 같지 않나?,기다려주고 뭔가 책임을 지고 하기에는 너무 영화나 드라마 같지 않니?
근데 사랑만으로는 이제 될 수 없는 건데,근데 사랑만으로는 이제 될 수 없는 건데
드라마나 영화 같은 것 보면 그런 그런 거가 있어도 현실 때문에 깨지잖아.,드라마나 영화 같은 것 보면 그런 그런 거가 있어도 현실 때문에 깨지잖아.
