사투리,표준어
니 그 먹거리 제일 좋아하는 뭐 분식이라던가,니 그 먹거리 제일 좋아하는 뭐 분식이라던가
아니면은 뭐 간식,아니면은 뭐 간식
이런거 뭐가 뭐가있어?,이런거 뭐가 뭐가있어?
어 나는 울산에서 쫀드기랑 순대 막장 찍어 먹는거.,어 나는 울산에서 쫀드기랑 순대 막장 찍어 먹는거.
또 뭐 있지 응 일단 그거 두 개.,또 뭐 있지 응 일단 그거 두 개.
그게 진짜 맛있어 서울엔 없다고 막 그러더라고?,그게 진짜 맛있어 서울엔 없다고 막 그러더라고?
부산 이쪽에 부산이랑 울산 이렇게 밖에 없다고 해가지고,부산 이쪽에 부산이랑 울산 이렇게 밖에 없다고 해가지고
그걸 되게 좋아하고 니는 뭐 제일 좋아해?,그걸 되게 좋아하고 니는 뭐 제일 좋아해?
어 나도 뭐 흔히들 그냥 뭐.,어 나도 뭐 흔히들 그냥 뭐.
먹거리 하면은 일단은 경상도 그쪽이 좀 더,먹거리 하면은 일단은 경상도 그쪽이 좀 더
많이 발달이 돼 있잖아 뭐 떡볶이라던가?,많이 발달이 돼 있잖아 뭐 떡볶이라던가?
아니면은 뭐 니가 말한 쫀드기 순대 뭐 이런것도,아니면은 뭐 니가 말한 쫀드기 순대 뭐 이런것도
에 나는 그 중에서 일단은 쫀드기를 내가 제일 좋아해.,에 나는 그 중에서 일단은 쫀드기를 내가 제일 좋아해.
우리 초등학교때 많이 먹었지 학교 앞에 있는 그 뭐고,우리 초등학교때 많이 먹었지 학교 앞에 있는 그 뭐고
분식집 가면은 많이 있잖아.,분식집 가면은 많이 있잖아.
뭐 달걀튀김 뭐 김말이 이런거 해가지고.,뭐 달걀튀김 뭐 김말이 이런거 해가지고.
근데 쫀드리기랑,근데 쫀드리기랑
어 쫀드기를 일단 제일 좋아해 그리고 내가 이제,어 쫀드기를 일단 제일 좋아해 그리고 내가 이제
고등학교 조 졸업하고 대학 올라와서 이제 이런 저런 일이 있고 나서 이제 동대문에 한 번 갔는데,고등학교 조 졸업하고 대학 올라와서 이제 이런 저런 일이 있고 나서 이제 동대문에 한 번 갔는데
동대문 원단시장에 옆에 가면은,동대문 원단시장에 옆에 가면은
그 분식 골목이 있단 말이야 거기 갔는데,그 분식 골목이 있단 말이야 거기 갔는데
쫀드기가 없는 기라  나는 상당히 충격을 먹었지 그래가지고 아~,쫀드기가 없는 거야  나는 상당히 충격을 먹었지 그래가지고 아~
그 쫀드기가 없네 해가지고 그 먹고 뭐 뭐 그냥 뭐 그럴 수도 있지 하면서 그냥 떡볶이랑 순대 시켜서 먹는데,그 쫀드기가 없네 해가지고 그 먹고 뭐 뭐 그냥 뭐 그럴 수도 있지 하면서 그냥 떡볶이랑 순대 시켜서 먹는데
순대에 소금을 주는거야 와 나는 나는 이거 좀 상당히 좀 충격이었어.,순대에 소금을 주는거야 와 나는 나는 이거 좀 상당히 좀 충격이었어.
그래서 그 사장님한테 물어봤지.,그래서 그 사장님한테 물어봤지.
그 이모님 그 죄송한데 쌈장은 없습니까 하니까.,그 이모님 그 죄송한데 쌈장은 없습니까 하니까.
쌈장 니 뭐 경상도에서 왔지 막 이런거야.,쌈장 니 뭐 경상도에서 왔지 막 이런거야.
서울 사람 서울에는 쌈장 비싸서 안 쓴다고 막 이러는거야.,서울 사람 서울에는 쌈장 비싸서 안 쓴다고 막 이러는거야.
와 나 그거 듣고 좀 충격 많이 먹었지 그래서 나는 이제 뭐,와 나 그거 듣고 좀 충격 많이 먹었지 그래서 나는 이제 뭐
흔히 말하는 배달 어플리케이션 통해서,흔히 말하는 배달 어플리케이션 통해서
뭐 순대에 뭐 이런거 시켜먹을 때 혹시 쌈장 있으면 쌈장도 같이 보내주세요 이래.,뭐 순대에 뭐 이런거 시켜먹을 때 혹시 쌈장 있으면 쌈장도 같이 보내주세요 이래.
가끔씩 사장 보내주는 사장님 있어.,가끔씩 사장 보내주는 사장님 있어.
나는 이제 거기 이제 단골 됐지?,나는 이제 거기 이제 단골 됐지?
이제 뭐 시키면은 알아서 뭐 쌈장도 보내주고.,이제 뭐 시키면은 알아서 뭐 쌈장도 보내주고.
그럼 니는 그 중에서 뭐 뭐 떡볶이라던가 뭐 순대.,그럼 니는 그 중에서 뭐 뭐 떡볶이라던가 뭐 순대.
뭐 순대하면 또 내장 뭐 허파 이런거 있잖아 뭐 그런거에 과 그런거에 얽힌?,뭐 순대하면 또 내장 뭐 허파 이런거 있잖아 뭐 그런거에 과 그런거에 얽힌?
그런거 없냐 스토리나 에피소드 같은거?,그런거 없냐 스토리나 에피소드 같은거?
나는 매운거 이런거 잘 못 먹어가지고,나는 매운거 이런거 잘 못 먹어가지고
떡볶이는 무조건 우리집에서 항상 엄마가 떡볶이에다가 케찹을 넣어서 그렇게 많이 해 줬어.,떡볶이는 무조건 우리집에서 항상 엄마가 떡볶이에다가 케찹을 넣어서 그렇게 많이 해 줬어.
케찹 떡볶이 뭔지 알지 아나?,케찹 떡볶이 뭔지 알지 아나?
하여튼 그거를 이제 자주 먹었고,하여튼 그거를 이제 자주 먹었고
이제 쫀드기도 서울와서 나도 너무 먹고싶은거야 그게,이제 쫀드기도 서울와서 나도 너무 먹고싶은거야 그게
그래가지고 이제 이제 그걸 따로 시켜서 이제 집에서 튀겨 먹고,그래가지고 이제 이제 그걸 따로 시켜서 이제 집에서 튀겨 먹고
이제 추억의 음식을 이제 그렇게 해서 좀 만들어 먹지 이제.,이제 추억의 음식을 이제 그렇게 해서 좀 만들어 먹지 이제.
이제 고향을 내려가야되는데 고향을 내려가도 이제 그런,이제 고향을 내려가야되는데 고향을 내려가도 이제 그런
가게들이 많이 없어져가지고 어릴 때 그 추억의 가게들이 없어져 가지고.,가게들이 많이 없어져가지고 어릴 때 그 추억의 가게들이 없어져 가지고.
못 먹지 이제 그러니까 내가 재현해서 먹어야 되는거지.,못 먹지 이제 그러니까 내가 재현해서 먹어야 되는거지.
너는 막 집에서 만들어 먹고 이래 자주?,너는 막 집에서 만들어 먹고 이래 자주?
어~ 니도 뭐 알다시피,어~ 너도 뭐 알다시피
어 내가 고등학교를 조리과를 나왔잖아.,어 내가 고등학교를 조리과를 나왔잖아.
그래서 집에서 뭐 돼지갈비찜 만들어 먹고,그래서 집에서 뭐 돼지갈비찜 만들어 먹고
뭐 뭐 스파게티 아니면 뭐 티본 스테이크 이런거 뭐 가끔씩 구워먹긴 하는데.,뭐 뭐 스파게티 아니면 뭐 티본 스테이크 이런거 뭐 가끔씩 구워먹긴 하는데.
아무래도 좀 자취생이 그런거 맨글어 먹긴 좀 많이 비싸긴 하지.,아무래도 좀 자취생이 그런거 만들어 먹긴 좀 많이 비싸긴 하지.
근데 뭐 요리하는것도 재밌고 일단 뭐.,근데 뭐 요리하는것도 재밌고 일단 뭐.
되게 귀찮은게 한 몫하는거 같애.,되게 귀찮은게 한 몫하는거 같애.
뭐 요리 준비하고 하는거 다 재밌어 재밌는데.,뭐 요리 준비하고 하는거 다 재밌어 재밌는데.
근데 이제 요리를 하면서,근데 이제 요리를 하면서
제일로 이제 좀 막,제일로 이제 좀 막
기분 좋을 때가 언제냐면은,기분 좋을 때가 언제냐면은
친구들한테 요리해 줄 때 딱 그때 막 뿌듯해 막 애들이 막 잘 먹는 모습 보면은 막,친구들한테 요리해 줄 때 딱 그때 막 뿌듯해 막 애들이 막 잘 먹는 모습 보면은 막
내가 다 뿌듯하고 뭐 내가 더 맛있고 막 엄마들 그런 말 하잖아 나는 니네가 먹는것만 봐도 배부르다.,내가 다 뿌듯하고 뭐 내가 더 맛있고 막 엄마들 그런 말 하잖아 나는 니네가 먹는것만 봐도 배부르다.
이런 얘기 많이 하잖아 근데 나는 어 그 말이 뭔지 좀,이런 얘기 많이 하잖아 근데 나는 어 그 말이 뭔지 좀
