사투리,표준어
제가 어릴 때는 티브이에서도,제가 어릴 때는 티브이에서도
만화를 많이 방영을 해줬거든요.,만화를 많이 방영을 해줬거든요.
근데 요즘은 제가 나이를 먹고 티브이를 안 봐서 그런 건진 모르겠는데,근데 요즘은 제가 나이를 먹고 티브이를 안 봐서 그런 건진 모르겠는데
제 어릴 때만큼 티브이에서 만화영화를 그렇게 많이 해주는 것 같지는 않더라구요.,제 어릴 때만큼 티브이에서 만화영화를 그렇게 많이 해주는 것 같지는 않더라구요.
제가 어릴 때는 뭐~ 제일 세일러문이라던지 웨딩 피치,제가 어릴 때는 뭐~ 제일 세일러문이라던지 웨딩 피치
음~ 포켓몬스터 디지몬 어드벤처 이렇게 엄청 많이 인기를 끈 만화들이 많았는데,음~ 포켓몬스터 디지몬 어드벤처 이렇게 엄청 많이 인기를 끈 만화들이 많았는데
요즘은 그런 얘기를 들어본 적이 없는 것 같아요.,요즘은 그런 얘기를 들어본 적이 없는 것 같아요.
님은 어렸을 때 봤던 만화 중에서 재밌게 보셨던 만화 있으세요?,님은 어렸을 때 봤던 만화 중에서 재밌게 보셨던 만화 있으세요?
그~ 세일러문 웨딩 피치 이런 거 말씀하시는 거 보니까 저랑 어느 정도 이제 동년배  비슷한 연배이신 것 같은데,그~ 세일러문 웨딩 피치 이런 거 말씀하시는 거 보니까 저랑 어느 정도 이제 동년배  비슷한 연배이신 것 같은데
저두 이런 거 봤었고 카드캡터 체리 뭐~ 이런 것도 봤었고,저두 이런 거 봤었고 카드캡터 체리 뭐~ 이런 것도 봤었고
되게 많이 봤었어요 저 어릴 때 만화들이 요즘에는,되게 많이 봤었어요 저 어릴 때 만화들이 요즘에는
안 하는 거 같더라구요 제 조카 때문에 만화를 쫌 찾아보고,안 하는 거 같더라구요 제 조카 때문에 만화를 조금 찾아보고
만 조카가 보고 있으면 옆에 가서 보고 막 이랬는데,만 조카가 보고 있으면 옆에 가서 보고 막 이랬는데
요즘에는 뭐~ 라바 짱구 그다음에 또 뭐더라 차 변신하는 뭐~ 그런 만화였는데,요즘에는 뭐~ 라바 짱구 그다음에 또 뭐더라 차 변신하는 뭐~ 그런 만화였는데
그런 거를 많이 하더라구요 옛날에 했던 거는 거의 안 하는 거 같더라구요.,그런 거를 많이 하더라구요 옛날에 했던 거는 거의 안 하는 거 같더라구요.
옛날에 그런 거 주제가 막 나  따라부르고 막 이랬던 기억이 있는데,옛날에 그런 거 주제가 막 나  따라부르고 막 이랬던 기억이 있는데
요즘엔 그런 게 안 나오는 거 같아요 제가 어릴 때,요즘엔 그런 게 안 나오는 거 같아요 제가 어릴 때
저희 엄마가 어릴 때 봤던 거라면서,저희 엄마가 어릴 때 봤던 거라면서
그~ 보여주셨던 게 생각이 나네요 마루치 아라치인가,그~ 보여주셨던 게 생각이 나네요 마루치 아라치인가
맞나 마루치 아라치 같은 약간 정말,맞나 마루치 아라치 같은 약간 정말
봐도 아~ 옛날 만화구나라는 게 음성이라던가 이런 화면에,봐도 아~ 옛날 만화구나라는 게 음성이라던가 이런 화면에
그~ 화질 같은 거에서 드러나던데 그래도 저는 그거를 울면서 감명 깊게 봤었거든요.,그~ 화질 같은 거에서 드러나던데 그래도 저는 그거를 울면서 감명 깊게 봤었거든요.
그~ 저희 엄마가 어렸을 때 봇던 거라고 하니까,그~ 저희 엄마가 어렸을 때 봇던 거라고 하니까
더 쫌 음~ 정이 갔었던 거 같애요 근데 이런 거는 마루치 아라치 같은 이런 거는 요즘에는 아예 뭐~,더 조금 음~ 정이 갔었던 거 같애요 근데 이런 거는 마루치 아라치 같은 이런 거는 요즘에는 아예 뭐~
나오지도 않더라구요 아~ 배추 배추 도사 무 도사인가?,나오지도 않더라구요 아~ 배추 배추 도사 무 도사인가?
뭐~ 그것도 되게 저는 감명 깊게  감명 깊게 그러니까 쪼끔 웃긴데,뭐~ 그것도 되게 저는 감명 깊게  감명 깊게 그러니까 쪼끔 웃긴데
되게 재밌게 봤었어요 옛날 이야기나 옛날옛적에 뭐~ 이런 거 나오는 거,되게 재밌게 봤었어요 옛날 이야기나 옛날옛적에 뭐~ 이런 거 나오는 거
되게 재밌게 봤었거든요 근데 요새는 그런 게 없더라구요.,되게 재밌게 봤었거든요 근데 요새는 그런 게 없더라구요.
아~ 미래소년 코난 뭐~ 그것도 저 울면서 봤었는데,아~ 미래소년 코난 뭐~ 그것도 저 울면서 봤었는데
지금은 기억을 할라 그러면은 내용이 그렇게 기억이 나지는 않아요.,지금은 기억을 할라 그러면은 내용이 그렇게 기억이 나지는 않아요.
