사투리,표준어
안에 그~,안에 그~
어릴 때 올라와가지고,어릴 때 올라와가지고
그냥 서울에서 살았단 말이야 근데 너는 되게 어른되서 올라와서 올라왔잖아?,그냥 서울에서 살았단 말이야 근데 너는 되게 어른되서 올라와서 올라왔잖아?
니는 그 뭔가 목표가 있어서 가지고 여기 올라온,너는 그 뭔가 목표가 있어서 가지고 여기 올라온
어 나는 원래 대구에서 살다가,어 나는 원래 대구에서 살다가
처음에 대학교 때문에 서울 왔었는데,처음에 대학교 때문에 서울 왔었는데
지금은 대학을 다니진 않,지금은 대학을 다니진 않
근데 서울에 꿈 때문에 오긴 했는데 이제,근데 서울에 꿈 때문에 오긴 했는데 이제
서울에 온 지 얼마 되진 않았지 일년도 아직 안됐지.,서울에 온 지 얼마 되진 않았지 일년도 아직 안됐지.
무슨 꿈이 있어서 여기 올라왔는데?,무슨 꿈이 있어서 여기 올라왔는데?
난 대학교가,난 대학교가
예술 대학굔데,예술 대학굔데
나는 배우가 꿈이어서 서울에 왔어.,나는 배우가 꿈이어서 서울에 왔어.
나도 나도 전공은 예술 쪽 이거든?,나도 나도 전공은 예술 쪽 이거든?
나 실용음악과 나왔,나 실용음악과 나왔
나는 내가 왜 그~ 이런 쪽으로,나는 내가 왜 그~ 이런 쪽으로
이제 일을 시작 하게 됐냐면,이제 일을 시작 하게 됐냐면
내가 너무 중학교 때 부터 내 노래 녹음을 하는게 취미였어,내가 너무 중학교 때 부터 내 노래 녹음을 하는게 취미였어
그래가지고,그래가지고
중이땐가 그때 내가,중이땐가 그때 내가
헤드셋을 선물로 받은,헤드셋을 선물로 받은
그래가지고 뭐~ 컴퓨터에 그냥,그래가지고 뭐~ 컴퓨터에 그냥
어디 꽂아다 놓고,어디 꽂아다 놓고
있다가 있다가 있는데 그~,있다가 있다가 있는데 그~
내 노래 하는 걸 좋아해,내 노래 하는 걸 좋아해
그래가지고 이걸로 뭔가 뭐 할 수 있는게 없을까 해가지고,그래가지고 이걸로 뭔가 뭐 할 수 있는게 없을까 해가지고
처음에 딱 힙 이렇게 녹음 녹음하는 거 일단,처음에 딱 힙 이렇게 녹음 녹음하는 거 일단
그래가지고 그거 녹음을 노래 녹음을 하다 보니까 뭔가 좀 만지기도 해야되잖아 그거를 뭐~,그래가지고 그거 녹음을 노래 녹음을 하다 보니까 뭔가 좀 만지기도 해야되잖아 그거를 뭐~
리보버 같은 것도 넣고 막 소리도 조금 크게 만들어야되고,리보버 같은 것도 넣고 막 소리도 조금 크게 만들어야되고
그래가지고,그래가지고
이제 하다보니까 그래서 또 인터넷에 올렸어 그러니까 사람들도 반응이 괜찮대?,이제 하다보니까 그래서 또 인터넷에 올렸어 그러니까 사람들도 반응이 괜찮대?
그게 재밌 뭐~ 좋다고 해주고 하니까 또 기분도 좋아지고,그게 재밌 뭐~ 좋다고 해주고 하니까 또 기분도 좋아지고
또 보람도 생기고 그랬는데,또 보람도 생기고 그랬는데
그래가지고 이제 나 고등학교 올라가가지고 한,그래가지고 이제 나 고등학교 올라가가지고 한
고이땐가 고삼때 쯤인가 이제 진로 결정하는 거 막 뭐~,고이땐가 고삼때 쯤인가 이제 진로 결정하는 거 막 뭐~
써오라 해 이러는 이카는거 있잖아 학교에서,써오라 해 이러는 이러는거 있잖아 학교에서
그래가지고 그걸  썼는데 내가 이제 뭘 해야될까를 이제 생각을 해 본 거야 그래가지고,그래가지고 그걸  썼는데 내가 이제 뭘 해야될까를 이제 생각을 해 본 거야 그래가지고
그냥 내가 성적 맞춰서 이제 내 그냥 적당한 대학 들어가 가지고,그냥 내가 성적 맞춰서 이제 내 그냥 적당한 대학 들어가 가지고
적당한 회사 들어 갈 거냐 아니면은,적당한 회사 들어 갈 거냐 아니면은
