사투리,표준어
너는 밥 먹을 때 빼놓지 않는 꼭 이거,너는 밥 먹을 때 빼놓지 않는 꼭 이거
내가 다른 반찬 없어도 이거 하나만 있어도 밥은 꼭 먹는다 이런 반찬 있어?,내가 다른 반찬 없어도 이거 하나만 있어도 밥은 꼭 먹는다 이런 반찬 있어?
질문이 되게 구체적으로,질문이 되게 구체적으로
먹거리는 한국인으로 치면은 밥심이 가장 중요하지 않아?,먹거리는 한국인으로 치면은 밥심이 가장 중요하지 않아?
엄마가 이번에 김을 가져온 거야 그래가지구,엄마가 이번에 김을 가져온 거야 그래가지구
김을 약간 간식처럼 먹기도 하거든 그~ 짭짤하게 맛있어가지고,김을 약간 간식처럼 먹기도 하거든 그~ 짭짤하게 맛있어가지고
뭐~ 그냥 뚝딱해,뭐~ 그냥 뚝딱해
너무 먹어 가지고 입이 엄청 짜고 막,너무 먹어 가지고 입이 엄청 짜고 막
진짜 너는 살이 찐 게 아니라 부은 거라니까.,진짜 너는 살이 찐 게 아니라 부은 거라니까.
너무 섭취 해가지고 그냥 몸이 엄청 부은 거 같아 내가 생각해도 물 많이 마셔야겠다,너무 섭취 해가지고 그냥 몸이 엄청 부은 거 같아 내가 생각해도 물 많이 마셔야겠다
아니 물 많이 마시면 안 되지.,아니 물 많이 마시면 안 되지.
오줌으로 배출 해야 배출 해야 되지 않겠니?,오줌으로 배출 해야 배출 해야 되지 않겠니?
우리나라 음식 중에 가장 대표적인건 김치,우리나라 음식 중에 가장 대표적인건 김치
근데 솔직히 한국인은 밥 앤 김치이면 다 끝나지 뭐~,근데 솔직히 한국인은 밥 앤 김치이면 다 끝나지 뭐~
나는 김치 없으면은 밥을 안먹게 되더라고,나는 김치 없으면은 밥을 안먹게 되더라고
김치가 없으면 밥을 안 먹어?,김치가 없으면 밥을 안 먹어?
나는 어디를 가든,나는 어디를 가든
어떤 식당을 가든 외국인 식당을 가든 어디든 김치는 꼭 있어야 돼.,어떤 식당을 가든 외국인 식당을 가든 어디든 김치는 꼭 있어야 돼.
그러면 너 좋아하는 김치는 어떤 종류의 김친디,그러면 너 좋아하는 김치는 어떤 종류의 김친데
갓김치.,갓김치.
갓김치.,갓김치.
갓김치 뭐~ 백김치 부추김치 부터 해가지고,갓김치 뭐~ 백김치 부추김치 부터 해가지고
나 진짜 가리는거 없이 총각김치 다 먹어,나 진짜 가리는거 없이 총각김치 다 먹어
근데 김치 자체가 뭐~ 이래저래 맛있으니까 근데 @이름아 내가,근데 김치 자체가 뭐~ 이래저래 맛있으니까 근데 @이름아 내가
반찬 가게에서 백김치를 샀는데,반찬 가게에서 백김치를 샀는데
너네 어머니가 해준 백김치가 제일 맛있더라 그런데 진짜 이게 김치가,너네 어머니가 해준 백김치가 제일 맛있더라 그런데 진짜 이게 김치가
그 사람이 어떻게 담그느냐에 따라서 천차만별인 맛이 나니께,그 사람이 어떻게 담그느냐에 따라서 천차만별인 맛이 나니까
그래가지고 진짜 너무 천차만별이니까 같은 김치라도,그래가지고 진짜 너무 천차만별이니까 같은 김치라도
외국인이 먹으면은 아~ 이게 김치인가 맛이 별로다 이렇게 생각할 수 있겠다 이런 생각 많이 했어.,외국인이 먹으면은 아~ 이게 김치인가 맛이 별로다 이렇게 생각할 수 있겠다 이런 생각 많이 했어.
근데 김치 담그는 방법도 지옥불로 종말 차이가 크잖아.,근데 김치 담그는 방법도 지옥불로 종말 차이가 크잖아.
나는 처음에 서울에 있다가 창원에 내려왔을 때 창원 김치를 그 때,나는 처음에 서울에 있다가 창원에 내려왔을 때 창원 김치를 그 때
