사투리,표준어
어~ 저는 취미라고 할 만한 것들이 주로,어~ 저는 취미라고 할 만한 것들이 주로
애니메이션 보기 아니면,애니메이션 보기 아니면
게임하기 뭐~ 거의 그렇게 혼자 집에서 혼자 할 수 있는 것들을 보통,게임하기 뭐~ 거의 그렇게 혼자 집에서 혼자 할 수 있는 것들을 보통
즐겨서 하는 편인데 혹시 취미가 어떻게 되세요?,즐겨서 하는 편인데 혹시 취미가 어떻게 되세요?
저는 저도 비슷한 게,저는 저도 비슷한 게
애니메이션 보는 거랑 애니 아~ 일본 드라마 많이 보구요.,애니메이션 보는 거랑 애니 아~ 일본 드라마 많이 보구요.
그래서 일본어도 관심도 생겼고 그래서,그래서 일본어도 관심도 생겼고 그래서
주위에도 일본을 좋아하는 친구들도 많고 일본 여자랑 만나서 결혼한 사람도 많고,주위에도 일본을 좋아하는 친구들도 많고 일본 여자랑 만나서 결혼한 사람도 많고
그래서 많은데,그래서 많은데
뭐~ 따른 이런 거 혼자서 하는 거 말고는,뭐~ 다른 이런 거 혼자서 하는 거 말고는
제 활동적인 거나 이렇게 배우는 거 이런 거는 없으세요?,제 활동적인 거나 이렇게 배우는 거 이런 거는 없으세요?
어~ 뭐~ 배우는 거는 저가 안 그래도,어~ 뭐~ 배우는 거는 저가 안 그래도
그냥 거의 최근에 코로나 심해지면서,그냥 거의 최근에 코로나 심해지면서
그~ 거의 집에만 있는 시간이 길어지고 하다 보니까 아~,그~ 거의 집에만 있는 시간이 길어지고 하다 보니까 아~
약간 체력도 예전만큼 못하다는 생각이 쫌 들어서 운동을 하고 싶은 생각이,약간 체력도 예전만큼 못하다는 생각이 조금 들어서 운동을 하고 싶은 생각이
있기는 하거든요?,있기는 하거든요?
그냥 뭐~ 취미로 뭐~ 하루에 한두 시간씩이라도 근데,그냥 뭐~ 취미로 뭐~ 하루에 한두 시간씩이라도 근데
한 근데 저는 막 헬스 이런 것보다는,한 근데 저는 막 헬스 이런 것보다는
저가 또 그 헬스라는 운동에 대해서 뭐~,저가 또 그 헬스라는 운동에 대해서 뭐~
어떤 순서로 뭐~,어떤 순서로 뭐~
이 이 운동을 몇 번을 해야 되고 이런 거는 전혀 모르니까,이 이 운동을 몇 번을 해야 되고 이런 거는 전혀 모르니까
별로 재미가 없더라구요.,별로 재미가 없더라구요.
그래서 뭐~ 막,그래서 뭐~ 막
요새 뭐~ 유도나 주짓수나 이런 배울 수 있는 운동을,요새 뭐~ 유도나 주짓수나 이런 배울 수 있는 운동을
배우고 싶은 생각은 있는데,배우고 싶은 생각은 있는데
한번 알아는 봤었는데 이게 또 약간 핑계일 순 있지만,한번 알아는 봤었는데 이게 또 약간 핑계일 순 있지만
