사투리,표준어
아~ 우리 오케이 마담 그래 우리 한 달 동안 한 달 했제 우리 촬영?,아~ 우리 오케이 마담 그래 우리 한 달 동안 한 달 했지 우리 촬영?
어~ 아~ 근데 저 보조 아니었어 가지고,어~ 아~ 근데 저 보조 아니었어 가지고
그거 한 번 갔었죠.,그거 한 번 갔었죠.
저  한 달인지 모르겠다 그거를,저  한 달인지 모르겠다 그거를
아~ 그때 말했던 게 한 두 달 동안 부산에서 촬영할 때 우리 간거만하면 한 시 한 달 정도 될걸.,아~ 그때 말했던 게 한 두 달 동안 부산에서 촬영할 때 우리 간거만하면 한 시 한 달 정도 될걸.
아 촬영  두 달인데?,아 촬영  두 달인데?
그~ 한 번 갔어요 한 번 한 번 갔는데 그때 박 그~ 뭐고  아저씨가 자꾸 뭐라 해 가지고,그~ 한 번 갔어요 한 번 한 번 갔는데 그때 박 그~ 뭐야  아저씨가 자꾸 뭐라 해 가지고
프라이버시 같은 얘기는 안 하는 게 좋을 거 같다.,프라이버시 같은 얘기는 안 하는 게 좋을 거 같다.
아니 그거 그~ 일상 대화지 뭐~,아니 그거 그~ 일상 대화지 뭐~
뭐 얘기를 해야 될 거 같은데 어쨌든 간에 이~ 그거 아마 사람들이 오케이 마담이 부산에서 찍은 거 왠지 모를 거 같다 맞제.,뭐 얘기를 해야 될 거 같은데 어쨌든 간에 이~ 그거 아마 사람들이 오케이 마담이 부산에서 찍은 거 왠지 모를 거 같다 맞지.
어차피 세트장이 부산에 있었던 거 느낌 나는 영화가 아니잖아 퍼팩트맨처럼,어차피 세트장이 부산에 있었던 거 느낌 나는 영화가 아니잖아 퍼팩트맨처럼
뭐~ 부산 지명 뭐~  이런 데 쫌 유명한 데 나온 것도 아니고,뭐~ 부산 지명 뭐~  이런 데 조금 유명한 데 나온 것도 아니고
그냥 세트장이 부산에 있었다 이게 맞지 않나.,그냥 세트장이 부산에 있었다 이게 맞지 않나.
니가 그 영화 티켓 가져와 아~ 맞네 니랑 같이 영화 봤네.,네가 그 영화 티켓 가져와 아~ 맞네 너랑 같이 영화 봤네.
우리는 촬영하고 우리가 거기 나오는 사람이니까 우리가,우리는 촬영하고 우리가 거기 나오는 사람이니까 우리가
봤지 부산인 거를 근데 대충 세트장이니까 부산인 거를 알지.,봤지 부산인 거를 근데 대충 세트장이니까 부산인 거를 알지.
거기 촬영 장소는 딱히 뭐~ 부산인 거 티도 안 나드라 아이가.,거기 촬영 장소는 딱히 뭐~ 부산인 거 티도 안 나드라 아니니.
우리 그~ 출연자들 많이 안 짰다던데,우리 그~ 출연자들 많이 안 짰다던데
그게 찰나의 순간에 한 이 초 삼 초씩 막 삭삭 지나가니까,그게 찰나의 순간에 한 이 초 삼 초씩 막 삭삭 지나가니까
