사투리,표준어
아~ 작년인가?,아~ 작년인가?
컴퓨터 활용 자격증이라서 라고 해서 컴활 일급,컴퓨터 활용 자격증이라서 라고 해서 컴활 일급
자격증을 한번 딸려고 시도했던 적이 있거든요.,자격증을 한번 딸려고 시도했던 적이 있거든요.
방학 때,방학 때
뭘 해야 될지 모르겠어서 약간 방황하다가 뭐라도 하자 싶어서 컴활 자격증 많이들 따서 도움된다고 해서,뭘 해야 될지 모르겠어서 약간 방황하다가 뭐라도 하자 싶어서 컴활 자격증 많이들 따서 도움된다고 해서
따려고 이제 인강 사서,따려고 이제 인강 사서
듣고 시험 치려고 했는데,듣고 시험 치려고 했는데
의지박약으로,의지박약으로
실패했던 적이 한 번 있거든요.,실패했던 적이 한 번 있거든요.
공부를 시작하기가 너무 어려워서 제가 다른,공부를 시작하기가 너무 어려워서 제가 다른
익숙한 내용도 아니고 컴퓨터를,익숙한 내용도 아니고 컴퓨터를
이용한 자격증을 어릴 때 말고는 처음 하다 보니까,이용한 자격증을 어릴 때 말고는 처음 하다 보니까
약간 낯설어서 그런지 실패했던 경험이 있는데 혹시 컴활 자격증 있으신가요?,약간 낯설어서 그런지 실패했던 경험이 있는데 혹시 컴활 자격증 있으신가요?
일단 컴활 자격증은 옛날에 옛날에 딴 게 있고 지금 유효기간이 다 만료돼 가가지고,일단 컴활 자격증은 옛날에 옛날에 딴 게 있고 지금 유효기간이 다 만료돼 가가지고
효용은 없구요.,효용은 없구요.
일단 옛날에는 이제 워드 프로세스 스프레드시트 뭐~,일단 옛날에는 이제 워드 프로세스 스프레드시트 뭐~
프레젠테이션 다 포함해 가가지고 다 있었어요 다 있었는데,프레젠테이션 다 포함해 가가지고 다 있었어요 다 있었는데
요즘은 이제 버전도 바뀌고 그래가지고 쫌 많이 달라졌더라구요.,요즘은 이제 버전도 바뀌고 그래가지고 조금 많이 달라졌더라구요.
그래서 어디 가서 땄다고는 말은 못하고요.,그래서 어디 가서 땄다고는 말은 못하고요.
아무 근데 이제 제 친구들은 그~ 많이 땄더라구요 아무래도 취업에 쫌 도움이 되다 보니까,아무 근데 이제 제 친구들은 그~ 많이 땄더라구요 아무래도 취업에 조금 도움이 되다 보니까
그래서 말인데 이제 그~,그래서 말인데 이제 그~
컴활과 자격증 같은 경우는 뭐~ 어디든 간에 원하는 그런 자격증이잖아요.,컴활과 자격증 같은 경우는 뭐~ 어디든 간에 원하는 그런 자격증이잖아요.
그래서 이제,그래서 이제
무난하게 이제 자격증 공부를 하고 싶으실 때 그~ 선택하신 걸로는 굉장히 좋은 것 같애요 그게,무난하게 이제 자격증 공부를 하고 싶으실 때 그~ 선택하신 걸로는 굉장히 좋은 것 같애요 그게
아무래도 이제 뭐~ 한글이나 피피티는 상당히 쉬워요 제가 한 번 따봐서 아는데,아무래도 이제 뭐~ 한글이나 피피티는 상당히 쉬워요 제가 한 번 따봐서 아는데
그런데 엑셀은 쪼끔 복잡하단 말이에요 뭐~ 함수 부분이 쪼끔 많이 함 헷갈리긴 하는데 그것도 이제 적응되면 어느 정도 하더라구요.,그런데 엑셀은 쪼끔 복잡하단 말이에요 뭐~ 함수 부분이 쪼끔 많이 함 헷갈리긴 하는데 그것도 이제 적응되면 어느 정도 하더라구요.
물론 저도 그랬고 물론 지금은 다 까먹었지만은,물론 저도 그랬고 물론 지금은 다 까먹었지만은
