사투리,표준어
이제 음악에 대해서 얘기 해 보자고?,이제 음악에 대해서 얘기 해 보자고?
우리는 이제,우리는 이제
어릴 어릴 때 어릴 때부터라 해야 되나 고등학교 때?,어릴 어릴 때 어릴 때부터라 해야 될까 고등학교 때?
우리가 솔직히 힙합 좋아한다 아이가 힙합 좋아하는데,우리가 솔직히 힙합 좋아하지 않니 힙합 좋아하는데
힙합을,힙합을
니가 한 언제부터 좋아 핸 한 거 같애?,네가 한 언제부터 좋아 핸 한 거 같애?
나는 한 고등학교,나는 한 고등학교
아~ 진짜 내 첫 앨범은,아~ 진짜 내 첫 앨범은
첫 내가 씨디를 산 거 는 드렁큰 타이거,첫 내가 씨디를 산 거 는 드렁큰 타이거
필 굿 뮤직,필 굿 뮤직
이제 뮤직이라고,이제 뮤직이라고
그게 되게 신기했던 게 막 앨범인데,그게 되게 신기했던 게 막 앨범인데
필 굿 뮤직 씨디가 있고 필 후드 뮤직이 있어.,필 굿 뮤직 씨디가 있고 필 후드 뮤직이 있어.
그~ 필 굿 뮤직에는 되게,그~ 필 굿 뮤직에는 되게
좀 긍정적인 노래들,좀 긍정적인 노래들
필 후드 뮤직에는,필 후드 뮤직에는
제일 유명한 노래 있다 아이가 몬스터,제일 유명한 노래 있지 않니 몬스터
그거 몬스터 그게,그거 몬스터 그게
이제 필 후드 뮤직 그거였었는데,이제 필 후드 뮤직 그거였었는데
그게 내가 아마 제일 처음,그게 내가 아마 제일 처음
힙합 좋아하게 된 그런 거 같고,힙합 좋아하게 된 그런 거 같고
뭐~ 니 최근에는 어떤 음악 듣는데?,뭐~ 네 최근에는 어떤 음악 듣는데?
뭐~ 누구 음악이라던가,뭐~ 누구 음악이라던가
최근에 뭐~ 힙합 노래 듣지?,최근에 뭐~ 힙합 노래 듣지?
음~ 뭐~ 우리 중학생 때나,음~ 뭐~ 우리 중학생 때나
고등학생 때나 맨날 노래방 가 가지고 일 이 년 노래 따라 부르고,고등학생 때나 맨날 노래방 가 가지고 일 이 년 노래 따라 부르고
다 기억한다 아이가 왜 히얼 투?,다 기억하지 않니 왜 히얼 투?
그래 가지고,그래 가지고
아직 힙합 노래 듣는데,아직 힙합 노래 듣는데
그~ 요즘에는 외국 힙합 많이 듣지.,그~ 요즘에는 외국 힙합 많이 듣지.
요즘 로드 리치가 그렇게 좋더라고?,요즘 로드 리치가 그렇게 좋더라고?
사람들이 다 막 더 박스,사람들이 다 막 더 박스
니도 더 박스 안다 아이가?,너도 더 박스 알지 않니?
근데 더 박스 같은 앨범에,근데 더 박스 같은 앨범에
그~ 하이 패션이란 노래있거든.,그~ 하이 패션이란 노래있거든.
그~ 로드 리치가 영덕에 영향을 받았는진 모르겠는데,그~ 로드 리치가 영덕에 영향을 받았는진 모르겠는데
좀 영덕에 발성이 좀 좀 더 땡땡한 느낌?,좀 영덕에 발성이 좀 좀 더 땡땡한 느낌?
어~ 어쨌든 되게 듣기 좋더라고?,어~ 어쨌든 되게 듣기 좋더라고?
근데,근데
그리고 뭐~ 나 로드리치도 많이 듣고,그리고 뭐~ 나 로드리치도 많이 듣고
옛날에는 텐타시온,옛날에는 텐타시온
노래도 많이 들었었고 그리고,노래도 많이 들었었고 그리고
뭐~ 한국에는 빈지노?,뭐~ 한국에는 빈지노?
근데 빈지노가 예전에 쓴 가사를 보니까,근데 빈지노가 예전에 쓴 가사를 보니까
빈지노가 그런 말을 했더라고,빈지노가 그런 말을 했더라고
뭐 알바 알바 뛰는 인생,뭐 알바 알바 뛰는 인생
그건 예술가에게 있어서는 셀프 디스 리스펙튼가?,그건 예술가에게 있어서는 셀프 디스 리스펙튼가?
그걸 보고 보니까 막 좀 좀 그게 리스펙트이 좀 떨어지더라고?,그걸 보고 보니까 막 좀 좀 그게 리스펙트이 좀 떨어지더라고?
응 그런 거?,응 그런 거?
제일 좋아하는 가수면 그런 거?,제일 좋아하는 가수면 그런 거?
선우정아 노래도 좋아하고 뭐~ 그렇지.,선우정아 노래도 좋아하고 뭐~ 그렇지.
나는 이제 해외 힙합으로 가면,나는 이제 해외 힙합으로 가면
난 항상 처음 처음 첫인상들이,난 항상 처음 처음 첫인상들이
중요하다 생각했었어 가지고,중요하다 생각했었어 가지고
기준 이제 처 제일 처음 그거 좋았던 거는,기준 이제 처 제일 처음 그거 좋았던 거는
밀담 미구스가 영향이 컸지?,밀담 미구스가 영향이 컸지?
어~ 스킨 마스크도 있었고 왜냐면 그~,어~ 스킨 마스크도 있었고 왜냐면 그~
우리가 옛날에 좋아했던 이런 뭐~ 가스펠 부르는,우리가 옛날에 좋아했던 이런 뭐~ 가스펠 부르는
아키 세이프 키 세이프도 한국인인데 외국에서 활동하고 그러니까,아키 세이프 키 세이프도 한국인인데 외국에서 활동하고 그러니까
근데 옛날에는 까 어릴 때는 막 그런 빡센,근데 옛날에는 까 어릴 때는 막 그런 센
그~ 좀 하드 한 거 막 빡 센 거 이런 거 좋아했었는데 요새는 또,그~ 좀 하드 한 거 막 빡 센 거 이런 거 좋아했었는데 요새는 또
니도 그렇  니도 뭐~ 로파이 막 좋아하고 하니까 나도 로파이 힙합 쪽을,너도 그렇  너도 뭐~ 로파이 막 좋아하고 하니까 나도 로파이 힙합 쪽을
많이 듣게 되더라고 로파이 힙합 듣다 보니까,많이 듣게 되더라고 로파이 힙합 듣다 보니까
오히려 잔잔한 것들 그리고 그 도미닉 파이크가 말했던 했던 말이 있다 아이가.,오히려 잔잔한 것들 그리고 그 도미닉 파이크가 말했던 했던 말이 있지 않니.
어~ 슬플 때는 가사를 이해하고,어~ 슬플 때는 가사를 이해하고
아~ 음악 음 뭐~ 아~ 즐거울 때는 음악을 즐기지만 뭐~,아~ 음악 음 뭐~ 아~ 즐거울 때는 음악을 즐기지만 뭐~
슬플 때는 가사를 이해한다 했는데,슬플 때는 가사를 이해한다 했는데
사실 멋진 말이긴 한데,사실 멋진 말이긴 한데
몰라 내가 슬픈지 슬프다곤 생각 안 하는데 최근에 좀 더 가사에 치중하는?,몰라 내가 슬픈지 슬프다곤 생각 안 하는데 최근에 좀 더 가사에 치중하는?
가사에 대해서도 얘기를 하,가사에 대해서도 얘기를 하
그 사람들이 하고 싶은 얘기를 더 듣고 싶고,그 사람들이 하고 싶은 얘기를 더 듣고 싶고
얼마 전에도 말 했다 아이가.,얼마 전에도 말 했지 않니.
맥 밀러가 그거라고,맥 밀러가 그거라고
트레비 스캇은 우상이고,트레비 스캇은 우상이고
맥밀란은 그냥 지 얘기를 잘 담는 거 같다고,맥밀란은 그냥 자기 얘기를 잘 담는 거 같다고
그랬던 거 같고 뭐~,그랬던 거 같고 뭐~
니가 선우정아 얘기해서 그런데,네가 선우정아 얘기해서 그런데
내가 최근에 또 오존 얘기했다 아이가.,내가 최근에 또 오존 얘기했지 않니.
오존이 그냥 유튜브에서 봤을 때,오존이 그냥 유튜브에서 봤을 때
그냥 웃긴 녀석인 줄만 알았는데,그냥 웃긴 녀석인 줄만 알았는데
들어보니까 니 설에 눈 알제?,들어보니까 네 설에 눈 알지?
설에 눈,설에 눈
그거 같은 느낌이더라고 요새 그런 느낌도 좋고 좀  편해지는?,그거 같은 느낌이더라고 요새 그런 느낌도 좋고 좀  편해지는?
그게 그런 그런 노래들이 딱,그게 그런 그런 노래들이 딱
하루 일과 마치고 집 갈 때 지하철 타고 갈 때 들으면,하루 일과 마치고 집 갈 때 지하철 타고 갈 때 들으면
뭐~ 니 아침에 출근할 때 빅슬립,뭐~ 너 아침에 출근할 때 빅슬립
듣는 그런 그런 거랑 같은 맥락이지.,듣는 그런 그런 거랑 같은 맥락이지.
그거 들으면 되게 뭔가 일 하루,그거 들으면 되게 뭔가 일 하루
안 알찬 분명 안 알찼는데도 뭔가 알 찬 거 같고,안 알찬 분명 안 알찼는데도 뭔가 알 찬 거 같고
그~ 뭐~ 음악이라는 게,그~ 뭐~ 음악이라는 게
그~ 니 얼마 전에 무슨 음악이,그~ 너 얼마 전에 무슨 음악이
사이비 같다고도 했다 아이가.,사이비 같다고도 했지 않니.
그거는 무슨 말인데?,그거는 무슨 말인데?
뭐~ 물론 내가 잘 아는 건 아니지만 음악을,뭐~ 물론 내가 잘 아는 건 아니지만 음악을
사람들을 보면,사람들을 보면
되게 음악에 광적으로 미치는 사람들이 있더라고?,되게 음악에 광적으로 미치는 사람들이 있더라고?
