사투리,표준어
산 좋아하지 너?,산 좋아하지 너?
산 어디 어디 가봤어?,산 어디 어디 가봤어?
금오산도 갔을 거 아니야?,금오산도 갔을 거 아니야?
금오산 거기 가팔라가지고,금오산 거기 가팔라가지고
계단이 많았지.,계단이 많았지.
마이 안 힘들었어?,많이 안 힘들었어?
겨울에 갔는데 같이 갔는 친구가 신발이 안 좋아서,겨울에 갔는데 같이 갔는 친구가 신발이 안 좋아서
내려올 때 여러 번 미끄러진 진 졌었지 그때?,내려올 때 여러 번 미끄러진 진 졌었지 그때?
금오산 내려오면 밑에 잔디 광장에 앉아서 쉬었다가 오고,금오산 내려오면 밑에 잔디 광장에 앉아서 쉬었다가 오고
대전에 엣날에 결혼 전에 두타산을 갔는데 무박 이 일로 갔그든?,대전에 옛날에 결혼 전에 두타산을 갔는데 무박 이 일로 갔거든?
겨울이었나 겨울 쪼끔 되기 전이었는데,겨울이었나 겨울 쪼끔 되기 전이었는데
추운 날씨는 아닌데 힘드니까 막 그기 새벽에 일출 보러 겨울인갑다 일출 보러 맞나?,추운 날씨는 아닌데 힘드니까 막 거기 새벽에 일출 보러 겨울인갑다 일출 보러 맞나?
어~ 추워서 중간에 막 힘들어서 자고 가자 하니까 안 된다고 여기서 자면,어~ 추워서 중간에 막 힘들어서 자고 가자 하니까 안 된다고 여기서 자면
옆에서 가이드가 여기서 자면 죽어요 카면서 이래서,옆에서 가이드가 여기서 자면 죽어요 하면서 이래서
그냥 쪼끔씩 쉬면서 친구들 하고 그때 다섯 명이서 딱 올라갔는데,그냥 쪼끔씩 쉬면서 친구들 하고 그때 다섯 명이서 딱 올라갔는데
너무 늦게 올라서 일출을 못 봤지.,너무 늦게 올라서 일출을 못 봤지.
무박 이 일 쓰니까 밤 새벽에 올라가가 그냥 일출을 못 보고 그냥 내려온 거지.,무박 이 일 쓰니까 밤 새벽에 올라가서 그냥 일출을 못 보고 그냥 내려온 거지.
에~ 산이 너 힘들었다고 느껴지지.,에~ 산이 너 힘들었다고 느껴지지.
너무 오래 된 일이라서 기억이 가물가물 거리네?,너무 오래 된 일이라서 기억이 가물가물 거리네?
치매가 오는 게 아이고?,치매가 오는 게 아니고?
그기 삼천포 사랑도에 사랑도 삼천포 사랑도 그 산이 제일 좋았지.,거기 삼천포 사랑도에 사랑도 삼천포 사랑도 그 산이 제일 좋았지.
그기는 다 보통 산에 올라가면,거기는 다 보통 산에 올라가면
산은 전부 나무랑 돌이랑 뭐~ 이런 거밖에 없는데,산은 전부 나무랑 돌이랑 뭐~ 이런 거밖에 없는데
그기는 바다가 보여서 그르케 높지도 않으면서,거기는 바다가 보여서 그르케 높지도 않으면서
바위가 쫌 있고 이래서 뭐~ 올라가는 길은 쪼끔 험하지만 높지가 않아서 되게 좋아.,바위가 조금 있고 이래서 뭐~ 올라가는 길은 쪼끔 험하지만 높지가 않아서 되게 좋아.
그리고 그~ 가에 전부 다 바다로 둘러싸여 있어서 산이 이~ 시야가 확 트여서 좋으 좋지.,그리고 그~ 가에 전부 다 바다로 둘러싸여 있어서 산이 이~ 시야가 확 트여서 좋으 좋지.
근데 배 시간을 맞춰야 돼 삼천포는,근데 배 시간을 맞춰야 돼 삼천포는
배를 놓치면 못 올라가니까,배를 놓치면 못 올라가니까
그~ 집에 갈 때도 배 시간을 맞춰야,그~ 집에 갈 때도 배 시간을 맞춰야
집에 안 가믄 되지.,집에 안 가면 되지.
나중에 그기 가봐 봐 삼천포,나중에 거기 가봐 봐 삼천포
