사투리,표준어
병원 갔다 왔나?,병원 갔다 왔니?
아직까지 보고 두고 보고 갈려고 그런데 아직까지 또 뭐~,아직까지 보고 두고 보고 가려고 그런데 아직까지 또 뭐~
머리도 좀 아프고 그렇긴  아이고 시간도 없고 해서 그 그라고 있다 언니야.,머리도 좀 아프고 그렇긴  아이고 시간도 없고 해서 그 그러고 있다 언니.
내가 병원에 약 타러가 물어봤는데,내가 병원에 약 타러가서 물어봤는데
일단은 그거 오래 놔두 말고 그~ 큰 병원 가 검사 머리하고 검사를 해봐야 된다 카든데 그래 있으면 우야노?,일단은 그거 오래 놔두 말고 그~ 큰 병원 가 검사 머리하고 검사를 해봐야 된다 하든데 그렇게 있으면 어쩌니?
아휴 그렇게 말해도,아휴 그렇게 말해도
그렇게 아휴 그렇다 언니야 뭐~ 아이고 얼굴 붓기 좀 빠지면 갈려고 하는데 뭐~ 그게 뭐~,그렇게 아휴 그렇다 언니 뭐~ 아이고 얼굴 붓기 좀 빠지면 가려고 하는데 뭐~ 그게 뭐~
그렇네 아우,그렇네 아우
그~ 의사 선생님 카는데 그기,그~ 의사 선생님 하는데 그게
안에서 있잖아 겉에는 멀쩡해도 음~ 안에서 이~ 저~ 하면은,안에서 있잖아 겉에는 멀쩡해도 음~ 안에서 이~ 저~ 하면은
뭐가 멍우리가 돌아다니고 하면은 큰일난다 카던데 빨리 가가,뭐가 멍우리가 돌아다니고 하면은 큰일난다 하던데 빨리 가서
큰 병원 가서 인자 종합 검진 그거 하는데 부분적으로 검사를 해보고 가 경대 치과 병원이 그게 괜찮다 카는데,큰 병원 가서 이제 종합 검진 그거 하는데 부분적으로 검사를 해보고 가 경대 치과 병원이 그게 괜찮다 하는데
그쪽에 가가 검사를 해봐야지 그래 있으면은 니 나중에 큰일난다 안 하나 그~ 뭐 우얄라 하노?,그쪽에 가서 검사를 해봐야지 그렇게 있으면은 너 나중에 큰일난다 안 하니 그~ 뭐 어쩌려고 하니?
아휴 뭐~  그렇네 뭐~ 그래 인자 안 그래도 붓기가 인제 빠지고 하니까 아이고,아휴 뭐~  그렇네 뭐~ 그렇게 이제 안 그래도 붓기가 인제 빠지고 하니까 아이고
처음에는 야  때는 잘 모르겠던데,처음에는 야  때는 잘 모르겠던데
마 이빨만 그러니까네 인자 이빨만 그러니까네,그냥 이빨만 그러니까는 이제 이빨만 그러니까는
마 이빨에 신경 쓰다 보니까,그냥 이빨에 신경 쓰다 보니까
딴 데도 마 신 그~ 뭐야 이렇게 그게 안 되던데 인자 쫌 이빨 좀 나으니까 인자,딴 데도 그냥 신 그~ 뭐야 이렇게 그게 안 되던데 이제 조금 이빨 좀 나으니까 이제
눈도 눈도 자꾸 이렇게 뭐라 침침하고 뭐~,눈도 눈도 자꾸 이렇게 뭐라 침침하고 뭐~
머리도 쪼금 아픈 거 같고 이거 멍이 인자 저렇게 밑으로 이 턱 밑으로 이렇게 인자,머리도 쪼금 아픈 거 같고 이거 멍이 이제 저렇게 밑으로 이 턱 밑으로 이렇게 이제
이 밑 쳐저서 그러는 거 아니냐 여기 함 봐라 이 멍이 이렇게 밑으로 그렇다 야야.,이 밑 쳐저서 그러는 거 아니냐 여기 한 번 봐라 이 멍이 이렇게 밑으로 그렇다 얘야.
참 겁도 없다 아이구 어~ 지금 보이 붓기는 많이 빠진 거 겉는데,참 겁도 없다 아이구 어~ 지금 보니 붓기는 많이 빠진 거 같은데
니 턱 니가 뭐~ 아까 내가 함 보니까 턱 밑에 멍 밑으로 빠지네 자꾸,너 턱 너가 뭐~ 아까 내가 한 번 보니까 턱 밑에 멍 밑으로 빠지네 자꾸
그~,그~
우리는 의사가 아니잖아.,우리는 의사가 아니잖아.
그건 내가 일단 물어보기는 물어봤는데 그래도,그건 내가 일단 물어보기는 물어봤는데 그래도
병원에 가가,병원에 가서
안전하게 검사하는 게 제일 중요한 거 아이가 나중에 그카다가 뭔 일 나면은,안전하게 검사하는 게 제일 중요한 거 아니냐 나중에 그렇게 하다가 뭔 일 나면은
아이구 어~ 옆에 있는 사람들 더 고통스럽다 니는 니지만은,아이구 어~ 옆에 있는 사람들 더 고통스럽다 너는 너지만은
그걸 알아야 니 진짜 니는 병원을 와그래 가기 싫어 카노 쫌 가면 되겠구만은,그걸 알아야 너 진짜 너는 병원을 왜 그렇게 가기 싫어 하니 조금 가면 되겠구만은
음~ 다 병원 가기 전 다 그렇지 뭐~ 근데 인자 가봐야 안 되겠나 아이구 뭐~ 그러니까네 뭐~,음~ 다 병원 가기 전 다 그렇지 뭐~ 근데 이제 가봐야 안 되겠나 아이구 뭐~ 그러니까는 뭐~
병원도,병원도
가려니까네 아이고 뭐~ 보험도 넣어놓은 게 옛날 거라서 쫌 그렇고,가려니까는 아이고 뭐~ 보험도 넣어놓은 게 옛날 거라서 조금 그렇고
들다 보고 갈라니까 시간도 그렇고 일 다니 일도 다녀야 되지 뭐~ 여러모로 좀 그렇네 애로 사항이 있네.,들여다 보고 가려니까 시간도 그렇고 일 다니 일도 다녀야 되지 뭐~ 여러모로 좀 그렇네 애로 사항이 있네.
뭐~ 그도 우야노 야야 뭐~,뭐~ 그래도 어쩌니 얘야 뭐~
그래도 내가 답답한 거는 내가 제일 답답하다 아이가 고맙다 신경써줘가지고,그래도 내가 답답한 거는 내가 제일 답답하지 않냐 고맙다 신경써줘가지고
처 니는 보이 내가 보이 답답 한 개도 없다 니 몸 한 개도 생각하지도 안 하고,처 너는 보니 내가 보니 답답 한 개도 없다 너 몸 한 개도 생각하지도 안 하고
또 엄마하고 함 봐라 내 아프다고 내한테 전화 오잖아.,또 엄마하고 한 번 봐라 내 아프다고 나한테 전화 오잖아.
전화 오는 거 보면 나도 옆에서 스트레스 받는다 니 아나 그렇게 니 몸 니 니가 챙겨야지.,전화 오는 거 보면 나도 옆에서 스트레스 받는다 너 아니 그렇게 너 몸 너 너가 챙겨야지.
음~ 나중 돼 봐라 후회한데이 나는 요새 내 무릎 아프고 병원 종합 병원 아이가 옆에 사람들 전부 다 내보고,음~ 나중 돼 봐라 후회한다 나는 요새 내 무릎 아프고 병원 종합 병원 아니냐 옆에 사람들 전부 다 나보고
그 나이에 뭐~ 그래 병원을 그렇게 다니노 내 하는데 니도 그 꼴 된디 처음부터 그 해야지 옆에 느그 형부 함 봐라 관심 한 개도 안 갖는다.,그 나이에 뭐~ 그렇게 병원을 그렇게 다니냐 내 하는데 너도 그 꼴 된다 처음부터 그 해야지 옆에 너희 형부 한 번 봐라 관심 한 개도 안 갖는다.
그래야 정말로 내 요번에 아파보니까 언니야,그래 정말로 나 요번에 아파보니까 언니
옛날 우리 어머님 아 아파가 병원에  입원해 있었다 아이가 언니야 그쟈?,옛날 우리 어머님 아 아파서 병원에  입원해 있었지 않냐 언니 그지?
그래가 언니 우리 집에 와 있었다 아이가 그래 있었는데,그래서 언니 우리 집에 와 있었지 않냐 그렇게 있었는데
그~ 뭐고 그러니까 한 다리 건너라 말이 참 그 말이 그 말인기라.,그~ 뭐냐 그러니까 한 다리 건너라 말이 참 그 말이 그 말인 거야.
인자 엄마한테 내가 우리가 내가 비밀로 했다 아이가 넘어졌는 거,이제 엄마한테 내가 우리가 내가 비밀로 했지 않냐 넘어졌는 거
그쟈?,그지?
비밀로 했는데 우리 어머니는 제사 때는 내가 요번에 몬 간다 이야기했거든.,비밀로 했는데 우리 어머니는 제사 때는 내가 요번에 못 간다 이야기했거든.
내가 즈그 아버지가 전화를 했더라고 해가지고 내가,내가 저희 아버지가 전화를 했더라고 해가지고 내가
