사투리,표준어
야구도 뭐~ 나쁘진 않지.,야구도 뭐~ 나쁘진 않지.
나는 야구에 야구도 잘 안 보는데 최근에 보니까,나는 야구에 야구도 잘 안 보는데 최근에 보니까
엔씨 다이너스가 뭐~ 한국시리즈 우승했더라고.,엔씨 다이너스가 뭐~ 한국시리즈 우승했더라고.
이게 얼마나 대단한 기록이,이게 얼마나 대단한 기록이
뭐~ 신생팀이 이제 창단하고 구 년 만에 우승했으니까 정확하게 십 년이지.,뭐~ 신생팀이 이제 창단하고 구 년 만에 우승했으니까 정확하게 십 년이지.
삼사 년 전에 우승하지 않았나?,삼사 년 전에 우승하지 않았나?
금 이번에 처음이고 우승하는 게?,그러면 이번에 처음인가 우승하는 게?
삼사 년 전에는 흥국 시리즈라서 사 대 오로  그냥,삼사 년 전에는 흥국 시리즈라서 사 대 오로  그냥
엔씨 창단 후에 첫 우승이구나.,엔씨 창단 후에 첫 우승이구나.
의미 있는 우승이겠네.,의미 있는 우승이겠네.
뭐든지 창단 진출하면은 의미가 있지.,뭐든지 창단 진출하면은 의미가 있지.
여기 또 거기다가 경남권 팀 중에 하나니까,여기 또 거기다가 경남권 팀 중에 하나니까
경남 사람들이 뭐~ 많이 응원하지 않았을까?,경남 사람들이 뭐~ 많이 응원하지 않았을까?
나는 야구를 안 보지만은 우리 아버지 같은 경우에는,나는 야구를 안 보지만은 우리 아버지 같은 경우에는
야구를 좋아하셔 가지고 엔씨가 이번에 우승하니까 되게 좋아하시더라고.,야구를 좋아하셔 가지고 엔씨가 이번에 우승하니까 되게 좋아하시더라고.
이게 시기적으로 아쉬운 게 지금 팬들이 야구장에서 현장에서 직접 관람하면서,이게 시기적으로 아쉬운 게 지금 팬들이 야구장에서 현장에서 직접 관람하면서
이게 우승을 했으면 더 좋았을 텐데 이게 아마 관중들 입장이 안 되지 않았나?,이게 우승을 했으면 더 좋았을 텐데 이게 아마 관중들 입장이 안 되지 않았나?
아~ 관중 입장은 됐지 입장은 됐는데 홈이 홈이 아니었지 엔씨랑 두산 둘 다,아~ 관중 입장은 됐지 입장은 됐는데 홈이 홈이 아니었지 엔씨랑 두산 둘 다
다 이제 고척에서 했지.,다 이제 고척에서 했지.
아무튼 이게 관중들이 쫌 다 예전처럼 다 차 있는 상태에서 우승했으면은,아무튼 이게 관중들이 조금 다 예전처럼 다 차 있는 상태에서 우승했으면은
좋았을 텐데 참 이게 시기적으로 우승을 한 거는 잘된 일이지만,좋았을 텐데 참 이게 시기적으로 우승을 한 거는 잘된 일이지만
씁쓸한 그런 게 있긴 했네 있긴 있네.,씁쓸한 그런 게 있긴 했네 있긴 있네.
일단 뭐~ 홈이나 원정 이렇게 둘 다 이제 팬들이 다 놓고 하면은 인제 구단 입장에서는,일단 뭐~ 홈이나 원정 이렇게 둘 다 이제 팬들이 다 놓고 하면은 인제 구단 입장에서는
수익도 수익이고 이제 열기 자체가 다르다 아이가 남들 이런 숫자가 차이 나니까,수익도 수익이고 이제 열기 자체가 다르지 않겠어 남들 이런 숫자가 차이 나니까
한 이번에 삼 차전인가 사 차 전 전까지는 삼십 프로 인원 수용했었는데,한 이번에 삼 차전인가 사 차 전 전까지는 삼십 프로 인원 수용했었는데
이제 코로나 이 단계 하면서 마지막 할 때는 한 십 프로밖에 안 들어갔거든.,이제 코로나 이 단계 하면서 마지막 할 때는 한 십 프로밖에 안 들어갔거든.
이제 관중 숫자 차이 나니까 확실히 분위기가 다르지.,이제 관중 숫자 차이 나니까 확실히 분위기가 다르지.
그렇치 이게 관중이 꽉 다 차 있는 거랑 뭐~ 프로 삼십 프로 있는 거랑 완전 느낌이 다르지.,그렇지 이게 관중이 꽉 다 차 있는 거랑 뭐~ 프로 삼십 프로 있는 거랑 완전 느낌이 다르지.
선수들 입장에서도 참 팬들이 인자 와 가지구 응원해 주면 좋을 텐데,선수들 입장에서도 참 팬들이 인자 와 가지구 응원해 주면 좋을 텐데
팬들이 없는 데도 불구하고 어쨌든 이렇게 우승한 거는 대단한 것 같다 뭐~,팬들이 없는 데도 불구하고 어쨌든 이렇게 우승한 거는 대단한 것 같다 뭐~
여러 가지 힘든 점도 힘든 점도 많았을 텐데,여러 가지 힘든 점도 힘든 점도 많았을 텐데
이번에는 메이저도 뭐~ 코로나 때문에 육십 경기는 줄였는데,이번에는 메이저도 뭐~ 코로나 때문에 육십 경기는 줄였는데
한국은 그냥 백사십사 경기 일정 전부 다 하고 했으니까,한국은 그냥 백사십사 경기 일정 전부 다 하고 했으니까
어떻게 보면은 참 대단한 거 한다.,어떻게 보면은 참 대단한 거 한다.
그러고 보니까 나도 지금 인터넷을 보고 있는데,그러고 보니까 나도 지금 인터넷을 보고 있는데
축구 같은 경우에는 뭐~ 많아야 사십 경기 이렇게 하는데,축구 같은 경우에는 뭐~ 많아야 사십 경기 이렇게 하는데
확실히 야구가  그~ 축구보다는 쫌 체력 소모가 좀 적어서 그런지 몰라도 경기 수가,확실히 야구가  그~ 축구보다는 조금 체력 소모가 좀 적어서 그런지 몰라도 경기 수가
뭐~ 거의 네 배 가까이가 되네 이렇게 많은지 몰랐다.,뭐~ 거의 네 배 가까이가 되네 이렇게 많은지 몰랐다.
뭐~ 메이저 같은데 보면 백육십 경기 이렇게 하고 하니까 경기 숫자는 많이 차이 나지.,뭐~ 메이저 같은데 보면 백육십 경기 이렇게 하고 하니까 경기 숫자는 많이 차이 나지.
