사투리,표준어
님 혹시 지금 학생이신가요 아니면 따로 직장 다니고 계신 건가요?,님 혹시 지금 학생이신가요 아니면 따로 직장 다니고 계신 건가요?
지금 취준생인데 어~ 코로나 때문에 직장 구하는 게 쉽지가 않네요.,지금 취준생인데 어~ 코로나 때문에 직장 구하는 게 쉽지가 않네요.
님은 학생이세요?,님은 학생이세요?
아~ 저는 작년에 이제 군대 전역하고 지금 현재 이 학년으로 복학해서,아~ 저는 작년에 이제 군대 전역하고 지금 현재 이 학년으로 복학해서
현재는 대학생입니다.,현재는 대학생입니다.
혹시 전공이 어떻게 되시는지 알 수 있을까요?,혹시 전공이 어떻게 되시는지 알 수 있을까요?
아~ 네 저는 전공이 어~ 그~ 국제통상이라고 이제 무역 쪽이거든요.,아~ 네 저는 전공이 어~ 그~ 국제통상이라고 이제 무역 쪽이거든요.
그래가지고 아무래도 쪼금 언어에 대한 능력 이런 걸 쫌 많이 필요로 해서,그래가지고 아무래도 쪼금 언어에 대한 능력 이런 걸 조금 많이 필요로 해서
언어 공부를 요새 쫌 하고 있고 아~ 또 근데,언어 공부를 요새 조금 하고 있고 아~ 또 근데
또 무역 쪽은 취직하면 연봉이 쫌 짝아가지고 그런 거에 대한 고민이 쫌 많네요.,또 무역 쪽은 취직하면 연봉이 조금 작아가지고 그런 거에 대한 고민이 조금 많네요.
님은 혹시 하고 싶은 이 일 같은 거 있으세요?,님은 혹시 하고 싶은 이 일 같은 거 있으세요?
전 솔직히 제가 지금 공대를 다니고 있는데 저도 이게,전 솔직히 제가 지금 공대를 다니고 있는데 저도 이게
제가 여기 좋아서 왔다기보다는 단순히 그냥 뭐~ 취업 잘 된다 그런 느낌이 강해가지고,제가 여기 좋아서 왔다기보다는 단순히 그냥 뭐~ 취업 잘 된다 그런 느낌이 강해가지고
쫌 지금 후회도 되고 따른 길을 찾아보고 있긴 한데,조금 지금 후회도 되고 다른 길을 찾아보고 있긴 한데
다시 찾아봤다고  뭐~ 공무원 이런 거는 너무 막연한 거 같아서,다시 찾아봤다고  뭐~ 공무원 이런 거는 너무 막연한 거 같아서
일단은 제가 다니던 학과 졸 학부생으로 졸업은 해보고,일단은 제가 다니던 학과 졸 학부생으로 졸업은 해보고
그냥 한 회사 생활 잠깐 하고 그~ 돈 번 걸로,그냥 한 회사 생활 잠깐 하고 그~ 돈 번 걸로
창 뭐~ 카 음식점이나 좀 창업을 해보고 싶은 생각이 있는데,창 뭐~ 카 음식점이나 좀 창업을 해보고 싶은 생각이 있는데
혹시  님은 그냥 계속 무역 그쪽으로 일하실 건지 아니면 따른 뭐~ 또,혹시  님은 그냥 계속 무역 그쪽으로 일하실 건지 아니면 다른 뭐~ 또
계획이 있으신 건지 알 수 있을까요?,계획이 있으신 건지 알 수 있을까요?
저는 지금 이제 그 무역 쪽 원래 생각했다가,저는 지금 이제 그 무역 쪽 원래 생각했다가
그 전공 아예 바꿔가지고 그냥 일 그~ 공기업 이런 쪽 준비하고 있거든요?,그 전공 아예 바꿔가지고 그냥 일 그~ 공기업 이런 쪽 준비하고 있거든요?
그래가지고 아~ 쫌 치열하긴 한데,그래가지고 아~ 조금 치열하긴 한데
그래도 열심히 해봐야죠   님은 혹시 하고 싶은 일 같은 거 있으세요?,그래도 열심히 해봐야죠   님은 혹시 하고 싶은 일 같은 거 있으세요?
저는 솔직히 하고 싶은 일은 책상에 앉아서 일하기보다는 쫌 약간 프리하게 그냥 자영업자가,저는 솔직히 하고 싶은 일은 책상에 앉아서 일하기보다는 조금 약간 프리하게 그냥 자영업자가
돈 많은 영업자 되고 싶은데 막상 현실은 그냥,돈 많은 영업자 되고 싶은데 막상 현실은 그냥
회사에 박혀서 그냥 컴퓨터만 볼 거 같긴 한데,회사에 박혀서 그냥 컴퓨터만 볼 거 같긴 한데
하고 싶은 일이 있다면은 저는 쫌 여유 있게 저 시간대에 뭐~ 운동하고 싶을 때 뭐~ 운동도 하고,하고 싶은 일이 있다면은 저는 조금 여유 있게 저 시간대에 뭐~ 운동하고 싶을 때 뭐~ 운동도 하고
뭐~,뭐~
여자친구 있으면 맛있는 거도 먹으러 쫌 편하게 놀러 다니고 싶고 그래서,여자친구 있으면 맛있는 거도 먹으러 조금 편하게 놀러 다니고 싶고 그래서
저는 약간 쫌,저는 약간 조금
프리하게 쫌 살고 싶은 생각인데,프리하게 조금 살고 싶은 생각인데
혹시  님은 하고 싶은 일 있으신가요?,혹시  님은 하고 싶은 일 있으신가요?
아~ 저도 원래는 운동을 좋아해가지고 이제,아~ 저도 원래는 운동을 좋아해가지고 이제
이제 쫌 헬스 이~ 마니아라 해야 되나 쫌  그런 게 쫌 심해가지고,이제 조금 헬스 이~ 마니아라 해야 되나 조금  그런 게 조금 심해가지고
이제 헬스장 한번 차려볼까 생각하다가 아~ 뭐~ 또,이제 헬스장 한번 차려볼까 생각하다가 아~ 뭐~ 또
그~ 크로스핏이라고 인제 또 인제 온몸 맨몸 운동하는 거 있는데 인제,그~ 크로스핏이라고 인제 또 인제 온몸 맨몸 운동하는 거 있는데 인제
뭐~ 또 그런 쪽 자격증도 쫌 따보고 이렇게 하다가 아~ 그래도,뭐~ 또 그런 쪽 자격증도 조금 따보고 이렇게 하다가 아~ 그래도
그냥 일반 직장이 나을 거 같고 그냥 그래서 뭔가 현실과 타협하는?,그냥 일반 직장이 나을 거 같고 그냥 그래서 뭔가 현실과 타협하는?
그런 게 쫌 심한  있었는데 아~ 그래도 뭔가,그런 게 조금 심한  있었는데 아~ 그래도 뭔가
한 삼 년 삼 년 전?,한 삼 년 삼 년 전?
이제 삼 년 한 그쯤 전에 쫌 더 용기 내서 한번 도전해보면 좋지 않았을까 이런 생각이 좀 들어요.,이제 삼 년 한 그쯤 전에 조금 더 용기 내서 한번 도전해보면 좋지 않았을까 이런 생각이 좀 들어요.
