사투리,표준어
이제 연애 결혼에 관해 얘기해볼까요?,이제 연애 결혼에 관해 얘기해볼까요?
지금 연애하고 계세요?,지금 연애하고 계세요?
아니요 지금은 안 하고 있어요.,아니요 지금은 안 하고 있어요.
연애 안 하고 있거든요.,연애 안 하고 있거든요.
그러면은,그러면은
마지막 연애는 언제였어요?,마지막 연애는 언제였어요?
연애한 지 쫌 되게 오래됐어요 저는 한,연애한 지 조금 되게 오래됐어요 저는 한
사 년 정도 됐는데,사 년 정도 됐는데
그렇네요 사 년 전쯤에 그러면,그렇네요 사 년 전쯤에 그러면
그럼 저는 진짜 얼마 안 됐어요 저는 최근에 헤어져 가지고,그럼 저는 진짜 얼마 안 됐어요 저는 최근에 헤어져 가지고
오래 사겼었어요?,오래 사귀었었어요?
마지막 연애 직전에 사겼던 사람이,마지막 연애 직전에 사귀었던 사람이
이제,이제
한 일 년 반 정도 만났던 거 같아요.,한 일 년 반 정도 만났던 거 같아요.
그 정도면 그래도 오래 사귀셨네요 저도 그 한 이 저는 이 년?,그 정도면 그래도 오래 사귀셨네요 저도 그 한 이 저는 이 년?
이 정도 근데 제가 처음 두 번 연애를 했었는데,이 정도 근데 제가 처음 두 번 연애를 했었는데
처음에는 그렇게 오래 못 사겼는데 두 번째 인제 만난 친구랑 인제 되게 오래 사겨 가지고,처음에는 그렇게 오래 못 사귀었는데 두 번째 이제 만난 친구랑 이제 되게 오래 사귀어 가지고
신기했죠 약간 이렇게 오래 사귈 수 있구나,신기했죠 약간 이렇게 오래 사귈 수 있구나
저도 약간 연애는 몇 번 했었는데,저도 약간 연애는 몇 번 했었는데
모든 연애들이 거의 집착 약간 이런 느낌이었어서,모든 연애들이 거의 집착 약간 이런 느낌이었어서
상대방이 집착하는,상대방이 집착하는
집착하면 연애를 잘 못 하거든요 너무 스트레스받아서,집착하면 연애를 잘 못 하거든요 너무 스트레스받아서
그쵸 집착하면은,그쵸 집착하면은
연락 문제도 뭔가 많이 생길 거 같고,연락 문제도 뭔가 많이 생길 거 같고
아~ 그러면은 먼저 그냥 헤어지자고 이렇게 하신 거예요?,아~ 그러면은 먼저 그냥 헤어지자고 이렇게 하신 거예요?
네 제가 또 먼저 헤어지자고 막 말을 잘 못 해서 그~ 약간 상황이,네 제가 또 먼저 헤어지자고 막 말을 잘 못 해서 그~ 약간 상황이
이케 헤어지게 되는 약간 거리가 멀어지거나 이럴 때만 보통,이렇게 헤어지게 되는 약간 거리가 멀어지거나 이럴 때만 보통
자연스럽게 헤어지는 정도?,자연스럽게 헤어지는 정도?
저도 먼저 말을 못 해서,저도 먼저 말을 못 해서
질질 이렇게 끌다가 결국에는 상대방이 이렇게 말을 하는,질질 이렇게 끌다가 결국에는 상대방이 이렇게 말을 하는
스타일이 어떻게 돼요?,스타일이 어떻게 돼요?
저는 근데,저는 근데
쪼금 사람에 따라 다른 거 같애요 누구를 만나는가에 따라 좀 다른 거 같은데,쪼금 사람에 따라 다른 거 같애요 누구를 만나는가에 따라 좀 다른 거 같은데
그~ 최근에 만났던 애는 인제 진짜 친구같이 편해가지고,그~ 최근에 만났던 애는 인제 진짜 친구같이 편해가지고
그냥,그냥
그리고 또 잘 퍼주는 스타일이라서,그리고 또 잘 퍼주는 스타일이라서
그래서 막 사주는 것도 많이 사줄려고 하고 약간 그렇게 하다 보니까,그래서 막 사주는 것도 많이 사줄려고 하고 약간 그렇게 하다 보니까
그렇게 하다 보니까 또 제가 서운한 게 또 생기더라구요.,그렇게 하다 보니까 또 제가 서운한 게 또 생기더라구요.
저는 이렇게 막 주는데 표현도 하고 하는데 상대방이 그렇게 안 하면은,저는 이렇게 막 주는데 표현도 하고 하는데 상대방이 그렇게 안 하면은
애가 나를 좋아하는 건가 이렇게 막 의심도 되고,애가 나를 좋아하는 건가 이렇게 막 의심도 되고
그런 게 쪼금 서운한 게 생긴 때도 있더라구요.,그런 게 쪼금 서운한 게 생긴 때도 있더라구요.
표현을 좀 해주는 걸 좋아하는 스타일이신가 보네요.,표현을 좀 해주는 걸 좋아하는 스타일이신가 보네요.
표현을 해줘야 되는데 안 해주면은 또 섭섭하고 막,표현을 해줘야 되는데 안 해주면은 또 섭섭하고 막
그렇던데요.,그렇던데요.
전 쫌 약간 연애할 때,전 조금 약간 연애할 때
서로 챙겨주고 이런 것도 어떤 부분에서는 쫌,서로 챙겨주고 이런 것도 어떤 부분에서는 조금
자유?,자유?
각자의 시간도 되게 중요하다 생각해요.,각자의 시간도 되게 중요하다 생각해요.
각자 시간이 주어진 상태에서 연애를 뭔가 쫌 건강한 연애,각자 시간이 주어진 상태에서 연애를 뭔가 조금 건강한 연애
적당한 거리가 있을 때 연애가 되게 좋은 거 같은데 그게 아니고 맨날 붙어가지구 막,적당한 거리가 있을 때 연애가 되게 좋은 거 같은데 그게 아니고 맨날 붙어가지구 막
막 있는 이런 연애 있잖아요 그~,막 있는 이런 연애 있잖아요 그~
나의 자유가 없고 내 친구 만날 시간도 많이 쭐어들고,나의 자유가 없고 내 친구 만날 시간도 많이 줄어들고
저는 약간,저는 약간
제가 왜 그런지는 모르겠는데 이케 안 사귀고 있을 때는 제가 막,제가 왜 그런지는 모르겠는데 이렇게 안 사귀고 있을 때는 제가 막
그냥 뭐 운동도 하고 막 누굴 만나기 시작하면은 그거를 안 하게 돼요 약간,그냥 뭐 운동도 하고 막 누굴 만나기 시작하면은 그거를 안 하게 돼요 약간
그~ 계속 핸드폰만 계속 보고 있고,그~ 계속 핸드폰만 계속 보고 있고
이제 연락을 기다리고 막 그렇게 하다 보니까,이제 연락을 기다리고 막 그렇게 하다 보니까
까 약간 제가 관리하는 자기관리가 쫌 안 되고 약간 그렇게 되는 거예요.,까 약간 제가 관리하는 자기관리가 조금 안 되고 약간 그렇게 되는 거예요.
오히려 막 저는 친구도 막 안 만날려고 하고 약간 그렇게 되다 보니까 쫌 안 좋게,오히려 막 저는 친구도 막 안 만날려고 하고 약간 그렇게 되다 보니까 조금 안 좋게
그렇게 되가지구,그렇게 되가지구
뭔가 그런 게 쫌,뭔가 그런 게 조금
뭔가 힘들었던 거 같애요.,뭔가 힘들었던 거 같애요.
그~ 친구를 안 만나게 되면 그~ 연애를 하는 동안 내 사람이었던 사람을 쫌 많이 잃게 되는 거 같애요.,그~ 친구를 안 만나게 되면 그~ 연애를 하는 동안 내 사람이었던 사람을 조금 많이 잃게 되는 거 같애요.
주변 관계들이 다 정리가 되고 뭐 남은 사람들만 딱 남게 되는 장점도 있지만,주변 관계들이 다 정리가 되고 뭐 남은 사람들만 딱 남게 되는 장점도 있지만
따로 막 이상형 같은 건 있어요?,따로 막 이상형 같은 건 있어요?
이상형은,이상형은
아~ 난 이런 사람이 좋아이런 게 아니라 그~,아~ 난 이런 사람이 좋아이런 게 아니라 그~
사람을 볼 때 쫌 끌리는 걸 더 보는 거 같애요.,사람을 볼 때 조금 끌리는 걸 더 보는 거 같애요.
그냥 딱 첫인상 딱 만났을 때 끌리는,그냥 딱 첫인상 딱 만났을 때 끌리는
확 끌리는 느낌이 없으면,확 끌리는 느낌이 없으면
뭐라 해야 되지?,뭐라 해야 되지?
그냥 진짜 아예 마음이 안 가면은,그냥 진짜 아예 마음이 안 가면은
시작도 못 하겠는 그런 거 같애요.,시작도 못 하겠는 그런 거 같애요.
다 뭔가 비슷하구나,다 뭔가 비슷하구나
그런 거 아니면 약간 듬직하고 나를 쫌,그런 거 아니면 약간 듬직하고 나를 조금
케어해줄 수 있는 사람?,케어해줄 수 있는 사람?
그런 사람이 좋은 거 같애요.,그런 사람이 좋은 거 같애요.
뭔가 내가 어~ 나는 쫌 이렇게 나를 이끌어 주고 리드할 수 있는 사람을 원하는데 만약에 막,뭔가 내가 어~ 나는 조금 이렇게 나를 이끌어 주고 리드할 수 있는 사람을 원하는데 만약에 막
제가 또 연하를 별로 안 좋아하거든요.,제가 또 연하를 별로 안 좋아하거든요.
그럼 만나 본 적은 있어요 연하를,그럼 만나 본 적은 있어요 연하를
아니요 안 만나 봤어요.,아니요 안 만나 봤어요.
그~ 너무 뭔가 내가 챙겨줘야 될 거 같고 뭔가 제가 엄마처럼 챙겨주는 게 너무 싫어요.,그~ 너무 뭔가 내가 챙겨줘야 될 거 같고 뭔가 제가 엄마처럼 챙겨주는 게 너무 싫어요.
챙김 받고 싶은,챙김 받고 싶은
