사투리,표준어
언니 아르바이트 해본 적 있나?,언니 아르바이트 해본 적 있어?
나 해 본 적 있지 고등학교 졸업하고도 했고 일 학년 이 학년 다 해봤는데,나 해 본 적 있지 고등학교 졸업하고도 했고 일 학년 이 학년 다 해봤는데
삼 학년 때는 공부하느라 바빠서 못 했다가 이제 막 시작했어.,삼 학년 때는 공부하느라 바빠서 못 했다가 이제 막 시작했어.
너는 아르바이트 할 생각 없어?,너는 아르바이트 할 생각 없어?
해야지 해야 되는데,해야지 해야 되는데
대학교 생활도 바쁘고,대학교 생활도 바쁘고
그리고 난 현재 기숙사를 쓰고 있잖아 근데 우리 학교는 근로장학생 이런걸 안 하는 학교다 보니까,그리고 난 현재 기숙사를 쓰고 있잖아 근데 우리 학교는 근로장학생 이런걸 안 하는 학교다 보니까
학교에서 일을 할 수가 없고,학교에서 일을 할 수가 없고
그래서 난 지금  하고 있으니까,그래서 난 지금  하고 있으니까
학교에서 아홉 시에 가서 여섯 시에 끝난단 말이야 그럼 그 이후에,학교에서 아홉 시에 가서 여섯 시에 끝난단 말이야 그럼 그 이후에
할 수 있는 알바를 구해야 되잖아.,할 수 있는 알바를 구해야 되잖아.
평일에 아니면 주말에 써야 하는데 주말에까지 하니까 내 체력이 너무 힘들고,평일에 아니면 주말에 써야 하는데 주말에까지 하니까 내 체력이 너무 힘들고
멘탈이 자 쉽게 무너지고,멘탈이 자 쉽게 무너지고
주말까진 못 하겠다 했는데 평일 날 하니까,주말까진 못 하겠다 했는데 평일 날 하니까
세시간 길어 내 기숙사 통금이 있으니까 열한 시니까,세시간 길어 내 기숙사 통금이 있으니까 열한 시니까
세 시간 길어야 네시간 일할수 있는데,세 시간 길어야 네시간 일할수 있는데
그렇게 짧은 시간을 구하는 데가,그렇게 짧은 시간을 구하는 데가
꼭 그리고 저녁 타임이다 보니까 고깃집 술집인데,꼭 그리고 저녁 타임이다 보니까 고깃집 술집인데
부모님이 별로 안 좋아하고 그런 데는,부모님이 별로 안 좋아하고 그런 데는
술을 판다는 것 때문에 그래서 별로 안 좋아하고,술을 판다는 것 때문에 그래서 별로 안 좋아하고
그러니까  나는 따져야 될 조건이 많은데 그걸 다 수용해주는 알바처가 적고,그러니까  나는 따져야 될 조건이 많은데 그걸 다 수용해주는 알바처가 적고
그러다보니까 구하기가 쉽지가 않지 현재 상황에서는,그러다보니까 구하기가 쉽지가 않지 현재 상황에서는
언니는 아르바이트 뭐뭐였어?,언니는 아르바이트 뭐뭐였어?
나는 고깃집도 해봤고 맥줏집도 해봤고 갈비탕 이런 집도 해봤는데,나는 고깃집도 해봤고 맥줏집도 해봤고 갈비탕 이런 집도 해봤는데
고깃집은 저녁에했고 알 갈바탕집을 점심때 했고,고깃집은 저녁에했고 알 갈바탕집을 점심때 했고
맥주집은  야간 같은 저녁 같은 뭐~ 그런 시간대에 했는데 지금 하는 알바는 분식집인데,맥주집은  야간 같은 저녁 같은 뭐~ 그런 시간대에 했는데 지금 하는 알바는 분식집인데
내가 해본 알바 중에 제일 편했던 거는 맥줏집,내가 해본 알바 중에 제일 편했던 거는 맥줏집
왜냐하면 거기에 손님이 없어가지고,왜냐하면 거기에 손님이 없어가지고
좀 괜찮았고 지금 하는 분식집도 나름 괜찮은 것 같고,좀 괜찮았고 지금 하는 분식집도 나름 괜찮은 것 같고
이중에 제일 해보고 싶은 알바 없어?,이중에 제일 해보고 싶은 알바 없어?
나는 음식점 나는 스시집에서 일을 해봤으니까,나는 음식점 나는 스시집에서 일을 해봤으니까
음식점보다는 나는 그래도 기왕이면,음식점보다는 나는 그래도 기왕이면
좀 내가 일할 내가 일하게 된 점 전공 분야가 미용이잖아.,좀 내가 일할 내가 일하게 된 점 전공 분야가 미용이잖아.
뭐~ 샴푸 알바라던가 미용실에서 일을 하는 쪽으로 구하고 싶단 말야.,뭐~ 샴푸 알바라던가 미용실에서 일을 하는 쪽으로 구하고 싶단 말야.
그~ 시간도  나는 내 나름대로,그~ 시간도  나는 내 나름대로
그렇게 하기가 쉽지도 않고 자리도 없다 보니까,그렇게 하기가 쉽지도 않고 자리도 없다 보니까
그나마 괜찮은 게 고깃집 음식점 이런 덴데,그나마 괜찮은 게 고깃집 음식점 이런 덴데
파트타임 하기도 짜기도 쉽고,파트타임 하기도 짜기도 쉽고
맞다 아이가?,맞지 않니?
그래서 근데 없으니까,그래서 근데 없으니까
우리 대학교 근처 와봐서 안다 아이가?,우리 대학교 근처 와봐서 알지 않니?
아무 것도 없는 거,아무 것도 없는 거
그런 거 생각하면은 좀 멀리 나가야 되고 이래서 이동 시간도 고려해야 되고,그런 거 생각하면은 좀 멀리 나가야 되고 이래서 이동 시간도 고려해야 되고
기숙사 통금이 열한시인게 자체가 말이 안되긴 하,기숙사 통금이 열한시인게 자체가 말이 안되긴 하
알바하면서  만났던 경험 진상 막 이런 거 없나?,알바하면서  만났던 경험 진상 막 이런 거 없니?
맥주집 알바하면서 진상 봤었는데,맥주집 알바하면서 진상 봤었는데
맥줏집은 아무래도 좀 사람들이 술 마시고 오거나 아니면 술 마시러 오는 데니까,맥줏집은 아무래도 좀 사람들이 술 마시고 오거나 아니면 술 마시러 오는 데니까
일단 다들 되게 흥분되어 있고,일단 다들 되게 흥분되어 있고
다들 기분이 되게 되게 좋은 상태인데,다들 기분이 되게 되게 좋은 상태인데
그런면서도 또 약간 같이 마시던 사람들이랑 싸우고 이런 사람들이 종종 있거든?,그런면서도 또 약간 같이 마시던 사람들이랑 싸우고 이런 사람들이 종종 있거든?
그럼 나는 알바생이지만 거기서 그걸 보고 있으면서,그럼 나는 알바생이지만 거기서 그걸 보고 있으면서
갑자기 그분들의 불똥이 나한테 튀는거지.,갑자기 그분들의 불똥이 나한테 튀는거지.
막 갑자기 너 거기서 뭐하냐 뭐 빨리 안 갖다 주냐 빨리빨리 줘라,막 갑자기 너 거기서 뭐하냐 뭐 빨리 안 갖다 주냐 빨리빨리 줘라
