사투리,표준어
미국 부양정책 때문에 지금 달러 값이 많이 떨어졌잖아?,미국 부양정책 때문에 지금 달러 값이 많이 떨어졌잖아?
근데 이게 문제가 뭐냐면 원래 우리는 미국 그~,근데 이게 문제가 뭐냐면 원래 우리는 미국 그~
주식 시장 뭐~ 부동산 시장 포함해서 뭐~ 다 떨어질 거라고 봤어 왜냐하면,주식 시장 뭐~ 부동산 시장 포함해서 뭐~ 다 떨어질 거라고 봤어 왜냐하면
이제 달러 가치가 약해지고 아무래도 미국에 투자하는 메리트가 좀 떨어지잖아?,이제 달러 가치가 약해지고 아무래도 미국에 투자하는 메리트가 좀 떨어지잖아?
그런데 이게 미국 그~ 정부에서 엠비에스라고,그런데 이게 미국 그~ 정부에서 엠비에스라고
부동산 채권을 인제 중앙은행에서 사주기 시작했어.,부동산 채권을 인제 중앙은행에서 사주기 시작했어.
그래가지고 얘네가 어떤 상황이냐면,그래가지고 얘네가 어떤 상황이냐면
시중에 돈이 넘쳐나니까 그깐 빚도 사주니까 안 망하는 거야.,시중에 돈이 넘쳐나니까 그러니깐 빚도 사주니까 안 망하는 거야.
약간 심 실물 경제거든 그니까 그~ 뭐고.,약간 심 실물 경제거든 그러니까 그~ 뭐야.
빚은 있는데 망하진 않는 상태로 계속 만들고 있어.,빚은 있는데 망하진 않는 상태로 계속 만들고 있어.
그래가지고 자산 가격만 계속 올라가고 있거든?,그래가지고 자산 가격만 계속 올라가고 있거든?
어 그래서 참 요즘 나는 숏 투자를 해가지고 내가 지금 손해를 보고,어 그래서 참 요즘 나는 숏 투자를 해가지고 내가 지금 손해를 보고
숏 투자가 뭐지?,숏 투자가 뭐지?
숏 투자가 뭐냐면 어~ 까 쇼트 포지션이라는 건데 그~,숏 투자가 뭐냐면 어~ 그러니까 쇼트 포지션이라는 건데 그~
하방에 배팅하는 거거든 그러니까,하방에 배팅하는 거거든 그러니까
주식이나 뭐~ 부동산 다른 재화들이 그~ 가격이 떨어진다에 거는 걸 인제,주식이나 뭐~ 부동산 다른 재화들이 그~ 가격이 떨어진다에 거는 걸 인제
그냥 쉽게 말하 다 통틀어가지고 그냥 관용적으로 숏 투자라고 한다.,그냥 쉽게 말하 다 통틀어가지고 그냥 관용적으로 숏 투자라고 한다.
엄마는 요즘 부동산 어떠노?,엄마는 요즘 부동산 어때?
근데 내가 알기로는 숏 투자에 투자하면,근데 내가 알기로는 숏 투자에 투자하면
부동산 아~ 주식 모르는 사람이 그~ 투자한단다.,부동산 아~ 주식 모르는 사람이 그~ 투자한단다.
왜냐하면 한 가지 종목을 정확하게 해야지,왜냐하면 한 가지 종목을 정확하게 해야지
그~ 숏 투자에 투자하면 정말 주식을 모르는 사람이 그런 데 투자하는데,그~ 숏 투자에 투자하면 정말 주식을 모르는 사람이 그런 데 투자하는데
숏 투자는 투자하면 원래 안된단다.,숏 투자는 투자하면 원래 안된단다.
그래서 주식의 한 종목을 알고 투자를 해야 된대.,그래서 주식의 한 종목을 알고 투자를 해야 된대.
그래서 투자 자체가 잘못됐다고 본다.,그래서 투자 자체가 잘못됐다고 본다.
아이 근데 이게 웃긴 게,아이 근데 이게 웃긴 게
지금 미국 나스닥이다 뭐~ 우리나라 주가나 뭐~,지금 미국 나스닥이다 뭐~ 우리나라 주가나 뭐~
특히 미국 나스닥 같은 경우에는 신고가 찍었단 말이야?,특히 미국 나스닥 같은 경우에는 신고가 찍었단 말이야?
까 역사상 주식이 제일 비싸 지금,그러니까 역사상 주식이 제일 비싸 지금
그게 막 경제가 뭐~ 잘나가서 뭐~,그게 막 경제가 뭐~ 잘나가서 뭐~
잘나가서 그~ 주가가 높은 게 아니라,잘나가서 그~ 주가가 높은 게 아니라
그냥 재정 정책으로 그냥 통화 정책으로 돈 찍고 뭐~ 빚 있으면 뭐~,그냥 재정 정책으로 그냥 통화 정책으로 돈 찍고 뭐~ 빚 있으면 뭐~
중앙은행이 다 사주고 그래가지고 지금 뭐~ 주가가 신고가를 찍었단 말이야.,중앙은행이 다 사주고 그래가지고 지금 뭐~ 주가가 신고가를 찍었단 말이야.
근데 이게 언제까지 유지가 되냐 이거지 이게 말이 안되잖아?,근데 이게 언제까지 유지가 되냐 이거지 이게 말이 안되잖아?
물론 이게 숏 포지션이라는 게 이게 오르고 내리고 한 번 출렁일 때마다,물론 이게 숏 포지션이라는 게 이게 오르고 내리고 한 번 출렁일 때마다
이게 조금씩 까여요 원금이,이게 조금씩 까여요 원금이
그런 리스크가 있단 말이야.,그런 리스크가 있단 말이야.
근데 이게 나는 유지가 안 될 거라고 보거든?,근데 이게 나는 유지가 안 될 거라고 보거든?
너무 주가가 높아 지금,너무 주가가 높아 지금
그거는 한마디로 정부가 고의적으로 어~ 재정 정책을 쓸 때,그거는 한마디로 정부가 고의적으로 어~ 재정 정책을 쓸 때
주식이 왔다 갔다 하니까 정부의 재정 정책 흔들림 없이 할 수 있는 주식을 해야지.,주식이 왔다 갔다 하니까 정부의 재정 정책 흔들림 없이 할 수 있는 주식을 해야지.
그래서 그게 한 종목을 잡아서 해야 된다 이 말이다.,그래서 그게 한 종목을 잡아서 해야 된다 이 말이다.
어~ 근데 뭐라 그래야 되나?,어~ 근데 뭐라 그래야 되나?
리스크 대비 효용이라고 해야 되나?,리스크 대비 효용이라고 해야 되나?
그~ 뭐냐.,그~ 뭐냐.
숏투자가 리스크가 높은 것도 맞아.,숏투자가 리스크가 높은 것도 맞아.
왜냐면 주가가 위아래로 출렁일 때마다 원금이 조금씩 까이고,왜냐면 주가가 위아래로 출렁일 때마다 원금이 조금씩 까이고
뭐~ 그런 것도 있지만 그~ 뭐고.,뭐~ 그런 것도 있지만 그~ 뭐야.
맞췄을 때에 대한 보상이라고 해야 되지.,맞췄을 때에 대한 보상이라고 해야 되지.
그~ 보상이 다른 투자에 비해서 엄청 커.,그~ 보상이 다른 투자에 비해서 엄청 커.
그런데 지금 같은 시대에서는 내 말은 확률이 좀 올라가 있는 상태란 말이지.,그런데 지금 같은 시대에서는 내 말은 확률이 좀 올라가 있는 상태란 말이지.
왜냐하면 솔직히 말해서 주식이 신고가 찍었는데 경제가 잘나가서 이런 게 아니라 그냥,왜냐하면 솔직히 말해서 주식이 신고가 찍었는데 경제가 잘나가서 이런 게 아니라 그냥
재정 정책으로 그냥 끌어올린 거니까.,재정 정책으로 그냥 끌어올린 거니까.
그래가지고 나는 일단은 이 포지션를 청산할 생각은 아직 없어.,그래가지고 나는 일단은 이 포지션를 청산할 생각은 아직 없어.
계속 응 들고갈 생각이야.,계속 응 들고갈 생각이야.
그런데 그~ 정부가 고의적으로 돈 지폐를 많이 찍고,그런데 그~ 정부가 고의적으로 돈 지폐를 많이 찍고
