사투리,표준어
취미가 영화 보는 것 말고 또 있어요?,취미가 영화 보는 것 말고 또 있어요?
취미 그리고 또 사진 찍는 거 되게 좋아해요.,취미 그리고 또 사진 찍는 거 되게 좋아해요.
사진 찍는 거?,사진 찍는 거?
인물 말고 풍경 사진 같은 거 되게 좋아하거든요.,인물 말고 풍경 사진 같은 거 되게 좋아하거든요.
풍경 사진이요 오 그러면 혹시 그~ 카메라도 있으세요 그~ 막 디에스엘알 같은,풍경 사진이요 오 그러면 혹시 그~ 카메라도 있으세요 그~ 막 디에스엘알 같은
그건 너무 비싸가지구,그건 너무 비싸가지구
필름 카메라?,필름 카메라?
필름 카메라 그거는 살까 말까,필름 카메라 그거는 살까 말까
필름카메라 요즘 갑자기 필름카메라랑 폴라로이드,필름카메라 요즘 갑자기 필름카메라랑 폴라로이드
엄청 유행해가지구,엄청 유행해가지구
그런 거 엄청 유행하긴 하는데 그런 거 강의도 몇 개 많잖아요.,그런 거 엄청 유행하긴 하는데 그런 거 강의도 몇 개 많잖아요.
아 맞아요.,아 맞아요.
인스타 이런 데 많이 올라오죠 그런 강의,인스타 이런 데 많이 올라오죠 그런 강의
막 사진 잘 찍는 법,막 사진 잘 찍는 법
그 쪽으로 한 번 일을 해볼까 싶어서,그 쪽으로 한 번 일을 해볼까 싶어서
아 저 지금 그~ 지인 중에서 사진 쪽으로 일하고 있으신 분이 있어요.,아 저 지금 그~ 지인 중에서 사진 쪽으로 일하고 있으신 분이 있어요.
그~ 이거 막 물건 배치해가지고,그~ 이거 막 물건 배치해가지고
그런 거 하시는 분이 있는데 뭐 나름 즐기는 거 같은데요?,그런 거 하시는 분이 있는데 뭐 나름 즐기는 거 같은데요?
제가 고등학교 졸업하고 저도 바로 일했거든요.,제가 고등학교 졸업하고 저도 바로 일했거든요.
그래서 저한테 정말 안 맞는 직업이어서 그만뒀는데 지금은,그래서 저한테 정말 안 맞는 직업이어서 그만뒀는데 지금은
