사투리,표준어
뭐~ 평소에 즐겨하는 취미가 있으세요?,뭐~ 평소에 즐겨하는 취미가 있으세요?
제가 알기로 취미라는 게 안 그래도 사전적으로 한번 찾아봤는데요.,제가 알기로 취미라는 게 안 그래도 사전적으로 한번 찾아봤는데요.
뭔가 즐거움을 얻기 위해서 좋아하는 일을 지속적으로 하는 것을 취미라고,뭔가 즐거움을 얻기 위해서 좋아하는 일을 지속적으로 하는 것을 취미라고
사전에서는 정의를 하고 있는데 뭔가 지속적이라고 하는 게 들어간다고 하면,사전에서는 정의를 하고 있는데 뭔가 지속적이라고 하는 게 들어간다고 하면
제 취미는 독서를 하는 거 그리고 음악 감상이 취미라고 할 수 있을 거 같애요.,제 취미는 독서를 하는 거 그리고 음악 감상이 취미라고 할 수 있을 거 같애요.
혹시  님은 어떻게 취미가 되세요?,혹시  님은 어떻게 취미가 되세요?
저 같은 경우에는 이제 코로나가 발생하기 전까지는,저 같은 경우에는 이제 코로나가 발생하기 전까지는
야외활동 같은 걸 많이 했는데 뭐~ 수영이라든지 아니면 자전거라든지 뭐~ 등산,야외활동 같은 걸 많이 했는데 뭐~ 수영이라든지 아니면 자전거라든지 뭐~ 등산
이런 활동적인 취미를 많이 했었는데 집에서 하는 쫌 많이 생겼습니다.,이런 활동적인 취미를 많이 했었는데 집에서 하는 조금 많이 생겼습니다.
쇼핑 같은 거 많이 하고 그 다음에 유튜브 감상을 많이 하는 편입니다.,쇼핑 같은 거 많이 하고 그 다음에 유튜브 감상을 많이 하는 편입니다.
쇼핑 같은 경우에는 최근에 좀 유행하는 게 뭐~ 당근마켓이라고 해서,쇼핑 같은 경우에는 최근에 좀 유행하는 게 뭐~ 당근마켓이라고 해서
그~ 중고 상품을 거래하는 그런 어플리케이션이 활성화돼가지고,그~ 중고 상품을 거래하는 그런 어플리케이션이 활성화돼가지고
제가 집에 암쓴 안 쓰는 물건이나 아니면 필요한 물건을 좀 저렴하게,제가 집에 암쓴 안 쓰는 물건이나 아니면 필요한 물건을 좀 저렴하게
구입하기 위해서 자주 사용하는 편입니다.,구입하기 위해서 자주 사용하는 편입니다.
코로나 때문에 집콕 생활하시는 분들이 많아서,코로나 때문에 집콕 생활하시는 분들이 많아서
약간 집에서 하는 걸 많이 하게 되는 거 같기도 한데,약간 집에서 하는 걸 많이 하게 되는 거 같기도 한데
보니까 약간 취미라는 거 자체가 약간 모으는 거 약간 수집하는 활동을 하거나,보니까 약간 취미라는 거 자체가 약간 모으는 거 약간 수집하는 활동을 하거나
아니면 만드는 거 요 공예적인 거를 이케 손으로 만드는 거,아니면 만드는 거 요 공예적인 거를 이렇게 손으로 만드는 거
아니면 뭔가 바깥에서 야외활동하는 거 이렇게 크게 세 가지로 나뉘더라구요.,아니면 뭔가 바깥에서 야외활동하는 거 이렇게 크게 세 가지로 나뉘더라구요.
그래서 보면 저 같은 경우는 야외에서 활동하는 거는 쪼끔 드문 거 같구요.,그래서 보면 저 같은 경우는 야외에서 활동하는 거는 쪼끔 드문 거 같구요.
아무래도 약간  모으는 것까지는 아니지만 뭐~ 이렇게,아무래도 약간  모으는 것까지는 아니지만 뭐~ 이렇게
워낙 다이어리라든지 노트 같은 거를 좋아해서 저는 그렇게 좀,워낙 다이어리라든지 노트 같은 거를 좋아해서 저는 그렇게 좀
제 취향에 노트나 수첩 같은 거를 쫌 모으는 취미 있는 거 같애요.,제 취향에 노트나 수첩 같은 거를 조금 모으는 취미 있는 거 같애요.
그런 것도 있고 근데 대부분은 손으로 이렇게 뭐~ 만드는 걸 굉장히 좋아하는 거 같애요.,그런 것도 있고 근데 대부분은 손으로 이렇게 뭐~ 만드는 걸 굉장히 좋아하는 거 같애요.
혹시 뭐~ 이렇게 만들기나 이런 거에 취미가 있으신가요?,혹시 뭐~ 이렇게 만들기나 이런 거에 취미가 있으신가요?
만들기 같은 경우에는 제가 몇 번 해 봤는데,만들기 같은 경우에는 제가 몇 번 해 봤는데
