사투리,표준어
저는 가족 관계가,저는 가족 관계가
엄마 아빠 그리고 저 그다음에 여동생 남동생 이렇게 있거든요.,엄마 아빠 그리고 저 그다음에 여동생 남동생 이렇게 있거든요.
가족 관계가 어떻게 되세요?,가족 관계가 어떻게 되세요?
어~ 저는 어~ 어머니 아버지 그리고 형 요러 그리고 저,어~ 저는 어~ 어머니 아버지 그리고 형 요러 그리고 저
요렇게 총 네 명으로 구성돼 있구요 어~ 일단,요렇게 총 네 명으로 구성돼 있구요 어~ 일단
저희 가족 자체는 일단 분위기 자체는 화기애애하구요.,저희 가족 자체는 일단 분위기 자체는 화기애애하구요.
어~ 그리고 뭐~ 뭐~ 다를 열심히 사시는 거 같고,어~ 그리고 뭐~ 뭐~ 다를 열심히 사시는 거 같고
그리고 또 친척들도 있는데 제 친척이 그렇게,그리고 또 친척들도 있는데 제 친척이 그렇게
크게 많지는 않거든요 저희는 이렇게 해서 뭐~ 자주 교류하는 친척이,크게 많지는 않거든요 저희는 이렇게 해서 뭐~ 자주 교류하는 친척이
뭐~ 고모 삼촌,뭐~ 고모 삼촌
그리고 외가 쪽에도 있기는 한데 외가는 서울이라서,그리고 외가 쪽에도 있기는 한데 외가는 서울이라서
쪼금 이제 왔다 갔다 만나기는 좀 힘들고 네 고렇게 지내고 있고,쪼금 이제 왔다 갔다 만나기는 좀 힘들고 네 고렇게 지내고 있고
혹시 뭐~ 가족 지금 다 같이 한집에 사시는지 궁금하네요.,혹시 뭐~ 가족 지금 다 같이 한집에 사시는지 궁금하네요.
저는 결혼하고,저는 결혼하고
여동생도 결혼했고 남동생도 결혼을 해서 지금은,여동생도 결혼했고 남동생도 결혼을 해서 지금은
어머니 아버지만 같이 지내시고 저랑 동생들,어머니 아버지만 같이 지내시고 저랑 동생들
두 명은 각자 이렇게 분가해서 살고 있거든요.,두 명은 각자 이렇게 분가해서 살고 있거든요.
그니까 저는 결혼해서 울산에서 오래 한 오 년 넘게 지내다가,그러니까 저는 결혼해서 울산에서 오래 한 오 년 넘게 지내다가
다시 그니까 울산에 지내면서 어~,다시 그러니까 울산에 지내면서 어~
