사투리,표준어
본인이 좋아하는 티비에나 이런 데 영화를 보시면은 본인이 좋아하는 이런 영화배우나,본인이 좋아하는 티비에나 이런 데 영화를 보시면은 본인이 좋아하는 이런 영화배우나
탈랜트나 이렇게 가수나 연예인들 보시면 그중에서 내가 좋아하는 연예인 상은 어떤 상이세요?,탤런트나 이렇게 가수나 연예인들 보시면 그중에서 내가 좋아하는 연예인 상은 어떤 상이세요?
그중에서 또 내가 좋아하는 연예인 상을 이래 보다 보면 내가 인제 배우자를 하고 싶은 그런 부분도 있을 거 같애서 여쭤봅니다.,그중에서 또 내가 좋아하는 연예인 상을 이렇게 보다 보면 내가 인제 배우자를 하고 싶은 그런 부분도 있을 거 같애서 여쭤봅니다.
어~ 전 뭐~ 음~,어~ 전 뭐~ 음~
근데 전 그~ 외모는 서양의 레오나르도 디카프리오 좋아하고,근데 전 그~ 외모는 서양의 레오나르도 디카프리오 좋아하고
한국은 꼽으면 방탄소년단 아시죠?,한국은 꼽으면 방탄소년단 아시죠?
방탄소년단을 뷔가 제가 좋아하는 얼굴 취향이긴 한데,방탄소년단을 뷔가 제가 좋아하는 얼굴 취향이긴 한데
저는 연애는 그냥 이렇게 쫌 자유롭게,저는 연애는 그냥 이렇게 조금 자유롭게
아무나 만나도 이케 상관없는데 결혼은 딱 원하는 이렇게 상이 딱 있단 말이에요.,아무나 만나도 이렇게 상관없는데 결혼은 딱 원하는 이렇게 상이 딱 있단 말이에요.
그게 외모보다는 쫌 생각이 깊고 그리고 쫌 예의 바르고 이렇게 인간성 있는 착한 개념이 있어야 되고,그게 외모보다는 조금 생각이 깊고 그리고 조금 예의 바르고 이렇게 인간성 있는 착한 개념이 있어야 되고
그리고 남녀 차별 없어야 되고 그리고 제가 계속 배울 수 있는 사람 이 사람 볼 때마다 와 멋있다.,그리고 남녀 차별 없어야 되고 그리고 제가 계속 배울 수 있는 사람 이 사람 볼 때마다 와 멋있다.
그니까 그 기준이 일 열심히 한다 이런 기준 빼고 보면,그러니까 그 기준이 일 열심히 한다 이런 기준 빼고 보면
아~ 저런 생각 하고 살아야지 저런 마음가짐으로 살아야지 볼 때마다 계속 뭘 배울 수 있는 사람?,아~ 저런 생각 하고 살아야지 저런 마음가짐으로 살아야지 볼 때마다 계속 뭘 배울 수 있는 사람?
이런 사람을 저는 그런 사람이랑 결혼하고 싶어요 근데 드라마는 그런 부분이 나오는 게 아니라,이런 사람을 저는 그런 사람이랑 결혼하고 싶어요 근데 드라마는 그런 부분이 나오는 게 아니라
박력 있게 뭐~ 벽 밀치고 막 이런 거라든가 그런 건 제 음~ 결혼관이랑은 쫌 다른 거 같애요.,박력 있게 뭐~ 벽 밀치고 막 이런 거라든가 그런 건 제 음~ 결혼관이랑은 조금 다른 거 같애요.
그래서 음~ 전 아직 결혼을 안 해봐가지고 결혼관은 어떤 게 좋은지 함 여쭤보고 싶네요.,그래서 음~ 전 아직 결혼을 안 해봐가지고 결혼관은 어떤 게 좋은지 한번 여쭤보고 싶네요.
일단은 그렇게 좋은 말씀을 해주셨는데 다 답은 그 속에 다 들어있는 거 같애요 사실은,일단은 그렇게 좋은 말씀을 해주셨는데 다 답은 그 속에 다 들어있는 거 같애요 사실은
그 속에 다 들어 있는 거 같은데 근데 일단은,그 속에 다 들어 있는 거 같은데 근데 일단은
사람을 많이 만나보시는 게 현재 많이 만나보셔 이사 이 사람 내가 어~ 생각했던 부분이  이런 사람은,사람을 많이 만나보시는 게 현재 많이 만나보셔 이사 이 사람 내가 어~ 생각했던 부분이  이런 사람은
이렇게 아닐껀데 이런 면이 있구나 이런 또 느낄 수도 있구요 이렇게 저렇게 뭐~ 바람둥이가 되라는 소리는 아닌데 많이 만나보고 접해보고 하다 보면은,이렇게 아닐껀데 이런 면이 있구나 이런 또 느낄 수도 있구요 이렇게 저렇게 뭐~ 바람둥이가 되라는 소리는 아닌데 많이 만나보고 접해보고 하다 보면은
또 내가 생각했던 그런 이상형과 내가 생각했던 기준에 또 아닌데도 내가 좋아질 수 있는 그런 사람들이 있을 거잖아요.,또 내가 생각했던 그런 이상형과 내가 생각했던 기준에 또 아닌데도 내가 좋아질 수 있는 그런 사람들이 있을 거잖아요.
그래서 뭐~ 결혼관이라면은 뭐~ 제가 생각하는 결혼관은 그~ 아까 말씀하신 것처럼 어떤,그래서 뭐~ 결혼관이라면은 뭐~ 제가 생각하는 결혼관은 그~ 아까 말씀하신 것처럼 어떤
어떤 상황에서든 항상 살아가면서 쫌 존경할 수 있는 그런 사람 존경할 수 있는 사람이 제일 결혼관으로 제일 우선일 거 같고,어떤 상황에서든 항상 살아가면서 조금 존경할 수 있는 그런 사람 존경할 수 있는 사람이 제일 결혼관으로 제일 우선일 거 같고
또 인제 자식을 이게 키워야 이제 낳아서 키우고 이래야 되기 때문에 아버지로서의 어떤 부분에서 쪼끔 이렇게 괜찮을 수 있는 사람.,또 인제 자식을 이게 키워야 이제 낳아서 키우고 이래야 되기 때문에 아버지로서의 어떤 부분에서 쪼끔 이렇게 괜찮을 수 있는 사람.
내가 연애하고 이렇게 내하고 둘만의 이런,내가 연애하고 이렇게 나하고 둘만의 이런
관계에서 이렇게 이루어질 수 있는 그렇게 내가 바라볼 수 있는 사람보다는 나중에 아버지이고,관계에서 이렇게 이루어질 수 있는 그렇게 내가 바라볼 수 있는 사람보다는 나중에 아버지이고
또 그~ 가 결혼은 가족과 가족 간의 그런 거잖아요 그러니까 어른들한테 이렇게 비춰줄 수 있는 어떤 모습으로 비춰줄 수 있는 사람일까,또 그~ 가 결혼은 가족과 가족 간의 그런 거잖아요 그러니까 어른들한테 이렇게 비춰줄 수 있는 어떤 모습으로 비춰줄 수 있는 사람일까
이런 부분이 제일 중요할 거 같애요 살아가면서,이런 부분이 제일 중요할 거 같애요 살아가면서
그래서 쫌 이제 아가씨다 보니까 조금 더 많이 만나 뭐이 기회를 많이 만들어서 일단 사람을 많이 만나봐야 될 거 같애요 그죠?,그래서 조금 이제 아가씨다 보니까 조금 더 많이 만나 뭐이 기회를 많이 만들어서 일단 사람을 많이 만나봐야 될 거 같애요 그죠?
그렇게 생각하시면 이제 뭐~ 이런 사람도 저런 사람도 만나보고 그렇게 결정하는 게 최고일 거 같고,그렇게 생각하시면 이제 뭐~ 이런 사람도 저런 사람도 만나보고 그렇게 결정하는 게 최고일 거 같고
