사투리,표준어
엄마는 할머니 생각하면,엄마는 할머니 생각하면
어~ 뭐 떠오르는 추억 같은 거 있나?,어~ 뭐 떠오르는 추억 같은 거 있나?
그~ 할머니 생각하면 추억이다기보다는 왜 사람들이 좋은 것보다는,그~ 할머니 생각하면 추억이다기보다는 왜 사람들이 좋은 것보다는
안 좋은 기억이 쫌 많이 나는 편이잖아.,안 좋은 기억이 조금 많이 나는 편이잖아.
근데 엄마는 옛날에 엄마가 어렸을 때 아주 어렸을 때,근데 엄마는 옛날에 엄마가 어렸을 때 아주 어렸을 때
그까 우리로 말하면 국민학교 때고 지금 초등학교 때 한여름에 비 오는데,그러니까 우리로 말하면 국민학교 때고 지금 초등학교 때 한여름에 비 오는데
그~ 모기향을 사는 오라는 거야,그~ 모기향을 사는 오라는 거야
그래 모기향 사러 갔다 오면서 내가,그래서 모기향 사러 갔다 오면서 내가
비닐을 뜯겨가 이~ 안에 내용물 본다고 보다가,비닐을 뜯겨가 이~ 안에 내용물 본다고 보다가
비 오는데 땅에 다 떨갔는 거라,비 오는데 땅에 다 떨어뜨렸는 거야
그래가지고 그게 왜 모기향이 물에 다 젖으면 그걸 우째야 쓰겠노,그래가지고 그게 왜 모기향이 물에 다 젖으면 그걸 어떻게 쓰겠니
다 뿌서지고 왜 쪼끔만 손대도 뿌서지잖다이가  그거 뭐고 뱅글뱅글 돌아가게 생겨가지고,다 부서지고 왜 쪼끔만 손대도 부서지잖아  그거 뭐야 뱅글뱅글 돌아가게 생겨가지고
그래가지고 집에 와가 할머니한테 엄청 뚜들겨 맞았던 그 기억이 있어가지고,그래가지고 집에 와서 할머니한테 엄청 두들겨 맞았던 그 기억이 있어가지고
기억이 별로 안 좋다.,기억이 별로 안 좋다.
니는 그러면 뭐~ 할머니에 대한 좋은 기억 있나?,너는 그러면 뭐~ 할머니에 대한 좋은 기억 있나?
나도 할머니가 많이 때려가지고 내가,나도 할머니가 많이 때려가지고 내가
계단에서 어렸을 때 그냥 길거리에서 술 취한 아저씨가,계단에서 어렸을 때 그냥 길거리에서 술 취한 아저씨가
그~ 되게 쫌 인상 깊게 봐가지고 그거를 따라 한다고 내가 계단에서,그~ 되게 조금 인상 깊게 봐가지고 그거를 따라 한다고 내가 계단에서
술 취한 척 막 이렇게 빙글빙글 돌다가,술 취한 척 막 이렇게 빙글빙글 돌다가
계단에서 굴러떨어졌는데 그~ 안 그래도 굴러떨어져가지고,계단에서 굴러떨어졌는데 그~ 안 그래도 굴러떨어져가지고
막 멍투성이 됐는데 할머니가 그거 보고 또 때리는 거야 그래가지고  이놈의 가시나가 이게 뭐~,막 멍투성이 됐는데 할머니가 그거 보고 또 때리는 거야 그래가지고  이놈의 계집이 이게 뭐~
뭘 하다가 이래 넘어졌냐면서 할머니는 되게 또 쎄게 때렸어.,뭘 하다가 이렇게 넘어졌냐면서 할머니는 되게 또 세게 때렸어.
그~ 알제 할머니 막 쎄게 때린 거 이도 막 많이 때리고 그랬다 아이가.,그~ 알지 할머니 막 세게 때린 거 이도 막 많이 때리고 그랬지 않아.
할머니는 그래도 반지 낀 손으로는 안 때린다 아이가.,할머니는 그래도 반지 낀 손으로는 안 때리지 않아.
가 반지 같은 걸 안 끼고 있으니까 근데,가 반지 같은 걸 안 끼고 있으니까 근데
그까 엄마의 외할머니 외할머니는,그러니까 엄마의 외할머니 외할머니는
그~ 반지 두 개 막 쌍가락지 낀 손으로 막 때리는 거라.,그~ 반지 두 개 막 쌍가락지 낀 손으로 막 때리는 거야.
