사투리,표준어
니 인생 드라마 뭔데?,니 인생 드라마 뭔데?
나 그때그때 바뀌는데 요즘은,나 그때그때 바뀌는데 요즘은
제일 최근에 본 거 중에는 삼육오라고 있단 말이야 근데 그게,제일 최근에 본 거 중에는 삼육오라고 있단 말이야 근데 그게
약간 일 년 전으로 돌아가는 타임 슬립 그런 거고 그거랑 비슷한 거 중에 옛날에 봤던 거는,약간 일 년 전으로 돌아가는 타임 슬립 그런 거고 그거랑 비슷한 거 중에 옛날에 봤던 거는
라이프 온 마스라고 있단 말이야?,라이프 온 마스라고 있단 말이야?
근데 그거는 정경호가 팔십 년대로 돌아간 거야.,근데 그거는 정경호가 팔십 년대로 돌아간 거야.
그래가지고 갑자기 눈을 떴는데 자기 아빠가 있고,그래가지고 갑자기 눈을 떴는데 자기 아빠가 있고
막 형사 자기가 형사인 거지 그래서 거기서 막,막 형사 자기가 형사인 거지 그래서 거기서 막
살인 사건 이런 거 나면 그거 잡으러 돌아다니고,살인 사건 이런 거 나면 그거 잡으러 돌아다니고
그러는 거다 니는 뭔데?,그러는 거다 니는 뭔데?
나는 드라마를 많이는 안 봐가지고 인생 드라마라 할 게 없었거든.,나는 드라마를 많이는 안 봐가지고 인생 드라마라 할 게 없었거든.
근데 그~ 옛날에 잘 봤던 드라마 중에서 옥탑방 왕세자라고 있었어.,근데 그~ 옛날에 잘 봤던 드라마 중에서 옥탑방 왕세자라고 있었어.
그게 작가가 남자 작가인데 죽은 와이프한테 보내는 메세지를 각본으로 쓴 거였단 말이야.,그게 작가가 남자 작가인데 죽은 와이프한테 보내는 메세지를 각본으로 쓴 거였단 말이야.
내용이 조선 시대 왕이야.,내용이 조선 시대 왕이야.
왕인데 이제 중전이 죽어서,왕인데 이제 중전이 죽어서
그 미스테리함에 어떻게 얽혀가지고 현대로 왔는데,그 미스테리함에 어떻게 얽혀가지고 현대로 왔는데
중전 여동생이었던 엘 환생이랑 사랑에 빠지는 건데,중전 여동생이었던 엘 환생이랑 사랑에 빠지는 건데
원래는 왕이랑 그 중전 여동생이랑 찐 사랑이었던 그런 내용이었단 말이야 근데 그게,원래는 왕이랑 그 중전 여동생이랑 찐 사랑이었던 그런 내용이었단 말이야 근데 그게
막 죽어도 막 사랑은 끝나지 않고 계속 환생을 통해 이어진다 뭐~ 그런 메세지를 보내는 거래서 내가,막 죽어도 막 사랑은 끝나지 않고 계속 환생을 통해 이어진다 뭐~ 그런 메세지를 보내는 거래서 내가
어~ 되게 좋다 생각을 했는데 남자 주인공이 박유천인 거야.,어~ 되게 좋다 생각을 했는데 남자 주인공이 박유천인 거야.
그래가지고 다시는 재탕을 할 수 없는 드라마가 돼서 지금 너무 애틋하다.,그래가지고 다시는 재탕을 할 수 없는 드라마가 돼서 지금 너무 애틋하다.
요즘 보는 드라마 뭔데?,요즘 보는 드라마 뭔데?
나 원래는 청춘기록 봤는데 청춘기록 끝나서 이제 스타트업 보거든 근데 내가 좀 늦게 시작했단 말이야.,나 원래는 청춘기록 봤는데 청춘기록 끝나서 이제 스타트업 보거든 근데 내가 좀 늦게 시작했단 말이야.
그래가지고 지금 육 화까진가 나왔는데 아직 사 화까지밖에 못 봤어.,그래가지고 지금 육 화까진가 나왔는데 아직 사 화까지밖에 못 봤어.
근데 거기 주인공이 남주혁이거든.,근데 거기 주인공이 남주혁이거든.
근데 내가 첫 화를 딱 봤는데 갑자기 남주혁이 오 분도 안 나오는 거야.,근데 내가 첫 화를 딱 봤는데 갑자기 남주혁이 오 분도 안 나오는 거야.
뭐지 했는데 따른 남자 서브 남자 주인공이 김선호란 말이야.,뭐지 했는데 다른 남자 서브 남자 주인공이 김선호란 말이야.
근데 김선호가 남주혁은 오 분밖에 안 나오는데 김선호는 한 삼십 분 넘게 나오는 거야 그래서 뭐지 했는데,근데 김선호가 남주혁은 오 분밖에 안 나오는데 김선호는 한 삼십 분 넘게 나오는 거야 그래서 뭐지 했는데
남주혁 비중이 점점 늘고 있더라.,남주혁 비중이 점점 늘고 있더라.
닌 요즘 뭐 봐?,닌 요즘 뭐 봐?
스타트업이지.,스타트업이지.
아~ 스타트업 너무 재밌는 거 같다.,아~ 스타트업 너무 재밌는 거 같다.
아니 나는 막 인터넷에서 하도 김선호가 서사 서사 하길래 아~ 굉장한 서사가 있는갑다 했는데,아니 나는 막 인터넷에서 하도 김선호가 서사 서사 하길래 아~ 굉장한 서사가 있는가 보다 했는데
수지랑은 딱히 서사도 없고 할머니랑만 엄청 서사가 있는 거야.,수지랑은 딱히 서사도 없고 할머니랑만 엄청 서사가 있는 거야.
야가 캐릭터든,얘가 캐릭터든
그~ 배우 본체든 나이 차이가 너무 심한 거야 물론 나는 김선호를 정말 좋아하지만 일요일에 내 남자란 말이지.,그~ 배우 본체든 나이 차이가 너무 심한 거야 물론 나는 김선호를 정말 좋아하지만 일요일에 내 남자란 말이지.
어쨌든 김선호는 너무 좋아하는데,어쨌든 김선호는 너무 좋아하는데
그렇게까지 막 남주혁을 이길 만한 서사가 있는 굉장한 서사는 아닌 거 같다 하는데 하 수지랑 남주혁이랑 있는데,그렇게까지 막 남주혁을 이길 만한 서사가 있는 굉장한 서사는 아닌 거 같다 하는데 하 수지랑 남주혁이랑 있는데
비주얼이 너무 좋은 거야 수지도 키 큰데 남주혁도 키 크니까 와,비주얼이 너무 좋은 거야 수지도 키 큰데 남주혁도 키 크니까 와
완전 찰떡이고 드라마 내용도 완전 너무 재밌는 거야 옛날 드림하이 생각나고,완전 찰떡이고 드라마 내용도 완전 너무 재밌는 거야 옛날 드림하이 생각나고
막 너무 재밌고 그리고 보는데 아~ 나는,막 너무 재밌고 그리고 보는데 아~ 나는
문과라서 평생 저건 할 수는 없겠구나 드라마로 대리 만족을 좀 해야겠다 그런 생각 들더라고.,문과라서 평생 저건 할 수는 없겠구나 드라마로 대리 만족을 좀 해야겠다 그런 생각 들더라고.
그러면 여태까지 봤던 것 중에 제일 좀 최악이었던 드라마 뭐 있는데?,그러면 여태까지 봤던 것 중에 제일 좀 최악이었던 드라마 뭐 있는데?
제일 최악이었던 거는,제일 최악이었던 거는
뭐 있지 근데 나 중간에 보다가 짜증 나가지고 중간에 그만둔 거 있거든.,뭐 있지 근데 나 중간에 보다가 짜증 나가지고 중간에 그만둔 거 있거든.
근데 뭔지 제목은 생각 안 나.,근데 뭔지 제목은 생각 안 나.
근데 그것도 거기서 정경호가 나왔단 말이야 근데 그게 무슨 그거였어,근데 그것도 거기서 정경호가 나왔단 말이야 근데 그게 무슨 그거였어
섬에 아~ 미씽나인?,섬에 아~ 미씽나인?
그래서 무슨 아홉 명이 무인도 그런 데 고립된 거야.,그래서 무슨 아홉 명이 무인도 그런 데 고립된 거야.
그래가지고 막 거기서 자기들끼리 살아남아야 되는 그런 얘기였는데 처음에 진짜 재밌었단 말이야.,그래가지고 막 거기서 자기들끼리 살아남아야 되는 그런 얘기였는데 처음에 진짜 재밌었단 말이야.
막 자기들끼리 막 처음에 싸우고 이러다가 갑자기 어느 순간 누가 누굴 죽이데?,막 자기들끼리 막 처음에 싸우고 이러다가 갑자기 어느 순간 누가 누굴 죽이데?
근데 거기서 한 명이 죽고 나니까 계속 죽는 거야 사람이,근데 거기서 한 명이 죽고 나니까 계속 죽는 거야 사람이
그 근데 내용 너무 막장이어가지고 보다가 그냥 안 봤단 말이야.,그 근데 내용 너무 막장이어가지고 보다가 그냥 안 봤단 말이야.
근데 난 몰랐는데 사람들 얘기 들어보니까 결말이 진짜 완전 이상하게 나가지고,근데 난 몰랐는데 사람들 얘기 들어보니까 결말이 진짜 완전 이상하게 나가지고
막 배우들도 대본이 없어가지고 애드립으로 마지막 회 때 얘기하고 음~ 그랬다고 하더라고.,막 배우들도 대본이 없어가지고 애드립으로 마지막 회 때 얘기하고 음~ 그랬다고 하더라고.
그래서 그게 지금 기억나는 거 중에는 제일 최악이었던 거 같다.,그래서 그게 지금 기억나는 거 중에는 제일 최악이었던 거 같다.
니는 근데 드라마 잘 안 보니까 그러면 안 좋았던 것도 있나?,니는 근데 드라마 잘 안 보니까 그러면 안 좋았던 것도 있냐?
아니 나는 드라마를 진짜 안 보는데도,아니 나는 드라마를 진짜 안 보는데도
그~ 가끔씩 아~ 나는 좀 입소문이 타고 나면은 그때서야 드라마를 본단 말이야.,그~ 가끔씩 아~ 나는 좀 입소문이 타고 나면은 그때서야 드라마를 본단 말이야.
그래서 처음부터 보다가 실패한 드라마는 없는데 내가 스카이 캐슬을 중간에 합류를 했어.,그래서 처음부터 보다가 실패한 드라마는 없는데 내가 스카이 캐슬을 중간에 합류를 했어.
너무 재밌는 거야 내가 한 오육 회 때부터 봤거든.,너무 재밌는 거야 내가 한 오육 회 때부터 봤거든.
근데 일 화부터 그래서 다시 정주행하기 시작했지 그러다가 이제 딱 맞 딱 그 속도를 맞춘 거야 드라마 본방이랑 내 다시 보기랑,근데 일 화부터 그래서 다시 정주행하기 시작했지 그러다가 이제 딱 맞 딱 그 속도를 맞춘 거야 드라마 본방이랑 내 다시 보기랑
그래가지고 이제 딱 본방을 챙겨보기 시작했는데 내가 하필 마지막 화를 봐 버린 거지.,그래가지고 이제 딱 본방을 챙겨보기 시작했는데 내가 하필 마지막 화를 봐 버린 거지.
스카이 캐슬 마지막 화 진짜 최악이었거든.,스카이 캐슬 마지막 화 진짜 최악이었거든.
혜나는 죽여놓고 강준상 자기들 가족끼리만 행복하면 다냐고 막,혜나는 죽여놓고 강준상 자기들 가족끼리만 행복하면 다냐고 막
혜나 잔 뭐라 해야 되지 그~  유골함 놔두는 데를 납골당 가가지고 막,혜나 잔 뭐라 해야 되지 그~  유골함 놓아두는 데를 납골당 가가지고 막
가족들끼리 막 기도하고 막 그러는데 막 혜나야 미안해 하는데 짜증이 나는 거야 그 와중에,가족들끼리 막 기도하고 막 그러는데 막 혜나야 미안해 하는데 짜증이 나는 거야 그 와중에
서준이랑 기준이었나?,서준이랑 기준이었나?
걔네는 갑자기 시험 치는데 막 이런 시험은 막 더 이상 참을 수 없다는 식으로 막 시험지를 천장에 던져.,걔네는 갑자기 시험 치는데 막 이런 시험은 막 더 이상 참을 수 없다는 식으로 막 시험지를 천장에 던져.
근데 한 명이 던지고 일어나면 그걸 이렇게 한 명이 탁 보다가 한 명이 또 막 던져.,근데 한 명이 던지고 일어나면 그걸 이렇게 한 명이 탁 보다가 한 명이 또 막 던져.
그러면 반 애들이 한 명씩 착착착 던지고 교실에 막 시험지는 흩날려.,그러면 반 애들이 한 명씩 착착착 던지고 교실에 막 시험지는 흩날려.
그러면서 비장한 음악이 흘러나와.,그러면서 비장한 음악이 흘러나와.
마치 굉장한 혁명이라도 일으킨 마냥,마치 굉장한 혁명이라도 일으킨 마냥
그~ 큰 고등학교에서 그 반 한 하나만 그랬는데 그러면서 막  그렇게 시험지를 막 날리고 짐을 챙겨.,그~ 큰 고등학교에서 그 반 한 하나만 그랬는데 그러면서 막  그렇게 시험지를 막 날리고 짐을 챙겨.
뛰어나와 교문에서 막 하하하 웃으면서 막 그러고 끝난단 말이야.,뛰어나와 교문에서 막 하하하 웃으면서 막 그러고 끝난단 말이야.
진짜 스카이 캐슬 인생 드라마 될 뻔했는데 그거 보고 너무,진짜 스카이 캐슬 인생 드라마 될 뻔했는데 그거 보고 너무
너무 어이가 없어가지고 아~ 나는 이 직전 화까지 봤고 직전 화가 마지막 화다 생각하면서 살고 있는데,너무 어이가 없어가지고 아~ 나는 이 직전 화까지 봤고 직전 화가 마지막 화다 생각하면서 살고 있는데
아~ 진짜 그~ 작가 작품 다시는 좀 안 볼 거 같다 왠지,아~ 진짜 그~ 작가 작품 다시는 좀 안 볼 거 같다 왠지
그러면 니는 드라마 캐릭터 중에서 제일 롤 모델이라거나 제일 인상 깊었던 여자 캐릭터 있나?,그러면 니는 드라마 캐릭터 중에서 제일 롤 모델이라거나 제일 인상 깊었던 여자 캐릭터 있나?
어~ 나 지금 생각나는 사람은 그~,어~ 나 지금 생각나는 사람은 그~
나는 개인적으로 너무 약간 캔디 같고 너무 밝기만 하고 그런 스타일은 별로 안 좋아한단 말이야.,나는 개인적으로 너무 약간 캔디 같고 너무 밝기만 하고 그런 스타일은 별로 안 좋아한단 말이야.
약간 욕심도 좀 있고 솔직한 스타일을 좋아해.,약간 욕심도 좀 있고 솔직한 스타일을 좋아해.
그래서 어~ 그냥 지금 딱 생 갑자기 생각난 거는,그래서 어~ 그냥 지금 딱 생 갑자기 생각난 거는
그~ 너의 목소리가 들려 거기에 이보영 캐릭터가 뭔가 매력 있었던 거 같다.,그~ 너의 목소리가 들려 거기에 이보영 캐릭터가 뭔가 매력 있었던 거 같다.
니는 어~ 드라마 본 거 중에 아~ 이 배우 진짜 연기 잘한다 생각했던 배우 있나?,니는 어~ 드라마 본 거 중에 아~ 이 배우 진짜 연기 잘한다 생각했던 배우 있냐?
나 지금 생각나는 거는 아까 스카이 캐슬 말해서 그런지 염정화가 연기가 그때 진짜 미쳤었단 말이야.,나 지금 생각나는 거는 아까 스카이 캐슬 말해서 그런지 염정화가 연기가 그때 진짜 미쳤었단 말이야.
진짜 그~ 소리를 참으면서 소리를 지르는 장면이 있는데,진짜 그~ 소리를 참으면서 소리를 지르는 장면이 있는데
그걸 보고 와 진짜 연기 잘한다 진짜 짬이 다르다 그런 생각을 했었거든.,그걸 보고 와 진짜 연기 잘한다 진짜 짬이 다르다 그런 생각을 했었거든.
그거랑 근데 염정화 연기는 쪼끔 뭔가 좀 극한적인 게 왔다 갔다 해서 잘했다고 생각이 든다면,그거랑 근데 염정화 연기는 쪼끔 뭔가 좀 극한적인 게 왔다 갔다 해서 잘했다고 생각이 든다면
또 지금 생각나는 게 그 겨울 바람이 분다라는 드라마 있었는데 거기서 송혜교가 시각 장애인 눈멀어가는 연기를 했었단 말이야.,또 지금 생각나는 게 그 겨울 바람이 분다라는 드라마 있었는데 거기서 송혜교가 시각 장애인 눈멀어가는 연기를 했었단 말이야.
근데 캐릭터를 너무 잘 살려가지고 진짜 진짜 그 오영이라는 캐릭터인데 캐릭터 그 자체인 거 같은 거야.,근데 캐릭터를 너무 잘 살려가지고 진짜 진짜 그 오영이라는 캐릭터인데 캐릭터 그 자체인 거 같은 거야.
막 화장할 때도 막 시각 눈 안 좋으신 분들은 막 손으로 얼굴 갖다 대면서 이렇게 화장을 한다는데,막 화장할 때도 막 시각 눈 안 좋으신 분들은 막 손으로 얼굴 갖다 대면서 이렇게 화장을 한다는데
그것도 배워 와가지고 똑같이 하는데 진짜 어~ 배우는 진짜 다르다 생각이 되더라고.,그것도 배워 와가지고 똑같이 하는데 진짜 어~ 배우는 진짜 다르다 생각이 되더라고.
니는 만약에 이번에 드라마가 나온다면 남자 주인공 여자 주인공으로 만났음 좋겠다 하는 연예인 있나?,니는 만약에 이번에 드라마가 나온다면 남자 주인공 여자 주인공으로 만났음 좋겠다 하는 연예인 있나?
일단 나는 예전 드라마 재밌어가지고 최근에 다시 봤던 거가,일단 나는 예전 드라마 재밌어가지고 최근에 다시 봤던 거가
