사투리,표준어
야 니는 그 음식 그 좋아하는 음식 있나?,야 너는 그 음식 그 좋아하는 음식 있어?
나 나는 좋아하는 음식 뭐 많지 니는 뭐 좋아하는데?,나 나는 좋아하는 음식 뭐 많지 너는 뭐 좋아하는데?
나는 뭐 좋아하는 음식이라고 하면 뭐 일단 패스트푸드랑,나는 뭐 좋아하는 음식이라고 하면 뭐 일단 패스트푸드랑
회 라면 뭐 이런 것들이랑,회 라면 뭐 이런 것들이랑
뭐 진짜 많은데 아 이거 뭐 다 고를 수가 없네.,뭐 진짜 많은데 아 이거 뭐 다 고를 수가 없네.
그러면은 니는 그거,그러면은 너는 그거
뭐 속칭 말하는 피자 치킨 햄버거 요런,뭐 속칭 말하는 피자 치킨 햄버거 요런
패스트푸드 삼대장이 있다 아이가 그 중에서도 제일 좋아하는 게 뭔데?,패스트푸드 삼대장이 있지 않니 그 중에서도 제일 좋아하는 게 뭔데?
나 하 나는 일단은,나 하 나는 일단은
난 역시 치킨,난 역시 치킨
그러믄은 피자랑 햄버거 같은 거 별로 안 좋아하나?,그러면 피자랑 햄버거 같은 거 별로 안 좋아해?
별로 안 좋아하는 거 아니지 근데 치킨이 제일 위라는 거지 나는 그것도 엄청 좋아하는 편이지.,별로 안 좋아하는 거 아니지 근데 치킨이 제일 위라는 거지 나는 그것도 엄청 좋아하는 편이지.
그러면은 치킨 중에 그거,그러면은 치킨 중에 그거
후라이드를 좋아하나 아니면 양념을 좋아하나?,후라이드를 좋아해 아니면 양념을 좋아해?
나는 무조건은 아니지만 그래도 양념,나는 무조건은 아니지만 그래도 양념
그러면은 양념에도 여러 가지 종류가 있는데 혹시 뭐,그러면은 양념에도 여러 가지 종류가 있는데 혹시 뭐
그런 그런 거 있다 아이가 막 뿌링클 같은 것도 있고 아니면 간장도 있고 이렇게 여러 가지 있는데 거기서 뭐,그런 그런 거 있지 않니 막 뿌링클 같은 것도 있고 아니면 간장도 있고 이렇게 여러 가지 있는데 거기서 뭐
특별히 선호하는 거 있나?,특별히 선호하는 거 있어?
난 기본적인 그냥 빨간 양념 그걸 제일 선호해.,난 기본적인 그냥 빨간 양념 그걸 제일 선호해.
아 그래,아 그래
나는 치킨 중에서는 뭐 양념 나도 빨간 양념 제일 좋아하고,나는 치킨 중에서는 뭐 양념 나도 빨간 양념 제일 좋아하고
그 다음에 그 다음에 선호하는 게 간장치킨이거든.,그 다음에 그 다음에 선호하는 게 간장치킨이거든.
근데 뭐 피자랑 햄버거 같은 것도 괜찮은데 나는 피자랑 햄버거 중에,근데 뭐 피자랑 햄버거 같은 것도 괜찮은데 나는 피자랑 햄버거 중에
고르라고 하면 나는 햄버거가 좋거든 니는 뭐가 더 좋은데?,고르라고 하면 나는 햄버거가 좋거든 너는 뭐가 더 좋은데?
나는 음~,나는 음~
햄버거랑 피자 중에 고른다면 나는 피자,햄버거랑 피자 중에 고른다면 나는 피자
피자 중에서 뭐 제일 좋아하는 피자 있나?,피자 중에서 뭐 제일 좋아하는 피자 있어?
딱히 없는데 그냥 피자라면 다 좋아하는데 그냥 파인애플 피자 빼고는 다 좋아한다 나는,딱히 없는데 그냥 피자라면 다 좋아하는데 그냥 파인애플 피자 빼고는 다 좋아한다 나는
파인애플 피자 별로 안 좋아하나?,파인애플 피자 별로 안 좋아해?
어 나는 별로 안 좋아한다 그런 파인애플 살짝,어 나는 별로 안 좋아한다 그런 파인애플 살짝
그 피자에 맛을 느낄 느끼고 있을 때 갑자기 파인애플이 확 들어와가지고,그 피자에 맛을 느낄 느끼고 있을 때 갑자기 파인애플이 확 들어와가지고
그런 단 파인애플에 맛이 느껴진다면 살짝,그런 단 파인애플에 맛이 느껴진다면 살짝
