사투리,표준어
어~ 야 그~,어~ 야 그~
니가 자동차 운전하고 싶다 캣는데,네가 자동차 운전하고 싶다 했는데
그러면은 그~ 면허증을 언제쯤 땄어?,그러면은 그~ 면허증을 언제쯤 땄어?
나는 휴학하고 십구 년 십월에 땄으니까 한 지금 일 년 쪼끔 더 됐지?,나는 휴학하고 십구 년 십월에 땄으니까 한 지금 일 년 쪼끔 더 됐지?
그래서 이제 일 년 지났으니까 쏘카 함 빌려가지고,그래서 이제 일 년 지났으니까 쏘카 한 번 빌려가지고
차 몰고 싶은데,차 몰고 싶은데
쪼금 많이 장롱 면허  어~ 독학하기 전까지는 쫌 집 앞까지 집 앞에는 몰고 다니긴 했는데,쪼금 많이 장롱 면허  어~ 독학하기 전까지는 조금 집 앞까지 집 앞에는 몰고 다니긴 했는데
그래도 요 최근에는 쫌 안 하니까,그래도 요 최근에는 조금 안 하니까
또 새로 몰려 하니까 쫌 걱정은 되는데 또 이렇게 감,또 새로 몰려 하니까 조금 걱정은 되는데 또 이렇게 감
가만히 두면 장롱 면허 되니까 쏘카 빌리고 싶거든.,가만히 두면 장롱 면허 되니까 쏘카 빌리고 싶거든.
혹시 뭐~ 옆에서 쫌,혹시 뭐~ 옆에서 조금
봐주거나 해줄래?,봐주거나 해줄래?
다음 근데 아 고민인 게 소형을 몰지 에스유비를 몰지,다음 근데 아 고민인 게 소형을 몰지 에스유비를 몰지
이제 처음이니까 큰 걸 모는 게 좋은 건지 아니면 작은 걸 모는 게 좋은 건지 잘 모르겠다.,이제 처음이니까 큰 걸 모는 게 좋은 건지 아니면 작은 걸 모는 게 좋은 건지 잘 모르겠다.
어떤 게 나아?,어떤 게 나아?
내가 봤을 때 보통 초 처음 시작하면은 특히 사회에 사회에 나가서 처음에 차 산다 하면은 전부 다,내가 봤을 때 보통 초 처음 시작하면은 특히 사회에 사회에 나가서 처음에 차 산다 하면은 전부 다
뭐~ 옛날 말로 경차 사라 하거나 아니면 뭐~,뭐~ 옛날 말로 경차 사라 하거나 아니면 뭐~
싼 거 사서 막 긁고 댕겨라.,싼 거 사서 막 긁고 다녀라.
이런 말을 많이 했었는데 나는 그거보다 쫌 안전이 더 우선인 거 같아서,이런 말을 많이 했었는데 나는 그거보다 조금 안전이 더 우선인 거 같아서
사고 나더라도 내가 쫌 안전할 수 있는 차를 몰아야 될 거 같애.,사고 나더라도 내가 조금 안전할 수 있는 차를 몰아야 될 거 같애.
왜냐하면은,왜냐하면은
