사투리,표준어
네 요즘 재테크가,네 요즘 재테크가
엄청 뜨고 있더라고요 옛날에는 우리는 은행만 왔다 갔다 그랬는데 요즘은 뭐~,엄청 뜨고 있더라고요 옛날에는 우리는 은행만 왔다 갔다 그랬는데 요즘은 뭐~
주식도 하고 또 뭐~ 집 부동산도 마이 한다고,주식도 하고 또 뭐~ 집 부동산도 많이 한다고
뭐~ 삼공 세대가 영끌했다고 뭐~ 이렇게,뭐~ 삼공 세대가 영끌했다고 뭐~ 이렇게
평소에 마이 나오고 하던데  씨는 거기에 대해서 어떻게 생각하시나요?,평소에 많이 나오고 하던데  씨는 거기에 대해서 어떻게 생각하시나요?
저는 제 주변을 보면은,저는 제 주변을 보면은
이제 아까 영끌이라고 해서 영혼을 끌어올려가지고 집 투자를 하고,이제 아까 영끌이라고 해서 영혼을 끌어올려가지고 집 투자를 하고
이러는 사람이 제 주변에는 못 봤거든요 근데,이러는 사람이 제 주변에는 못 봤거든요 근데
어~ 영혼을 끌어모으는 사람이 아니라 원래 조금 가지고 시작을 했던 사람이,어~ 영혼을 끌어모으는 사람이 아니라 원래 조금 가지고 시작을 했던 사람이
부동산에 투자를 한 사람은 계속 부동산에 투자를 해서 이렇게,부동산에 투자를 한 사람은 계속 부동산에 투자를 해서 이렇게
뻥튀기해서 팔고 다시 이사를 가서 청약 당첨되고,뻥튀기해서 팔고 다시 이사를 가서 청약 당첨되고
또 그걸 또 뻥튀기해서 프리미엄 붙여갖고 팔고 이렇게 해서 자산을 좀 증식을 하더라고요.,또 그걸 또 뻥튀기해서 프리미엄 붙여갖고 팔고 이렇게 해서 자산을 좀 증식을 하더라고요.
근데 그것도  해서 뭔가,근데 그것도  해서 뭔가
가지고 있는 자본금이 필요한 부분이어가지고 부동산은 그리고,가지고 있는 자본금이 필요한 부분이어가지고 부동산은 그리고
뭔가 수도권이나 서울 지역이 아닌 이상은 부동산에 투자를 해서,뭔가 수도권이나 서울 지역이 아닌 이상은 부동산에 투자를 해서
그 위험을 감수해야 되는지도 잘 모르겠는데 어~ 사실은 좀,그 위험을 감수해야 되는지도 잘 모르겠는데 어~ 사실은 좀
재테크나 돈을 좀 불리기에는 제일 좋은 방법이 부동산인 거는 맞는 것 같애요.,재테크나 돈을 좀 불리기에는 제일 좋은 방법이 부동산인 거는 맞는 것 같애요.
근데 현실적으로 봤을 때 제가,근데 현실적으로 봤을 때 제가
직장인으로서 할 수 있는 방법은 아닌 것 같아서,직장인으로서 할 수 있는 방법은 아닌 것 같아서
저는 그냥 월급의 몇 퍼센트 저축을 하고,저는 그냥 월급의 몇 퍼센트 저축을 하고
뭐~ 개인적으로 저는 이제 펀드 같은 거를 알아보고 투자를 하는 편이거든요.,뭐~ 개인적으로 저는 이제 펀드 같은 거를 알아보고 투자를 하는 편이거든요.
어떻게 보통 평소에 이렇게,어떻게 보통 평소에 이렇게
자산 관리라든가 좀 재테크 관리를 하시나요?,자산 관리라든가 좀 재테크 관리를 하시나요?
저도 중년이다 보니까 그냥 처음에 우리,저도 중년이다 보니까 그냥 처음에 우리
젊었을 때부터 그냥 은행만 왔다 갔다 하고 은행에만,젊었을 때부터 그냥 은행만 왔다 갔다 하고 은행에만
무조건 적금으로 막 그렇게 하고 이랬는데요.,무조건 적금으로 막 그렇게 하고 이랬는데요.
요즘 이렇게 보니까,요즘 이렇게 보니까
투자한다 영끌한다 이래가지고 부동산은 솔직히,투자한다 영끌한다 이래가지고 부동산은 솔직히
있는 사람 맞아요 조금 돈으로 시작해서 되는 게 아니니까,있는 사람 맞아요 조금 돈으로 시작해서 되는 게 아니니까
큰 데서 물려가지고 또 큰 걸 하고 그게  또 옛날에 우리 젊었을 때도 보니까,큰 데서 물려가지고 또 큰 걸 하고 그게  또 옛날에 우리 젊었을 때도 보니까
