사투리,표준어
그면 이번 주제는 스타일에 대해서 한 번 얘기 해 보까?,그러면 이번 주제는 스타일에 대해서 한 번 얘기 해 보까?
그래 그럼 요즘에 유행하는 옷 같은 거는 뭐가 있는 것 같아?,그래 그럼 요즘에 유행하는 옷 같은 거는 뭐가 있는 것 같아?
나는 조거 팬츠 조거팬츠같이 쫌,나는 조거 팬츠 조거팬츠같이 조금
편한 스타일이 요즘에 많이 입는 거 같다 조거 팬츠가,편한 스타일이 요즘에 많이 입는 거 같다 조거 팬츠가
그전에도 쪼끔 유행 슬슬 탔던 거 같은데 요즘에는,그전에도 쪼끔 유행 슬슬 탔던 거 같은데 요즘에는
안에 기모처럼 따뜻하게 해 가지고,안에 기모처럼 따뜻하게 해 가지고
그런 식으로 세트로도 많이 입는 거 같다.,그런 식으로 세트로도 많이 입는 거 같다.
음 조거 팬츠도 많이 입는 거 같고,음 조거 팬츠도 많이 입는 거 같고
조거팬츠 말고도 위에 플리스 자켓,조거팬츠 말고도 위에 플리스 자켓
도 원래 유행이긴 했는데 올해는 약간 뽀글이 같은 거,도 원래 유행이긴 했는데 올해는 약간 뽀글이 같은 거
더 많이 입는 것 같기도 하다 양면으로 된 것도 많이 나오는 거 같고,더 많이 입는 것 같기도 하다 양면으로 된 것도 많이 나오는 거 같고
플리스 자켓 같은 것도 진짜 많이 입도록 그리고 요즘에 숏패딩이 유행이래.,플리스 자켓 같은 것도 진짜 많이 입도록 그리고 요즘에 숏패딩이 유행이래.
그래서 롱패딩 유행이 몇 년 있었잖아.,그래서 롱패딩 유행이 몇 년 있었잖아.
그런데 그~ 한 기사를 봤는데 백화점이나 이런,그런데 그~ 한 기사를 봤는데 백화점이나 이런
아웃도어 브랜드에서 롱 패딩을 이제,아웃도어 브랜드에서 롱 패딩을 이제
롱패딩보다는 숏 패딩이나 폴리스 이런 거를,롱패딩보다는 숏 패딩이나 폴리스 이런 거를
위주로 밀고 있다고 반응이 좋다고 하더라.,위주로 밀고 있다고 반응이 좋다고 하더라.
응 그래서 나도 이번에 숏 패딩 하나 샀는데,응 그래서 나도 이번에 숏 패딩 하나 샀는데
근데 숏패딩이 유행이었는데 갑자기 지난주부터 엄청 추워졌잖아.,근데 숏패딩이 유행이었는데 갑자기 지난주부터 엄청 추워졌잖아.
그런데 사람들이 다 롱패딩 꺼내 입으면서,그런데 사람들이 다 롱패딩 꺼내 입으면서
롱패딩은 유행이 아니고 필수라고 하면서,롱패딩은 유행이 아니고 필수라고 하면서
숏패딩 아무리 유행 해도 너무 추우면은 롱패딩을 꺼낼 수밖에 없다고 하더라.,숏패딩 아무리 유행 해도 너무 추우면은 롱패딩을 꺼낼 수밖에 없다고 하더라.
그런 말도 일리가 있는 것 같기도 하다 그런데 나는 사실 아직 롱 패딩이,그런 말도 일리가 있는 것 같기도 하다 그런데 나는 사실 아직 롱 패딩이
없으니까 그리고 부산은 다른 도시보다는 좀 따뜻한 편이니까,없으니까 그리고 부산은 다른 도시보다는 좀 따뜻한 편이니까
롱 패딩까지는 필요하진 않은 거 같아서 아직 안 샀는데,롱 패딩까지는 필요하진 않은 거 같아서 아직 안 샀는데
확실히 유행이랑은 상관없이 롱 패딩은 이제 계속,확실히 유행이랑은 상관없이 롱 패딩은 이제 계속
스테디셀러처럼 가는 아이템인 거 같아.,스테디셀러처럼 가는 아이템인 거 같아.
응 그리고 요즘에는 브라운 계열의,응 그리고 요즘에는 브라운 계열의
옷이 유행하는 거 같다.,옷이 유행하는 거 같다.
아이보리 베이지 브라운 이런 컬러의,아이보리 베이지 브라운 이런 컬러의
옷들이 많이 나오는 거 같다.,옷들이 많이 나오는 거 같다.
맞아 왜냐하면은 나는 쿨톤이잖아 그래서,맞아 왜냐하면은 나는 쿨톤이잖아 그래서
베이지는 진짜 거의 안 어울리고,베이지는 진짜 거의 안 어울리고
베이지나 갈색깔 톤 잘 안 어울리는데,베이지나 갈색깔 톤 잘 안 어울리는데
아이보리는 그래도 그나마 낫기는 하지만 요즘에는 쇼핑몰이나 밖의,아이보리는 그래도 그나마 낫기는 하지만 요즘에는 쇼핑몰이나 밖의
브랜드 같은 곳에 가보면은 거의 다 컬러가 갈색깔,브랜드 같은 곳에 가보면은 거의 다 컬러가 갈색깔
뭐~ 웜톤 베이지톤 카멜톤 이런 위주로 코디가 많이 돼 있어서,뭐~ 웜톤 베이지톤 카멜톤 이런 위주로 코디가 많이 돼 있어서
디피나 이런 거 볼 때 조금 불편하지 불편한 점도 있는 것 같다.,디피나 이런 거 볼 때 조금 불편하지 불편한 점도 있는 것 같다.
음 나는 웜톤이라서 베이지 계열 잘 어울려서 좋긴 한데,음 나는 웜톤이라서 베이지 계열 잘 어울려서 좋긴 한데
색깔이 약간 너무 한정적인 거 같기도 하고 비슷한 컬러의 비슷한,색깔이 약간 너무 한정적인 거 같기도 하고 비슷한 컬러의 비슷한
톤들만 나와서 거리에 있는 사람들 다 옷들이 비슷한 것 같기도 하다.,톤들만 나와서 거리에 있는 사람들 다 옷들이 비슷한 것 같기도 하다.
