사투리,표준어
아르바이트 혹시 하고 계시는거 지금 있으세요?,아르바이트 혹시 하고 계시는거 지금 있으세요?
아니요 저 없어서 오늘,아니요 저 없어서 오늘
이것도,이것도
단기 알바 엄청 열심히 찾다가,단기 알바 엄청 열심히 찾다가
겨우 하나 얻어 걸려서 온 거예요.,겨우 하나 얻어 걸려서 온 거예요.
스무 살 때부터,스무 살 때부터
서울에서 살았는데,서울에서 살았는데
그 땐 이제,그 땐 이제
그 전에는 한 번도 알바를 안 해 봤으니까,그 전에는 한 번도 알바를 안 해 봤으니까
스무 살 때 처음으로 대학교 와서 알바를 시작 했었는데,스무 살 때 처음으로 대학교 와서 알바를 시작 했었는데
그게 그~ 음식점 홀서빙,그게 그~ 음식점 홀서빙
그 때는 알바 경험이 한 번도 없었고,그 때는 알바 경험이 한 번도 없었고
그래서,그래서
도움이 되기 보다 약간 짐이 되는 그런 느낌이었는데,도움이 되기 보다 약간 짐이 되는 그런 느낌이었는데
스무살이었으니까 제일 막내였고,스무살이었으니까 제일 막내였고
근데 거기 먼저 약간 일 하시는 분 중에,근데 거기 먼저 약간 일 하시는 분 중에
제일 오래 되신 분이 계셨는데,제일 오래 되신 분이 계셨는데
그분은 텃세를 엄청 부리셨어요.,그분은 텃세를 엄청 부리셨어요.
처음에는,처음에는
다 내가 부족하니까 그랬겠지.,다 내가 부족하니까 그랬겠지.
그렇게 생각했는데,그렇게 생각했는데
계속,계속
자꾸,자꾸
큰 것도 아닌데,큰 것도 아닌데
저를 무안 주시고 그러니까,저를 무안 주시고 그러니까
그 때 한 번은 되게 이상하게,그 때 한 번은 되게 이상하게
테이블을 치우는데,테이블을 치우는데
쌓아 놓은 접시 위에 있던 컵이,쌓아 놓은 접시 위에 있던 컵이
저절로 미끄러져서,저절로 미끄러져서
바닥에 떨어진 거예요.,바닥에 떨어진 거예요.
그래서 그게 깨졌는데,그래서 그게 깨졌는데
깨지는 순간 제,깨지는 순간 제
속에 있는 것도 터져서,속에 있는 것도 터져서
알바하던 도중인데도,알바하던 도중인데도
눈물이 나서,눈물이 나서
근데 막 그 날 엄청 울고,근데 막 그 날 엄청 울고
그리고 그만뒀던 것  같아요.,그리고 그만뒀던 것  같아요.
그게 제 첫 알에 기억인데 그래서 그게 너무,그게 제 첫 알에 기억인데 그래서 그게 너무
안 좋게 남아 있어서,안 좋게 남아 있어서
이거는 근데 그래서 오래도록 기억날 거 같아요.,이거는 근데 그래서 오래도록 기억날 거 같아요.
혹시,혹시
