사투리,표준어
요즘 뉴스에서 보면 사회 문제가 성격적으로 막 이런 일들이 많이 일어나고 있는데,요즘 뉴스에서 보면 사회 문제가 성격적으로 막 이런 일들이 많이 일어나고 있는데
그런 걸 보면 쫌 걱정도 되고 막 그런 생각이 많이 들거든 니는 성격이 니 성격이 어떻다고 생각하는데?,그런 걸 보면 조금 걱정도 되고 막 그런 생각이 많이 들거든 너는 성격이 너 성격이 어떻다고 생각하는데?
제가 이게 다들 그렇겠지만 살면서 제가 성격이 몇 번 바꼈거든요.,제가 이게 다들 그렇겠지만 살면서 제가 성격이 몇 번 바꼈거든요.
제가 어릴 때 같은 경우에는 제가 막둥이라가지고,제가 어릴 때 같은 경우에는 제가 막둥이라가지고
사랑이 좀 많이 받고 자랐어요 그래가지고 막둥이라 사랑받고 자라다 보니까 성격이 쫌,사랑이 좀 많이 받고 자랐어요 그래가지고 막둥이라 사랑받고 자라다 보니까 성격이 조금
이렇게 막 활발하고 쫌 이케 사람들이랑 말도 막 잘 걸고 막 그랬었는데,이렇게 막 활발하고 조금 이렇게 사람들이랑 말도 막 잘 걸고 막 그랬었는데
제가 커오면서 이게 사춘기라는 격변을 지나고 보니까,제가 커오면서 이게 사춘기라는 격변을 지나고 보니까
성격이 좀 내성적이게 되고 그래갖고 중학교 시절에 한창,성격이 좀 내성적이게 되고 그래갖고 중학교 시절에 한창
뭐죠 제 인생의 좀 안 좋은 기억들이라고 할까요 그런 기억들이 많았어요 제가 그래가지고,뭐죠 제 인생의 좀 안 좋은 기억들이라고 할까요 그런 기억들이 많았어요 제가 그래가지고
이 성격이 안 되겠다 스스로 자각을 해가지고 고등학교를 일부러 좀 멀리 갔거든요.,이 성격이 안 되겠다 스스로 자각을 해가지고 고등학교를 일부러 좀 멀리 갔거든요.
아무도 나를 모르는 곳으로 가서 성격을 한번 바꿔봐야겠다.,아무도 나를 모르는 곳으로 가서 성격을 한번 바꿔봐야겠다.
고등학교를 멀리 가면서 뭐~ 새로운 환경에 놓이면서 좀 마음도 다잡고 그래갖고 성격이 쫌,고등학교를 멀리 가면서 뭐~ 새로운 환경에 놓이면서 좀 마음도 다잡고 그래갖고 성격이 조금
차분하고 사람들한테 말 걸 때도 쪼끔 생각 한 번 더 하고 쫌,차분하고 사람들한테 말 걸 때도 쪼끔 생각 한 번 더 하고 조금
내성적은 아니지만 쪼끔 그런 정적인 성격으로 바꼈거든요.,내성적은 아니지만 쪼끔 그런 정적인 성격으로 바꼈거든요.
그러면서 이렇게 잘 살다가 고등학교 돼서는 사회생활이라고 해야 될까요 고등학교도,그러면서 이렇게 잘 살다가 고등학교 돼서는 사회생활이라고 해야 될까요 고등학교도
고등학교 생활 학교생활에 적응도 잘해가지고 잘 지내다가,고등학교 생활 학교생활에 적응도 잘해가지고 잘 지내다가
대학교도 넘어오면서 그 성격을 그대로 유지하면서 쪼끔은 차분하고,대학교도 넘어오면서 그 성격을 그대로 유지하면서 쪼끔은 차분하고
어~ 사람 말 잘 들어주는 그런 성격이 된 것 같애요 성격이 어떠신가요 평소에?,어~ 사람 말 잘 들어주는 그런 성격이 된 것 같애요 성격이 어떠신가요 평소에?
어~ 니 성격이 참 버라이어티하게 다양하게 많이 바뀌기는 했네.,어~ 너 성격이 참 버라이어티하게 다양하게 많이 바뀌기는 했네.
나는 성격이 니랑 쫌 비슷하게 태어날 때에는 아주 소심하고 쫌,나는 성격이 너랑 조금 비슷하게 태어날 때에는 아주 소심하고 조금
내성적이고 그렇게 쫌 자라다가 그리고 그림을 좋아하다 보니까 그림을 그리면 굳이 옆에 친구가 없어도 되니까 그냥 혼자서,내성적이고 그렇게 조금 자라다가 그리고 그림을 좋아하다 보니까 그림을 그리면 굳이 옆에 친구가 없어도 되니까 그냥 혼자서
하다 보니까 그림을 쭉 그리다 보니까 인제 성격이 쫌 소심하고,하다 보니까 그림을 쭉 그리다 보니까 인제 성격이 조금 소심하고
음~ 소극적이였는데 중학교를 가다 보니까,음~ 소극적이였는데 중학교를 가다 보니까
이게 쫌 바뀌게 되더라고 나도 쫌,이게 조금 바뀌게 되더라고 나도 조금
이게 옆에 사람이 많이 있고 이런 거 자체를 싫어하고 소위 말하면 쫌 까칠한 성격이었지 막 누군가가 떠들거나 이러면 쫌 예민하고 그랬었는데,이게 옆에 사람이 많이 있고 이런 거 자체를 싫어하고 소위 말하면 조금 까칠한 성격이었지 막 누군가가 떠들거나 이러면 조금 예민하고 그랬었는데
중학교를 가다 보니까 아~ 이런 성격 자체가 나한테 그렇게 도움이 되는 성격은 아니구나.,중학교를 가다 보니까 아~ 이런 성격 자체가 나한테 그렇게 도움이 되는 성격은 아니구나.
어차피 사람은 혼자 살 수는 없는 거고 다 같이 어울려서 살아야 되는 그런 상황에 놓이다 보니까,어차피 사람은 혼자 살 수는 없는 거고 다 같이 어울려서 살아야 되는 그런 상황에 놓이다 보니까
아~ 이게 성격은 쫌 바껴야 되겠구나라는 이제 인식은 하고 있었는데 그걸 확 바꾸는 계기는 없었지.,아~ 이게 성격은 조금 바껴야 되겠구나라는 이제 인식은 하고 있었는데 그걸 확 바꾸는 계기는 없었지.
그렇게 하다가 이제 점점점점 인제 나이가 든다고 해야 되나 어~ 중학교를 졸업하고 고등학교를 가게 되면서,그렇게 하다가 이제 점점점점 인제 나이가 든다고 해야 되나 어~ 중학교를 졸업하고 고등학교를 가게 되면서
이제 주위에 소위 말하는 이제 보다시피 키도 쫌 크고 하다 보니까 쫌 노는 언니들 그런 언니들 옆에 있다 본께라,이제 주위에 소위 말하는 이제 보다시피 키도 조금 크고 하다 보니까 조금 노는 언니들 그런 언니들 옆에 있다 보니까
쫌 그~ 언니들이 나를 성격을 쫌 많이 바꿔준 거지.,조금 그~ 언니들이 나를 성격을 조금 많이 바꿔준 거지.
어~ 옆에서 막 격려도 좀 해주고 어~ 그러면서,어~ 옆에서 막 격려도 좀 해주고 어~ 그러면서
아~ 사람 성격이 바뀌기도 하는 구나 어~ 천성이라는 거는 하늘이 내려준 성격인데 그런 건 안 바뀌따고,아~ 사람 성격이 바뀌기도 하는 구나 어~ 천성이라는 거는 하늘이 내려준 성격인데 그런 건 안 바뀌따고
뭐~ 엄마들 할머니들도 그런 얘기를 한다 아이가 아이고 사람 뭐~ 고쳐 쓰는 거 아이다 막 그런 얘기도 하지만은,뭐~ 엄마들 할머니들도 그런 얘기를 하지 않아 아이고 사람 뭐~ 고쳐 쓰는 거 아니다 막 그런 얘기도 하지만은
아~ 사람이 성격이 바뀔 수도 있구나 그러면서 인제,아~ 사람이 성격이 바뀔 수도 있구나 그러면서 인제
쪼끔 활발해지고 어~ 성격이 쫌 바뀌다 보니까 내 인생도 쪼끔씩 어~ 바껴가는 것 같은 느낌을 쫌 많이 받았거든,쪼끔 활발해지고 어~ 성격이 조금 바뀌다 보니까 내 인생도 쪼끔씩 어~ 바껴가는 것 같은 느낌을 조금 많이 받았거든
그래서 이제 대학을 가면서 완전히 성격이 바뀌게 되고,그래서 이제 대학을 가면서 완전히 성격이 바뀌게 되고
결혼을 하고 출산을 하고 그리고 또 직장을 다니면서,결혼을 하고 출산을 하고 그리고 또 직장을 다니면서
내가 처음에 태어났던 내가 생각했던 그런 성격들은 하나도 없어지삐고 고만 아예 그냥,내가 처음에 태어났던 내가 생각했던 그런 성격들은 하나도 없어져 버리고 고만 아예 그냥
지금 보여지는 그런 모습으로 나는 인제 살아가고 있는데,지금 보여지는 그런 모습으로 나는 인제 살아가고 있는데
그걸 굳이 뭐~ 좋다 싫다 뭐~ 비교를 할 필요는 없겠지만 지금 상황에서 본다면,그걸 굳이 뭐~ 좋다 싫다 뭐~ 비교를 할 필요는 없겠지만 지금 상황에서 본다면
너무 소극적이고 그~ 조용한 것 보다는,너무 소극적이고 그~ 조용한 것 보다는
일단은 나는 두 개를 다 겪어 봤잖아 어~ 조용하게도 살아 봤고 좀 적극적으로도 살아 봤는데 두 개를 겪어 보다 보니까,일단은 나는 두 개를 다 겪어 봤잖아 어~ 조용하게도 살아 봤고 좀 적극적으로도 살아 봤는데 두 개를 겪어 보다 보니까
