사투리,표준어
저는,저는
저는 이제 미용실을 가는 걸 많이 예 쫌  귀찮아 하는 편이어서,저는 이제 미용실을 가는 걸 많이 예 조금  귀찮아 하는 편이어서
이제 자주 가지 않다 보니까 머리,이제 자주 가지 않다 보니까 머리
자체를 그냥 기르는 편이 편이거든요 그래서,자체를 그냥 기르는 편이 편이거든요 그래서
고등학교 이 학년 삼 학년 때까지는 미용실 거의 한 번도 안 가서,고등학교 이 학년 삼 학년 때까지는 미용실 거의 한 번도 안 가서
수능 치고 나서 보니까 머리가 거의,수능 치고 나서 보니까 머리가 거의
가슴 밑까지 길 정도로 그냥 엄청 그냥 머리를,가슴 밑까지 길 정도로 그냥 엄청 그냥 머리를
쪼끔 기르는 편인  기르는 편이었는데,쪼끔 기르는 편인  기르는 편이었는데
이제 대학교 올라와서 머리를 이제 할 수  있게 되잖아요.,이제 대학교 올라와서 머리를 이제 할 수  있게 되잖아요.
그래서 한번 머리를 완전 칼 단발을 하고,그래서 한번 머리를 완전 칼 단발을 하고
파마도 해보고 염색도 해보고 하다 보니까,파마도 해보고 염색도 해보고 하다 보니까
저는 다 좋았는데,저는 다 좋았는데
이제 파마랑 염색 같은 경우는 머리가 엄청 상하다 보니까,이제 파마랑 염색 같은 경우는 머리가 엄청 상하다 보니까
쪼끔 자주 하고 싶지 않아 않다는 생각이 들긴 했었고,쪼끔 자주 하고 싶지 않아 않다는 생각이 들긴 했었고
그래도 머리 길이에 따라서 쫌,그래도 머리 길이에 따라서 조금
누구는 긴 머리가 낫다 뭐~ 누구는 짧은 머리가 낫다 이래서,누구는 긴 머리가 낫다 뭐~ 누구는 짧은 머리가 낫다 이래서
그~ 쪼끔 한 스타일만 고집하는 고집하는 사람들이 많잖아요.,그~ 쪼끔 한 스타일만 고집하는 고집하는 사람들이 많잖아요.
근데 저는 생각보다 짧은 머리도 괜찮고 긴 머리도 괜찮은 거 같다라는,근데 저는 생각보다 짧은 머리도 괜찮고 긴 머리도 괜찮은 거 같다라는
