사투리,표준어
저는 요즘 들어서,저는 요즘 들어서
다이어트에 되게 관심을 많이 가지고 있는데 혹시  님은 다이어트를 한 번 해보신 적 있으신가요?,다이어트에 되게 관심을 많이 가지고 있는데 혹시  님은 다이어트를 한 번 해보신 적 있으신가요?
아니요 저는 다이어트를 한 번도 안 해봤는데,아니요 저는 다이어트를 한 번도 안 해봤는데
주변 친구들이 그~ 다이어트를 많이 해가지고,주변 친구들이 그~ 다이어트를 많이 해가지고
다이어트 혹시 그~ 관심이 많으셨댔는데 뭐~ 혹시 뭐~ 특별한 방법이 있나요?,다이어트 혹시 그~ 관심이 많으셨댔는데 뭐~ 혹시 뭐~ 특별한 방법이 있나요?
관심이 많다고 다는,관심이 많다고 다는
제가 이제 다이어트를 하기 시작했거든요 그래서 이제 이것저것 되게 알아보고 있는데,제가 이제 다이어트를 하기 시작했거든요 그래서 이제 이것저것 되게 알아보고 있는데
뭐~ 요즘에 식단이라든지 운동이라든지 그런 게,뭐~ 요즘에 식단이라든지 운동이라든지 그런 게
쪼끔씩 시작을 하고 있어요.,쪼끔씩 시작을 하고 있어요.
그래서 유튜브에 보니까 홈트레이닝 그런 동영상들이 되게 많이 나오더라고요.,그래서 유튜브에 보니까 홈트레이닝 그런 동영상들이 되게 많이 나오더라고요.
유산소운동이나 아니면 근력운동 뭐~ 부위별로 할 수 있는 게,유산소운동이나 아니면 근력운동 뭐~ 부위별로 할 수 있는 게
되게 많이 나와있어서 요즘에 집에서도 이렇게 운동을 하기에는 쪼끔 좋은 것 같아요.,되게 많이 나와있어서 요즘에 집에서도 이렇게 운동을 하기에는 쪼끔 좋은 것 같아요.
혹시 뭐~ 운동을 즐겨하시는 편인가요?,혹시 뭐~ 운동을 즐겨하시는 편인가요?
아~ 저는 운동을 안 하지만,아~ 저는 운동을 안 하지만
그~ 친구 중에 핏 그~ 다이어트 피티를 받는 친구가 있는데,그~ 친구 중에 핏 그~ 다이어트 피티를 받는 친구가 있는데
어~ 쫌 도움을 주고 싶어서 그런데 혹시,어~ 조금 도움을 주고 싶어서 그런데 혹시
식단을 짜셨으면은,식단을 짜셨으면은
어떤 식단으로 짰는지 혹시 말씀해주실 수 있나요?,어떤 식단으로 짰는지 혹시 말씀해주실 수 있나요?
저는 식단을 막 구체적으로 짜서 먹는다기보다는,저는 식단을 막 구체적으로 짜서 먹는다기보다는
약간 아침에는 이제 요거트나 과일 견과류 이렇게 그냥 간단하게 먹을려고 하는 편이고요.,약간 아침에는 이제 요거트나 과일 견과류 이렇게 그냥 간단하게 먹을려고 하는 편이고요.
요즘에는 닭가슴살 같은 경우에도 쪼끔 맛있게 나오는 제품들을 많이 판매를 하잖아요.,요즘에는 닭가슴살 같은 경우에도 쪼끔 맛있게 나오는 제품들을 많이 판매를 하잖아요.
닭가슴살 소세지나 아니면 스테이크 이런 다이어트 도시락 같은 것도 많이 판매를 해서,닭가슴살 소세지나 아니면 스테이크 이런 다이어트 도시락 같은 것도 많이 판매를 해서
