사투리,표준어
그러면 창업을 한다면,그러면 창업을 한다면
방금 말씀하신 거 중에서 굳이 고르자면 어떤 걸 창업하시고 싶으세요?,방금 말씀하신 거 중에서 굳이 고르자면 어떤 걸 창업하시고 싶으세요?
어~ 그래서 생각해보니까 제가 자금만 있다면,어~ 그래서 생각해보니까 제가 자금만 있다면
음~ 그런 &company-name1& 얘기한 아이스크림 가게도 괜찮은 거 같애요 이제,음~ 그런 &company-name1& 얘기한 아이스크림 가게도 괜찮은 거 같애요 이제
그리고 그~ &company-name1& 같은 경우는 사장이 직접 그~ 가게에 있지는 않더라고요 그냥 아르바이트생 이제 딱 그 정량으로 해가지고 그렇게 팔고 하니까,그리고 그~ &company-name1& 같은 경우는 사장이 직접 그~ 가게에 있지는 않더라고요 그냥 아르바이트생 이제 딱 그 정량으로 해가지고 그렇게 팔고 하니까
그런 건 괜찮은 거 같고 그~ 이제 또,그런 건 괜찮은 거 같고 그~ 이제 또
제일 많이 보는 게 우리가 사실 치킨집하고,제일 많이 보는 게 우리가 사실 치킨집하고
보는데 치킨집은 다 그~ 주방에서 해야 할 일이 너무 많잖아요 그래서 그건 치킨은 좀 아닌 거 같고,보는데 치킨집은 다 그~ 주방에서 해야 할 일이 너무 많잖아요 그래서 그건 치킨은 좀 아닌 거 같고
그리고 눈에 들어온 게 이제 저는 &company-name2& 빵집이 이제 또 들어온 거예요 안 그래도 오늘도 보니까,그리고 눈에 들어온 게 이제 저는 &company-name2& 빵집이 이제 또 들어온 거예요 안 그래도 오늘도 보니까
배민 어플에서 &company-name2& 쿠폰을 주고 있는 거예요 그래가지고,배민 어플에서 &company-name2& 쿠폰을 주고 있는 거예요 그래가지고
나중에 빵 픽업하러 가긴 가야 되는데 그래서 어~ 한다면은 이제 뭐,나중에 빵 픽업하러 가긴 가야 되는데 그래서 어~ 한다면은 이제 뭐
어~ 빵집이나 아이스크림 가게 어~ 요정도 괜찮은 거  같애요 응~ 그래서 음~ 사실 이쪽이,어~ 빵집이나 아이스크림 가게 어~ 요정도 괜찮은 거  같애요 응~ 그래서 음~ 사실 이쪽이
저~ 전공하고는 전혀 상관없는  사실 산 사람 사는데 자기 전공 살려서 사는 사람 별로 없다고,저~ 전공하고는 전혀 상관없는  사실 산 사람 사는데 자기 전공 살려서 사는 사람 별로 없다고
저는 실제 제 전공 이제 저는 무역 쪽을 했어 무역을 했었거든요 그래서 무역 학과 다니고 회사도 무역 회사를 들어갔어 그때,저는 실제 제 전공 이제 저는 무역 쪽을 했어 무역을 했었거든요 그래서 무역 학과 다니고 회사도 무역 회사를 들어갔어 그때
들어갈 때만 해도 이제 제 꿈은 제가 작은 무역 회사 이제 진짜 차려가지 여기서 일을 배워서 나와서 내가 무역 회사를 차려가지고,들어갈 때만 해도 이제 제 꿈은 제가 작은 무역 회사 이제 진짜 차려가지 여기서 일을 배워서 나와서 내가 무역 회사를 차려가지고
이제 물건 수입해와서  이렇게 하고 그런 걸 해봐야겠다 그런 생각으로 들어갔는데,이제 물건 수입해와서  이렇게 하고 그런 걸 해봐야겠다 그런 생각으로 들어갔는데
막상 들어가서 일해보니까,막상 들어가서 일해보니까
너무너무 일이 많은 거예요 무역 회사는,너무너무 일이 많은 거예요 무역 회사는
그리고 사건 사고도 많이 터지고 그리고 결정적으로 제가 아~ 나는 사장  아니다 그냥,그리고 사건 사고도 많이 터지고 그리고 결정적으로 제가 아~ 나는 사장  아니다 그냥
주는 돈 받고 일하는 게 속 편하지.,주는 돈 받고 일하는 게 속 편하지.
내가 사장하면은 난 이 스트레스 못 견딜 거 같다 싶더라고요 그래가지고,내가 사장하면은 난 이 스트레스 못 견딜 거 같다 싶더라고요 그래가지고
